Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP95454	28322	1.0	1101.688	3.89%	257.509	1.478%	0.00681	1.0
SP94741	55132	1.0	1862.036	3.377%	563.015	1.6%	0.00431	1.0
SP90209	127212	0.996	15711.548	12.351%	6254.103	8.746%	0.04671	0.996
SP90989	50628	1.0	3781.471	7.469%	1652.535	4.557%	0.01005	1.0
SP93540	96040	1.0	3373.046	3.512%	881.253	1.365%	0.00559	1.0
SP93227	129339	0.987	34277.701	26.502%	11588.325	16.629%	0.13057	0.986
SP94348	50366	1.0	1984.315	3.94%	560.498	1.697%	0.0051	1.0
SP94588	533	0.988	169.551	31.811%	29.955	16.893%	0.13984	0.987
SP90725	407	0.992	142.904	35.112%	22.935	13.949%	0.18759	0.991
SP94236	511	0.964	182.291	35.673%	34.706	27.469%	0.14884	0.956
SP93772	385	0.973	135.752	35.26%	23.6	25.031%	0.14205	0.968
SP92195	514	0.983	147.251	28.648%	29.122	18.772%	0.10618	0.981
SP89957	479	0.992	134.963	28.176%	22.134	12.287%	0.13814	0.992
SP92268	438	0.995	110.183	25.156%	17.34	10.307%	0.1242	0.994
SP92707	333	0.979	132.106	39.671%	22.592	20.536%	0.20637	0.977
SP89687	500	0.976	164.056	32.811%	31.761	21.863%	0.15553	0.972
SP90269	488	0.988	162.33	33.264%	31.116	15.461%	0.15507	0.987
SP94933	64286	0.998	8972.276	13.957%	2455.827	6.77%	0.04475	0.998
SP95126	816	0.964	309.163	37.888%	60.209	26.86%	0.17532	0.957
SP95646	505	0.978	181.387	35.918%	32.088	21.708%	0.15764	0.974
SP89443	371	0.973	138.894	37.438%	24.466	23.796%	0.19112	0.968
SP89651	283	0.961	112.712	39.828%	19.681	27.825%	0.18363	0.952
SP94060	377	0.98	151.156	40.094%	26.332	20.215%	0.2034	0.978
SP92787	292	0.961	95.632	32.751%	18.939	27.888%	0.1419	0.95
SP92723	434	0.988	156.767	36.121%	27.066	16.257%	0.19889	0.987
SP92364	59684	1.0	2918.484	4.89%	781.476	2.139%	0.00708	1.0
SP95406	304	0.95	143.186	47.101%	26.238	33.468%	0.24903	0.941
SP91746	323	0.978	126.434	39.144%	22.859	23.3%	0.18551	0.976
SP92332	720	0.942	263.682	36.622%	60.07	33.537%	0.16737	0.928
SP91730	989	0.87	468.446	47.366%	113.097	49.58%	0.2433	0.829
SP92947	507	0.993	159.95	31.548%	28.457	13.916%	0.15504	0.993
SP91666	546	0.99	150.412	27.548%	30.056	13.864%	0.13816	0.99
SP90245	530	0.956	202.239	38.158%	38.035	29.887%	0.2065	0.945
SP90893	441	0.953	175.055	39.695%	34.199	30.439%	0.16627	0.942
SP89519	408	0.981	182.024	44.614%	33.975	23.678%	0.26984	0.98
SP94917	17873	1.0	1459.411	8.165%	313.621	3.06%	0.01947	1.0
SP92659	3702	0.998	556.753	15.039%	130.433	5.853%	0.05768	0.998
SP94332	1076	0.758	867.851	80.655%	209.63	66.719%	0.46156	0.72
SP94661	478	0.983	166.49	34.831%	28.889	18.271%	0.15827	0.981
SP93652	441	0.992	123.308	27.961%	20.649	13.152%	0.1158	0.991
SP90125	452	0.975	153.63	33.989%	27.292	22.649%	0.12576	0.969
