MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	0.0009591668075881898	0.029810581668280066	0.007287144016008824	0.028606903049512765	0.2815575914829969	0.2878432831913233	0.03673892257618718	0.03658218821277842	0.04545210434589535	0.027304717134684325	0.041405009920708835	0.03713266304461285	0.009321956418134505	0.017079452477628366	0.024478410017646925	0.049895494376542046	0.027561100776656532	0.01880346106836214	0.022683385194977746	0.11250356688397005
1:Del:C:1	0.0012219010057015112	0.01779862282332033	0.007575241775512041	0.0067010366413160225	0.1050248157675378	0.07957221737597138	0.0014731869133538565	0.0765679602115415	0.09862969883484766	0.018825128895405215	0.020915568670025097	0.09106344704516232	0.006037569840555079	0.021041845905710944	0.009231811397476121	0.03200721171954342	0.005763643669779412	0.04064429099831614	0.00713132225559093	0.04427538258489221
1:Del:C:2	0.002468751714646942	0.012105443647596985	0.0007610079614096321	0.00018975120852701366	0.026990204658724225	0.04118534775683656	0.01153894828283228	0.03313176419236697	0.06883646344416774	0.007122072100173682	0.012625413533532992	0.020599394890959955	0.011638859318336471	0.007976410507690162	0.006067800170276314	0.015515889820526353	0.007201908216080968	0.0030185368156526236	0.019709325044095748	0.03611825234896969
1:Del:C:3	0.0027506819195696154	0.00555948690045625	0.00113064534321893	0.0019314833360840567	0.015341185119468718	0.01607609546985021	0.009283401755674277	0.011935828886926174	0.04307236630935222	0.003949745230228636	0.004085068993736059	0.008299738914738555	0.0008270707615884021	0.009170013327384367	0.010224726955002553	0.016507500873922255	0.008442435024771839	0.006251467207621317	0.0054544541123323145	0.03402899751497898
1:Del:C:4	0.0009569780013953277	0.00048060904939887904	0.00018661369307665154	0.005734573123215796	0.013095326650631442	0.009311053973918888	0.0006394486053807214	0.006884866058826446	0.03064741006703116	0.0030517763263196683	0.0015640060650184751	0.00772217654802148	0.00554727082266254	0.003359115579751233	0.004959862668783331	0.013871718106674962	0.0005791735666571185	0.0019992494347553704	0.005763497682280559	0.012301077011452435
1:Del:C:5	4.93743279366754e-05	7.805983652360737e-05	0.003633753122514918	0.01570690951368306	0.0023288447644142707	0.008716745499696118	0.0006938430792251893	0.008102534830832155	0.025086319918545995	0.01215802205556514	0.010917055773898027	0.004109652500321772	0.0006218544018929606	0.006078334841571263	0.0038939931889217403	0.014913186647609109	0.0015228764100174885	0.0012733894486365216	0.004493738699399046	0.007721307034685197
1:Del:T:0	0.005305957654491067	0.025576484543271362	0.0036846780180349015	0.011913119157106848	0.03502107867505402	0.049234650118887655	0.004512419380480423	0.06329192282757504	0.2548038639500737	0.06450537083903328	0.030998213598504663	0.02668380462564528	0.002802807349944487	0.02030234521444072	0.03290833659935743	0.03440200226752495	0.007783224180166144	0.026549344586965163	0.028092906010278966	0.026463103296700864
1:Del:T:1	7.141275418689474e-05	0.03011892922037581	0.00019838599828347014	2.4369751586164056e-05	0.0029909459953148597	0.001973071912541968	0.0018968553838749358	0.034629243384902114	0.02780604777305655	0.5245660188794136	0.0021333945406337308	0.0032661915238992377	0.0050713745674841	0.002027971956069905	0.004233253563869166	0.004744268217536956	0.0013952706184954878	0.003934415045895321	0.00022450644914684403	0.013170202818164398
1:Del:T:2	0.001144645012318506	0.01676986147649586	0.0012978399079293013	0.004667723893289804	0.1133545935433358	0.024508888523560018	0.017413822954092665	0.06511627246276476	0.0820417002402246	0.020361993433907627	0.007677324020769447	0.019747140291146933	0.002749939109198749	0.012983078963588923	0.024598103039897977	0.02419429785804823	0.007139420352177695	0.005757006189523964	0.03205251618521288	0.03262432000599801
1:Del:T:3	0.002682247814722132	0.01655867835273966	0.0024995165203290527	0.010673480539408047	0.20490474723279475	0.023053848892450334	0.019268391216255624	0.023886837801921388	0.01636686778285366	0.021546416600467636	0.008886876332107932	0.027177847031910004	0.013078408516864783	0.019613286764360964	0.016266489413101225	0.009878583820177483	0.00428941054851748	0.033812663213004725	0.026069246697410335	0.006218203182797879
1:Del:T:4	0.004286930434464011	0.003443025654705707	0.0004623270910815336	0.03625372853362933	0.09578859935514629	0.048341737136943265	0.01875425647100201	0.00605430050054565	0.010344193901401013	0.01389479897407	0.0012585731784520249	0.010016032999556047	0.00839326418359633	0.013099565229204017	0.012063649120973423	0.013185735121151083	0.00323330636787432	0.002428283863700926	0.03128281323239207	0.10816660321783274
