MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
4:Del:R:0	1.23E-04	1.45E-03	2.18E-04	7.83E-05	1.49E-04	2.31E-03	5.48E-05	3.32E-03	1.56E-03	3.29E-04	1.18E-03	1.19E-03	3.95E-04	9.18E-04	1.08E-03	2.06E-03	8.20E-04	6.21E-04	1.62E-03	8.26E-04
4:Del:R:1	1.23E-05	3.72E-05	3.55E-04	9.66E-05	3.95E-04	3.61E-03	3.36E-04	2.04E-03	1.54E-03	6.00E-05	1.88E-03	4.46E-03	1.05E-03	1.36E-03	3.62E-03	2.19E-03	8.64E-04	6.60E-03	1.79E-03	1.56E-03
4:Del:R:2	1.88E-04	7.18E-05	5.62E-05	8.65E-05	5.30E-05	1.44E-03	7.38E-10	1.07E-03	8.00E-05	7.00E-05	7.86E-04	2.18E-03	2.47E-04	8.78E-04	1.15E-03	3.95E-04	4.66E-04	2.13E-03	9.51E-04	1.21E-03
4:Del:R:3	1.60E-09	2.06E-05	0.00E+00	1.04E-08	4.07E-08	4.87E-04	1.52E-05	1.55E-05	8.97E-09	0.00E+00	1.10E-06	5.04E-04	1.79E-05	1.11E-03	1.96E-04	9.81E-05	1.28E-04	1.00E-03	2.11E-04	3.33E-03
4:Del:R:4	3.32E-05	1.23E-06	1.24E-05	1.16E-07	5.78E-05	3.50E-04	3.49E-05	1.31E-04	5.46E-05	1.46E-06	2.14E-08	1.26E-04	4.38E-05	5.79E-04	1.99E-05	1.02E-05	0.00E+00	4.75E-04	6.71E-05	1.82E-03
4:Del:R:5	1.50E-05	3.55E-10	2.05E-05	6.77E-06	7.15E-05	8.82E-05	0.00E+00	8.01E-05	1.07E-04	2.61E-09	1.44E-04	2.86E-04	2.81E-07	1.21E-04	2.62E-04	1.52E-04	1.02E-08	4.15E-04	2.63E-04	2.04E-04
5:Del:R:0	1.83E-04	1.04E-02	3.97E-03	1.24E-04	9.60E-04	1.29E-03	1.40E-03	1.02E-02	3.37E-03	3.02E-03	1.26E-03	2.04E-03	9.80E-04	1.11E-03	2.19E-03	2.17E-03	4.51E-04	1.48E-03	9.09E-03	3.68E-03
5:Del:R:1	1.46E-04	6.08E-05	2.37E-04	2.31E-04	9.08E-05	1.05E-03	8.38E-04	1.49E-03	8.46E-04	1.16E-04	1.17E-03	5.67E-03	2.00E-04	1.13E-03	4.50E-03	1.87E-03	6.85E-05	4.14E-03	6.92E-03	8.60E-04
5:Del:R:2	9.30E-10	3.11E-05	1.94E-05	6.53E-05	2.15E-04	4.31E-04	1.13E-04	2.89E-04	2.55E-04	6.05E-05	1.00E-03	9.24E-04	1.94E-04	7.04E-04	1.01E-03	4.57E-04	1.37E-05	8.63E-04	1.19E-03	3.27E-04
5:Del:R:3	5.79E-05	2.56E-05	3.85E-05	1.68E-05	4.85E-05	2.09E-04	7.88E-05	1.94E-04	8.68E-05	6.20E-08	2.63E-04	2.97E-04	1.32E-04	1.94E-04	4.75E-04	1.81E-04	1.12E-04	2.35E-04	2.78E-04	7.66E-05
5:Del:R:4	1.32E-05	1.58E-08	1.37E-06	1.26E-05	3.93E-08	5.09E-05	0.00E+00	3.68E-05	3.79E-05	4.06E-05	5.83E-05	1.08E-04	5.22E-05	5.39E-05	5.61E-05	7.45E-05	2.23E-05	1.30E-04	2.17E-05	1.14E-04
5:Del:R:5	7.05E-09	2.31E-05	1.58E-05	1.29E-09	1.29E-05	1.43E-05	6.16E-10	2.83E-05	2.17E-05	3.14E-09	3.63E-05	2.13E-05	6.29E-09	2.68E-05	1.57E-05	1.05E-08	2.85E-08	3.79E-08	5.18E-08	2.15E-05
2:Ins:R:0	2.61E-04	1.27E-04	7.37E-04	0.00E+00	2.05E-06	2.30E-03	2.64E-05	1.56E-03	1.95E-03	8.25E-04	4.44E-03	2.17E-03	1.27E-08	1.73E-03	4.04E-03	3.45E-03	4.39E-03	3.16E-04	2.14E-03	1.04E-03
2:Ins:R:1	8.43E-05	3.52E-04	2.87E-04	9.63E-05	5.42E-04	2.25E-03	2.42E-04	9.71E-04	1.92E-03	4.64E-04	2.58E-03	1.83E-03	2.90E-04	2.84E-03	2.95E-03	4.08E-03	7.91E-04	1.29E-04	3.03E-03	8.60E-04
2:Ins:R:2	1.50E-04	1.02E-04	1.45E-04	4.69E-05	1.88E-04	7.51E-04	1.92E-04	7.53E-04	6.63E-04	2.88E-04	8.49E-04	1.72E-03	2.41E-04	1.38E-03	1.39E-03	2.66E-03	1.56E-04	3.15E-04	1.85E-03	3.51E-04
2:Ins:R:3	1.51E-04	1.49E-04	1.98E-04	5.32E-05	1.75E-04	8.73E-04	1.15E-04	4.42E-04	2.27E-04	1.53E-04	1.04E-03	9.16E-04	1.46E-04	6.80E-04	1.32E-03	8.95E-04	2.38E-04	2.63E-04	8.09E-04	1.60E-04
2:Ins:R:4	2.10E-04	5.79E-05	7.71E-05	1.81E-04	3.54E-05	7.17E-04	1.12E-04	5.12E-04	3.25E-04	1.49E-05	8.88E-04	8.84E-04	2.26E-04	9.75E-04	1.64E-03	6.62E-04	1.55E-04	4.41E-04	7.08E-04	3.35E-04
2:Ins:R:5	1.78E-03	3.64E-05	2.55E-04	5.07E-04	2.44E-08	2.15E-03	1.66E-04	6.15E-04	3.49E-04	2.50E-04	3.31E-03	1.45E-03	1.96E-08	7.85E-03	1.44E-02	1.08E-03	3.12E-04	1.38E-07	7.55E-04	2.73E-04
3:Ins:R:0	6.89E-06	2.29E-05	4.53E-04	4.49E-05	4.56E-04	1.17E-03	1.59E-04	1.63E-03	4.76E-04	4.14E-04	2.28E-03	1.52E-03	9.97E-06	1.87E-03	2.58E-03	1.82E-03	1.57E-03	3.00E-04	1.45E-03	6.12E-04
3:Ins:R:1	8.95E-05	1.17E-04	3.31E-04	1.90E-04	4.43E-04	8.17E-04	6.84E-05	8.36E-04	5.61E-04	1.78E-05	1.12E-03	1.34E-03	3.32E-04	1.85E-03	1.24E-03	2.63E-03	6.97E-04	5.47E-04	1.91E-03	2.68E-04
3:Ins:R:2	5.34E-09	1.40E-47	1.58E-05	3.02E-05	1.28E-04	1.41E-04	6.84E-05	3.00E-04	2.93E-04	7.54E-05	2.96E-04	5.80E-04	4.10E-06	5.60E-04	4.02E-04	8.25E-04	1.95E-04	5.16E-05	3.21E-04	1.14E-04
3:Ins:R:3	2.57E-10	8.44E-06	3.79E-05	6.09E-10	1.49E-05	2.62E-05	9.80E-06	8.59E-05	6.29E-05	1.46E-05	1.01E-04	1.03E-04	1.38E-08	6.93E-05	7.55E-05	6.53E-05	6.70E-05	7.55E-05	8.95E-05	1.28E-05
3:Ins:R:4	9.16E-09	8.17E-06	1.38E-05	1.78E-05	2.54E-05	7.13E-05	4.06E-10	1.28E-04	3.98E-05	3.26E-05	5.76E-05	1.23E-04	0.00E+00	9.57E-05	1.49E-04	7.73E-05	1.17E-04	1.56E-04	1.44E-04	1.60E-04
3:Ins:R:5	7.08E-05	2.74E-05	0.00E+00	2.86E-05	1.27E-04	4.79E-04	1.27E-05	3.05E-04	1.17E-04	6.51E-05	2.00E-04	3.62E-04	1.29E-04	6.31E-04	1.07E-03	3.75E-04	1.00E-05	2.04E-05	2.98E-04	1.96E-04
4:Ins:R:0	1.65E-08	9.99E-05	9.63E-04	2.91E-08	2.53E-08	2.66E-03	1.59E-04	1.16E-03	1.32E-03	1.99E-03	6.47E-03	1.89E-03	4.60E-05	9.71E-04	3.01E-03	2.64E-03	3.37E-03	1.44E-04	1.89E-03	8.46E-09
4:Ins:R:1	5.42E-05	3.43E-05	9.30E-05	2.37E-04	4.37E-04	4.10E-04	1.03E-04	2.09E-03	1.82E-03	6.68E-04	1.06E-03	3.26E-03	7.98E-05	3.41E-03	2.31E-03	6.01E-03	2.45E-04	3.97E-04	1.81E-03	2.84E-04
4:Ins:R:2	2.26E-06	3.94E-06	5.04E-05	2.07E-05	2.65E-05	4.17E-04	5.63E-05	1.39E-04	2.87E-04	3.01E-10	4.54E-04	3.56E-04	3.76E-05	3.08E-04	3.47E-04	4.55E-04	1.86E-04	7.15E-05	4.14E-04	4.32E-06
4:Ins:R:3	3.74E-05	6.41E-06	5.47E-05	3.21E-05	2.52E-04	3.40E-04	1.81E-05	2.60E-04	1.81E-04	9.55E-06	2.14E-04	3.88E-04	6.58E-05	3.16E-04	4.11E-04	3.30E-04	9.55E-05	2.74E-04	1.92E-04	7.90E-05
4:Ins:R:4	2.65E-05	5.74E-06	1.18E-05	2.92E-05	1.49E-04	1.72E-04	1.68E-06	1.61E-04	5.50E-05	9.38E-06	3.39E-04	3.27E-04	5.39E-05	3.39E-04	3.95E-04	3.17E-04	2.10E-05	1.95E-04	5.06E-04	1.62E-07
4:Ins:R:5	1.12E-04	7.37E-06	7.33E-06	5.36E-05	2.23E-04	1.01E-04	0.00E+00	1.91E-04	2.66E-04	4.42E-05	2.08E-04	2.97E-04	1.94E-04	4.54E-04	8.11E-04	3.59E-04	7.30E-05	2.84E-04	4.25E-04	4.20E-04
5:Ins:R:0	2.79E-08	2.23E-09	5.88E-03	1.13E-05	3.98E-08	2.60E-07	1.50E-08	2.96E-03	1.20E-07	9.41E-08	1.38E-02	7.91E-04	2.04E-08	3.50E-07	3.24E-03	2.55E-07	1.49E-06	5.76E-08	3.04E-07	7.23E-08
5:Ins:R:1	7.75E-04	7.03E-04	2.36E-04	2.49E-04	9.28E-04	5.73E-03	9.23E-04	1.69E-03	8.18E-04	1.23E-03	2.79E-03	8.58E-03	7.40E-04	4.03E-03	3.75E-03	2.79E-03	6.05E-04	2.63E-03	3.90E-03	1.17E-03
5:Ins:R:2	4.57E-05	3.28E-05	4.21E-05	4.46E-05	2.49E-04	6.50E-04	7.19E-05	1.93E-04	2.96E-04	6.39E-05	5.28E-04	9.92E-04	9.00E-05	8.04E-04	1.31E-03	5.21E-04	3.91E-04	4.87E-04	8.97E-04	5.86E-05
5:Ins:R:3	3.23E-05	2.28E-05	1.33E-05	1.96E-05	3.63E-05	2.03E-04	0.00E+00	1.17E-04	8.12E-05	0.00E+00	2.56E-04	2.36E-04	6.70E-05	1.84E-04	3.93E-04	2.27E-04	1.01E-04	6.08E-05	2.41E-04	1.76E-04
5:Ins:R:4	1.90E-08	3.99E-06	0.00E+00	3.64E-05	1.27E-04	6.04E-05	1.08E-05	6.85E-05	4.63E-05	1.91E-05	1.19E-04	1.75E-04	5.45E-05	1.59E-04	2.66E-04	1.43E-04	4.46E-05	1.24E-04	1.20E-04	6.00E-05
5:Ins:R:5	1.52E-06	0.00E+00	7.95E-09	2.11E-05	1.82E-08	6.24E-05	3.58E-10	4.60E-05	5.05E-05	1.08E-09	8.17E-05	1.38E-04	4.09E-05	9.88E-05	1.82E-04	1.02E-04	1.16E-08	9.92E-05	2.01E-04	3.77E-05
2:Del:M:1	7.78E-05	1.18E-03	1.94E-04	3.19E-04	7.03E-04	3.17E-03	3.29E-04	3.90E-03	1.31E-03	8.39E-04	1.75E-03	3.06E-03	4.62E-03	1.61E-03	2.34E-03	1.65E-03	8.32E-04	1.38E-03	1.52E-03	1.86E-03
3:Del:M:1	1.75E-05	1.61E-03	7.08E-05	2.09E-04	1.04E-04	2.03E-03	2.18E-04	3.71E-03	1.30E-03	3.14E-04	1.77E-04	1.10E-03	2.18E-04	3.79E-04	9.83E-04	1.39E-03	2.16E-04	4.52E-04	7.19E-04	5.48E-04
3:Del:M:2	1.32E-04	8.57E-04	5.53E-05	2.00E-04	4.66E-04	1.86E-03	3.86E-04	3.08E-03	3.21E-03	3.68E-04	1.07E-03	1.64E-03	7.53E-04	1.73E-03	1.72E-03	1.37E-03	2.18E-04	3.94E-03	7.16E-04	1.15E-03
4:Del:M:1	2.50E-05	1.29E-03	4.75E-05	2.67E-05	1.83E-04	2.92E-03	4.07E-04	2.85E-03	1.39E-03	8.95E-05	1.18E-03	1.30E-03	9.45E-05	1.46E-03	1.50E-03	1.77E-03	6.40E-04	1.15E-03	1.37E-03	5.75E-04
4:Del:M:2	2.03E-04	4.84E-04	2.04E-04	5.22E-05	6.79E-04	1.59E-03	4.41E-04	1.50E-03	1.64E-03	1.40E-47	7.86E-04	2.21E-03	8.30E-04	1.16E-03	1.14E-03	8.92E-04	4.07E-04	2.06E-03	8.66E-04	7.00E-04
4:Del:M:3	1.78E-04	3.01E-04	2.62E-05	2.88E-05	8.93E-05	1.32E-03	3.42E-04	2.62E-03	1.04E-03	1.58E-04	1.31E-03	4.37E-03	9.84E-04	2.87E-03	1.48E-03	1.50E-03	4.39E-04	5.72E-03	1.94E-03	1.23E-03
5:Del:M:1	4.19E-04	7.49E-03	2.77E-03	2.31E-04	1.41E-03	6.70E-03	3.79E-03	4.97E-03	1.20E-03	2.19E-03	3.00E-03	6.90E-03	6.71E-04	2.57E-03	2.69E-03	3.59E-03	1.85E-03	1.15E-03	2.68E-03	3.20E-03
5:Del:M:2	2.38E-04	4.58E-03	5.09E-04	6.43E-04	9.48E-04	3.77E-03	3.42E-03	4.46E-03	2.25E-03	1.50E-03	1.51E-03	3.39E-03	3.55E-04	1.31E-03	1.91E-03	3.34E-03	2.99E-04	8.61E-04	2.04E-03	2.63E-03
5:Del:M:3	6.33E-06	1.71E-03	1.88E-04	5.54E-04	3.09E-04	1.20E-03	2.91E-03	3.05E-03	1.46E-03	3.14E-04	7.52E-05	2.28E-03	4.33E-04	1.07E-03	2.19E-03	1.49E-03	5.25E-04	2.67E-03	1.33E-03	9.07E-04
5:Del:M:4	1.42E-04	5.02E-04	1.32E-04	2.40E-47	6.59E-04	1.07E-03	1.67E-03	1.27E-03	1.03E-03	4.26E-04	1.06E-03	1.75E-03	6.93E-04	7.15E-04	1.29E-03	1.53E-03	6.51E-04	5.73E-04	2.01E-03	1.15E-03
5:Del:M:5	8.10E-05	4.24E-04	2.22E-04	2.06E-04	2.23E-04	7.75E-04	5.59E-03	1.46E-03	5.69E-04	2.26E-04	1.43E-03	1.42E-03	2.60E-04	1.20E-03	1.77E-03	1.20E-03	4.57E-04	8.64E-07	1.72E-02	3.85E-04
