Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP94540	1.54E+00	4.15E+00	1.74E+00	7.17E-01	4.35E+00	7.71E-01	2.63E+00	2.29E+00	6.21E-01	1.20E+00	9.95E-01
SP95222	3.05E+00	2.08E+00	3.64E+00	3.27E+00	1.34E+00	1.73E+00	4.80E+00	3.86E+00	4.55E-01	1.63E+00	2.28E+00
SP89389	1.93E+00	3.02E+00	2.42E+00	2.06E+00	3.08E+00	6.56E-01	4.74E+00	2.48E+00	4.07E-01	1.37E+00	1.75E+00
SP90503	9.03E-01	1.79E+00	1.95E+00	5.78E-01	1.26E+00	8.65E-01	2.41E+00	2.10E+00	6.40E-01	9.31E-01	1.03E+00
SP92460	1.71E+02	5.66E+01	2.37E+01	1.67E+02	5.92E+01	2.15E+01	6.76E+00	3.30E+00	1.31E-01	9.69E-01	1.02E+01
SP92931	1.71E+00	1.84E+00	2.55E+00	1.66E+00	1.81E+00	5.30E-01	3.19E+00	2.80E+00	4.14E-01	1.24E+00	1.61E+00
SP91265	2.54E+00	2.89E+00	3.32E+00	2.89E+00	2.27E+00	1.08E+00	4.67E+00	3.81E+00	3.71E-01	1.41E+00	2.37E+00
SP89909	1.76E+02	3.82E+01	3.43E+01	1.66E+02	2.23E+01	1.68E+01	8.22E+00	2.47E+00	7.50E-01	5.64E-01	1.30E+01
SP90629	2.63E+00	1.34E+00	2.92E+00	2.48E+00	1.11E+00	3.37E+00	8.42E+00	7.01E+00	7.14E-01	1.99E+00	4.29E+00
SP95550	2.36E+00	2.98E+00	2.85E+00	2.27E+00	3.35E+00	7.52E-01	4.30E+00	2.02E+00	2.97E-01	1.51E+00	2.26E+00
CPCT02020389T	2.25E+00	3.04E+00	1.18E+00	2.24E+00	3.16E+00	5.80E-01	2.81E+00	1.77E+00	1.35E+00	1.04E+00	2.00E+00
CPCT02080033T	1.72E+00	6.24E+00	2.61E+00	2.23E+00	7.70E+00	2.71E-01	4.52E+00	2.85E+00	1.94E+00	9.94E-01	1.81E+00
CPCT02060156T	4.38E+00	7.21E+00	2.79E+00	4.63E+00	8.10E+00	1.54E+00	5.27E+00	4.18E+00	2.63E+00	1.60E+00	2.21E+00
DRUP01340014T	1.03E+00	2.54E+00	1.44E+00	1.15E+00	2.09E+00	5.74E-01	2.77E-01	1.90E+00	5.57E+00	3.69E-01	6.91E+00
DRUP01010121T	3.96E+00	5.04E+00	2.76E+00	4.39E+00	5.65E+00	1.78E+00	4.23E+00	3.23E+00	1.58E+00	1.35E+00	2.37E+00
CPCT02130034T	2.11E+00	3.45E+00	2.85E+00	2.17E+00	3.87E+00	1.43E+00	4.04E+00	3.54E+00	2.66E+00	1.33E+00	2.77E+00
CPCT02260015T	4.65E+00	3.87E+00	3.64E+00	5.58E+00	2.83E+00	1.19E+00	5.07E+00	6.31E+00	3.84E+00	3.02E+00	1.62E+00
CPCT02220071T	1.37E+02	3.19E+01	1.23E+01	1.41E+02	3.26E+01	3.23E+01	7.21E+00	3.57E+00	4.57E+00	1.91E+00	6.15E+00
CPCT02010710T	2.27E+00	3.27E+00	1.77E+00	2.33E+00	3.77E+00	1.35E+00	2.05E+00	2.29E+00	2.23E+00	1.59E+00	1.67E+00
CPCT02340068T	1.17E+00	2.52E+00	1.51E+00	1.84E+00	2.82E+00	5.61E-01	2.22E+00	2.11E+00	1.38E+00	6.80E-01	1.25E+00
CPCT02130050T	2.07E+00	4.11E+00	2.29E+00	2.23E+00	4.45E+00	1.75E+00	3.69E+00	4.26E+00	4.03E+00	1.60E+00	2.43E+00
DRUP01060016T	1.57E+00	2.03E+00	1.89E+00	1.47E+00	1.72E+00	9.21E-01	2.34E+00	4.55E+00	3.03E+00	2.08E+00	4.56E-01
CPCT02260017T	2.87E+00	5.46E+00	2.84E+00	3.13E+00	6.10E+00	1.07E+00	4.24E+00	3.21E+00	1.73E+00	1.24E+00	2.38E+00
CPCT02020682T	1.19E+01	9.48E+00	3.39E+00	1.33E+01	9.54E+00	1.67E+00	4.06E+00	4.11E+00	2.31E+00	1.20E+00	2.32E+00
DRUP01030013T	5.82E+02	8.92E+01	5.41E+01	5.72E+02	8.00E+01	1.20E+02	1.16E+01	8.46E+00	7.55E+00	3.02E+00	3.26E+01
CPCT02130059T	2.54E+00	5.55E+00	1.67E+00	2.10E+00	5.94E+00	1.66E+00	4.10E+00	3.58E+00	3.08E+00	1.15E+00	3.46E+00
WIDE01010296T	2.97E+00	6.79E+00	3.16E+00	3.33E+00	7.35E+00	2.20E+00	5.83E+00	5.97E+00	2.36E+00	2.57E+00	2.87E+00
CPCT02380044T	1.88E+00	4.78E+00	9.24E-01	2.60E+00	5.01E+00	3.64E+00	3.23E+00	6.85E+00	2.02E+00	1.94E+00	5.26E+00
CPCT02060117T	2.14E+00	6.83E+00	1.33E+00	1.67E+00	7.32E+00	6.53E-01	2.11E+00	1.86E+00	1.80E+00	7.76E-01	7.64E-01
CPCT02080220T	2.18E+00	9.36E+00	1.52E+00	1.55E+00	1.03E+01	7.05E-01	2.66E+00	2.75E+00	2.68E+00	1.17E+00	1.73E+00
CPCT02210056T	1.98E+00	4.87E+00	1.67E+00	1.89E+00	4.94E+00	5.59E-01	3.26E+00	2.36E+00	2.37E+00	8.85E-01	1.65E+00
CPCT02020734T	2.12E+00	6.09E+00	1.48E+00	1.90E+00	6.35E+00	5.58E-01	2.63E+00	2.13E+00	3.69E+00	1.23E+00	2.03E+00
CPCT02020716T	1.33E+00	3.74E+00	9.42E-01	6.13E-01	4.08E+00	7.18E-01	2.39E+00	2.04E+00	1.75E+00	8.21E-01	1.12E+00
CPCT02080226T	1.26E+00	3.30E+00	2.33E+00	1.27E+00	3.11E+00	1.20E+00	3.94E+00	3.52E+00	2.30E+00	1.59E+00	2.27E+00
DRUP01080014T	2.29E+02	5.57E+01	2.43E+01	2.34E+02	5.53E+01	4.41E+01	8.03E+00	4.12E+00	4.44E+00	1.43E+00	7.81E+00
DRUP01270003T	1.80E+00	2.98E+00	1.56E+00	2.14E+00	3.57E+00	1.03E+00	3.46E+00	2.92E+00	1.52E+00	5.46E-01	2.13E+00
CPCT02190044T	1.33E+00	6.63E-01	2.30E+00	1.26E+00	5.81E-01	1.84E+00	3.70E+00	3.74E+00	2.74E+00	1.26E+00	2.50E+00
CPCT02130131T	1.83E+00	3.38E+00	9.38E-01	1.98E+00	3.33E+00	2.50E+00	6.60E+00	4.30E+00	2.46E+00	9.77E-01	4.31E+00
CPCT02220054T	2.50E+00	4.82E+00	4.04E+00	2.24E+00	5.46E+00	1.07E+00	6.56E+00	2.90E+00	2.67E+00	1.46E+00	2.43E+00
CPCT02330075T	4.82E+00	1.15E+01	3.96E+00	5.11E+00	1.23E+01	1.33E+00	6.51E+00	3.63E+00	2.79E+00	1.51E+00	3.18E+00
CPCT02130134T	1.32E+00	3.85E+00	1.70E+00	1.05E+00	3.97E+00	1.12E+00	2.92E+00	3.35E+00	3.44E+00	1.44E+00	2.40E+00
CPCT02130148T	2.37E+00	5.10E+00	3.56E+00	1.91E+00	5.01E+00	1.32E+00	6.27E+00	3.40E+00	2.24E+00	1.28E+00	2.72E+00
CPCT02070381T	1.18E-01	1.39E+00	1.36E+00	1.16E+00	8.89E-01	8.50E-01	2.02E+00	2.17E+00	2.46E+00	7.35E-01	1.76E+00
DRUP01070053T	1.74E+00	3.97E+00	2.28E+00	1.02E+00	3.86E+00	7.71E-01	4.12E+00	2.71E+00	2.73E+00	5.81E-01	2.23E+00
DRUP01060025T	3.55E+00	4.59E+00	4.85E+00	2.62E+00	3.61E+00	2.04E+00	3.89E+00	4.87E+00	5.12E+00	7.33E+00	5.15E+00
DRUP01100007T	3.72E+00	6.87E+00	2.11E+00	3.23E+00	8.56E+00	9.90E-01	4.74E+00	2.43E+00	2.34E+00	1.34E+00	2.47E+00
CPCT02380019T	1.34E+00	3.53E+00	2.17E+00	1.57E+00	3.46E+00	2.32E+00	5.49E+00	5.27E+00	3.58E+00	2.01E+00	3.98E+00
CPCT02020598T	8.81E-01	1.75E+00	1.45E+00	1.34E+00	1.26E+00	7.23E-01	2.30E+00	2.19E+00	2.18E+00	1.01E+00	1.22E+00
DRUP01070059T	1.82E-01	7.60E-01	1.11E+00	1.88E+00	2.81E+00	9.65E-01	2.31E+00	2.77E+00	2.12E+00	9.56E-01	4.01E+00
CPCT02080152T	2.24E+02	5.22E+01	9.46E+00	2.26E+02	6.08E+01	5.51E+01	3.92E+00	3.58E+00	4.67E+00	1.73E+00	8.42E+00
CPCT02070406T	7.13E-01	4.84E-01	1.94E+00	8.63E-01	2.09E-01	2.01E+00	7.33E+00	5.61E+00	3.70E+00	1.04E+00	6.86E+00
CPCT02450002T	5.46E+00	9.58E+00	2.41E+00	5.74E+00	1.13E+01	1.65E+00	4.81E+00	3.79E+00	3.44E+00	1.57E+00	2.95E+00
DRUP01070024T	1.01E+00	3.15E+00	1.26E+00	8.18E-01	3.34E+00	1.12E+00	3.15E+00	3.69E+00	1.84E+00	1.43E+00	2.55E+00
DRUP01060027T	1.48E+00	1.80E+00	2.17E+00	1.93E+00	1.62E+00	8.32E-01	3.72E+00	4.31E+00	1.90E+00	3.39E+00	1.95E+00
CPCT02030381T	7.56E-01	3.07E+00	1.86E+00	7.58E-01	3.14E+00	6.98E-01	3.08E+00	4.17E+00	2.21E+00	2.19E+00	1.21E+00
DRUP01220005T	3.35E+00	5.98E+00	3.10E+00	3.10E+00	4.34E+00	1.02E+00	6.81E+00	1.18E+00	7.49E+00	1.58E+00	1.06E+01
CPCT02370010T	2.82E+00	4.66E+00	5.25E+00	2.60E+00	3.01E+00	1.11E+00	3.85E+00	3.82E+00	4.99E+00	6.92E+00	5.51E+00
CPCT02020623T	3.82E+00	7.05E+00	2.12E+00	3.84E+00	7.62E+00	1.90E+00	5.57E+00	4.14E+00	2.42E+00	1.31E+00	3.46E+00
CPCT02290023T	2.75E+00	7.91E+00	1.84E+00	2.19E+00	8.49E+00	1.19E+00	3.19E+00	3.98E+00	2.46E+00	1.62E+00	1.40E+00
DRUP01010022T	5.41E+02	8.61E+01	4.27E+01	5.44E+02	9.70E+01	1.13E+02	1.59E+01	7.89E+00	5.60E+00	1.13E+00	3.10E+01
CPCT02070159T	5.20E-01	6.66E+00	9.20E-01	1.72E+00	6.23E+00	1.35E+00	3.14E+00	3.12E+00	2.23E+00	1.29E+00	2.84E+00
CPCT02030354T	1.20E+00	1.75E+00	1.87E+00	1.08E+00	1.47E+00	6.89E-01	2.30E+00	1.74E+00	1.09E+00	1.07E+00	1.26E+00
CPCT02020565T	1.35E+00	2.87E+00	1.62E+00	9.58E-01	3.71E+00	6.37E-01	3.33E+00	2.01E+00	1.72E+00	1.19E+00	1.72E+00
CPCT02060114T	1.14E+00	1.61E+00	1.61E+00	1.84E+00	4.54E-01	7.20E-01	1.36E+00	3.18E+00	2.09E+00	1.77E+00	5.07E-01
CPCT02060118T	1.76E+00	2.41E+00	1.47E+00	2.09E+00	1.89E+00	1.26E+00	3.19E+00	3.40E+00	2.52E+00	1.61E+00	1.70E+00
CPCT02220002T	9.81E-01	1.97E+00	9.68E-01	1.14E+00	1.96E+00	9.08E-01	1.94E+00	2.04E+00	1.43E+00	9.31E-01	1.27E+00
DRUP01030002T	1.45E+00	4.58E+00	1.64E+00	1.78E+00	5.53E+00	1.54E+00	3.35E+00	3.57E+00	2.33E+00	1.34E+00	3.08E+00
CPCT02070060T	2.90E+00	3.39E+00	2.35E+00	3.04E+00	3.67E+00	1.44E+00	5.87E+00	6.39E+00	2.67E+00	3.40E+00	2.78E+00
CPCT02030320T	3.30E+00	1.03E+01	2.69E+00	2.48E+00	1.18E+01	4.00E-02	5.87E+00	2.89E+00	2.38E+00	1.23E+00	2.23E+00
CPCT02060035T	2.12E+00	4.46E+00	1.19E+00	1.91E+00	5.14E+00	3.13E-01	2.39E+00	1.99E+00	1.60E+00	1.01E+00	2.00E+00
CPCT02070110T	1.07E+00	2.79E+00	1.42E+00	6.83E-01	2.88E+00	1.49E+00	4.11E+00	4.24E+00	1.47E+00	1.55E+00	2.68E+00
CPCT02020492T	1.36E+00	2.20E+00	1.41E+00	1.40E+00	1.81E+00	1.34E+00	4.73E+00	4.32E+00	2.21E+00	2.18E+00	2.48E+00
CPCT02030327T	1.65E+00	2.94E+00	1.81E+00	1.28E+00	3.26E+00	5.05E-01	2.42E+00	1.97E+00	6.00E-01	9.25E-01	1.40E+00
CPCT02020503T	2.54E+00	3.73E+00	3.13E+00	2.76E+00	3.20E+00	1.55E+00	6.16E+00	5.41E+00	2.07E+00	3.51E+00	2.94E+00
CPCT02380029T	9.18E+02	4.84E+01	9.21E+01	8.89E+02	1.01E+02	3.51E+02	3.34E+01	2.64E+00	1.04E+01	2.22E+00	4.98E+01
CPCT02020636T	1.87E+00	3.16E+00	2.48E+00	1.69E+00	3.11E+00	1.51E+00	3.62E+00	5.33E+00	2.28E+00	2.83E+00	2.43E+00
CPCT02130013T	2.77E+00	3.23E+00	2.71E+00	2.25E+00	2.47E+00	3.47E+00	2.30E-01	6.59E+00	2.44E+00	3.56E+00	3.70E+00
DRUP01110002T	7.59E+02	3.30E+02	5.19E+01	7.63E+02	3.76E+02	2.27E+02	2.29E+01	0.00E+00	2.07E+01	2.66E+00	4.13E+01
WIDE01010639T	2.90E+00	4.69E+00	1.06E+00	3.02E+00	5.17E+00	8.16E-01	2.23E+00	1.50E+00	1.60E+00	7.11E-01	1.66E+00
DRUP01010167T	4.63E+02	9.21E+01	5.56E+01	4.47E+02	1.02E+02	1.11E+02	1.56E+01	2.36E+00	4.90E+00	1.38E+00	2.53E+01
WIDE01010570T	3.40E+00	4.46E+00	2.65E+00	3.77E+00	4.56E+00	3.24E+00	5.14E+00	6.47E+00	1.84E+00	1.34E+00	6.13E+00
