Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP135188	9.48E-01	3.78E-01	1.13E+00	3.99E-01	1.42E+00	1.54E+00	6.36E-01
SP135194	1.85E+00	7.69E-02	2.40E+00	1.04E+00	1.64E+00	3.85E-01	4.96E-01
SP135186	1.51E+00	1.10E-01	2.46E+00	5.66E-01	2.02E+00	6.24E-01	9.59E-01
SP135420	2.51E+00	1.16E+00	3.77E+00	0.00E+00	3.22E+00	1.06E+00	9.23E-01
SP135258	5.09E-01	3.59E-01	8.68E-01	0.00E+00	6.29E-01	1.49E-01	3.67E-01
SP135234	3.34E+00	1.50E+00	4.37E+00	1.00E-02	4.40E+00	1.68E+00	1.26E+00
SP135293	0.00E+00	6.75E-02	5.00E-02	1.37E-01	1.25E-01	2.00E-02	1.54E-01
SP135393	1.88E+00	1.20E+00	3.15E+00	1.27E+00	2.72E+00	2.49E+00	7.51E-01
SP135299	1.86E+00	1.25E+00	3.91E+00	0.00E+00	3.55E+00	2.14E+00	1.17E+00
SP135415	8.93E-01	4.81E-01	1.72E+00	0.00E+00	1.51E+00	4.50E-01	6.21E-01
SP135310	0.00E+00	0.00E+00	0.00E+00	2.39E-02	2.88E-02	0.00E+00	1.71E-02
SP135323	5.50E-01	2.47E-01	2.54E-01	1.90E+00	2.15E+00	0.00E+00	6.81E-01
SP135390	3.60E-01	0.00E+00	5.52E-01	4.23E-01	5.77E-01	2.89E-01	3.34E-01
SP135209	5.79E-01	1.25E-01	8.17E-01	4.54E-01	7.39E-01	6.08E-01	0.00E+00
SP135240	1.61E+00	7.47E-01	3.76E+00	4.27E-01	3.27E+00	6.45E-01	1.05E+00
SP135182	8.91E+00	2.60E+00	9.78E+00	0.00E+00	6.82E+00	1.74E+00	1.41E+00
SP85251	1.40E+00	1.37E+00	4.05E+00	5.60E-01	2.71E+00	0.00E+00	7.15E-01
SP84408	1.09E+00	9.22E-01	2.34E+00	3.00E-02	1.91E+00	1.05E+00	5.09E-01
SP84491	7.62E+00	3.03E+00	9.62E+00	4.77E+00	9.56E+00	5.55E+00	2.51E+00
SP84743	1.14E+01	3.05E+00	1.24E+01	2.71E+00	7.74E+00	1.77E+01	2.16E+00
SP83967	1.81E+00	1.01E+00	2.58E+00	5.94E-01	2.59E+00	4.55E-01	8.11E-01
SP105253	5.67E+00	2.43E+00	6.30E+00	2.19E+00	5.84E+00	3.49E+00	1.23E+00
SP84998	3.70E+00	5.42E-01	3.96E+00	1.15E+00	3.06E+00	2.31E-01	6.99E-01
SP84062	7.04E-01	9.81E-01	1.49E+00	1.26E+00	1.58E+00	3.18E-01	5.66E-01
SP84982	2.17E+02	4.26E+00	2.22E+02	2.31E+00	7.84E+00	3.60E+00	1.54E+00
SP84790	3.02E+00	1.47E+00	5.88E+00	1.19E+00	4.79E+00	4.06E+00	8.71E-01
SP105673	2.38E+00	1.17E+00	3.18E+00	9.97E-01	3.55E+00	8.69E-01	3.97E+00
SP85339	5.55E+00	1.18E+00	5.90E+00	1.91E+00	4.04E+00	1.18E+00	1.04E+00
SP84719	3.27E+00	1.88E+00	4.09E+00	2.00E-01	2.45E+00	1.06E+00	9.64E-01
SP105425	6.56E+00	1.81E+00	6.94E+00	1.52E+00	4.11E+00	2.04E+00	1.14E+00
SP84056	2.41E+00	2.40E+00	5.11E+00	2.08E+00	4.59E+00	1.60E+00	2.11E+00
SP105261	2.10E+00	1.02E+00	2.72E+00	1.02E+00	2.18E+00	9.88E-01	1.13E+00
SP85379	5.94E+00	1.61E+00	6.90E+00	2.60E+00	4.55E+00	3.60E+00	1.21E+00
SP105086	3.67E+00	2.14E+00	6.50E+00	1.34E+00	5.80E+00	8.09E-01	2.10E+00
SP84392	4.36E+02	2.38E+01	4.34E+02	3.30E-01	4.74E+00	3.43E+00	2.16E+00
SP105018	5.69E+00	2.06E+00	9.47E+00	1.50E+00	0.00E+00	4.71E+00	1.04E+01
SP84858	4.89E+00	1.64E+00	6.75E+00	2.55E+00	5.73E+00	1.89E+00	2.22E+00
SP84086	7.06E-01	8.61E+00	1.28E+01	5.76E+00	3.58E+00	6.41E-01	1.35E+00
SP105213	3.01E+00	8.74E-01	4.38E+00	3.29E-01	3.58E+00	8.92E-01	1.37E+00
SP105577	2.70E+00	1.22E+00	3.53E+00	1.36E+00	2.97E+00	8.32E-01	1.09E+00
SP85431	1.04E+00	8.11E-01	2.85E+00	1.13E+00	2.50E+00	0.00E+00	1.14E+00
SP84962	2.13E+00	1.16E+00	3.89E+00	4.19E-01	3.65E+00	8.12E-01	1.03E+00
SP105006	2.85E+00	1.56E+00	4.64E+00	3.77E+00	3.53E+00	9.28E-01	1.35E+00
SP84439	4.03E+02	2.65E+01	4.09E+02	0.00E+00	2.03E+01	1.04E+01	2.61E-01
SP105159	2.35E+00	1.14E+00	4.21E+00	2.10E-01	3.07E+00	3.71E-01	8.48E-01
SP85230	1.50E+00	4.14E-01	8.43E-01	2.03E+00	3.21E+00	7.14E-01	3.32E+00
SP84922	5.87E+00	1.69E+00	7.13E+00	2.23E+00	5.93E+00	5.00E+00	1.82E+00
SP85130	4.69E+00	1.47E+00	5.60E+00	2.10E+00	4.76E+00	1.23E+00	1.23E+00
SP104984	2.43E+00	6.72E-01	3.28E+00	1.42E+00	2.65E+00	9.17E-01	1.07E+00
SP85222	1.40E+00	7.55E-01	2.25E+00	7.14E-01	1.62E+00	5.22E-01	5.87E-01
SP105375	3.49E+00	2.74E+00	9.68E+00	2.87E+00	8.23E+00	9.49E+00	1.67E+00
SP85287	2.81E+00	1.67E+00	4.91E+00	1.40E+00	4.29E+00	7.48E-01	1.17E+00
CPCT02060042T	1.96E-01	1.33E+00	1.19E+00	2.55E+00	2.06E+00	0.00E+00	7.08E-01
CPCT02130027T	2.36E+00	7.76E-01	5.02E+00	5.02E+00	3.56E+00	8.75E-01	1.13E+00
CPCT02290024T	8.45E+00	2.18E+00	7.82E+00	7.15E+00	5.35E+00	2.01E+00	1.28E+00
CPCT02230080T	5.54E+00	1.79E+00	7.15E+00	6.23E+00	3.53E+00	2.29E+00	1.15E+00
CPCT02070282T	4.34E+00	1.66E+00	5.51E+00	5.66E+00	4.25E+00	2.44E+00	9.82E-01
CPCT02060201T	5.66E+00	1.15E+00	7.77E+00	6.96E+00	2.20E+00	1.72E+00	1.37E+00
CPCT02010752T	2.85E+00	1.31E+00	4.71E+00	4.90E+00	4.00E+00	1.46E+00	1.59E+00
CPCT02130046T	3.91E+00	4.17E-01	5.80E+00	6.05E+00	3.98E+00	2.42E+00	1.16E+00
CPCT02190033T	6.58E+00	3.78E+00	1.22E+01	1.08E+01	5.74E+00	2.45E+00	1.68E+00
WIDE01010213T	4.77E+00	1.76E+00	7.83E+00	8.01E+00	5.11E+00	2.69E+00	3.46E+00
CPCT02440010T	6.11E+00	2.39E+00	1.07E+01	1.05E+01	5.93E+00	6.70E+00	1.60E+00
WIDE01010272T	3.14E+00	1.56E+00	4.51E+00	4.30E+00	2.81E+00	8.36E-01	8.83E-01
DRUP01070085T	3.54E+02	3.07E+01	3.49E+02	6.06E+01	1.09E+01	8.63E+00	2.46E+00
CPCT02380045T	3.77E+00	2.51E+00	7.22E+00	6.91E+00	4.36E+00	2.47E+00	1.25E+00
CPCT02150013T	2.43E+00	1.45E+00	5.18E+00	5.31E+00	3.38E+00	1.31E+00	1.46E+00
CPCT02010769T	3.28E+00	2.13E+00	5.51E+00	5.42E+00	3.72E+00	3.14E+00	1.69E+00
CPCT02450014T	4.23E+02	4.24E+02	1.03E+02	4.87E+01	2.70E-01	2.98E+01	6.60E-01
CPCT02130122T	2.39E+00	3.36E+00	6.38E+00	6.25E+00	3.71E+00	6.74E-01	1.30E+00
CPCT02230107T	6.90E+00	2.16E+00	8.57E+00	7.29E+00	3.63E+00	1.85E+00	8.55E-01
DRUP01090017T	5.48E+00	3.32E+00	1.19E+01	1.13E+01	6.37E+00	9.64E+00	2.04E+00
CPCT02020781T	5.42E+00	1.87E+00	8.58E+00	9.14E+00	6.36E+00	1.30E+00	3.55E+00
CPCT02310016T	3.55E+00	1.20E+00	5.92E+00	5.27E+00	3.44E+00	3.29E+00	6.90E-01
CPCT02300050T	5.36E+00	2.19E+00	8.76E+00	9.01E+00	5.92E+00	3.85E+00	2.14E+00
CPCT02020808T	6.08E+00	1.36E+00	7.13E+00	5.98E+00	4.41E+00	1.22E+00	2.62E+00
CPCT02050414T	6.88E+00	3.12E+00	8.48E+00	8.67E+00	5.29E+00	1.34E+00	1.74E+00
CPCT02230042T	0.00E+00	1.01E+00	3.33E+00	3.61E+00	1.98E+00	4.88E-01	6.71E-01
CPCT02040170T	1.62E+00	1.31E+00	1.89E+00	4.31E+00	2.92E+00	3.65E+00	9.33E-01
CPCT02330059T	7.55E+00	2.41E+00	1.00E+01	1.05E+01	6.15E+00	3.25E+00	2.08E+00
CPCT02330063T	6.10E+00	2.18E+00	9.52E+00	9.60E+00	7.10E+00	1.46E+00	1.58E+00
CPCT02020512T	3.18E+00	2.14E+00	3.87E+00	3.30E+00	2.74E+00	8.68E-01	8.31E-01
CPCT02110031T	3.88E+00	1.77E+00	5.31E+00	6.66E+00	4.33E+00	1.33E+00	1.36E+00
CPCT02030347T	6.55E+02	5.20E+01	6.20E+02	4.64E+01	3.67E+01	6.63E+00	5.63E+00
CPCT02050179T	8.94E+00	2.52E+00	1.11E+01	1.18E+01	5.84E+00	1.54E+00	1.74E+00
CPCT02010591T	2.82E+00	2.03E+00	5.38E+00	4.93E+00	3.63E+00	2.36E+00	1.15E+00
CPCT02170007T	4.44E+00	1.22E+00	3.53E+00	5.56E+00	5.55E+00	1.40E+00	2.02E+00
CPCT02210025T	5.34E+00	1.96E+00	1.07E+01	9.71E+00	1.40E+00	6.91E+00	1.80E+00
CPCT02030376T	3.38E+00	6.86E-01	4.22E+00	4.45E+00	3.91E+00	1.34E+00	1.72E+00
CPCT02050110T	4.91E+00	1.83E+00	6.62E+00	7.37E+00	5.30E+00	3.34E+00	1.92E+00
CPCT02030318T	8.30E+00	2.95E+00	8.92E+00	8.50E+00	5.40E+00	1.91E+00	1.60E+00
CPCT02100056T	2.21E+00	0.00E+00	1.19E+00	3.50E+00	2.95E+00	1.67E+00	1.08E+00
CPCT02030326T	4.07E+00	1.01E+00	5.59E+00	5.67E+00	3.53E+00	2.79E+00	1.63E+00
CPCT02120007T	5.25E+00	2.28E+00	8.40E+00	7.33E+00	3.78E+00	5.28E+00	1.27E+00
WIDE01010573T	4.75E+00	2.32E+00	7.53E+00	7.22E+00	7.14E+00	1.78E+00	2.44E+00
WIDE01010693T	3.38E+00	1.51E+00	3.83E+00	3.86E+00	3.20E+00	2.35E+00	9.14E-01
