MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
2:Ins:R:1	8.65E-05	1.74E-04	2.12E-04	1.96E-04	1.44E-04
2:Ins:R:2	6.39E-05	1.25E-04	1.50E-04	9.74E-05	9.82E-05
2:Ins:R:3	4.32E-05	7.48E-05	6.55E-05	8.49E-05	9.43E-05
2:Ins:R:4	4.49E-05	1.02E-04	1.24E-04	9.64E-05	1.16E-04
2:Ins:R:5	3.95E-06	3.20E-04	1.27E-04	2.01E-04	5.32E-04
3:Ins:R:0	5.85E-05	1.12E-04	1.86E-04	2.16E-04	1.25E-04
3:Ins:R:1	5.13E-05	1.17E-04	1.52E-04	1.26E-04	1.22E-04
3:Ins:R:2	2.27E-05	4.43E-05	6.56E-05	5.72E-05	6.16E-05
3:Ins:R:3	4.61E-06	4.21E-06	8.37E-06	1.60E-05	7.33E-06
3:Ins:R:4	8.61E-06	8.33E-06	2.07E-05	1.70E-05	2.11E-05
3:Ins:R:5	1.63E-05	5.53E-05	6.39E-05	3.76E-05	5.69E-05
4:Ins:R:0	9.15E-05	1.85E-04	1.84E-04	3.17E-04	2.10E-04
4:Ins:R:1	8.70E-05	1.34E-04	1.88E-04	1.26E-04	2.05E-04
4:Ins:R:2	1.60E-05	3.42E-05	4.52E-05	5.43E-05	4.80E-05
4:Ins:R:3	2.40E-06	2.74E-05	4.84E-05	3.96E-05	4.78E-05
4:Ins:R:4	8.21E-06	4.38E-05	5.09E-05	4.83E-05	3.08E-05
4:Ins:R:5	1.88E-05	5.58E-05	6.80E-05	3.66E-05	3.19E-05
5:Ins:R:0	2.96E-08	2.82E-08	1.82E-08	2.43E-03	9.75E-08
5:Ins:R:1	2.60E-04	2.46E-04	5.35E-04	2.71E-04	5.56E-04
5:Ins:R:2	2.87E-05	6.49E-05	7.93E-05	6.31E-05	7.10E-05
5:Ins:R:3	1.48E-05	3.44E-05	4.27E-05	2.77E-05	3.37E-05
5:Ins:R:4	5.49E-06	1.41E-05	2.97E-05	4.37E-06	3.25E-05
5:Ins:R:5	3.25E-09	2.12E-05	2.00E-05	1.85E-05	3.17E-05
2:Del:M:1	5.30E-04	5.26E-04	1.67E-03	5.37E-04	7.26E-04
3:Del:M:1	1.71E-04	1.11E-04	2.23E-04	7.19E-05	1.80E-04
3:Del:M:2	1.26E-04	2.40E-04	5.05E-04	1.71E-04	3.12E-04
4:Del:M:1	1.55E-04	1.91E-04	3.72E-04	1.47E-04	3.91E-04
4:Del:M:2	1.55E-04	2.12E-04	4.74E-04	1.58E-04	4.68E-04
4:Del:M:3	1.33E-04	3.19E-04	8.94E-04	2.96E-04	4.33E-04
5:Del:M:1	1.23E-03	4.73E-04	4.98E-04	7.58E-04	4.10E-03
5:Del:M:2	3.11E-03	4.60E-04	2.71E-04	2.56E-04	7.67E-03
5:Del:M:3	2.64E-03	3.17E-04	3.57E-04	1.51E-04	6.25E-03
5:Del:M:4	1.39E-03	2.26E-04	3.01E-04	1.76E-04	3.35E-03
5:Del:M:5	1.43E-03	2.87E-04	3.07E-04	2.92E-04	3.28E-03
