Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP115162	5.14E-01	1.22E+00	7.92E-01	9.71E-01	9.25E-01	1.26E-01	9.21E-01	7.27E-01
SP29940	1.33E+00	1.79E+00	1.01E+00	1.06E+00	1.72E+00	2.58E-01	8.97E-01	1.35E+00
SP30843	5.37E-01	1.16E+00	4.44E-01	8.12E-01	1.04E+00	3.27E-01	5.56E-01	7.38E-01
SP32222	1.32E-01	1.12E-01	9.62E-02	0.00E+00	6.51E-02	2.07E-01	0.00E+00	1.07E-01
SP31190	1.80E+00	4.42E+00	1.96E+00	2.05E+00	7.13E+00	0.00E+00	1.90E+00	9.39E-01
SP30077	2.97E+00	6.57E+00	3.25E+00	3.69E+00	1.19E+01	4.49E-01	1.98E+00	1.64E+00
SP32694	2.33E+00	4.66E+00	2.49E+00	1.98E+00	7.52E+00	4.38E-01	1.90E+00	1.44E+00
SP33774	7.30E-01	1.60E+00	8.97E-01	1.25E+00	1.33E+00	0.00E+00	9.32E-01	6.84E-01
SP30093	1.44E+00	2.14E+00	9.73E-01	1.09E+00	1.75E+00	4.32E-01	8.08E-01	1.44E+00
SP33094	1.91E+00	3.44E+00	1.62E+00	1.99E+00	5.70E+00	5.87E-01	1.29E+00	1.04E+00
SP30803	1.08E+00	2.67E+00	2.58E+00	2.32E+00	5.05E+00	6.66E-01	1.72E+00	7.14E-01
SP30675	6.21E+00	1.28E+00	8.41E+00	4.96E-01	6.66E+00	7.14E-01	2.40E+00	1.24E+00
SP31854	2.96E+00	7.24E+00	3.88E+00	4.52E+00	1.31E+01	3.68E-01	2.50E+00	1.63E+00
SP31606	6.47E-01	1.50E+00	6.97E-01	1.12E+00	1.21E+00	3.52E-01	7.02E-01	6.76E-01
SP30213	8.72E-01	1.40E+00	8.47E-01	1.01E+00	1.30E+00	2.85E-01	8.86E-01	9.22E-01
SP32894	5.48E-01	1.42E+00	8.38E-01	9.80E-01	7.96E-01	0.00E+00	6.25E-01	8.24E-01
SP117260	1.03E+00	1.56E+00	1.54E+00	1.39E+00	2.60E+00	1.96E-01	1.30E+00	1.00E+00
SP117124	1.78E+00	2.16E+00	1.10E+00	1.39E+00	1.77E+00	2.44E-01	1.01E+00	1.31E+00
SP117932	1.74E+00	2.78E+00	1.20E+00	1.37E+00	1.94E+00	0.00E+00	1.22E+00	1.32E+00
SP117189	5.28E-01	8.62E-01	7.50E-01	7.07E-01	9.64E-01	4.45E-01	3.42E-01	5.69E-01
SP117217	2.28E-01	2.22E-01	1.96E-01	3.76E-01	4.15E-01	4.23E-01	2.56E-01	1.25E-01
SP117779	1.45E+00	1.67E+00	8.72E-01	1.39E+00	1.52E+00	4.67E-01	7.79E-01	1.27E+00
SP117376	3.38E+00	3.63E+00	1.17E+00	1.76E+00	2.06E+00	4.37E-01	1.18E+00	1.85E+00
SP117681	7.80E-01	1.29E+00	7.14E-01	7.14E-01	1.54E+00	3.50E-01	6.30E-01	5.33E-01
SP117408	6.71E-01	1.03E+00	6.90E-01	9.16E-01	1.55E+00	2.16E-01	5.76E-01	5.07E-01
SP118015	1.24E+00	1.71E+00	7.80E-01	1.08E+00	1.34E+00	2.56E-01	1.26E+00	1.32E+00
SP117509	2.03E+00	2.64E+00	1.06E+00	1.47E+00	2.18E+00	0.00E+00	1.41E+00	1.43E+00
SP117482	1.66E+00	2.40E+00	1.09E+00	1.30E+00	1.33E+00	0.00E+00	1.27E+00	8.55E-01
SP117003	1.22E+00	2.38E+00	2.55E-01	2.71E+00	2.97E+00	0.00E+00	9.07E-01	1.19E+00
CPCT02060034T	2.69E-01	1.19E+00	1.27E+00	1.80E+00	1.37E+00	1.56E+00	1.25E+00	7.58E-01
CPCT02020356T	1.40E+00	2.06E+00	1.33E+00	1.29E+00	2.82E+00	1.46E+00	8.65E-01	6.63E-01
CPCT02050063T	1.05E+00	2.05E+00	1.75E+00	2.60E+00	3.34E+00	1.76E+00	1.88E+00	1.29E+00
CPCT02030275T	1.09E+00	2.50E+00	1.90E+00	2.60E+00	3.23E+00	1.95E+00	1.84E+00	1.36E+00
CPCT02070033T	9.85E-01	1.67E+00	1.05E+00	1.33E+00	1.63E+00	1.02E+00	1.08E+00	8.04E-01
CPCT02030294T	2.21E+00	3.85E+00	4.01E+00	3.74E+00	9.20E+00	2.01E+00	1.82E+00	1.44E+00
CPCT02070038T	1.54E+00	3.64E+00	1.36E+00	7.76E-01	4.02E+00	1.23E+00	9.85E-01	8.24E-01
CPCT02080179T	1.09E+00	1.53E+00	1.66E+00	2.16E+00	3.13E+00	1.82E+00	1.44E+00	1.85E+00
CPCT02010866TII	4.09E+00	5.39E+00	4.98E+00	3.12E+00	5.80E+00	2.83E+00	2.84E+00	1.35E+00
CPCT02330133T	4.01E+00	9.24E+00	8.13E+00	5.43E+00	2.13E+01	1.72E+00	2.94E+00	1.75E+00
CPCT02050427T	2.20E+00	5.02E+00	2.11E+00	2.28E+00	6.83E+00	2.60E+00	1.95E+00	1.17E+00
DRUP01030028T	4.39E+00	4.99E+00	2.19E+00	3.33E+00	2.36E+00	2.24E+00	1.40E+00	8.18E+00
CPCT02080193T	1.70E+00	3.76E+00	2.03E+00	2.08E+00	5.67E+00	1.94E+00	1.53E+00	9.91E-01
CPCT02030556T	2.46E+00	5.44E+00	4.27E+00	3.66E+00	9.79E+00	2.74E+00	2.67E+00	1.04E+00
CPCT02120111T	5.40E-01	9.04E-01	9.24E-02	9.71E-01	8.99E-01	1.20E+00	3.92E-01	5.02E-01
CPCT02050341T	8.32E-01	1.46E+00	9.32E-01	1.15E+00	1.17E+00	1.39E+00	5.60E-01	6.59E-01
WIDE01010210T	8.84E-01	1.23E+00	9.83E-01	9.37E-01	1.55E+00	9.84E-01	3.99E-01	8.78E-01
WIDE01010208T	4.06E+00	5.00E-02	8.12E-01	2.34E-01	1.87E+01	1.40E+00	6.29E-01	1.76E+01
CPCT02290033T	1.74E+00	3.09E+00	2.65E+00	2.66E+00	4.94E+00	1.22E+00	1.74E+00	1.23E+00
CPCT02070323T	7.11E-01	1.43E+00	9.27E-01	1.11E+00	1.37E+00	1.19E+00	8.88E-01	7.53E-01
WIDE01010450T	2.19E+00	3.26E+00	1.07E+00	1.55E+00	2.45E+00	1.29E+00	1.19E+00	2.54E+00
CPCT02090049T	2.41E+00	3.35E+00	5.52E-01	2.41E+00	1.20E+01	2.01E+00	1.01E+00	1.07E+01
CPCT02010866T	3.11E+00	4.23E+00	4.27E+00	3.24E+00	2.30E+00	2.43E+00	3.07E+00	1.92E+00
CPCT02070363T	1.58E+00	2.91E+00	1.61E+00	4.01E+00	3.53E+00	2.17E+00	1.66E+00	1.60E+00
CPCT02060222T	5.28E-01	7.68E-01	7.69E-01	1.12E+00	4.19E-01	1.23E+00	6.16E-01	6.29E-01
CPCT02080251T	3.08E+00	6.67E+00	3.51E+00	5.17E+00	1.18E+01	2.50E+00	3.19E+00	2.07E+00
CPCT02070384T	1.61E+00	2.40E+00	1.10E+00	1.85E+00	1.69E+00	1.90E+00	1.15E+00	8.90E-01
CPCT02070386T	2.31E+00	4.69E+00	3.52E+00	3.81E+00	6.29E+00	4.25E+00	2.83E+00	1.99E+00
DRUP01070051T	1.40E+00	2.26E+00	1.95E+00	3.40E+00	1.31E+00	2.74E+00	2.09E+00	1.09E+00
CPCT02080137T	2.20E+00	1.87E+00	2.29E+00	2.36E+00	3.43E+00	2.91E+00	1.36E+00	1.67E+00
CPCT02080157T	3.63E+01	3.88E+01	9.92E+00	0.00E+00	1.38E+01	6.70E+00	3.07E+00	1.47E+01
CPCT02330128T	1.05E+00	2.50E+00	2.08E+00	2.75E+00	2.30E+00	2.00E+00	1.79E+00	1.36E+00
CPCT02070030T	1.07E-01	3.43E-01	3.17E-01	7.52E-01	6.90E-01	8.00E-01	1.02E-01	3.21E-02
DRUP01050009T	3.66E+00	8.28E+00	6.31E+00	3.79E+00	1.78E+01	1.98E+00	1.90E+00	1.71E+00
CPCT02070225T	1.14E+00	1.93E+00	4.40E-01	5.43E-01	1.72E+00	1.83E+00	6.18E-01	1.27E+00
CPCT02070230T	9.37E-01	1.83E+00	1.60E+00	3.01E+00	1.72E+00	2.05E+00	2.11E+00	1.20E+00
DRUP01070022T	2.41E+00	2.02E+00	1.55E+00	1.78E+00	3.78E+00	1.68E+00	1.45E+00	4.56E+00
DRUP01050010T	1.46E-01	0.00E+00	1.28E+00	3.91E+00	4.81E-01	2.97E+00	1.53E+00	9.13E-01
CPCT02050161T	1.69E+00	4.06E+00	2.89E+00	2.09E+00	6.95E+00	1.25E+00	1.71E+00	1.18E+00
CPCT02050174T	7.80E-01	1.80E+00	1.08E+00	1.22E+00	2.07E+00	1.24E+00	1.08E+00	7.51E-01
CPCT02050172T	2.74E+00	4.89E+00	2.53E+00	4.13E+00	6.98E+00	2.17E+00	2.56E+00	2.01E+00
CPCT02050186T	3.15E+00	7.22E+00	3.86E+00	2.79E+00	1.12E+01	2.08E+00	2.10E+00	1.40E+00
DRUP01070016T	1.90E-01	1.59E+00	1.99E+00	2.87E+00	1.66E+00	1.14E+00	2.35E+00	1.19E+00
CPCT02080120T	1.62E+00	4.06E+00	2.02E+00	1.64E+00	6.09E+00	1.46E+00	1.39E+00	1.11E+00
CPCT02030351T	2.21E+00	2.30E+00	1.87E+00	3.88E+00	2.04E+00	3.50E+00	1.95E+00	1.64E+00
CPCT02060119T	8.76E-01	1.90E+00	9.62E-01	1.48E+00	1.65E+00	2.06E+00	1.09E+00	1.02E+00
CPCT02080136T	1.65E+00	2.73E+00	7.99E-01	1.80E+00	1.68E+00	1.71E+00	9.67E-01	1.75E+00
DRUP01010035T	3.50E-01	8.18E-01	3.21E-01	9.09E-01	7.38E-01	1.21E+00	9.90E-02	4.73E-01
CPCT02070039T	8.51E-01	1.54E+00	1.44E+00	2.45E+00	2.06E+00	1.44E+00	1.43E+00	6.51E-01
CPCT02030302T	1.33E+00	2.82E+00	1.45E+00	1.38E+00	4.09E+00	1.26E+00	9.06E-01	6.00E-01
CPCT02070053T	0.00E+00	1.76E+00	0.00E+00	0.00E+00	0.00E+00	1.59E+00	2.43E+00	0.00E+00
CPCT02070065T	6.11E-01	1.28E+00	8.64E-01	9.37E-01	1.51E+00	1.10E+00	5.49E-01	7.66E-01
DRUP01070003T	3.17E-01	1.31E+00	9.30E-01	1.19E+00	1.33E+00	9.89E-01	7.78E-01	9.95E-01
CPCT02070099T	4.63E-01	9.62E-01	9.26E-01	8.74E-01	1.31E+00	1.00E+00	5.36E-01	6.82E-01
CPCT02020473T	5.33E-01	1.16E+00	9.03E-01	9.76E-01	1.29E+00	8.42E-01	7.91E-01	6.41E-01
DRUP01070009T	1.87E+00	3.43E+00	1.19E+00	2.01E+00	2.19E+00	1.31E+00	1.22E+00	1.21E+00
CPCT02030324T	2.55E+00	3.38E+00	2.03E+00	2.71E+00	1.79E+00	1.92E+00	1.89E+00	1.31E+00
CPCT02030330T	3.06E+00	7.19E+00	3.08E+00	4.66E+00	1.19E+01	2.13E+00	1.54E+00	1.16E+00
CPCT02050151T	7.86E-01	1.63E+00	6.51E-01	1.16E+00	1.35E+00	1.17E+00	9.07E-01	8.00E-01
CPCT02070128T	1.90E-01	1.72E+00	1.82E+00	2.79E+00	1.84E+00	1.09E+00	2.43E+00	1.14E+00
CPCT02080099T	1.88E+00	2.68E+00	1.54E+00	2.74E+00	1.74E+00	1.37E+00	1.87E+00	1.13E+00
DRUP01030004T	2.64E+00	4.51E+00	4.54E+00	3.43E+00	1.01E+01	1.92E+00	2.04E+00	1.64E+00
CPCT02070265T	1.42E+00	2.82E+00	1.41E+00	2.25E+00	2.96E+00	1.45E+00	1.63E+00	1.67E+00
CPCT02080040T	1.66E+00	3.31E+00	1.91E+00	2.24E+00	3.16E+00	1.98E+00	1.42E+00	1.55E+00
WIDE01010705T	9.32E-01	1.16E+00	9.45E-01	9.39E-01	1.88E+00	1.40E+00	7.66E-01	8.07E-01
