Samples	ID83A	ID83B	ID83C
SP125752	165	641	0
SP118048	689	680	34
SP117981	9	296	57
SP125749	45	205	51
SP125762	55	510	10
SP117164	92	274	22
SP117002	206	526	15
SP117158	52	180	73
SP125691	507	948	7
SP125721	88	389	22
SP125753	196	357	16
SP117972	107	320	29
SP125726	169	441	5
SP125800	2	46	7
SP117745	256	792	0
SP117351	100	215	25
SP117980	13	441	46
SP117878	156	359	9
SP125805	84	312	24
SP78013	185	607	0
SP118083	60	211	314
SP125772	15	222	1
SP117216	192	317	36
SP125784	95	225	78
SP117323	262	537	112
SP118046	144	621	0
SP77888	17	91	56
SP125766	126	366	17
SP125737	98	283	141
SP125763	185	1003	11
SP125802	106	355	21
SP117656	67	217	289
SP77872	14	101	19
SP117309	104	674	0
SP117201	174	523	37
SP125685	82	335	26
SP117463	225	374	6
SP117568	211	526	51
SP125717	171	260	26
SP125707	0	0	28
SP125794	80	513	0
SP125756	251	111	822
SP117441	95	357	36
SP125780	140	544	13
SP125764	211	558	1105
SP117690	84	283	20
SP125742	35	305	259
SP125804	81	409	1036
SP125695	53	257	66
SP77986	15	55	39
SP125689	166	839	111
SP117523	49	383	25
SP125694	97	401	33
SP125745	68	317	6
SP117001	108	347	11
SP117949	437	448	30
SP117653	57	175	26
SP117522	61	404	22
SP125710	59	426	20
SP117214	102	485	20
SP125768	382	1070	0
SP117722	128	347	20
SP125699	314	283	37
SP125771	375	938	118
SP125719	52	229	40
SP117648	39	183	76
SP125760	81	295	34
SP125770	7776	13956	0
SP77956	300	1427	3746
SP125785	174	232	68
SP125706	105	365	944
SP125705	177	294	26
SP125715	10	77	40
SP116962	39	222	28
SP117660	81	424	29
SP117643	160	311	1284
SP125713	211	142	1555
SP117760	70	293	37
SP116968	74	623	0
SP125775	67	296	29
SP125731	80	345	22
SP125733	86	333	15
SP78502	27	70	38
SP125791	102	403	8
SP125755	58	469	54
SP117340	354	312	164
SP125781	93	252	46
SP125783	39	266	52
SP116950	238	616	0
SP125712	104	419	27
SP125786	19	56	488
SP125693	360	975	0
SP116949	223	378	104
SP78533	35	107	47
SP117215	92	313	50
SP117040	156	502	2
SP117476	152	316	34
SP116985	112	366	19
SP125769	56	187	33
SP125778	69	123	2039
SP117440	101	526	11
SP125730	62	178	12
SP125686	57	493	18
SP125758	110	263	44
SP77848	36	79	6
SP117974	147	519	0
SP117911	169	433	0
SP117165	102	284	87
SP117412	111	459	483
SP117650	31	105	133
SP117076	17	239	43
SP125757	97	380	36
SP125711	106	403	57
SP125811	76	238	57
SP125723	93	311	78
SP125809	111	693	0
SP125722	63	170	34
SP117908	92	362	37
SP125741	100	708	0
SP125724	251	301	57
SP117037	63	317	24
SP125777	60	241	1120
SP117291	132	556	11
SP125793	58	132	122
SP125744	185	280	17
SP125795	69	356	10
SP125703	115	371	16
SP125761	62	231	68
SP117661	252	418	29
SP125776	167	332	72
SP117261	51	193	25
SP125698	192	207	855
SP125714	133	461	9
SP77972	198	253	17
SP77866	1	65	6
SP125704	99	257	31
SP117290	103	1131	0
SP125738	66	177	40
SP135427	10	80	62
SP135403	0	6	4
SP102557	2	30	27
SP106801	5	9	43
SP106758	8	102	26
SP106808	13	83	58
SP102617	64	4	98
SP102605	3	22	21
SP117086	0	4	9
SP117700	27	11	65
SP135339	11	193	65
SP135324	6	101	10
SP102529	21	57	92
SP102507	21	108	40
SP102485	3	7	35
SP117043	12	67	74
SP135496	10	92	48
SP117228	16	63	34
SP118044	0	0	11
SP117984	12	65	37
SP135346	14	20	56
SP135492	0	15	3
SP102573	7	5	42
SP135460	5	11	51
SP117667	2	0	26
SP106815	13	120	62
SP106734	6	7	37
SP117796	10	55	75
SP102537	8	85	100
SP135334	31	34	33
SP102517	20	61	86
SP117493	6	7	7
SP106722	7	10	79
SP135434	19	124	65
SP106753	6	2	21
SP102523	23	47	66
SP102591	16	2	58
SP102547	12	42	83
SP118043	18	99	76
SP135478	7	41	37
SP102561	2	0	23
SP135274	5	36	38
SP106797	2	104	32
SP135488	140	374	160
SP135480	5	5	45
SP135455	724	187	31
SP135389	10	108	69
SP102597	16	87	92
SP102489	6	9	38
SP135410	11	81	24
SP135372	9	34	19
SP117223	9	35	41
SP135328	10	64	53
SP135444	5	5	8
SP106750	0	20	38
SP102511	7	75	102
SP102541	16	61	97
SP102567	29	95	112
SP117595	12	44	27
SP135440	23	55	73
SP135296	16	144	65
SP117294	2	18	19
SP135363	29	41	81
SP102499	9	36	76
SP117951	6	9	23
SP117085	3	5	38
SP106669	11	39	61
SP135316	5	41	32
SP135305	62	166	778
SP102581	5	10	16
SP106718	24	132	32
SP135451	3	39	47
SP135354	27	61	47
SP102611	47	705	105
SP135448	12	67	33
SP117758	31	130	100
SP135282	11	56	24
SP135288	8	105	64
SP135475	11	47	51
SP135416	11	69	47
SP117331	33	116	76
SP135468	10	21	29
SP135463	3	4	33
SP135422	19	82	72
SP135484	13	54	44
CPCT02030262T	61	223	60
CPCT02190001T	229	308	107
CPCT02160010T	124	568	62
CPCT02330006T	66	476	15
CPCT02030290T	106	245	1405
CPCT02060058T	141	527	24
CPCT02130025T	329	649	29
CPCT02060167T	361	451	59
CPCT02090031T	40	143	702
CPCT02220061T	411	894	12
DRUP01020037T	107	339	1194
CPCT02380033T	107	507	24
CPCT02100135T	137	393	27
CPCT02080286T	21	104	65
CPCT02380032T	369	308	78
CPCT02250006T	137	173	667
CPCT02050312T	102	365	32
CPCT02270017T	258	351	98
CPCT02060210T	118	402	87
CPCT02090039T	156	459	31
CPCT02110060T	131	591	29
CPCT02130044T	100	390	61
CPCT02130047T	564	580	122
WIDE01010068T	275	794	19
WIDE01010103T	15	124	37
CPCT02440009T	407	499	31
WIDE01010243T	60	294	48
CPCT02130079T	165	297	67
CPCT02130082T	68	629	51
CPCT02210054T	190	330	80
CPCT02120131T	281	303	54
CPCT02370030T	134	460	156
CPCT02090047T	96	492	1966
CPCT02130118T	217	458	16
CPCT02080238T	215	592	56
CPCT02130120T	161	750	69
CPCT02030501T	54	365	56
CPCT02190041T	563	651	61
CPCT02130133T	211	296	154
CPCT02130129T	103	260	23
CPCT02290049T	272	635	32
CPCT02380050T	106	350	101
CPCT02090060T	237	330	112
CPCT02210068T	84	331	587
CPCT02410012T	55	461	49
DRUP01090022T	143	382	1047
CPCT02050246T	91	871	18
CPCT02050244T	301	695	63
CPCT02060111T	42	266	730
CPCT02050070T	63	164	108
CPCT02250001T	141	307	292
CPCT02070231T	137	454	59
CPCT02210016T	198585	0	0
CPCT02070132T	178	406	17
CPCT02180029T	21	268	121
CPCT02050195T	83	250	140
CPCT02060107T	232	793	20
CPCT02070177T	66	259	41
CPCT02030366T	177	731	0
CPCT02050223T	169	410	44
CPCT02060116T	167	202	28
CPCT02050239T	277	417	116
CPCT02210031T	72	220	361
CPCT02230035T	218	658	42
CPCT02050089T	2932	1488	0
CPCT02180009T	179	0	2018
CPCT02330014T	42	184	13
CPCT02230001T	21	118	20
CPCT02040083T	78	400	61
CPCT02180020T	452	796	1113
CPCT02050135T	180	588	1412
CPCT02020483T	351	472	34
CPCT02080091T	157	603	19
CPCT02260012T	142	612	122
CPCT02210036T	205	1181	40
CPCT02130014T	205	279	63
CPCT02130010T	276	548	135
CPCT02250002T	151	267	62
CPCT02090027T	105	191	27
DRUP01070119T	8190	710	0
CPCT02050447T	156	615	17
CPCT02330135T	116	266	59
CPCT02200008T	135	271	23
CPCT02200009T	92	180	79
