Samples	ID83A	ID83B	ID83C
SP118046	5.53E+00	5.61E+00	6.18E-01
SP77888	5.04E-01	1.05E+00	1.06E+00
SP125766	2.56E+00	2.69E+00	7.28E-01
SP125737	1.56E+00	2.53E+00	2.46E+00
SP125763	7.82E+00	7.83E+00	1.36E+00
SP125802	2.84E+00	2.81E+00	8.22E-01
SP117656	1.35E+00	3.93E+00	4.25E+00
SP77872	5.07E-01	7.45E-01	5.58E-01
SP117309	5.47E+00	5.58E+00	6.89E-01
SP117201	4.31E+00	4.14E+00	1.26E+00
SP125685	1.91E+00	1.96E+00	8.39E-01
SP117463	3.61E+00	3.69E+00	6.70E-01
SP117568	3.91E+00	3.81E+00	1.38E+00
SP125717	2.50E+00	2.53E+00	8.59E-01
SP125707	1.10E-01	7.12E-01	7.20E-01
SP125794	3.83E+00	4.05E+00	5.80E-01
SP125756	1.86E+00	1.20E+01	1.19E+01
SP117441	2.51E+00	2.68E+00	1.08E+00
SP125780	4.58E+00	4.53E+00	1.07E+00
SP125764	2.94E+00	1.65E+01	1.68E+01
SP117690	2.32E+00	2.37E+00	8.82E-01
SP125742	1.11E+00	4.50E+00	4.64E+00
SP125804	1.75E+00	1.47E+01	1.51E+01
SP125695	1.69E+00	1.69E+00	1.43E+00
SP77986	4.94E-01	1.05E+00	1.02E+00
SP125689	5.13E+00	4.70E+00	2.28E+00
SP117523	2.49E+00	2.60E+00	9.54E-01
SP125694	3.28E+00	3.17E+00	1.17E+00
SP125745	2.32E+00	2.32E+00	6.48E-01
SP117001	2.57E+00	2.65E+00	7.12E-01
SP117949	5.33E+00	5.37E+00	1.36E+00
SP117653	1.44E+00	1.57E+00	8.20E-01
SP117522	2.71E+00	2.74E+00	1.02E+00
SP125710	2.55E+00	2.70E+00	1.03E+00
SP117214	3.50E+00	3.49E+00	1.15E+00
SP125768	9.88E+00	9.74E+00	1.16E+00
SP117722	2.60E+00	2.77E+00	8.97E-01
SP125699	3.06E+00	3.16E+00	1.11E+00
SP125771	7.06E+00	7.00E+00	2.01E+00
SP125719	1.36E+00	1.45E+00	9.71E-01
SP117648	9.81E-01	1.44E+00	1.38E+00
SP125760	2.12E+00	2.28E+00	8.70E-01
SP125770	1.46E+02	1.40E+02	1.46E+01
SP77956	2.07E+02	2.49E+02	2.67E+02
SP125785	2.37E+00	2.43E+00	1.46E+00
SP125706	2.17E+00	1.43E+01	1.44E+01
SP125705	2.86E+00	2.82E+00	1.09E+00
SP125715	4.60E-01	1.27E+00	1.25E+00
SP116962	1.32E+00	1.45E+00	9.35E-01
SP117660	2.59E+00	2.59E+00	9.36E-01
SP117643	2.08E+00	1.87E+01	1.87E+01
SP125713	2.16E+00	2.20E+01	2.22E+01
SP117760	2.14E+00	1.98E+00	9.54E-01
SP116968	4.45E+00	4.36E+00	1.01E+00
SP125775	2.34E+00	2.51E+00	9.56E-01
SP125731	2.68E+00	2.68E+00	8.39E-01
SP125733	2.56E+00	2.64E+00	8.12E-01
SP78502	5.10E-01	9.42E-01	9.64E-01
SP125791	3.01E+00	3.05E+00	9.34E-01
SP125755	2.83E+00	2.79E+00	1.34E+00
SP117340	2.88E+00	3.27E+00	2.89E+00
SP125781	1.56E+00	1.71E+00	1.22E+00
SP125783	1.35E+00	1.45E+00	9.33E-01
SP116950	5.85E+00	5.88E+00	7.81E-01
SP125712	3.27E+00	3.33E+00	1.07E+00
SP125786	6.82E-01	6.71E+00	6.78E+00
SP125693	8.79E+00	8.91E+00	1.06E+00
SP116949	2.63E+00	3.09E+00	1.91E+00
SP78533	6.83E-01	1.11E+00	1.01E+00
SP117215	2.29E+00	2.23E+00	1.18E+00
SP117040	3.70E+00	3.85E+00	7.86E-01
SP117476	2.86E+00	2.87E+00	9.39E-01
SP116985	2.50E+00	2.73E+00	8.85E-01
SP125769	1.46E+00	1.68E+00	8.22E-01
SP125778	1.40E+00	2.95E+01	2.94E+01
SP117440	3.56E+00	3.40E+00	1.03E+00
SP125730	1.66E+00	1.72E+00	6.25E-01
SP125686	3.40E+00	3.31E+00	1.01E+00
SP125758	1.74E+00	1.79E+00	1.05E+00
SP77848	7.48E-01	8.37E-01	3.02E-01
SP117974	4.29E+00	4.45E+00	8.98E-01
SP117911	3.82E+00	3.89E+00	6.70E-01
SP117165	2.08E+00	2.14E+00	1.63E+00
SP117412	2.55E+00	7.59E+00	7.80E+00
SP117650	7.06E-01	2.42E+00	2.41E+00
SP117076	1.57E+00	1.62E+00	1.03E+00
SP125757	2.88E+00	2.95E+00	1.18E+00
SP125711	2.91E+00	3.12E+00	1.26E+00
SP125811	1.52E+00	1.85E+00	1.23E+00
SP125723	1.46E+00	1.94E+00	1.56E+00
SP125809	5.80E+00	5.79E+00	9.13E-01
SP125722	1.04E+00	1.26E+00	1.00E+00
SP117908	2.61E+00	2.73E+00	1.27E+00
SP125741	5.82E+00	5.89E+00	7.53E-01
SP125724	3.04E+00	3.19E+00	1.44E+00
SP117037	1.96E+00	2.10E+00	7.95E-01
SP125777	1.39E+00	1.66E+01	1.67E+01
SP117291	3.86E+00	3.96E+00	9.84E-01
SP125793	1.14E+00	2.16E+00	2.19E+00
SP125744	2.76E+00	2.81E+00	7.62E-01
SP125795	2.37E+00	2.40E+00	7.66E-01
SP125703	3.13E+00	3.06E+00	7.60E-01
SP125761	1.34E+00	1.72E+00	1.16E+00
SP117661	3.85E+00	3.91E+00	1.14E+00
SP125776	2.42E+00	2.56E+00	1.50E+00
SP117261	1.50E+00	1.61E+00	8.38E-01
SP125698	2.29E+00	1.26E+01	1.27E+01
SP125714	3.66E+00	3.75E+00	9.19E-01
SP77972	2.61E+00	2.70E+00	7.03E-01
SP77866	3.15E-01	5.14E-01	3.64E-01
SP125704	2.00E+00	2.05E+00	1.00E+00
SP117290	9.26E+00	9.44E+00	7.84E-01
SP125738	1.36E+00	1.56E+00	1.09E+00
SP135427	3.68E-01	1.21E+00	1.18E+00
SP135403	1.41E-02	2.50E-01	2.51E-01
SP102557	1.49E-01	8.16E-01	7.97E-01
SP106801	2.27E-01	9.31E-01	9.19E-01
SP106758	4.76E-01	7.29E-01	6.69E-01
SP106808	4.60E-01	1.16E+00	1.19E+00
SP102617	5.65E-01	2.39E+00	2.32E+00
SP102605	2.05E-01	6.59E-01	6.50E-01
SP117086	5.60E-02	4.65E-01	4.64E-01
SP117700	4.84E-01	1.21E+00	1.14E+00
SP135339	4.73E-01	1.28E+00	1.26E+00
SP135324	5.35E-01	7.63E-01	5.26E-01
SP102529	4.34E-01	1.33E+00	1.29E+00
SP102507	7.03E-01	1.14E+00	9.83E-01
SP102485	2.89E-01	9.38E-01	8.77E-01
SP117043	3.97E-01	2.06E+00	2.11E+00
SP135496	4.27E-01	1.12E+00	1.11E+00
SP117228	4.29E-01	8.59E-01	8.59E-01
SP118044	4.22E-02	3.63E-01	3.57E-01
SP117984	4.05E-01	1.02E+00	1.02E+00
SP135346	3.51E-01	1.20E+00	1.24E+00
SP135492	3.15E-02	1.70E-01	1.69E-01
SP102573	2.51E-01	8.71E-01	8.40E-01
SP135460	2.17E-01	1.25E+00	1.26E+00
SP117667	1.34E-01	6.77E-01	6.77E-01
SP106815	5.48E-01	1.28E+00	1.24E+00
SP106734	2.53E-01	8.75E-01	8.74E-01
SP117796	3.38E-01	1.38E+00	1.42E+00
SP102537	3.53E-01	1.70E+00	1.72E+00
SP135334	5.24E-01	1.29E+00	1.16E+00
SP102517	5.04E-01	1.42E+00	1.41E+00
SP117493	2.37E-01	3.55E-01	3.42E-01
SP106722	2.93E-01	1.43E+00	1.36E+00
SP135434	4.82E-01	1.15E+00	1.11E+00
SP106753	1.89E-01	6.34E-01	6.46E-01
SP102523	4.70E-01	1.42E+00	1.42E+00
SP102591	3.49E-01	1.20E+00	1.22E+00
SP102547	3.73E-01	1.46E+00	1.48E+00
SP118043	4.38E-01	2.16E+00	2.14E+00
SP135478	2.52E-01	1.13E+00	1.11E+00
SP102561	1.38E-01	3.59E-01	3.79E-01
SP135274	3.03E-01	1.02E+00	1.00E+00
SP106797	2.98E-01	9.07E-01	9.65E-01
SP135488	1.92E+00	2.46E+00	2.31E+00
SP135480	2.66E-01	7.19E-01	6.98E-01
SP135455	4.17E+00	4.28E+00	8.42E-01
SP135389	4.34E-01	1.04E+00	1.10E+00
SP102597	3.41E-01	2.06E+00	2.09E+00
SP102489	2.27E-01	8.69E-01	8.70E-01
SP135410	4.53E-01	7.41E-01	7.37E-01
SP135372	3.69E-01	6.67E-01	7.07E-01
SP117223	3.93E-01	9.47E-01	9.47E-01
SP135328	3.13E-01	1.12E+00	1.09E+00
SP135444	1.72E-01	5.20E-01	4.99E-01
SP106750	6.40E-02	8.80E-01	8.71E-01
SP102511	2.96E-01	1.74E+00	1.76E+00
SP102541	4.01E-01	1.95E+00	1.95E+00
SP102567	5.65E-01	2.13E+00	2.14E+00
SP117595	3.20E-01	9.86E-01	1.00E+00
SP135440	5.21E-01	1.40E+00	1.32E+00
SP135296	5.62E-01	1.41E+00	1.37E+00
SP117294	1.32E-01	5.26E-01	5.33E-01
SP135363	4.71E-01	2.27E+00	2.20E+00
SP102499	2.84E-01	1.65E+00	1.61E+00
SP117951	2.67E-01	8.01E-01	8.09E-01
SP117085	1.57E-01	7.82E-01	7.97E-01
SP106669	4.63E-01	1.35E+00	1.26E+00
SP135316	2.63E-01	8.00E-01	7.88E-01
SP135305	1.25E+00	1.16E+01	1.17E+01
SP102581	1.85E-01	6.59E-01	6.12E-01
SP106718	6.30E-01	1.17E+00	9.38E-01
SP135451	3.35E-01	1.05E+00	9.44E-01
SP135354	4.60E-01	1.06E+00	1.04E+00
SP102611	3.90E+00	3.75E+00	2.07E+00
SP135448	3.89E-01	1.01E+00	1.00E+00
SP117758	7.54E-01	1.91E+00	1.81E+00
SP135282	3.84E-01	8.39E-01	8.03E-01
SP135288	4.50E-01	1.33E+00	1.36E+00
SP135475	3.06E-01	9.92E-01	9.71E-01
SP135416	4.19E-01	9.46E-01	8.91E-01
SP117331	8.35E-01	1.81E+00	1.69E+00
SP135468	2.78E-01	8.42E-01	8.05E-01
SP135463	1.86E-01	8.51E-01	8.32E-01
SP135422	4.41E-01	1.36E+00	1.25E+00
SP135484	3.50E-01	1.17E+00	1.08E+00
CPCT02030262T	1.47E+00	1.94E+00	1.47E+00
CPCT02190001T	2.82E+00	3.28E+00	2.12E+00
CPCT02160010T	3.59E+00	3.61E+00	1.80E+00
CPCT02330006T	2.88E+00	2.93E+00	8.76E-01
CPCT02030290T	1.78E+00	2.06E+01	2.05E+01
CPCT02060058T	4.16E+00	4.03E+00	1.35E+00
CPCT02130025T	5.43E+00	5.49E+00	1.11E+00
CPCT02060167T	4.31E+00	4.57E+00	1.65E+00
CPCT02090031T	1.10E+00	1.04E+01	1.05E+01
CPCT02220061T	7.49E+00	7.60E+00	1.13E+00
DRUP01020037T	1.66E+00	1.69E+01	1.70E+01
CPCT02380033T	3.32E+00	3.51E+00	1.07E+00
CPCT02100135T	2.97E+00	3.01E+00	9.30E-01
CPCT02080286T	4.59E-01	1.21E+00	1.19E+00
CPCT02380032T	3.30E+00	3.68E+00	1.68E+00
CPCT02250006T	1.68E+00	9.76E+00	9.89E+00
CPCT02050312T	2.47E+00	2.60E+00	1.14E+00
CPCT02270017T	3.03E+00	4.45E+00	2.96E+00
CPCT02060210T	2.67E+00	2.96E+00	1.95E+00
CPCT02090039T	3.43E+00	3.48E+00	1.11E+00
CPCT02110060T	4.41E+00	4.28E+00	1.51E+00
CPCT02130044T	2.44E+00	2.83E+00	1.58E+00
CPCT02130047T	5.75E+00	6.14E+00	2.98E+00
WIDE01010068T	6.32E+00	6.44E+00	1.35E+00
WIDE01010103T	5.20E-01	9.79E-01	9.58E-01
CPCT02440009T	5.37E+00	5.66E+00	1.67E+00
WIDE01010243T	1.65E+00	1.91E+00	1.08E+00
CPCT02130079T	2.17E+00	2.44E+00	1.44E+00
CPCT02130082T	3.33E+00	3.46E+00	1.30E+00
CPCT02210054T	2.43E+00	2.50E+00	1.43E+00
CPCT02120131T	3.46E+00	4.04E+00	2.15E+00
CPCT02370030T	2.73E+00	4.28E+00	3.60E+00
CPCT02090047T	2.55E+00	2.92E+01	2.92E+01
CPCT02130118T	4.00E+00	4.06E+00	1.15E+00
CPCT02080238T	4.27E+00	4.31E+00	1.44E+00
CPCT02130120T	5.15E+00	5.03E+00	1.91E+00
CPCT02030501T	2.07E+00	2.29E+00	1.57E+00
CPCT02190041T	6.60E+00	6.48E+00	1.76E+00
CPCT02130133T	2.33E+00	3.06E+00	2.73E+00
CPCT02130129T	2.11E+00	2.31E+00	9.86E-01
CPCT02290049T	5.03E+00	5.00E+00	1.39E+00
CPCT02380050T	1.92E+00	3.00E+00	2.40E+00
CPCT02090060T	2.51E+00	2.63E+00	1.94E+00
CPCT02210068T	1.64E+00	8.56E+00	8.85E+00
CPCT02410012T	2.59E+00	2.77E+00	1.49E+00
DRUP01090022T	2.10E+00	1.54E+01	1.57E+01
CPCT02050246T	5.36E+00	5.42E+00	1.22E+00
CPCT02050244T	5.28E+00	5.81E+00	2.10E+00
CPCT02060111T	1.33E+00	1.12E+01	1.12E+01
CPCT02050070T	1.12E+00	3.00E+00	2.89E+00
CPCT02250001T	1.70E+00	4.61E+00	4.78E+00
CPCT02070231T	3.21E+00	3.23E+00	1.37E+00
CPCT02210016T	4.60E+02	4.70E+02	2.31E+01
CPCT02070132T	3.23E+00	3.16E+00	8.93E-01
CPCT02180029T	8.69E-01	2.42E+00	2.37E+00
CPCT02050195T	1.63E+00	3.76E+00	3.71E+00
CPCT02060107T	5.78E+00	5.90E+00	1.19E+00
CPCT02070177T	1.62E+00	2.02E+00	1.15E+00
CPCT02030366T	5.88E+00	5.76E+00	7.97E-01
CPCT02050223T	3.17E+00	3.32E+00	1.60E+00
CPCT02060116T	2.16E+00	2.31E+00	9.64E-01
CPCT02050239T	2.68E+00	3.25E+00	2.36E+00
CPCT02210031T	1.38E+00	5.73E+00	6.00E+00
CPCT02230035T	5.17E+00	5.26E+00	1.67E+00
CPCT02050089T	2.38E+01	2.42E+01	1.49E+00
CPCT02180009T	1.98E+00	2.78E+01	2.78E+01
CPCT02330014T	1.50E+00	1.72E+00	7.52E-01
CPCT02230001T	8.84E-01	1.13E+00	7.19E-01
CPCT02040083T	2.18E+00	2.41E+00	1.38E+00
CPCT02180020T	5.70E+00	1.63E+01	1.72E+01
CPCT02050135T	2.87E+00	2.05E+01	2.10E+01
CPCT02020483T	4.51E+00	4.88E+00	1.25E+00
CPCT02080091T	4.32E+00	4.37E+00	1.06E+00
CPCT02260012T	3.57E+00	3.89E+00	2.48E+00
CPCT02210036T	8.22E+00	8.42E+00	2.16E+00
CPCT02130014T	2.13E+00	2.53E+00	1.49E+00
CPCT02130010T	3.74E+00	3.90E+00	2.38E+00
CPCT02250002T	2.59E+00	2.69E+00	1.54E+00
CPCT02090027T	1.61E+00	1.88E+00	1.08E+00
DRUP01070119T	3.57E+01	3.66E+01	1.71E+00
CPCT02050447T	4.50E+00	4.31E+00	1.05E+00
CPCT02330135T	1.64E+00	2.01E+00	1.44E+00
CPCT02200008T	2.12E+00	2.10E+00	8.16E-01
CPCT02200009T	1.47E+00	2.17E+00	2.07E+00
