Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP135192	2	0.599	3.243	162.15%	1.201	84.924%	1.89299	0.607
SP135335	56	0.946	32.425	57.902%	5.293	33.476%	0.41041	0.937
SP135278	24	0.842	19.708	82.117%	4.079	55.508%	0.65928	0.82
SP135287	64279	0.999	15561.864	24.21%	5395.497	12.11%	0.08252	0.999
SP135345	283	0.99	73.282	25.895%	11.218	14.357%	0.14499	0.988
SP85122	100440	0.999	24376.691	24.27%	8496.446	12.479%	0.07852	0.999
SP84384	101638	0.999	31631.289	31.122%	11269.989	16.674%	0.11203	0.999
SP135184	7	0.503	9.506	135.8%	3.119	86.505%	1.67642	0.467
SP135226	229	0.995	57.964	25.312%	9.337	10.643%	0.15571	0.994
SP135436	1306	0.999	174.154	13.335%	29.276	5.095%	0.0464	0.999
SP135262	133	0.969	55.558	41.773%	9.571	25.248%	0.25795	0.964
SP135431	1632	0.999	158.922	9.738%	27.239	3.479%	0.0309	0.999
SP135425	840	0.997	146.244	17.41%	23.682	8.087%	0.05325	0.997
SP135222	472	0.998	98.896	20.953%	16.739	8.017%	0.0917	0.998
SP135230	310	0.997	69.358	22.374%	10.627	8.743%	0.10603	0.997
SP135205	99	0.988	38.043	38.427%	5.881	15.302%	0.26091	0.987
SP135180	5	0.352	8.414	168.28%	2.105	94.138%	2.32227	0.268
SP135213	352	0.993	75.521	21.455%	13.089	11.766%	0.09163	0.992
SP135217	1	0.205	1.916	191.6%	0.979	97.9%	3.16786	0.175
SP135405	808	0.997	161.767	20.021%	27.813	9.454%	0.06626	0.996
SP135238	8	0.677	10.463	130.788%	2.329	73.649%	1.73434	0.642
SP135270	865	0.997	131.656	15.22%	20.999	7.575%	0.04554	0.997
SP135411	284	0.988	97.427	34.305%	18.146	17.211%	0.17254	0.987
SP135188	200	0.989	54.891	27.446%	8.393	15.143%	0.14562	0.988
SP135194	367	0.998	71.068	19.365%	11.773	7.7%	0.08688	0.997
SP135186	433	0.995	104.483	24.13%	17.119	11.734%	0.09332	0.995
SP135420	777	0.998	97.784	12.585%	14.949	5.674%	0.03967	0.998
SP135258	70	0.986	30.509	43.584%	5.033	16.486%	0.36395	0.986
SP135234	1146	0.999	147.65	12.884%	23.212	5.028%	0.03999	0.999
SP135293	5	0.527	6.926	138.52%	1.904	85.149%	1.88231	0.482
SP135393	597	0.998	96.864	16.225%	13.986	6.8%	0.06801	0.998
SP135299	817	0.998	131.278	16.068%	22.176	7.808%	0.04587	0.997
SP135415	198	0.983	65.732	33.198%	10.458	18.43%	0.17045	0.981
SP135310	1	0.125	1.952	195.2%	0.995	99.5%	3.72801	0.076
SP135323	147	0.949	56.528	38.454%	9.402	31.569%	0.19638	0.927
SP135390	45	0.939	28.28	62.844%	5.521	36.015%	0.50882	0.933
SP135209	76	0.968	37.042	48.739%	5.908	25.958%	0.32654	0.964
