MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
2:Del:R:4	3.57E-06	1.31E-04	3.87E-04	2.55E-04	4.62E-05	3.59E-04	2.50E-04	1.13E-03
2:Del:R:5	1.61E-06	3.96E-04	9.16E-04	3.63E-04	1.10E-04	5.03E-04	4.96E-04	2.08E-03
3:Del:R:0	3.01E-06	2.44E-05	1.77E-04	1.63E-04	2.13E-04	1.63E-04	1.49E-04	3.74E-04
3:Del:R:1	4.89E-06	1.32E-04	5.17E-04	1.44E-03	2.92E-04	5.76E-04	3.59E-04	8.16E-04
3:Del:R:2	1.25E-06	4.42E-05	2.22E-04	5.05E-04	8.90E-05	1.01E-04	9.50E-05	2.34E-04
3:Del:R:3	1.15E-06	2.13E-05	3.29E-05	1.30E-04	2.96E-05	6.12E-05	8.95E-05	1.34E-04
3:Del:R:4	7.77E-07	5.89E-06	7.28E-05	1.16E-04	1.48E-05	1.31E-04	1.23E-05	2.11E-04
3:Del:R:5	1.01E-06	2.19E-05	6.58E-05	8.36E-05	1.37E-05	8.91E-05	6.74E-05	1.43E-04
4:Del:R:0	4.67E-06	1.16E-05	1.33E-04	1.79E-04	1.74E-04	1.27E-04	1.13E-04	3.38E-04
4:Del:R:1	9.96E-07	6.33E-05	8.61E-04	1.45E-03	1.97E-04	1.43E-03	5.63E-04	3.80E-03
4:Del:R:2	8.66E-07	2.73E-05	2.64E-04	5.24E-04	4.82E-06	4.03E-04	2.86E-04	1.06E-03
4:Del:R:3	5.86E-07	3.22E-05	1.82E-04	4.07E-04	1.88E-05	2.76E-04	2.00E-04	7.06E-04
4:Del:R:4	3.11E-06	1.61E-05	7.05E-05	2.24E-04	2.23E-05	1.55E-04	7.74E-05	3.47E-04
4:Del:R:5	1.98E-06	1.74E-05	6.95E-05	1.06E-04	1.72E-05	8.17E-05	9.15E-05	1.80E-04
5:Del:R:0	2.27E-10	9.36E-10	1.33E-07	2.54E-05	1.06E-03	1.39E-05	9.70E-04	1.11E-04
5:Del:R:1	9.84E-08	8.87E-06	5.23E-04	5.87E-04	1.04E-04	7.02E-04	3.24E-04	1.44E-03
5:Del:R:2	1.38E-06	1.33E-05	6.99E-05	1.39E-04	1.70E-05	1.68E-04	1.23E-04	2.64E-04
5:Del:R:3	2.60E-07	8.37E-06	1.18E-05	4.38E-05	1.62E-05	8.23E-05	4.27E-05	9.12E-05
5:Del:R:4	4.36E-07	3.45E-06	1.73E-05	2.90E-05	5.88E-06	4.18E-05	2.63E-05	7.36E-05
5:Del:R:5	9.97E-07	3.07E-06	2.19E-05	2.06E-05	3.54E-10	2.00E-05	9.62E-06	4.58E-05
2:Ins:R:0	1.37E-04	2.03E-04	4.03E-04	3.73E-05	1.12E-04	2.54E-04	4.50E-04	2.29E-03
2:Ins:R:1	2.12E-05	3.80E-05	6.98E-04	5.47E-05	1.19E-04	2.31E-04	1.99E-04	1.02E-03
2:Ins:R:2	2.56E-05	3.72E-05	2.16E-04	1.74E-06	8.33E-05	1.52E-04	1.48E-04	4.77E-04
2:Ins:R:3	7.12E-05	3.80E-05	9.35E-05	2.60E-05	3.91E-05	8.17E-06	1.00E-04	2.78E-04
2:Ins:R:4	3.66E-04	1.14E-04	4.32E-04	2.70E-05	7.76E-10	4.03E-06	1.01E-04	6.42E-04
2:Ins:R:5	9.34E-04	1.12E-03	3.60E-03	6.42E-05	8.55E-05	3.39E-05	4.63E-04	1.12E-02
3:Ins:R:0	2.24E-05	4.15E-05	2.90E-04	5.08E-05	7.03E-05	4.99E-05	2.35E-04	6.89E-04
3:Ins:R:1	6.48E-06	5.34E-06	5.18E-04	1.47E-05	8.78E-05	2.89E-04	1.27E-04	7.50E-04
3:Ins:R:2	1.20E-05	7.24E-06	3.79E-05	9.92E-06	3.46E-05	3.14E-05	7.88E-07	8.04E-05
3:Ins:R:3	1.78E-05	2.91E-06	2.36E-05	1.16E-06	9.37E-07	6.78E-06	1.36E-05	5.88E-05
3:Ins:R:4	2.00E-05	7.70E-06	5.55E-05	8.41E-10	9.99E-06	5.77E-06	6.85E-07	1.26E-04
3:Ins:R:5	6.25E-05	6.65E-05	2.69E-04	1.09E-08	1.32E-06	6.47E-05	8.27E-05	1.08E-03
4:Ins:R:0	6.17E-05	1.05E-04	1.44E-04	4.34E-10	4.51E-06	3.00E-05	3.00E-04	8.26E-04
4:Ins:R:1	6.26E-06	7.90E-06	9.48E-04	6.77E-05	6.39E-05	2.26E-04	1.37E-04	1.31E-03
4:Ins:R:2	1.27E-05	2.25E-05	4.97E-05	2.77E-10	1.05E-05	1.15E-05	5.02E-05	1.92E-04
4:Ins:R:3	2.21E-05	2.06E-05	5.95E-05	6.31E-06	2.53E-06	3.93E-06	5.23E-05	2.53E-04
4:Ins:R:4	2.84E-05	2.73E-05	1.16E-04	1.56E-05	1.88E-05	5.95E-05	6.51E-05	3.68E-04
4:Ins:R:5	2.67E-05	2.47E-05	4.26E-04	1.91E-05	1.35E-05	8.52E-05	6.16E-05	7.12E-04
5:Ins:R:0	9.88E-05	1.28E-05	1.49E-07	5.37E-10	5.62E-09	1.59E-09	1.91E-03	1.08E-04
5:Ins:R:1	1.25E-05	3.17E-05	3.38E-03	1.42E-04	2.16E-04	1.17E-03	5.14E-04	5.04E-03
5:Ins:R:2	1.04E-05	1.17E-05	9.66E-05	8.31E-09	1.54E-05	4.40E-05	6.46E-05	1.29E-04
5:Ins:R:3	4.61E-06	6.59E-06	9.62E-05	2.04E-05	5.49E-06	4.00E-05	3.95E-05	1.77E-04
5:Ins:R:4	6.90E-06	3.69E-06	1.47E-04	2.35E-09	3.28E-07	2.94E-05	4.28E-07	2.05E-04
5:Ins:R:5	1.55E-06	1.27E-06	1.08E-04	9.77E-06	1.01E-05	4.19E-05	4.90E-06	2.05E-04
2:Del:M:1	1.30E-05	1.26E-04	4.65E-04	6.68E-04	3.15E-04	5.95E-04	3.08E-04	1.19E-03
3:Del:M:1	1.43E-06	2.27E-05	9.71E-05	1.63E-04	1.82E-04	2.27E-04	2.63E-06	3.56E-04
3:Del:M:2	9.80E-06	5.96E-05	1.48E-04	5.68E-04	1.87E-04	2.75E-04	9.91E-05	4.91E-04
4:Del:M:1	3.08E-06	3.71E-05	6.61E-05	2.03E-04	1.71E-04	8.99E-05	2.55E-04	2.82E-04
4:Del:M:2	3.45E-06	3.50E-06	4.37E-04	6.10E-04	1.95E-04	8.84E-04	2.60E-04	1.75E-03
4:Del:M:3	3.37E-06	6.35E-06	8.42E-04	1.11E-03	1.97E-04	1.25E-03	4.48E-04	2.96E-03
5:Del:M:1	4.13E-06	6.53E-05	3.58E-05	1.26E-04	8.28E-04	4.10E-05	6.89E-04	2.10E-04
5:Del:M:2	5.07E-06	3.18E-05	3.36E-04	1.72E-04	5.11E-04	5.42E-04	2.73E-04	7.48E-04
5:Del:M:3	5.61E-06	3.05E-05	3.87E-04	3.57E-04	2.93E-04	5.71E-04	2.88E-04	9.69E-04
5:Del:M:4	2.07E-06	7.41E-06	3.54E-04	2.74E-04	1.72E-04	4.99E-04	2.18E-04	9.38E-04
5:Del:M:5	4.75E-06	2.54E-05	5.71E-04	8.35E-05	1.54E-04	3.02E-04	2.37E-04	1.01E-03
