NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	351.135	22.765	73.658	17.529	0.079	0.973	1000000.0
2	350.319	22.798	73.626	17.572	0.079	0.973	1000000.0
3	352.134	22.843	74.498	17.628	0.079	0.973	1000000.0
4	350.346	22.717	73.778	17.489	0.079	0.973	1000000.0
5	350.601	22.811	73.419	17.599	0.079	0.973	1000000.0
6	350.063	22.772	73.56	17.541	0.079	0.973	1000000.0
7	352.704	22.887	74.164	17.752	0.081	0.973	1000000.0
8	351.759	22.796	74.144	17.572	0.079	0.973	1000000.0
9	348.921	22.707	73.416	17.469	0.078	0.973	1000000.0
10	350.556	22.797	73.706	17.566	0.079	0.973	1000000.0
11	352.136	22.81	73.962	17.629	0.079	0.973	1000000.0
12	352.938	22.842	74.652	17.7	0.08	0.973	1000000.0
13	349.641	22.713	73.371	17.479	0.079	0.973	1000000.0
14	350.371	22.741	73.62	17.523	0.079	0.973	1000000.0
15	351.987	22.722	74.35	17.495	0.079	0.973	1000000.0
16	351.727	22.775	74.109	17.485	0.079	0.973	1000000.0
17	350.779	22.832	73.744	17.662	0.079	0.973	1000000.0
18	350.705	22.796	73.932	17.571	0.079	0.973	1000000.0
19	351.658	22.785	74.17	17.523	0.079	0.973	1000000.0
20	349.144	22.754	73.551	17.533	0.079	0.973	1000000.0
21	351.92	22.828	73.973	17.564	0.079	0.973	1000000.0
22	350.115	22.8	73.524	17.575	0.079	0.973	1000000.0
23	349.367	22.791	73.279	17.524	0.079	0.973	1000000.0
24	351.801	22.827	74.095	17.627	0.079	0.973	1000000.0
25	350.573	22.766	73.968	17.558	0.079	0.973	1000000.0
26	350.837	22.756	73.525	17.462	0.079	0.973	1000000.0
27	351.627	22.793	74.291	17.576	0.079	0.973	1000000.0
28	350.465	22.737	73.401	17.506	0.079	0.973	1000000.0
29	350.583	22.818	73.781	17.585	0.079	0.973	1000000.0
30	351.244	22.815	73.828	17.6	0.079	0.973	1000000.0
31	350.28	22.766	73.539	17.479	0.079	0.973	1000000.0
32	350.914	22.789	74.012	17.61	0.079	0.973	1000000.0
33	349.398	22.784	73.281	17.588	0.079	0.973	1000000.0
34	351.464	22.815	74.015	17.598	0.079	0.973	1000000.0
35	350.268	22.768	73.576	17.513	0.079	0.973	1000000.0
36	350.209	22.726	73.495	17.49	0.078	0.973	1000000.0
37	350.654	22.798	73.608	17.541	0.079	0.973	1000000.0
38	349.969	22.76	73.398	17.518	0.079	0.973	1000000.0
39	349.292	22.747	73.112	17.481	0.079	0.973	1000000.0
40	350.793	22.761	73.643	17.463	0.079	0.973	1000000.0
41	352.141	22.85	74.295	17.551	0.079	0.973	1000000.0
42	351.336	22.719	74.304	17.46	0.078	0.973	1000000.0
43	352.137	22.766	74.293	17.561	0.079	0.973	1000000.0
44	350.623	22.816	73.679	17.566	0.079	0.973	1000000.0
45	350.689	22.764	73.725	17.535	1.813	0.973	1000000.0
46	351.921	22.827	73.976	17.625	0.079	0.973	1000000.0
47	351.766	22.862	74.266	17.642	0.079	0.973	1000000.0
48	350.162	22.772	73.805	17.518	0.079	0.973	1000000.0
49	352.755	22.847	74.361	17.65	0.079	0.973	1000000.0
50	350.22	22.75	73.478	17.499	0.079	0.973	1000000.0
51	350.732	22.813	73.842	17.615	0.079	0.973	1000000.0
52	350.159	22.76	73.29	17.564	0.079	0.973	1000000.0
53	349.145	22.726	73.657	17.567	0.079	0.973	1000000.0
54	349.705	22.778	73.397	17.552	0.079	0.973	1000000.0
55	350.499	22.771	73.634	17.498	0.079	0.973	1000000.0
56	350.303	22.766	73.646	17.504	0.079	0.973	1000000.0
57	349.985	22.788	73.319	17.522	0.079	0.973	1000000.0
58	351.601	22.775	74.096	17.501	0.079	0.973	1000000.0
59	349.703	22.725	73.381	17.502	0.079	0.973	1000000.0
60	351.95	22.849	74.486	17.68	0.079	0.973	1000000.0
61	349.916	22.77	73.543	17.581	0.079	0.973	1000000.0
62	351.28	22.809	73.885	17.53	0.079	0.973	1000000.0
63	350.085	22.751	73.452	17.518	0.079	0.973	1000000.0
64	350.769	22.776	73.907	17.543	0.079	0.973	1000000.0
65	350.925	22.718	73.807	17.467	0.078	0.973	1000000.0
66	349.426	22.739	73.272	17.544	0.079	0.973	1000000.0
67	351.456	22.733	73.852	17.534	0.078	0.973	1000000.0
68	350.27	22.777	73.475	17.498	0.08	0.973	1000000.0
69	351.452	22.766	74.08	17.586	0.079	0.973	1000000.0
70	354.276	22.758	75.35	17.557	0.079	0.973	1000000.0
71	352.32	22.822	74.328	17.562	0.079	0.973	1000000.0
72	352.064	22.858	74.191	17.599	0.079	0.973	1000000.0
73	351.217	22.788	73.927	17.568	0.079	0.973	1000000.0
74	351.838	22.734	73.97	17.541	0.079	0.973	1000000.0
75	350.237	22.814	73.811	17.565	0.079	0.973	1000000.0
76	351.321	22.782	74.072	17.575	0.079	0.973	1000000.0
77	351.955	22.857	73.948	17.623	0.079	0.973	1000000.0
