MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
2:Del:R:1	1.21E-04	3.22E-05	5.15E-04	9.89E-04	5.59E-04	1.56E-03	2.51E-03	3.17E-04	2.51E-03	2.62E-03	2.22E-03	2.32E-03	1.34E-03
2:Del:R:2	6.77E-05	2.04E-05	1.39E-04	5.56E-04	2.51E-04	8.22E-04	9.81E-04	2.51E-04	1.10E-03	1.12E-03	1.18E-03	7.72E-04	5.57E-04
2:Del:R:3	3.26E-05	2.10E-05	1.94E-05	1.09E-04	1.81E-04	3.02E-04	7.31E-04	2.63E-04	6.94E-04	4.70E-04	5.60E-04	5.58E-04	6.35E-04
2:Del:R:4	5.55E-06	3.54E-05	9.32E-06	1.04E-04	1.45E-04	1.34E-04	2.73E-04	1.72E-04	3.20E-04	2.33E-04	3.36E-04	3.70E-04	3.96E-04
2:Del:R:5	2.78E-10	9.45E-05	2.74E-05	0.00E+00	1.65E-04	2.61E-03	1.39E-03	2.13E-04	2.88E-03	6.22E-04	3.45E-03	4.79E-03	2.82E-03
3:Del:R:0	2.02E-04	3.07E-06	2.31E-04	3.92E-04	1.51E-04	9.88E-04	1.36E-03	1.56E-04	1.40E-03	1.09E-03	8.35E-04	1.07E-03	1.21E-03
3:Del:R:1	1.73E-04	3.89E-05	2.53E-04	7.91E-04	5.07E-04	1.79E-03	1.58E-03	3.68E-04	2.09E-03	2.26E-03	1.99E-03	1.97E-03	5.99E-04
3:Del:R:2	8.89E-07	1.71E-05	9.33E-05	1.20E-04	1.76E-04	7.87E-04	8.21E-04	3.71E-05	7.45E-04	1.52E-03	1.18E-03	8.33E-04	1.63E-04
3:Del:R:3	9.41E-06	3.56E-06	1.96E-05	1.38E-04	7.73E-05	1.90E-04	2.99E-04	1.34E-04	3.69E-04	2.71E-04	3.35E-04	4.40E-04	2.47E-04
3:Del:R:4	3.06E-06	1.21E-10	1.54E-05	3.37E-05	2.32E-05	2.96E-04	2.07E-04	3.51E-05	1.83E-04	2.57E-04	3.32E-04	4.24E-04	5.61E-05
3:Del:R:5	6.77E-06	2.17E-10	1.70E-05	3.00E-05	4.83E-07	2.75E-04	1.93E-04	7.52E-08	1.64E-04	2.39E-04	3.13E-04	3.66E-04	9.73E-05
4:Del:R:0	1.84E-04	5.78E-06	2.11E-04	3.03E-04	3.32E-05	6.71E-04	1.74E-03	4.20E-04	1.80E-03	1.13E-03	1.22E-03	1.40E-03	5.15E-04
4:Del:R:1	7.56E-05	1.10E-05	3.14E-04	5.36E-04	4.42E-04	1.52E-03	1.86E-03	2.28E-04	1.72E-03	2.31E-03	2.52E-03	2.06E-03	9.94E-04
4:Del:R:2	2.91E-05	1.04E-05	2.43E-05	1.45E-04	1.51E-04	4.86E-04	5.46E-04	2.76E-04	4.81E-04	9.83E-04	6.78E-04	8.95E-04	2.79E-04
4:Del:R:3	5.17E-06	1.28E-10	3.34E-06	2.82E-05	3.66E-05	4.77E-04	3.87E-04	4.04E-05	7.43E-04	3.86E-04	7.39E-04	1.07E-03	4.44E-04
4:Del:R:4	0.00E+00	7.24E-06	1.63E-05	8.84E-05	1.92E-05	1.10E-04	7.47E-05	3.09E-05	2.27E-04	2.81E-04	2.30E-04	2.54E-04	1.22E-04
4:Del:R:5	2.21E-06	1.02E-10	5.65E-06	3.00E-05	3.46E-05	8.98E-05	1.05E-04	4.84E-05	1.07E-04	1.47E-04	1.19E-04	1.66E-04	1.86E-04
5:Del:R:0	2.82E-03	3.35E-05	4.37E-03	1.21E-03	3.12E-47	1.25E-03	9.29E-03	2.42E-03	1.58E-03	2.10E-03	3.59E-03	3.10E-03	8.70E-04
5:Del:R:1	2.12E-04	6.86E-06	1.75E-04	2.36E-04	2.27E-04	9.81E-04	1.58E-03	5.27E-04	1.98E-03	1.57E-03	1.65E-03	1.77E-03	1.44E-03
5:Del:R:2	1.30E-06	6.95E-06	5.42E-06	8.61E-07	8.00E-05	3.77E-04	2.72E-04	1.13E-04	4.40E-04	4.37E-04	4.99E-04	5.55E-04	1.88E-04
5:Del:R:3	8.19E-06	1.48E-05	8.04E-10	1.60E-05	4.29E-05	9.24E-05	1.27E-04	2.28E-05	1.15E-04	1.26E-04	1.28E-04	1.67E-04	8.57E-05
5:Del:R:4	5.37E-10	2.26E-06	4.68E-09	1.12E-05	2.71E-05	9.90E-06	1.39E-05	1.32E-06	3.53E-05	1.34E-05	1.21E-05	2.30E-05	3.52E-06
5:Del:R:5	6.94E-10	2.09E-09	1.17E-06	5.27E-09	8.97E-06	5.77E-06	9.56E-06	2.99E-06	4.82E-06	1.66E-05	1.16E-05	1.34E-05	1.30E-05
2:Ins:R:0	9.43E-05	8.11E-05	2.12E-05	8.78E-05	1.04E-05	7.95E-04	1.98E-03	7.00E-04	3.63E-03	1.17E-03	1.16E-03	1.09E-03	3.40E-03
2:Ins:R:1	4.76E-06	2.64E-05	1.05E-04	3.50E-04	1.09E-04	7.22E-04	1.28E-03	3.74E-04	1.16E-03	4.46E-04	1.32E-03	1.19E-03	8.77E-04
2:Ins:R:2	3.24E-05	3.09E-05	7.49E-05	1.41E-04	6.93E-05	5.78E-04	4.83E-04	2.09E-04	6.36E-04	2.84E-04	6.17E-04	5.06E-04	5.10E-04
2:Ins:R:3	2.90E-05	8.74E-05	5.00E-06	7.87E-05	6.53E-05	1.68E-04	3.93E-04	1.85E-04	6.34E-04	2.52E-04	3.68E-04	4.49E-04	5.53E-04
2:Ins:R:4	4.38E-06	2.33E-04	7.12E-06	3.71E-05	4.83E-05	6.74E-05	2.63E-04	1.17E-04	3.87E-04	8.49E-05	2.25E-04	2.87E-04	6.01E-04
2:Ins:R:5	3.46E-05	1.16E-03	3.33E-05	1.36E-04	5.48E-04	6.96E-04	6.57E-04	4.65E-04	1.26E-03	7.09E-04	5.56E-04	4.27E-04	1.05E-03
3:Ins:R:0	9.68E-05	6.32E-06	4.74E-05	2.17E-05	5.07E-05	8.37E-05	1.38E-03	6.22E-04	1.90E-03	7.66E-04	5.11E-04	3.09E-04	1.91E-03
3:Ins:R:1	7.58E-06	1.98E-05	1.00E-04	1.43E-04	5.29E-05	6.79E-04	8.24E-04	3.17E-04	9.35E-04	5.74E-04	7.05E-04	1.12E-03	2.46E-04
3:Ins:R:2	3.63E-05	1.35E-05	3.08E-05	7.59E-05	8.88E-06	1.62E-04	2.27E-04	1.43E-05	3.38E-04	9.98E-05	2.36E-04	2.64E-04	3.97E-04
3:Ins:R:3	1.28E-05	1.13E-05	1.88E-05	4.32E-05	1.12E-05	1.83E-05	4.14E-05	0.00E+00	6.28E-05	1.20E-05	4.44E-05	2.72E-05	1.44E-09
3:Ins:R:4	3.28E-06	1.97E-05	3.21E-05	1.52E-05	5.77E-06	7.70E-05	4.95E-05	1.17E-05	2.00E-05	3.70E-05	4.95E-05	7.62E-05	2.12E-05
3:Ins:R:5	1.10E-05	7.28E-05	9.83E-06	2.47E-05	4.37E-05	2.20E-04	2.16E-04	3.34E-05	1.72E-04	1.46E-04	1.73E-04	2.00E-04	2.74E-04
4:Ins:R:0	4.29E-05	1.54E-05	1.24E-05	0.00E+00	1.70E-04	7.85E-04	1.86E-03	8.20E-04	3.50E-03	1.07E-03	1.43E-03	1.43E-03	3.37E-03
4:Ins:R:1	2.38E-05	1.10E-05	1.40E-04	3.20E-04	6.27E-05	1.09E-03	1.18E-03	3.05E-04	1.48E-03	4.44E-04	1.25E-03	9.35E-04	0.00E+00
4:Ins:R:2	1.54E-05	1.23E-05	9.87E-06	5.40E-05	0.00E+00	1.80E-04	2.17E-04	1.30E-04	2.49E-04	8.11E-05	1.80E-04	2.10E-04	2.13E-04
4:Ins:R:3	1.50E-06	2.76E-05	1.09E-05	3.36E-05	2.14E-05	5.53E-05	1.22E-04	6.12E-05	4.50E-05	9.30E-10	7.16E-05	6.24E-05	1.09E-04
4:Ins:R:4	1.27E-05	2.67E-05	2.34E-05	3.80E-05	3.68E-06	1.35E-04	1.77E-04	2.25E-05	1.39E-04	1.14E-04	1.00E-04	2.11E-04	1.53E-04
4:Ins:R:5	6.32E-07	5.50E-05	1.18E-05	6.20E-05	8.86E-05	1.94E-04	1.43E-04	1.47E-05	1.02E-04	1.58E-04	1.27E-04	2.48E-04	2.95E-04
5:Ins:R:0	1.25E-09	1.78E-07	1.07E-08	5.62E-09	8.77E-08	3.66E-08	4.75E-03	3.24E-03	4.21E-03	4.81E-08	4.65E-08	5.91E-08	4.22E-07
5:Ins:R:1	3.09E-04	3.52E-05	5.59E-04	8.52E-04	2.33E-04	2.11E-03	2.30E-03	5.38E-04	3.00E-03	1.63E-03	2.19E-03	2.28E-03	6.88E-04
5:Ins:R:2	1.53E-05	7.25E-06	3.04E-05	1.65E-04	2.06E-05	2.61E-04	3.36E-04	9.25E-05	4.26E-04	1.92E-04	3.35E-04	2.05E-04	3.84E-04
5:Ins:R:3	4.45E-06	1.65E-05	1.43E-05	2.78E-05	9.09E-06	9.95E-05	9.39E-05	4.34E-05	1.53E-04	1.36E-04	1.10E-04	1.22E-04	1.95E-04
5:Ins:R:4	0.00E+00	1.69E-05	2.39E-06	1.64E-05	2.42E-06	7.96E-05	4.60E-05	3.92E-06	6.92E-05	3.36E-05	6.62E-05	9.54E-05	2.60E-05
5:Ins:R:5	3.44E-06	1.45E-05	2.88E-05	2.25E-10	1.01E-05	8.73E-05	8.78E-05	3.12E-05	5.60E-05	5.05E-05	5.74E-05	6.20E-05	2.87E-05
2:Del:M:1	1.96E-04	5.24E-05	3.58E-04	7.93E-04	4.38E-04	1.79E-03	2.32E-03	5.47E-04	2.32E-03	2.23E-03	2.22E-03	2.18E-03	9.88E-04
3:Del:M:1	1.62E-04	1.50E-10	2.18E-04	3.49E-04	1.81E-05	5.18E-04	1.57E-03	2.14E-04	1.08E-03	1.35E-03	1.35E-03	1.25E-03	3.89E-04
3:Del:M:2	1.78E-04	3.34E-05	2.37E-04	6.85E-04	2.30E-04	9.99E-04	1.55E-03	1.32E-04	1.40E-03	1.59E-03	1.09E-03	1.38E-03	7.31E-04
4:Del:M:1	2.22E-04	1.07E-05	2.76E-04	3.39E-04	1.92E-04	7.62E-04	1.57E-03	4.48E-04	1.07E-03	1.03E-03	1.12E-03	9.95E-04	1.16E-03
4:Del:M:2	2.07E-04	1.87E-05	1.79E-04	7.17E-04	2.08E-04	7.68E-04	1.43E-03	3.20E-04	1.21E-03	1.85E-03	1.33E-03	1.77E-03	2.95E-04
4:Del:M:3	2.04E-04	1.99E-05	2.15E-04	4.81E-04	2.60E-04	1.07E-03	1.31E-03	1.63E-04	1.12E-03	1.69E-03	1.25E-03	1.48E-03	6.56E-04
5:Del:M:1	4.73E-03	2.33E-05	4.11E-03	1.30E-03	4.56E-04	1.52E-03	6.88E-03	1.70E-03	4.77E-03	1.78E-03	2.80E-03	2.42E-03	1.22E-03
5:Del:M:2	1.76E-03	2.72E-05	3.98E-03	1.41E-03	3.99E-04	1.06E-03	5.99E-03	1.36E-04	2.42E-03	1.44E-03	2.45E-03	1.31E-03	2.47E-03
5:Del:M:3	2.09E-03	1.31E-05	4.06E-03	1.35E-03	1.21E-04	9.29E-04	3.46E-03	4.28E-04	2.41E-03	1.76E-03	1.83E-03	1.71E-03	1.21E-03
5:Del:M:4	2.32E-03	9.91E-06	1.95E-03	8.94E-04	1.07E-04	4.46E-04	4.26E-03	2.73E-05	1.60E-03	8.68E-04	1.56E-03	8.53E-04	1.37E-03
5:Del:M:5	2.28E-03	1.91E-05	1.02E-03	3.76E-04	1.29E-04	7.86E-04	4.15E-03	2.21E-04	2.07E-03	9.84E-04	1.65E-03	1.28E-03	1.99E-03
