MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
2:Del:R:4	0.00538272	0.00426385	0.00011114	0.00037935	0.00100065	0.00117598	0.00170636	0.00005134	0.00253961	0.00280389
2:Del:R:5	0.00374252	0.01304644	0.00022395	0.00030137	0.00263333	0.00406808	0.00627476	0.00008759	0.00689672	0.01005473
3:Del:R:0	0.00065488	0.00040341	0.00067972	0.00059949	0.00495655	0.01956485	0.00281245	0.00569866	0.00546679	0.00201132
3:Del:R:1	0.00075174	0.00256471	0.00135015	0.00324972	0.00245055	0.01420117	0.00396391	0.00631572	0.10088202	0.00160071
3:Del:R:2	0.00020346	0.00074158	0.00038438	0.00057977	0.00024518	0.00171959	0.00010431	0.00104812	0.02713759	0.00312072
3:Del:R:3	0.00000401	0.00034968	0.00004309	0.00036488	0.00033089	0.00103621	0.00037982	0.00003211	0.00505932	0.00094743
3:Del:R:4	0.00000017	0.00023593	0.00000000	0.00014212	0.00021579	0.00078527	0.00001167	0.00030597	0.00277519	0.00059006
3:Del:R:5	0.00000414	0.00052713	0.00000184	0.00007216	0.00078639	0.00066195	0.00003463	0.00002021	0.00142737	0.00001310
4:Del:R:0	0.00017850	0.00011569	0.00013154	0.00025123	0.00240032	0.01802550	0.00234148	0.00675043	0.00577072	0.00678424
4:Del:R:1	0.00022099	0.00040945	0.00062647	0.00414787	0.00311647	0.01092692	0.00208775	0.00481620	0.06823879	0.00094379
4:Del:R:2	0.00001304	0.00014459	0.00012435	0.00137734	0.00031569	0.00211477	0.00230130	0.00099468	0.02007463	0.00184112
4:Del:R:3	0.00001839	0.00042692	0.00000000	0.00050709	0.00015705	0.00154726	0.00141926	0.00072058	0.01022294	0.00123545
4:Del:R:4	0.00000614	0.00023932	0.00002443	0.00001574	0.00011245	0.00054194	0.00048218	0.00007346	0.00295131	0.00029357
4:Del:R:5	0.00000000	0.00032226	0.00003393	0.00000841	0.00000754	0.00025545	0.00009792	0.00000000	0.00323531	0.00000472
5:Del:R:0	0.00231417	0.00001750	0.00042712	0.00001217	0.01883457	0.11660480	0.15903510	0.06862139	0.00256566	0.00000000
5:Del:R:1	0.00000000	0.00007902	0.00003825	0.00374692	0.00323395	0.00756295	0.01028185	0.00447985	0.01758322	0.00976157
5:Del:R:2	0.00001794	0.00005488	0.00000000	0.00037160	0.00029915	0.00104324	0.00258696	0.00023478	0.00688370	0.00152435
5:Del:R:3	0.00000666	0.00013649	0.00000014	0.00002531	0.00006217	0.00029707	0.00055025	0.00004647	0.00251694	0.00018685
5:Del:R:4	0.00000425	0.00002808	0.00000263	0.00006375	0.00005222	0.00007821	0.00004789	0.00008193	0.00074686	0.00021620
5:Del:R:5	0.00000063	0.00002399	0.00000307	0.00000650	0.00000355	0.00006613	0.00001078	0.00001784	0.00063770	0.00001547
2:Ins:R:0	0.00307903	0.00143178	0.00653897	0.00176369	0.00512927	0.00688380	0.03427428	0.00328501	0.00348067	0.09533921
2:Ins:R:1	0.00163951	0.00022087	0.00759202	0.00129099	0.00315435	0.01720194	0.00786202	0.00157740	0.00217811	0.01168303
2:Ins:R:2	0.00085568	0.00047099	0.00186069	0.00026995	0.00201421	0.00905868	0.00470852	0.00168992	0.00041991	0.00474148
2:Ins:R:3	0.00089303	0.00104802	0.00010606	0.00036132	0.00184068	0.00294405	0.00356031	0.00003428	0.00061225	0.00552896
2:Ins:R:4	0.00022150	0.00364785	0.00001684	0.00334109	0.00101929	0.00101876	0.00214590	0.00075769	0.00001025	0.00559765
2:Ins:R:5	0.00000000	0.01730052	0.00000000	0.03025876	0.00222611	0.00315618	0.01268094	0.00149193	0.00038910	0.00721409
3:Ins:R:0	0.00001593	0.00010872	0.00040552	0.00165511	0.00163432	0.00351521	0.01479290	0.00093397	0.00197437	0.02564602
3:Ins:R:1	0.00022799	0.00000672	0.00047731	0.00144512	0.00216335	0.01317986	0.00282322	0.00106734	0.00051913	0.00892533
3:Ins:R:2	0.00011041	0.00002412	0.00008819	0.00045587	0.00056941	0.00274562	0.00003914	0.00015311	0.00012074	0.00062351
3:Ins:R:3	0.00001407	0.00008750	0.00000528	0.00001486	0.00026060	0.00012685	0.00019643	0.00048948	0.00004753	0.00011191
3:Ins:R:4	0.00000086	0.00012021	0.00000098	0.00031908	0.00004240	0.00007919	0.00004961	0.00024179	0.00000461	0.00001457
3:Ins:R:5	0.00000042	0.00092793	0.00000000	0.00137945	0.00012689	0.00039493	0.00112395	0.00007815	0.00036403	0.00073062
4:Ins:R:0	0.00014863	0.00090108	0.00179014	0.00003148	0.00284800	0.00578543	0.04146110	0.00028635	0.00085310	0.05243217
4:Ins:R:1	0.00012402	0.00007583	0.00005826	0.00051943	0.00268995	0.01962017	0.00413357	0.00082138	0.00070771	0.00993220
4:Ins:R:2	0.00009258	0.00008585	0.00005438	0.00053724	0.00016352	0.00076556	0.00100530	0.00061586	0.00009560	0.00050552
4:Ins:R:3	0.00000499	0.00023810	0.00000596	0.00014284	0.00011636	0.00054546	0.00040111	0.00005601	0.00034910	0.00121117
4:Ins:R:4	0.00000564	0.00022578	0.00000000	0.00074851	0.00006380	0.00035118	0.00039714	0.00038582	0.00037831	0.00078255
4:Ins:R:5	0.00000685	0.00016147	0.00000094	0.00173734	0.00044108	0.00063307	0.00035279	0.00008019	0.00120671	0.00127687
5:Ins:R:0	0.00000000	0.00350428	0.00000000	0.00006696	0.00357406	0.00254483	0.41180152	0.00000000	0.00010982	0.00436654
5:Ins:R:1	0.00019276	0.00000000	0.00023586	0.00617145	0.01630304	0.02945118	0.02274712	0.00789480	0.00357024	0.02020863
5:Ins:R:2	0.00000108	0.00008106	0.00000408	0.00057444	0.00023690	0.00092777	0.00303383	0.00015762	0.00002868	0.00196632
5:Ins:R:3	0.00000696	0.00001316	0.00000831	0.00031020	0.00023768	0.00049932	0.00067320	0.00005470	0.00000327	0.00033349
5:Ins:R:4	0.00001208	0.00002049	0.00000538	0.00019664	0.00014227	0.00013368	0.00027509	0.00011806	0.00047060	0.00055096
5:Ins:R:5	0.00000000	0.00000490	0.00000000	0.00038959	0.00003866	0.00006040	0.00017495	0.00014095	0.00012344	0.00016834
2:Del:M:1	0.00758524	0.00068879	0.01599439	0.00164711	0.00604340	0.01133350	0.00078159	0.00364704	0.15028257	0.00154227
3:Del:M:1	0.00020030	0.00018958	0.00102546	0.00063791	0.00424908	0.01663471	0.00308558	0.00434047	0.00420630	0.00514359
3:Del:M:2	0.00035180	0.00091526	0.00066623	0.00160134	0.00259995	0.01016543	0.00579309	0.00726565	0.05278429	0.00137239
4:Del:M:1	0.00010171	0.00050564	0.00018939	0.00163023	0.00283106	0.01339880	0.00342521	0.00525816	0.00924472	0.00638479
4:Del:M:2	0.00009006	0.00018794	0.00006913	0.00053670	0.00243194	0.01231538	0.00136837	0.00918651	0.02790407	0.00149281
4:Del:M:3	0.00000000	0.00012893	0.00109247	0.00302535	0.00078928	0.00816886	0.00518774	0.00669180	0.04825232	0.00020535
5:Del:M:1	0.00046326	0.00028862	0.00604855	0.00216859	0.01863836	0.10823518	0.05572203	0.10489411	0.00748549	0.01552949
5:Del:M:2	0.00241515	0.00005930	0.00231800	0.00065198	0.00729439	0.04433494	0.00712376	0.20133298	0.00153586	0.00643910
5:Del:M:3	0.00116007	0.00029266	0.00143175	0.00093800	0.00376382	0.01530485	0.00155590	0.15758323	0.00243230	0.00349390
5:Del:M:4	0.00050254	0.00009127	0.00107169	0.00094717	0.00373651	0.00143713	0.00103902	0.08521060	0.00667714	0.00267809
5:Del:M:5	0.00106142	0.00007407	0.00045165	0.00362326	0.00279176	0.00422141	0.01050902	0.07439281	0.00085069	0.01325588
