Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP122634	27	25	27	0	19	32	10	0	8	0	0	12	17	6	25	9
SP122702	24	0	48	7	20	44	8	0	36	18	0	14	0	5	52	0
SP121828	27	14	41	2	5	0	15	0	32	0	0	4	20	0	49	0
SP121783	6	34	34	0	9	0	14	0	7	1	0	7	3	0	127	0
SP121774	37	50	130	0	35	0	14	1	13	12	0	17	18	10	110	2
SP121790	13	8	56	1	20	25	11	0	7	0	0	1	2	12	70	5
SP121859	21	1	36	0	17	22	9	0	21	9	14	9	2	0	68	1
SP121808	11	10	0	0	3	45	4	14	13	0	0	4	8	0	20	0
SP121781	44	64	176	2	60	21	20	0	35	0	11	19	85	14	0	3
SP121763	12	30	22	0	6	22	13	3	0	0	2	5	7	0	38	1
SP121811	14	28	26	0	3	6	33	0	8	0	0	1	14	18	44	6
SP121852	26	40	54	0	20	15	15	14	14	12	8	1	0	20	9	7
SP122361	63	18	56	1	170	42	16	4	14	41	2	51	56	0	155	0
SP121837	6	28	24	2	7	22	9	0	6	0	2	7	10	27	0	4
SP121824	0	21	18	0	0	34	12	0	2	0	0	3	11	0	15	1
SP121841	4	7	25	1	18	23	0	0	6	0	0	4	4	5	19	0
SP121831	29	8	12	4	22	0	7	0	0	0	0	0	0	0	138	0
SP121761	61	28	129	2	22	26	16	0	16	0	4	9	23	0	44	4
SP121816	20	14	68	1	18	24	7	0	19	0	25	9	3	9	48	3
SP121861	1	2	0	0	0	3	0	0	0	0	0	0	0	8	0	2
SP121847	25	31	66	2	19	33	14	0	10	23	0	10	0	0	11	1
DRUP01010001T	58	68	76	19	29	23	44	15	45	0	49	52	76	0	0	4
CPCT02010424T	92	144	110	20	22	0	20	21	61	22	62	29	13	20	0	15
CPCT02010349T	9	18	19	5	3	5	5	7	14	1	11	15	10	19	0	3
CPCT02020325T	60	2	12	52	19	28	13	59	9	0	29	27	9	0	0	22
CPCT02030246T	38	16	29	53	27	86	26	3	7	10	0	13	21	10	7	14
CPCT02070010T	77	0	26	40	28	20	14	9	17	0	32	9	14	0	0	11
CPCT02010370T	9	41	60	18	26	0	16	19	0	0	5	0	0	51	1	7
CPCT02010369T	142	155	70	69	58	110	67	42	33	0	57	63	0	76	9	15
CPCT02070013T	88	260	93	61	73	87	56	24	42	0	48	20	28	9	0	6
CPCT02060018T	52	0	16	40	8	57	7	22	7	20	6	8	4	18	0	14
CPCT02060022T	59	18	17	38	24	40	6	22	24	9	0	16	28	17	4	2
CPCT02070009T	94	36	75	77	46	28	21	73	12	33	33	19	22	0	0	12
CPCT02010398T	36	243	22	114	55	18	30	0	38	0	0	47	15	35	9	29
CPCT02010408T	47	4	1	54	9	14	20	44	10	16	38	16	47	36	25	3
CPCT02030246TII	51	12	55	20	29	54	20	4	15	32	22	19	20	12	9	11
CPCT02010386T	116	40	96	47	76	9	8	0	10	158	0	4	0	14	27	10
CPCT02020309T	140	18	39	152	46	21	8	10	7	13	41	19	19	23	0	21
CPCT02080045T	50	407	99	24	104	179	121	32	64	79	5	57	8	0	17	14
CPCT02020398T	30	24	5	22	28	0	25	36	0	0	0	12	32	32	13	7
CPCT02010392T	6	45	0	98	6	18	0	0	15	0	25	9	18	14	10	0
CPCT02090003T	107	10	45	58	18	0	22	55	11	0	0	0	18	0	0	18
CPCT02060274T	93	12	1	36	74	50	38	12	20	48	113	1	0	1	33	8
CPCT02020650T	85	208	40	69	15	184	5	22	13	0	0	32	4	20	31	2
CPCT02080181T	55	14	51	45	19	29	7	0	29	0	57	24	26	0	17	10
DRUP01340015T	21	0	30	68	12	4	12	12	8	108	0	8	0	3	0	374
CPCT02070436T	102	126	78	136	229	69	1579	4	50	127	9	41	17	155	50	27
CPCT02050225TII	70	0	5	52	35	44	13	64	16	0	11	27	33	12	0	0
DRUP01070031T	158	0	12	40	11	28	5	36	9	24	22	1	12	0	2	15
CPCT02070278T	17	1	5	46	10	4	8	0	11	66	27	3	17	0	0	9
CPCT02010732T	90	24	40	68	29	0	32	43	11	114	0	12	31	0	2	4
CPCT02060181T	28	23	18	34	52	34	0	67	11	29	0	10	6	15	6	15
CPCT02080175T	92	47	28	68	26	61	14	40	13	0	35	8	16	11	49	7
CPCT02020903T	18	0	20	21	32	0	27	68	19	0	0	33	38	3	21	15
CPCT02070441T	97	4	17	23	31	22	8	34	20	26	0	14	6	34	0	17
CPCT02080181TII	46	16	50	32	26	45	1	17	23	57	0	17	29	10	17	151
CPCT02070290T	68	17	60	65	39	7	11	7	44	47	40	16	5	41	27	12
DRUP01090011T	95	2	28	121	0	2	24	6	2	0	25	9	26	0	38	27
CPCT02080297T	27	32	80	12	28	45	4	3	11	55	0	2	1	3	21	22
CPCT02010680T	29	16	33	62	21	22	0	29	14	0	5	6	24	17	13	12
CPCT02090064T	58	2	10	9	30	33	16	23	13	0	0	7	17	9	13	20
CPCT02020937T	108	5	25	22	26	6	0	95	7	0	19	7	19	0	0	0
CPCT02090065T	69	26	38	29	37	23	18	40	12	83	0	11	21	2	0	20
CPCT02060191T	102	241	42	69	91	163	64	0	21	30	0	18	0	57	0	10
CPCT02060192T	3	29	13	87	6	11	5	0	0	39	41	16	14	0	39	8
CPCT02011090T	23	6	16	15	8	16	2	17	0	0	26	24	2	9	0	19
CPCT02070463T	40	48	19	24	16	14	70	0	13	37	0	15	10	19	0	14
CPCT02011094T	14	0	11	14	2	5	5	17	5	0	27	8	33	16	0	5
CPCT02030458T	28	33	19	57	2	0	8	7	18	0	56	13	10	24	0	3
CPCT02060282T	31	0	6	7	9	11	0	20	10	9	0	6	6	15	0	16
DRUP01090012T	139	0	9	72	18	24	8	53	4	0	41	10	6	11	19	21
CPCT02090042T	51	26	22	38	4	15	9	43	12	0	26	21	18	16	3	6
CPCT02340078T	11	3	4	48	2	16	4	14	0	7	0	2	17	2	6	17
WIDE01010040T	37	337	26	5	37	131	72	57	49	9	0	46	38	0	48	0
CPCT02020683T	63	586	56	163	58	143	104	0	46	52	0	54	35	4	0	6
CPCT02020691T	111	90	57	113	89	70	37	64	28	2	36	16	0	47	55	9
DRUP01010077T	79	26	40	35	11	0	17	59	6	112	0	12	18	0	0	14
DRUP01050021T	512	510	116	174	1081	0	171	134	637	0	16	106	139	55	0	179
CPCT02080206T	27	6	15	42	10	21	10	36	2	0	0	8	10	0	3	5
CPCT02060292T	104	225	34	19	26	71	57	16	10	28	0	15	2	0	27	9
CPCT02060290T	12	10	22	7	11	0	5	36	2	3	9	8	15	9	12	5
CPCT02090044T	63	122	128	102	43	75	32	0	566	0	66	4	0	15	20	71
WIDE01010138T	73	47	15	63	25	4	42	0	8	0	0	0	0	158	0	33
CPCT02130062T	39	40	53	75	40	42	29	0	4	68	66	0	0	15	0	16
WIDE01010160T	119	71	34	35	89	20	19	32	5	40	46	6	10	0	35	30
CPCT02020706T	6	31	0	94	2	0	17	21	8	0	0	2	2	26	0	0
CPCT02070313T	23	13	1	45	34	33	7	55	0	65	0	17	5	0	0	4
WIDE01010187T	53	264	98	26	31	126	42	3	35	0	106	33	15	29	25	9
WIDE01010169T	270	45	125	16	145	66	40	118	53	43	0	36	11	0	25	7
CPCT02100161T	272	431	191	70	136	105	69	17	57	340	45	60	11	0	0	22
CPCT02070317T	106	0	36	39	67	25	10	40	14	0	12	21	27	0	5	16
WIDE01010239T	146	0	7	36	30	39	20	70	5	0	3	13	20	0	4	16
WIDE01010233T	178	0	39	35	140	17	37	80	31	0	0	10	42	0	0	27
CPCT02070322T	29	20	34	81	11	36	11	7	8	45	1	3	21	3	0	5
WIDE01010262T	9	224	58	32	72	128	92	30	48	62	1	29	17	9	0	0
WIDE01010267T	101	6	40	18	85	3	8	70	27	120	0	24	37	0	0	8
WIDE01010293T	0	0	0	6	0	0	0	23	3	5	9	0	1	25	0	5
WIDE01010167T	22	22	14	17	2	10	1	36	11	0	38	5	7	0	21	8
CPCT02060211T	43	26	109	127	104	46	1	34	24	0	0	20	15	38	0	12
DRUP01080012T	50	522	92	401	131	165	134	0	66	117	23	50	0	30	33	14
WIDE01010356T	39	44	22	28	23	63	125	75	10	0	29	6	30	0	2	17
WIDE01010374T	27	168	35	4	25	0	42	0	2	0	19	10	0	0	0	17
WIDE01010393T	102	301	270	36	139	153	86	47	55	0	48	46	22	28	19	19
CPCT02090036T	226	23	0	47	190	14	17	62	2	86	0	0	0	0	0	1
CPCT02340018TII	55	204	154	192	79	31	245	29	20	0	111	7	25	0	68	30
CPCT02340088T	36	19	12	44	41	1	26	30	19	0	26	23	59	17	30	11
WIDE01010452T	141	16	22	29	14	84	15	11	7	27	0	3	23	10	0	9
CPCT02080227T	81	43	12	125	15	23	20	4	4	0	54	12	0	33	25	15
CPCT02060230T	244	29	30	63	11	47	0	16	15	0	0	0	26	34	0	0
CPCT02020750T	10	13	20	40	2	0	6	15	7	0	28	10	18	4	0	6
CPCT02060241T	12	16	0	52	46	0	2	8	8	69	8	22	0	31	1	0
CPCT02060245T	43	4	67	89	63	55	15	23	13	0	1	3	11	2	4	4
CPCT02070319T	28	30	51	81	22	46	21	16	24	36	3	17	15	7	25	14
CPCT02010856T	62	35	27	36	30	17	0	26	12	0	8	252	0	45	8	4
CPCT02090052T	5	0	108	40	80	9	0	16	50	139	17	15	0	0	0	15
CPCT02090053T	0	11	28	39	45	0	7	30	4	91	0	14	5	8	0	5
CPCT02070357T	244	280	594	81	351	86	256	101	55	0	0	48	0	142	0	15
CPCT02090057T	0	25	33	27	4	16	9	10	4	0	27	18	12	0	17	0
CPCT02270035T	100	12	16	41	25	16	1	77	4	0	44	6	7	5	46	1
CPCT02060254T	68	0	94	30	125	15	3	42	16	88	0	11	2	40	0	9
CPCT02070365T	19	15	13	26	25	11	3	0	5	42	45	8	9	29	0	9
CPCT02060258T	29	0	0	43	5	20	11	0	2	0	26	1	11	30	21	15
CPCT02080247T	81	44	39	90	41	24	9	100	9	0	13	15	77	14	0	24
CPCT02020794T	110	51	94	80	40	51	42	39	30	81	0	257	41	27	0	22
CPCT02020790T	19	9	44	48	13	40	14	0	22	62	0	7	44	8	0	4
CPCT02060253T	27	20	34	30	10	3	4	35	14	0	49	15	11	8	1	26
CPCT02020775T	37	4	7	34	24	32	0	13	6	39	38	6	31	3	18	8
CPCT02030513T	82	19	72	93	12	22	37	7	7	30	17	32	20	31	24	20
CPCT02380051T	0	8	6	38	27	0	6	29	6	76	0	3	6	4	4	9
CPCT02080248T	39	30	12	78	51	16	8	5	13	43	4	13	5	17	5	9
CPCT02070371T	5	100	20	52	57	0	20	33	24	9	0	5	12	12	42	4
CPCT02070366T	22	21	25	54	10	0	13	19	16	0	3	8	9	16	17	13
CPCT02050392T	26	49	15	86	26	57	4	14	8	21	0	14	24	11	1	4
CPCT02130147T	281	477	39	54	76	156	133	0	48	21	0	35	19	33	0	31
CPCT02020812T	70	0	9	30	34	7	21	42	8	0	0	8	0	0	31	16
CPCT02020820T	55	49	12	72	12	9	57	46	11	8	23	6	29	0	1	23
DRUP01090014T	198	5	48	67	134	0	7	0	25	0	115	8	0	23	49	16
CPCT02060240T	133	68	28	58	39	60	12	41	19	0	0	25	23	35	0	28
DRUP01060024T	326	259	54	33	58	0	102	120	24	26	53	10	10	0	8	19
CPCT02020848T	0	25	28	41	1	11	23	12	35	0	60	23	7	0	0	9
CPCT02010648T	7	26	11	50	40	4	46	0	13	0	0	4	0	245	25	10
CPCT02060130T	37	34	5	53	34	52	25	0	16	59	0	31	36	25	0	22
CPCT02010649T	221	12	19	118	23	0	2	22	2	102	0	30	1	1	15	12
CPCT02060127T	101	0	39	54	23	22	9	25	10	58	0	7	17	0	16	14
CPCT02340106T	55	18	39	76	10	22	31	26	11	0	59	12	8	0	11	22
CPCT02150034T	200	88	82	48	97	138	32	0	37	68	0	12	5	53	0	22
CPCT02030415T	45	247	309	236	68	135	63	167	234	0	71	7	0	0	40	83
CPCT02060235T	39	20	3	8	5	20	3	54	5	0	37	15	17	0	21	20
CPCT02010625T	115	15	12	72	5	7	0	0	18	73	24	8	0	35	0	6
CPCT02060275T	51	10	22	38	60	0	5	54	7	76	0	10	0	4	0	12
CPCT02340026T	17	0	24	64	30	68	13	66	16	0	9	12	13	0	0	0
CPCT02090063T	61	64	1	13	18	42	3	2	9	12	21	6	12	39	0	3
CPCT02010549T	28	35	64	169	36	23	12	14	12	1	16	3	0	12	3	6
CPCT02060066T	27	34	16	21	13	6	14	19	13	0	29	15	12	0	6	10
CPCT02020450T	29	10	26	8	1	6	12	19	2	0	12	9	8	0	0	0
CPCT02010406TII	6	31	13	24	18	47	13	7	21	0	7	5	31	0	8	5
CPCT02050167T	58	21	28	23	34	16	12	4	20	0	13	25	16	0	17	13
CPCT02110036T	7	32	34	36	13	10	10	55	12	2	0	14	14	0	0	5
CPCT02010599T	38	0	16	28	52	28	19	30	4	15	16	9	26	5	0	1
CPCT02010595T	36	4	0	8	35	35	9	12	5	50	3	11	13	0	3	0
CPCT02100091T	49	292	145	60	16	447	303	0	120	0	73	79	0	33	0	45
CPCT02060104T	0	9	0	12	0	43	8	25	3	0	4	2	6	0	0	0
CPCT02010600T	130	8	0	35	17	18	5	44	5	0	25	17	30	31	45	25
CPCT02110040T	235	0	257	133	114	54	24	121	44	18	0	33	0	180	0	48
CPCT02340018T	53	236	152	123	86	39	331	61	22	0	13	12	37	0	17	30
CPCT02050225T	82	8	11	47	36	39	14	44	11	0	23	27	57	3	0	0
CPCT02040141T	82	69	16	166	11	0	5	15	10	0	24	16	4	7	6	26
CPCT02340020T	35	29	33	77	55	22	17	0	15	0	0	9	26	13	0	13
CPCT02080139T	2	29	0	100	2	20	5	0	3	0	0	5	6	6	2	9
CPCT02060061T	171	8	65	34	315	15	7	12	3	0	42	49	54	0	28	2
CPCT02070051T	55	113	13	63	15	0	0	0	11	0	3	8	14	36	0	17
CPCT02010408TII	51	19	6	30	9	11	24	45	5	0	41	18	43	25	24	17
CPCT02010429T	50	30	21	34	2	23	13	7	15	0	31	10	10	6	0	5
CPCT02020438T	35	52	88	27	37	0	88	19	18	0	27	43	82	0	19	14
CPCT02040072T	44	29	102	26	40	55	21	44	19	0	0	6	18	11	14	18
CPCT02020428T	178	14	0	5	5	36	4	25	7	0	24	7	3	0	0	23
CPCT02010494T	48	17	27	29	24	42	17	24	15	0	10	87	33	0	45	8
CPCT02070095T	95	29	106	26	46	0	30	36	16	0	20	18	0	0	0	7
DRUP01070006T	11	0	7	31	4	1	4	0	0	5	17	1	6	3	0	7
DRUP01070005T	81	23	80	38	44	41	28	60	12	59	24	22	19	12	0	20
CPCT02020465T	7	22	44	11	0	4	7	31	1	0	0	1	31	0	0	21
CPCT02030325T	105	0	47	24	28	71	3	52	7	16	23	14	1	21	11	10
CPCT02090011T	52	0	28	46	80	24	40	14	5	103	60	7	0	0	0	21
CPCT02060071T	166	95	29	50	33	7	43	0	6	108	5	19	31	34	25	5
DRUP01070010T	88	6	44	49	16	33	28	9	12	58	10	9	10	12	0	31
CPCT02070111T	8	9	1	43	10	15	8	0	0	0	15	17	35	12	8	3
CPCT02070098T	99	4	50	20	66	54	18	0	15	4	30	10	8	0	0	11
CPCT02090012T	50	7	119	9	58	48	16	38	16	4	10	133	0	0	26	15
DRUP01090001T	76	17	24	18	33	0	0	38	8	82	0	9	27	10	0	3
CPCT02070108T	17	32	61	43	30	0	15	0	29	0	35	2	24	6	26	3
CPCT02010548T	44	9	20	19	7	8	7	41	11	0	22	7	18	10	2	2
CPCT02090014T	142	2	37	23	47	13	21	25	16	0	108	15	18	32	0	7
CPCT02010559T	113	22	0	58	4	8	23	13	9	0	24	23	11	24	30	27
CPCT02080102T	107	32	34	59	76	16	35	0	26	0	236	38	9	0	0	21
CPCT02030422T	33	20	8	58	9	20	3	10	4	0	28	7	0	8	19	8
CPCT02070249T	111	337	71	38	23	195	98	43	54	0	104	36	0	0	0	17
DRUP01070029T	110	28	18	124	42	0	12	4	1	65	0	5	1	6	1	9
CPCT02070247T	9	34	17	72	0	0	0	22	6	18	17	14	12	24	0	18
DRUP01010053T	93	13	0	47	16	52	11	43	17	0	33	3	9	8	25	22
DRUP01100003T	68	444	158	514	23	434	431	0	137	0	123	86	0	14	0	56
CPCT02070257T	184	7	0	77	102	63	0	58	9	96	0	13	20	0	18	17
CPCT02340046T	10	35	33	114	5	26	4	5	9	0	9	11	0	17	3	9
DRUP01080008T	110	69	49	278	80	46	19	0	32	0	162	70	34	18	22	113
DRUP01340002T	5	21	21	77	27	68	17	28	16	22	0	6	13	0	0	15
CPCT02010715T	39	41	30	145	4	0	7	56	3	0	26	5	9	0	7	13
WIDE01010465T	68	1	0	19	10	0	6	71	5	0	32	30	26	0	2	15
WIDE01010487T	27	34	34	21	19	30	11	73	8	0	0	19	28	0	5	25
WIDE01010492T	21	0	65	20	47	16	2	91	22	0	0	13	13	33	0	11
WIDE01010497T	17	42	21	22	6	14	23	27	14	0	18	4	20	29	0	22
WIDE01010521T	235	154	121	37	148	51	77	4	71	115	14	55	29	44	46	8
WIDE01010519T	50	261	15	28	24	152	84	30	22	0	0	24	20	43	27	16
WIDE01010527T	0	0	20	17	0	0	9	0	7	0	12	0	8	0	0	5
WIDE01010517T	2	16	57	22	18	31	25	10	21	0	50	3	3	0	15	30
WIDE01010699T	50	38	14	9	8	8	14	5	2	0	0	13	0	51	15	22
WIDE01010713T	242	50	1	43	105	2	29	9	11	156	83	36	9	44	26	32
