Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116536	100	0.947	47.219	47.219%	8.569	32.296%	0.33133	0.937
SP116539	23	0.716	20.893	90.839%	5.086	69.862%	0.8765	0.668
SP116542	30	0.835	26.893	89.643%	4.881	56.74%	0.72068	0.809
SP116545	29	0.82	27.2	93.793%	6.019	59.891%	0.81901	0.805
SP116548	40	0.884	27.014	67.535%	5.115	46.693%	0.53545	0.86
SP116550	6	0.655	8.163	136.05%	1.896	77.404%	1.36431	0.63
SP116553	35	0.932	25.93	74.086%	4.218	36.303%	0.67005	0.924
SP116557	9	0.56	12.316	136.844%	2.486	82.867%	1.69706	0.48
SP116559	40	0.91	25.335	63.338%	4.475	42.285%	0.50505	0.891
SP116562	46	0.953	30.243	65.746%	5.158	30.394%	0.64199	0.949
SP116564	46	0.862	32.337	70.298%	5.29	51.873%	0.56839	0.816
SP116571	26	0.914	18.717	71.988%	3.356	40.697%	0.7195	0.901
SP116393	2	0.168	3.742	187.1%	1.427	100.904%	4.30167	0.117
SP116442	4	0.595	6.165	154.125%	1.661	83.05%	1.5789	0.586
SP116446	10	0.493	13.288	132.88%	3.099	89.46%	1.86647	0.413
SP116419	131	0.925	61.216	46.73%	10.866	37.923%	0.24081	0.899
SP116383	503	0.972	160.265	31.862%	28.974	23.5%	0.13928	0.965
SP116385	226	0.976	77.749	34.402%	12.835	22.262%	0.17506	0.971
SP116440	179	0.925	88.88	49.654%	16.315	39.419%	0.25846	0.904
SP116450	444	0.984	128.635	28.972%	20.9	17.941%	0.11253	0.98
SP116493	83	0.964	43.381	52.266%	7.752	28.027%	0.30649	0.96
SP116391	74	0.931	42.551	57.501%	8.222	36.993%	0.42711	0.92
SP116401	66	0.923	38.51	58.348%	6.21	38.662%	0.47603	0.903
SP116409	144	0.96	57.17	39.701%	11.289	27.996%	0.24271	0.953
SP116416	31	0.747	31.308	100.994%	6.41	67.195%	0.92518	0.706
SP116424	34	0.833	24.988	73.494%	4.425	55.312%	0.61501	0.781
SP116515	94	0.912	50.321	53.533%	8.657	40.992%	0.36154	0.883
SP116499	158	0.958	66.626	42.168%	12.795	29.764%	0.26047	0.95
SP116505	278	0.995	80.372	28.911%	15.414	11.499%	0.16134	0.995
SP116509	182	0.968	63.972	35.149%	11.008	24.954%	0.18402	0.96
SP116437	65	0.912	37.17	57.185%	6.73	41.499%	0.41188	0.891
SP116512	386	0.896	213.178	55.227%	46.036	46.656%	0.28395	0.878
SP116465	192	0.834	124.411	64.797%	24.547	56.344%	0.36702	0.781
SP116496	552	0.98	138.863	25.156%	22.86	19.949%	0.09525	0.972
SP116525	254	0.974	80.25	31.594%	13.71	23.362%	0.14835	0.966
SP116481	41	0.858	32.375	78.963%	6.792	51.639%	0.6899	0.837
SP116586	75	0.904	44.862	59.816%	7.492	43.473%	0.3422	0.875
SP116528	375	0.997	78.672	20.979%	11.532	7.278%	0.08992	0.997
SP116589	395	0.974	125.824	31.854%	21.181	22.56%	0.16422	0.967
SP116406	117	0.954	53.576	45.791%	9.104	30.603%	0.25501	0.943
SP116484	43	0.794	42.141	98.002%	9.03	64.012%	0.76764	0.778
SP116453	99	0.938	52.036	52.562%	8.054	35.151%	0.33737	0.92
SP116469	432	0.98	111.437	25.796%	18.574	20.034%	0.07994	0.973
SP116578	719	0.969	216.608	30.126%	39.983	24.736%	0.09768	0.959
SP116531	98	0.969	52.632	53.706%	8.732	25.27%	0.3894	0.966
SP116593	62	0.833	53.837	86.834%	10.391	57.375%	0.83971	0.809
SP116487	30	0.834	24.9	83.0%	4.368	55.474%	0.76174	0.795
SP116456	49	0.719	44.086	89.971%	8.038	70.228%	0.85649	0.622
SP116472	239	0.984	69.207	28.957%	11.247	17.975%	0.14475	0.981
SP116518	567	0.992	121.463	21.422%	21.362	12.414%	0.09264	0.991
SP116412	103	0.975	44.893	43.585%	10.16	27.581%	0.25298	0.975
SP116534	89	0.948	42.157	47.367%	7.082	31.961%	0.34886	0.935
SP116596	398	0.964	118.176	29.692%	23.312	26.994%	0.09532	0.953
SP116490	157	0.981	50.747	32.323%	9.192	19.602%	0.21116	0.978
SP116459	201	0.971	72.927	36.282%	11.724	24.067%	0.18785	0.963
SP116475	113	0.977	50.742	44.904%	8.563	22.636%	0.30622	0.974
SP116520	252	0.957	96.042	38.112%	19.795	31.021%	0.15552	0.949
SP116431	284	0.96	109.162	38.437%	24.776	31.314%	0.17637	0.956
SP116582	393	0.99	101.868	25.921%	16.85	14.462%	0.0949	0.989
SP116599	159	0.989	49.196	30.941%	8.769	15.375%	0.17445	0.987
SP116478	169	0.935	88.101	52.131%	18.679	37.592%	0.26648	0.927
SP116462	102	0.969	46.388	45.478%	7.831	24.739%	0.30229	0.965
SP116523	127	0.989	45.622	35.923%	7.625	16.015%	0.19727	0.988
SP116434	27	0.85	22.809	84.478%	3.994	53.855%	0.76182	0.821
SP122725	295	0.988	81.091	27.488%	12.828	15.753%	0.12095	0.985
SP122476	279	0.935	116.118	41.619%	22.145	36.071%	0.19283	0.913
