MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Ins:C:0	7.00E-05	5.11E-04	2.13E-04	8.46E-05	1.61E-04	4.00E-04	1.13E-03	2.56E-04	1.32E-03	5.52E-03	1.24E-04
1:Ins:C:1	2.22E-05	2.05E-04	8.35E-05	1.77E-04	1.99E-04	1.28E-04	3.13E-04	1.17E-04	3.26E-04	8.16E-04	1.09E-04
1:Ins:C:2	1.31E-05	9.83E-05	7.32E-05	1.76E-04	2.07E-04	4.70E-05	2.55E-04	5.16E-05	3.65E-04	3.53E-04	3.99E-05
1:Ins:C:3	2.26E-05	9.18E-05	1.07E-04	1.20E-04	1.98E-04	3.98E-05	2.76E-04	0.00E+00	4.30E-04	3.75E-04	9.32E-05
1:Ins:C:4	5.52E-05	1.60E-04	1.03E-04	1.91E-05	4.37E-05	5.56E-06	1.71E-04	4.42E-05	3.97E-04	4.25E-04	7.30E-05
1:Ins:C:5	9.55E-05	5.05E-04	1.19E-04	2.34E-04	4.63E-04	2.48E-04	4.54E-04	1.03E-04	1.88E-03	1.51E-03	2.13E-04
1:Ins:T:0	5.21E-05	4.56E-04	1.61E-04	2.41E-04	4.57E-04	1.69E-04	5.41E-04	0.00E+00	6.53E-04	1.62E-03	2.59E-04
1:Ins:T:1	4.91E-05	4.60E-05	3.25E-04	3.87E-04	2.71E-03	2.58E-04	7.37E-04	1.94E-04	6.61E-04	7.61E-04	3.33E-04
1:Ins:T:2	5.18E-05	2.93E-04	2.43E-04	3.09E-04	1.01E-03	1.69E-04	4.86E-04	1.58E-09	2.99E-04	6.20E-04	2.09E-04
1:Ins:T:3	4.16E-05	2.41E-04	1.80E-04	2.39E-04	5.43E-04	2.06E-04	2.57E-04	8.16E-05	6.57E-04	6.42E-04	1.67E-04
1:Ins:T:4	4.58E-05	2.98E-04	1.07E-04	1.40E-04	4.57E-04	2.29E-04	1.93E-04	1.32E-04	8.84E-04	6.92E-04	1.79E-04
1:Ins:T:5	1.80E-03	2.78E-03	8.99E-04	1.85E-03	6.31E-03	3.34E-03	9.69E-47	9.81E-04	1.62E-02	1.08E-02	3.62E-03
2:Del:R:0	3.55E-05	1.70E-04	1.14E-04	3.72E-04	4.01E-04	3.21E-04	5.64E-04	2.20E-04	1.26E-03	1.19E-03	1.11E-03
2:Del:R:1	5.07E-05	4.76E-04	1.34E-04	4.79E-04	6.69E-04	3.34E-04	1.55E-04	2.85E-04	4.03E-03	9.47E-04	2.19E-03
2:Del:R:2	3.43E-05	2.53E-05	1.49E-04	1.83E-04	3.55E-04	1.89E-04	1.81E-04	1.24E-04	1.17E-03	4.66E-04	1.16E-03
2:Del:R:3	4.47E-05	5.95E-05	9.25E-05	7.25E-08	1.79E-04	3.53E-05	1.24E-04	2.86E-09	2.93E-04	3.56E-04	5.16E-04
2:Del:R:4	3.42E-05	3.45E-05	6.69E-05	6.39E-06	1.13E-04	1.52E-05	1.09E-04	1.78E-09	1.89E-04	2.26E-04	2.39E-04
2:Del:R:5	6.54E-05	9.20E-05	6.30E-05	6.84E-05	9.20E-05	4.75E-10	3.24E-04	0.00E+00	2.00E-04	3.42E-04	3.77E-04
3:Del:R:0	2.39E-05	1.78E-04	5.80E-05	3.35E-04	2.86E-04	1.37E-04	3.77E-04	1.38E-04	5.29E-04	6.75E-04	1.97E-04
3:Del:R:1	5.37E-05	4.55E-04	5.99E-05	2.59E-04	4.47E-04	2.22E-04	4.04E-04	1.32E-04	6.42E-03	6.84E-04	3.46E-03
3:Del:R:2	2.07E-05	1.56E-04	3.06E-05	9.45E-05	1.33E-04	1.53E-04	1.55E-04	9.38E-05	1.60E-03	1.80E-04	8.84E-04
3:Del:R:3	9.09E-06	2.78E-05	0.00E+00	2.94E-05	6.01E-05	2.06E-05	1.22E-04	9.87E-10	5.13E-04	1.31E-04	2.97E-04
3:Del:R:4	1.58E-05	3.51E-05	1.81E-05	0.00E+00	5.19E-05	9.28E-06	1.78E-09	5.48E-05	3.04E-04	3.46E-05	1.75E-04
3:Del:R:5	2.61E-05	5.42E-05	1.16E-05	3.90E-06	1.42E-05	2.12E-05	8.99E-05	2.95E-05	3.05E-04	6.31E-05	1.27E-04
4:Del:R:0	1.25E-05	8.18E-05	5.19E-05	2.40E-04	1.80E-04	1.92E-04	3.27E-04	1.34E-04	4.14E-04	3.58E-04	2.23E-04
4:Del:R:1	3.19E-05	3.25E-04	4.15E-05	2.02E-04	1.87E-04	2.82E-04	4.39E-04	1.41E-04	3.92E-03	4.46E-04	1.91E-03
4:Del:R:2	1.85E-05	4.47E-05	3.58E-07	0.00E+00	0.00E+00	4.88E-05	2.08E-04	4.47E-05	1.18E-03	2.30E-04	5.99E-04
4:Del:R:3	1.54E-05	4.01E-05	1.58E-05	1.55E-05	9.72E-05	2.50E-05	1.65E-04	1.24E-09	5.12E-04	2.00E-04	2.83E-04
4:Del:R:4	1.44E-05	2.00E-05	1.64E-05	1.88E-05	3.03E-05	6.17E-06	3.74E-05	6.57E-05	1.82E-04	2.50E-05	1.13E-04
4:Del:R:5	1.49E-05	0.00E+00	0.00E+00	1.24E-05	1.25E-05	4.84E-05	2.21E-05	4.13E-09	1.26E-04	2.06E-05	5.35E-05
5:Del:R:0	6.93E-06	4.58E-04	1.57E-04	1.02E-03	4.78E-04	9.25E-04	1.36E-03	3.76E-04	9.81E-04	7.15E-04	7.23E-04
5:Del:R:1	2.21E-05	1.43E-04	3.17E-05	2.50E-05	5.39E-04	4.01E-04	3.68E-04	8.28E-10	9.37E-04	7.42E-04	3.93E-04
5:Del:R:2	9.91E-06	6.46E-05	0.00E+00	2.44E-05	1.06E-04	1.10E-04	1.45E-04	7.31E-05	1.43E-04	3.63E-04	4.17E-05
5:Del:R:3	1.21E-05	4.76E-05	0.00E+00	4.34E-06	2.00E-05	2.88E-05	8.70E-05	1.65E-09	1.16E-04	1.65E-04	4.70E-05
5:Del:R:4	1.23E-05	1.64E-09	0.00E+00	6.68E-06	4.15E-06	5.50E-06	5.70E-05	1.07E-09	1.50E-05	4.95E-05	3.04E-09
5:Del:R:5	3.75E-06	8.28E-10	2.61E-10	7.92E-10	6.36E-06	5.43E-06	3.13E-05	2.06E-09	3.44E-05	1.51E-09	2.77E-05
2:Ins:R:0	4.85E-05	3.34E-04	1.03E-04	2.20E-04	2.17E-04	1.10E-04	5.75E-04	8.29E-05	7.35E-04	2.12E-03	5.26E-05
2:Ins:R:1	1.58E-05	2.12E-04	5.44E-05	2.16E-04	3.04E-04	1.16E-04	3.17E-04	9.81E-05	6.50E-04	4.98E-04	1.39E-04
2:Ins:R:2	1.75E-05	1.33E-04	5.54E-05	1.51E-04	2.08E-04	5.04E-05	9.58E-05	1.32E-04	5.17E-04	3.97E-04	0.00E+00
2:Ins:R:3	2.53E-05	1.10E-04	4.36E-05	8.79E-05	1.08E-04	4.03E-06	1.75E-04	2.90E-09	1.84E-04	4.93E-04	1.32E-04
2:Ins:R:4	4.14E-05	1.37E-04	4.25E-05	6.72E-05	1.48E-04	6.26E-05	1.91E-04	8.50E-05	1.98E-04	2.30E-04	9.63E-05
2:Ins:R:5	1.74E-04	8.55E-04	9.68E-05	3.26E-04	5.30E-04	7.25E-05	9.15E-04	2.48E-04	8.97E-04	9.53E-04	3.59E-04
3:Ins:R:0	5.46E-06	6.58E-05	4.27E-05	1.13E-04	1.11E-04	1.34E-04	6.00E-04	0.00E+00	3.98E-04	1.44E-03	6.01E-05
3:Ins:R:1	1.81E-06	2.21E-04	3.04E-05	2.03E-04	2.76E-04	1.05E-04	1.72E-04	7.23E-05	6.12E-04	4.86E-04	5.73E-05
3:Ins:R:2	6.96E-06	6.26E-05	1.04E-05	3.54E-05	1.38E-04	1.20E-05	3.32E-05	9.74E-05	2.87E-04	1.94E-04	6.43E-05
3:Ins:R:3	5.05E-06	2.48E-05	1.04E-05	1.25E-05	3.02E-05	2.57E-05	3.67E-05	2.74E-09	3.95E-05	9.76E-05	1.32E-05
3:Ins:R:4	1.14E-05	2.65E-05	5.19E-07	2.34E-10	1.23E-05	9.46E-06	4.61E-05	2.90E-09	7.17E-05	1.65E-04	2.51E-05
3:Ins:R:5	2.51E-05	9.41E-05	5.08E-06	3.76E-05	5.25E-05	1.33E-04	2.11E-06	2.75E-09	5.79E-05	9.41E-05	7.51E-05
4:Ins:R:0	3.41E-05	1.42E-04	3.66E-05	9.11E-05	8.38E-05	2.74E-05	6.27E-04	6.12E-05	4.98E-04	1.61E-03	1.79E-04
4:Ins:R:1	1.12E-05	2.69E-04	2.52E-05	1.95E-04	2.91E-04	1.91E-04	1.62E-04	2.47E-09	9.87E-04	6.49E-04	1.17E-04
4:Ins:R:2	8.90E-06	4.51E-05	1.68E-10	1.71E-05	3.88E-05	4.66E-05	8.80E-05	1.68E-09	7.48E-05	1.15E-04	5.75E-05
4:Ins:R:3	1.38E-05	2.37E-05	1.69E-05	2.99E-06	2.94E-05	2.48E-06	8.22E-05	5.30E-06	3.67E-05	1.78E-04	0.00E+00
4:Ins:R:4	1.10E-05	6.55E-05	9.68E-06	2.75E-05	6.34E-05	3.56E-05	7.94E-05	7.09E-05	1.42E-04	7.93E-05	8.82E-05
4:Ins:R:5	1.62E-05	8.95E-05	1.66E-05	3.86E-05	1.38E-04	4.25E-05	1.01E-04	2.65E-09	1.66E-04	1.05E-04	2.71E-05
5:Ins:R:0	4.42E-07	3.24E-09	9.79E-06	2.92E-08	3.25E-09	9.85E-06	2.97E-03	2.72E-04	2.58E-07	2.73E-04	3.99E-04
5:Ins:R:1	1.92E-05	6.45E-04	7.01E-05	3.71E-04	6.07E-04	2.84E-04	5.49E-04	1.41E-04	2.28E-03	1.35E-03	1.91E-04
5:Ins:R:2	1.14E-05	6.82E-05	1.26E-05	1.60E-05	7.72E-05	1.51E-05	1.51E-04	0.00E+00	7.47E-05	2.78E-04	4.41E-05
5:Ins:R:3	4.55E-06	4.38E-05	9.91E-07	2.92E-05	7.98E-05	1.06E-05	5.46E-05	2.02E-05	9.34E-05	9.68E-05	3.76E-06
5:Ins:R:4	3.32E-06	1.67E-05	0.00E+00	9.11E-06	3.81E-05	5.44E-05	2.05E-05	2.17E-09	8.94E-05	1.60E-04	2.70E-05
5:Ins:R:5	0.00E+00	2.20E-05	1.16E-05	6.72E-10	4.39E-05	3.63E-05	4.35E-06	2.30E-05	8.36E-05	6.75E-05	1.84E-09
2:Del:M:1	4.35E-05	4.09E-04	1.51E-04	5.57E-04	7.68E-04	3.86E-04	6.35E-04	1.60E-04	1.58E-03	5.97E-04	4.70E-03
3:Del:M:1	4.44E-06	1.95E-04	1.61E-05	2.56E-04	2.46E-04	1.83E-04	2.94E-04	2.26E-04	5.83E-04	4.75E-04	2.35E-04
3:Del:M:2	3.52E-05	3.37E-04	4.64E-05	2.47E-04	1.49E-04	2.83E-04	1.88E-04	1.90E-04	3.76E-03	5.09E-04	1.75E-03
4:Del:M:1	1.96E-05	1.13E-04	3.73E-05	2.42E-04	2.43E-04	1.37E-04	3.37E-04	1.07E-04	6.06E-04	4.42E-04	3.29E-04
4:Del:M:2	1.79E-05	1.70E-04	2.16E-05	2.01E-04	2.23E-04	2.29E-04	1.95E-04	2.43E-04	1.58E-03	3.41E-04	7.54E-04
4:Del:M:3	2.45E-05	2.00E-04	2.77E-05	1.46E-04	1.59E-04	2.74E-04	2.34E-04	1.48E-04	2.87E-03	5.35E-04	1.34E-03
5:Del:M:1	4.62E-05	4.26E-04	1.26E-04	9.42E-04	5.98E-04	9.53E-04	9.28E-04	3.98E-04	1.04E-03	1.41E-03	5.51E-04
5:Del:M:2	3.20E-05	3.36E-04	1.32E-04	6.64E-04	6.00E-04	1.05E-03	6.83E-04	2.35E-04	8.30E-04	1.17E-03	4.90E-04
5:Del:M:3	3.42E-05	3.94E-04	1.16E-04	5.67E-04	5.46E-04	9.66E-04	5.23E-04	1.83E-04	5.69E-04	1.12E-03	2.34E-04
5:Del:M:4	1.41E-05	1.04E-04	7.13E-05	3.34E-04	3.36E-04	5.40E-04	3.11E-04	1.05E-04	5.93E-04	7.12E-04	2.44E-04
5:Del:M:5	2.65E-05	2.97E-04	8.80E-05	2.74E-04	6.60E-04	8.05E-04	2.70E-04	2.10E-04	3.65E-04	1.17E-03	2.07E-04
