Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP2144	2	18	0	124	150	15	0	6	0	0	17	2	15	8	9	12	3
SP2145	13	34	15	405	133	19	0	18	40	0	22	18	8	20	22	4	8
SP2147	23	99	3	567	219	88	0	17	39	5	44	35	13	25	5	13	1
SP2146	4	10	0	112	87	17	0	0	25	26	17	6	6	0	0	5	1
SP2148	5	14	2	100	117	0	0	8	1	0	23	18	18	0	9	10	0
SP2150	8	30	0	10	1	4	0	0	20	0	7	0	34	16	6	4	1
SP2152	3	46	0	4	5	8	2	0	0	0	9	0	6	0	19	1	0
SP2349	39	49	22	18	26	12	2	1	36	6	16	0	32	12	36	2	5
SP2155	14	30	0	376	78	94	9	0	0	43	24	0	9	66	9	34	4
SP2154	11	27	0	565	198	121	20	2	5	24	29	23	56	59	21	41	16
SP2158	23	86	14	3	11	16	2	0	0	19	10	0	13	17	17	18	0
SP2156	3	13	0	5	13	0	0	0	17	0	6	2	0	3	16	11	3
SP2159	13	34	3	4	3	3	1	0	20	9	28	0	22	15	0	0	5
SP2153	103	263	6	31	16	20	0	57	26	0	43	1	66	23	36	3	9
SP2160	13	44	0	13	12	5	1	0	3	13	6	0	14	11	20	14	5
SP2151	4	16	0	6	8	5	3	0	7	12	8	0	6	0	4	10	0
SP116341	9	19	3	288	100	43	0	0	24	0	35	0	0	33	1	25	10
SP116331	30	176	13	17	25	13	4	30	35	14	24	0	10	4	10	13	4
SP116351	31	45	16	14	12	21	0	3	3	0	17	0	52	6	31	12	2
SP116371	2	82	7	0	61	7	0	0	36	49	13	7	0	18	186	17	11
SP116361	15	9	5	132	137	10	0	5	10	0	17	4	5	19	4	12	3
SP116343	47	73	0	10	20	35	5	23	19	14	21	0	23	17	28	68	3
SP116333	38	62	5	53	21	27	0	34	12	0	38	0	34	13	11	13	2
SP116373	20	11	0	233	146	34	8	0	30	0	34	0	15	34	3	0	15
SP116363	7	1	0	115	114	5	2	13	6	0	17	4	19	4	4	0	0
SP116353	78	287	13	28	21	69	5	74	70	16	43	0	34	27	40	18	21
SP116345	15	113	4	0	13	13	1	0	17	30	10	0	70	0	23	3	1
SP116365	0	0	14	215	324	8	2	20	26	0	16	10	23	0	8	0	2
SP116375	92	124	11	10	14	51	2	24	4	46	27	0	18	14	41	10	9
SP116335	56	29	8	50	37	18	1	0	14	0	8	0	150	0	132	0	6
SP116355	6	10	0	88	134	29	0	0	8	28	44	0	1	10	0	6	9
SP116347	4	36	2	6	8	11	0	11	12	0	9	0	9	14	15	15	4
SP116367	38	30	0	26	43	35	1	34	18	43	38	0	22	27	17	14	8
SP116339	27	177	14	8	19	11	1	11	22	1	18	4	30	26	19	3	2
SP116349	7	37	5	7	12	13	2	0	21	0	5	6	21	13	15	33	3
SP116357	10	0	0	106	108	19	0	5	28	0	18	3	15	16	0	4	0
SP116359	4	20	0	190	194	45	1	0	2	100	29	0	7	20	7	0	11
SP116369	45	117	15	596	236	73	26	0	70	4	25	0	30	66	10	11	19
SP116377	45	117	0	19	20	33	3	56	13	54	51	0	48	29	48	12	19
SP116379	24	97	1	7	19	19	0	5	14	36	7	0	20	0	19	23	1
SP7692	147	177	17	34	48	29	6	27	8	38	60	0	100	21	87	32	10
SP5052	12	12	19	484	613	112	14	7	32	0	96	11	10	14	26	40	14
SP7785	36	199	5	402	135	81	16	65	19	143	62	0	15	47	23	0	0
SP3415	7	20	0	124	100	38	1	3	16	73	27	0	9	17	13	0	13
SP2799	9	45	0	9	15	6	0	13	11	0	10	10	18	23	12	14	0
SP9979	5	6	1	3	16	3	1	0	28	39	10	0	15	6	9	12	4
SP5393	89	80	0	25	29	28	0	5	15	0	20	0	151	39	66	31	7
SP11292	0	6	0	55	44	8	0	0	13	0	12	0	3	6	3	2	5
SP13036	198	273	27	26	35	91	1	28	60	0	37	0	64	30	46	8	31
SP7421	48	71	3	32	41	41	0	30	18	11	30	6	26	11	24	35	17
SP4875	9	21	0	292	307	78	9	0	0	168	43	0	112	24	58	0	17
SP8795	87	244	11	19	19	31	3	140	14	32	18	0	92	27	49	7	13
SP4820	24	54	24	563	216	107	34	15	21	41	23	0	0	53	18	146	13
SP4593	14	13	0	4	16	7	1	18	33	5	10	0	12	14	7	10	0
SP8085	42	56	0	15	11	14	1	16	20	0	13	10	62	10	32	17	3
SP11235	26	64	10	14	0	32	0	0	5	40	4	11	17	5	6	4	4
SP6730	54	174	7	11	27	12	0	48	43	18	8	0	38	22	18	15	5
SP10635	4	32	0	5	4	4	2	0	29	24	11	0	4	16	1	6	3
SP5381	5	17	2	5	5	1	0	0	8	0	5	6	43	1	7	4	0
SP10084	64	25	10	23	30	107	1	0	24	71	80	0	132	34	37	26	14
SP9251	9	27	16	18	17	45	1	0	22	0	19	3	15	8	15	17	0
SP3016	80	47	0	117	57	35	5	32	12	48	22	0	101	43	66	19	29
SP11045	4	31	0	6	10	12	0	0	5	0	7	10	12	6	7	8	0
SP2826	9	22	0	16	99	9	3	0	14	140	5	0	2	0	3	3	2
SP11171	8	35	0	129	166	20	2	1	15	81	21	5	6	15	8	0	16
SP5784	59	81	5	30	26	59	2	6	41	0	43	0	31	17	29	19	7
SP8564	23	69	12	19	33	12	0	8	35	0	25	5	102	25	55	8	5
SP5844	72	50	19	5	35	15	1	34	24	35	26	2	153	17	55	27	13
SP6519	8	41	1	14	18	5	1	23	11	7	5	7	11	13	15	12	0
SP6766	4	35	7	21	12	9	4	6	12	23	11	0	14	8	4	11	5
SP5448	35	109	0	0	15	9	3	24	34	58	30	0	45	17	4	34	12
SP12049	27	18	0	476	534	63	0	0	29	62	64	9	37	29	31	0	12
SP2714	22	23	0	336	323	72	6	14	7	222	42	0	2	11	6	0	28
SP2801	23	93	23	22	38	31	1	0	63	0	19	4	47	44	44	20	2
SP8891	26	39	0	235	142	35	0	0	3	95	28	0	4	31	12	1	15
SP9481	10	20	0	1	16	3	1	14	24	7	4	0	19	8	10	7	0
SP5808	43	138	6	164	148	49	1	3	18	152	40	9	61	10	15	13	5
SP6429	54	24	0	224	147	68	20	44	48	83	27	0	39	0	21	0	18
SP5017	42	226	27	10	13	22	0	97	23	4	10	0	11	19	3	19	6
SP8229	18	43	0	9	15	17	0	23	32	19	13	0	15	14	6	19	6
SP8157	3	17	10	25	14	12	0	5	9	46	7	0	25	0	21	19	0
SP5279	207	181	4	28	27	34	2	60	36	3	38	0	125	28	62	31	1
SP8660	3	18	0	378	169	32	0	23	3	75	17	24	35	21	12	0	1
SP11878	8	33	0	11	20	26	1	0	31	71	33	0	37	14	5	35	5
SP9433	19	38	0	6	4	19	0	14	0	27	27	0	17	16	12	13	2
SP2881	94	150	27	34	29	78	13	59	30	60	96	0	22	29	32	10	21
SP7378	22	33	0	14	25	18	1	0	0	27	5	0	18	13	12	10	1
SP9816	13	11	0	162	269	33	0	14	67	3	32	29	11	37	4	45	6
SP4265	11	17	0	40	86	4	0	19	1	1	23	4	25	6	8	23	5
SP2793	140	153	7	718	540	38	14	56	25	33	42	62	25	6	35	14	15
SP6825	187	343	6	64	36	27	1	5	68	25	24	0	84	27	39	35	8
SP4523	18	92	17	18	13	13	3	21	37	0	17	0	13	26	0	25	0
SP9930	29	37	0	271	252	31	3	6	20	107	34	0	2	5	5	14	6
SP5820	16	131	0	0	9	8	1	6	36	21	16	0	23	20	18	32	4
SP10470	15	5	2	312	240	43	2	9	41	29	37	0	3	36	0	4	16
SP9648	31	27	4	293	277	42	6	7	36	35	54	89	2	48	13	0	65
SP4535	4	12	7	9	18	19	0	5	31	0	11	2	15	15	10	16	3
SP11808	44	108	0	0	17	20	5	3	9	32	14	10	23	10	20	19	6
SP96163	9	17	15	284	286	13	0	16	32	0	21	17	6	0	0	27	2
SP11948	0	41	4	301	398	7	0	29	3	78	3	0	0	10	26	4	3
SP4557	7	76	9	13	25	16	1	0	7	18	10	0	26	18	29	48	7
SP96147	11	28	10	12	11	26	3	17	45	0	17	3	21	42	7	3	0
SP10150	103	93	8	8	16	19	0	39	8	13	30	4	64	15	23	12	3
SP4472	13	54	9	317	265	4	4	2	20	69	12	0	6	7	13	15	8
SP6813	30	80	16	15	22	13	2	0	4	40	43	0	72	31	30	36	6
SP96511	23	6	0	587	234	96	7	28	0	70	57	13	7	31	21	16	15
SP5636	33	74	15	6	7	15	1	14	11	24	3	0	33	6	13	8	3
SP5559	25	62	18	34	94	1	1	2	71	0	38	29	0	7	874	11	6
SP3631	2	41	12	0	22	22	2	3	33	30	101	0	12	8	15	16	4
SP5473	78	23	35	29	37	25	1	43	35	0	41	0	50	27	20	27	11
SP8394	32	33	0	1	15	6	3	19	33	15	21	0	29	25	31	29	4
SP6115	10	38	7	4	11	34	4	48	10	18	7	1	14	11	1	22	4
SP7291	33	86	15	5	16	12	6	6	28	16	0	0	53	8	21	7	7
SP2997	8	54	3	7	33	10	2	13	13	0	23	11	18	2	23	24	0
SP8831	53	153	1	1004	403	39	25	3	0	236	12	0	4	25	23	5	60
SP2731	12	58	6	6	18	6	1	0	13	0	23	0	15	4	13	15	1
SP6223	15	33	0	134	137	30	0	10	74	13	32	0	9	22	23	4	15
SP7171	30	68	7	18	13	17	2	13	52	0	13	0	33	33	27	21	8
SP10563	15	99	2	9	10	9	0	0	21	63	18	0	26	17	7	1	3
SP8987	28	77	0	452	209	47	2	12	12	153	28	0	59	26	0	0	15
SP5980	21	0	20	373	450	73	0	18	0	0	49	21	4	25	15	20	22
SP12186	45	49	5	6	12	3	1	16	35	0	31	0	27	9	21	13	2
SP10944	42	99	2	30	24	40	6	0	61	41	50	0	53	23	31	2	3
SP2766	24	28	2	268	283	49	0	14	0	0	36	24	0	31	17	0	10
SP6673	27	129	0	878	443	119	55	20	0	386	127	0	10	42	58	76	28
SP117698	15	54	4	7	25	9	0	0	23	0	13	3	24	12	11	7	4
SP124201	5	24	1	0	61	32	2	0	95	59	29	0	0	37	25	6	0
SP2143	2	13	1	0	6	2	3	0	27	33	3	0	9	5	3	5	0
SP124191	3	47	1	5	10	12	0	9	38	0	6	10	12	12	2	4	1
SP117247	2	61	4	13	14	9	3	0	34	0	9	0	17	14	1	20	0
SP117362	9	44	2	15	17	2	0	19	14	1	0	0	9	17	7	13	3
SP117470	16	29	0	362	132	48	5	0	14	89	13	0	6	16	13	4	5
SP117586	2	16	0	3	11	8	2	3	0	15	8	0	10	12	6	13	0
SP117709	9	25	6	5	7	6	0	6	37	0	13	9	21	4	3	4	1
SP2157	5	11	1	0	8	2	0	0	0	9	2	3	0	4	3	5	0
SP3368	28	92	3	12	14	21	2	0	0	50	1	0	4	15	18	16	1
SP5666	15	64	0	9	7	5	0	0	29	0	19	3	22	26	6	6	1
SP2781	6	32	19	13	4	17	1	0	38	0	7	0	8	9	11	12	0
SP8532	14	49	5	12	16	13	0	0	20	25	25	6	15	13	14	11	2
SP12856	2	30	13	6	14	9	0	2	6	2	66	9	12	14	0	37	4
SP7456	5	79	13	4	17	8	2	0	4	41	14	0	38	15	8	13	1
CPCT02100011T	6	100	0	0	12	4	49	18	34	39	11	9	0	10	23	17	10
CPCT02020314T	26	87	6	18	7	14	34	34	58	0	12	31	51	28	15	22	11
CPCT02080016T	17	122	18	25	9	21	21	20	30	0	8	23	39	7	23	22	9
CPCT02010359T	152	90	27	550	458	55	79	51	40	3	58	72	52	0	22	46	23
CPCT02020322T	28	31	16	16	8	7	18	44	15	0	26	9	21	20	12	6	0
CPCT02010351T	64	119	9	184	194	39	51	63	119	58	31	40	32	97	34	13	6
CPCT02110004T	11	78	6	25	33	12	49	12	29	17	13	25	13	22	20	10	4
CPCT02040031T	113	168	41	75	64	22	25	67	53	0	36	22	87	26	31	35	19
CPCT02020341T	25	64	6	10	18	10	26	0	24	11	11	27	47	4	10	9	13
CPCT02080025T	51	104	0	26	114	60	66	15	245	193	51	0	26	94	43	13	10
CPCT02080022T	2	30	0	6	1	3	29	0	23	50	17	4	32	19	5	16	8
CPCT02100017T	85	192	28	45	50	23	76	0	21	0	26	42	112	40	49	15	10
CPCT02100021T	68	110	23	7	41	21	74	0	59	0	19	72	44	22	24	16	7
CPCT02020345T	32	88	0	9	35	12	81	0	45	0	14	9	19	13	5	26	0
CPCT02020344T	25	86	20	26	14	29	89	42	0	0	119	46	17	33	47	30	6
CPCT02020347T	34	136	0	9	8	17	58	45	25	0	13	36	22	34	4	12	4
CPCT02100020T	29	65	0	176	229	21	99	50	0	0	23	106	26	23	9	36	11
CPCT02100024T	25	139	30	0	26	41	45	16	2	52	43	44	41	23	27	40	10
CPCT02100023T	42	87	9	8	46	19	78	54	36	7	51	31	26	37	20	2	15
CPCT02080027T	19	73	7	32	27	11	37	66	25	0	12	44	15	15	11	12	18
CPCT02160001T	24	90	14	18	17	17	26	24	34	0	52	36	7	19	6	35	13
CPCT02160003T	485	40	12	1109	554	98	94	109	45	226	138	156	0	56	41	0	47
CPCT02160004T	399	488	28	32	27	33	55	85	41	0	39	67	22	26	45	107	18
CPCT02030261T	69	91	24	21	98	31	40	6	106	0	40	17	46	22	36	49	8
CPCT02040035T	32	78	9	1	17	11	33	6	25	0	19	35	46	7	14	17	18
CPCT02160005T	24	66	21	17	65	25	43	0	63	51	39	8	18	31	17	16	16
CPCT02100027T	49	68	21	6	11	9	22	5	31	0	19	22	12	14	17	10	4
CPCT02010401T	21	28	3	17	24	10	45	49	11	0	7	21	27	11	18	36	4
CPCT02030265T	22	93	5	7	6	10	11	16	14	7	43	26	14	28	12	14	2
CPCT02080031T	1	30	0	0	31	14	85	10	12	12	11	2	17	5	8	17	6
CPCT02030264T	3	11	0	2	1	3	40	25	7	23	5	13	15	15	12	16	3
CPCT02100028T	23	57	10	25	0	22	29	15	29	0	13	21	15	19	9	18	5
CPCT02100029T	54	53	6	33	78	26	60	26	72	0	30	28	49	44	41	48	7
CPCT02020371T	21	51	7	19	36	32	27	18	40	20	33	29	19	29	25	13	6
CPCT02020369T	22	115	1	691	247	22	88	54	8	272	35	49	0	30	3	13	30
CPCT02040036T	10	147	5	59	47	48	27	16	61	46	54	66	0	55	31	0	17
CPCT02080036T	123	32	2	136	281	49	77	8	287	197	84	18	65	100	86	98	16
CPCT02030271T	179	284	13	39	24	32	136	77	17	81	13	15	24	14	9	46	55
CPCT02020377T	27	21	0	19	43	7	43	12	66	21	14	10	29	39	31	2	10
CPCT02030274T	34	86	11	4	6	4	45	38	13	50	21	23	43	10	23	15	7
CPCT02010419T	90	91	27	875	308	88	108	20	0	48	23	33	2	21	43	128	15
CPCT02050053T	155	191	41	36	32	24	60	101	37	0	56	49	36	38	35	40	20
CPCT02050060T	110	216	21	20	48	11	37	58	53	0	22	40	33	16	25	21	8
CPCT02030276T	23	109	0	24	59	23	50	54	41	60	20	31	47	17	40	41	10
CPCT02020382T	27	51	11	866	297	25	62	102	34	0	23	62	79	55	15	18	16
CPCT02020385T	270	283	31	192	122	64	45	85	51	81	74	25	65	37	66	2	98
CPCT02190002T	29	53	5	12	39	20	14	11	18	57	21	3	16	23	21	43	6
CPCT02080039T	15	150	11	22	83	39	39	58	51	63	28	12	4	12	30	48	8
CPCT02040047T	84	317	41	55	54	35	33	113	35	24	103	50	32	40	30	50	24
CPCT02080047T	47	195	25	40	63	26	40	57	78	3	10	2	44	29	27	36	128
CPCT02010422T	29	264	0	571	229	96	133	12	0	272	36	72	20	7	35	72	15
CPCT02060011T	117	110	25	18	19	6	36	49	34	0	27	42	21	21	50	32	2
CPCT02010434T	40	190	14	19	81	39	44	30	90	82	44	10	0	46	12	40	5
CPCT02080049T	254	150	14	29	18	46	41	100	20	0	24	60	79	8	30	9	6
CPCT02020401T	165	371	1	30	137	14	37	51	27	134	24	33	1	38	41	109	13
CPCT02160008T	10	20	0	2	7	2	20	4	0	8	3	11	11	11	6	12	0
CPCT02040055T	81	78	6	71	95	79	52	84	169	0	61	24	25	64	25	7	14
CPCT02160012T	126	50	13	40	27	41	101	31	26	74	60	16	80	27	38	28	10
CPCT02030289T	178	574	86	38	59	44	49	92	168	9	254	62	0	48	39	26	14
CPCT02050071T	36	67	10	19	11	2	33	27	56	8	27	56	50	0	33	32	1
CPCT02050074T	31	77	20	14	10	5	38	31	27	0	25	27	27	10	12	28	11
CPCT02050082T	15	77	16	1	32	12	42	9	18	0	8	23	7	9	21	16	9
CPCT02080053T	2	84	2	12	20	8	42	42	33	0	35	16	9	20	19	8	7
CPCT02300001T	12	93	19	9	20	10	15	67	34	0	5	23	11	14	20	24	2
CPCT02010382TII	9	38	2	3	2	6	11	5	10	0	10	23	7	7	14	19	0
CPCT02340049T	121	94	19	58	56	15	124	90	29	101	21	30	12	30	31	10	44
CPCT02160058T	40	108	61	17	26	92	21	25	90	0	73	56	63	41	38	40	34
CPCT02010720T	3	40	2	0	16	2	60	20	18	1	5	13	20	10	14	5	5
CPCT02470003T	21	29	1	8	4	13	16	44	7	41	10	22	6	10	10	3	8
CPCT02210076T	79	138	23	27	26	9	36	86	34	0	11	66	48	23	19	16	8
CPCT02120087T	112	89	26	33	24	29	53	12	27	44	16	25	78	9	53	22	21
CPCT02030447T	35	39	8	22	144	34	390	0	101	111	21	12	12	25	31	19	24
CPCT02011013T	52	72	14	23	48	30	28	4	39	0	57	90	25	47	44	25	29
DRUP01120002T	140	182	25	23	0	22	65	22	20	0	65	126	84	24	39	30	208
CPCT02230120T	16	75	18	15	9	8	14	37	19	0	12	7	10	7	24	54	15
CPCT02070424T	117	209	42	7	11	10	19	28	13	0	25	29	55	24	9	26	13
CPCT02011030T	29	88	27	7	5	25	15	23	19	29	14	30	25	6	11	7	6
CPCT02180050T	55	81	3	5	24	5	107	83	17	44	9	7	15	7	5	21	17
CPCT02460005T	18	26	0	291	281	13	42	26	0	133	23	44	8	4	6	0	21
CPCT02030448T	35	45	8	21	4	27	31	16	28	0	22	45	34	43	30	1	4
CPCT02010726T	8	51	0	8	10	12	32	57	14	25	14	11	19	10	10	24	5
CPCT02380034T	5	30	13	20	17	32	50	24	50	0	15	35	38	16	29	17	8
CPCT02080285T	8	75	16	15	30	23	18	9	22	39	46	12	26	17	26	36	21
CPCT02030337TII	55	52	0	0	33	10	49	36	43	73	55	127	18	19	10	42	239
CPCT02380035T	25331	2229	4225	0	0	40	22	340	0	1242	78	194	114	0	159	0	318
CPCT02010721T	14	75	22	2	11	3	29	15	19	0	16	21	30	16	25	30	7
CPCT02440021T	24	89	20	10	16	13	9	42	34	13	27	14	24	14	22	38	20
CPCT02080288T	4	62	6	8	11	5	15	32	29	0	6	18	11	11	4	8	8
CPCT02120179T	6	48	22	16	8	8	23	29	32	0	8	19	28	14	13	22	0
CPCT02060279T	61	10	5	36	16	16	19	12	46	17	12	2	113	42	27	9	17
CPCT02020898T	11	55	0	9	8	17	10	18	17	22	11	49	21	8	18	18	17
CPCT02040307T	85	102	14	29	97	11	32	10	48	24	17	45	117	11	41	0	21
DRUP01110007T	45	70	28	36	0	15	69	27	38	0	169	101	62	15	58	37	138
CPCT02080290T	42	75	26	28	36	10	30	21	42	0	46	83	0	17	31	43	136
CPCT02020664T	51	64	0	3	36	19	60	22	39	4	92	40	48	17	21	39	14
CPCT02210039T	97	184	17	70	73	52	88	34	4	0	19	0	0	34	13	16	475
CPCT02390038T	37	193	40	18	13	33	16	25	30	0	25	37	39	22	22	15	13
CPCT02150040T	0	257	11	7	6	7	18	11	11	0	9	40	17	6	0	15	6
CPCT02010708T	66	31	0	135	193	96	103	6	26	128	53	0	0	25	0	1	18
CPCT02140044T	193	143	21	38	17	44	26	0	47	40	75	23	56	51	38	23	22
CPCT02110050T	26	105	2	0	35	12	65	7	28	51	119	31	11	32	22	20	9
CPCT02080183T	28	57	0	27	28	13	31	0	11	48	19	24	34	0	14	32	13
CPCT02100195T	12	79	28	1	13	16	13	12	33	15	7	37	53	9	14	6	9
DRUP01010065T	31	112	44	220	435	1	193	29	60	74	55	26	23	8	25	59	22
CPCT02080184T	26	51	6	395	146	23	63	9	42	0	24	27	28	34	33	30	24
CPCT02090034T	59	251	27	7	41	18	140	98	34	0	8	18	59	18	24	33	7
CPCT02230124T	46	198	21	12	30	21	24	10	21	29	19	29	15	34	32	36	16
CPCT02030451T	18	4	0	24	114	36	35	38	139	35	28	26	91	50	54	39	1
CPCT02310006T	18	66	15	8	52	3	140	38	21	1	11	39	20	11	13	35	13
DRUP01050018T	212	295	58	13	76	38	162	85	14	104	63	53	105	28	91	74	42
CPCT02340066TIII	61	247	0	63	164	32	32	104	193	131	46	139	24	84	41	0	210
CPCT02390010T	9	30	10	20	40	16	72	47	37	3	18	12	27	7	20	16	0
CPCT02120099T	21	85	0	5	22	9	31	15	30	31	20	10	19	0	26	8	10
CPCT02390040T	63	161	15	9	3	13	19	23	22	0	16	23	20	7	21	11	9
CPCT02460001T	72	134	14	569	816	88	134	15	232	285	152	0	0	74	111	37	189
CPCT02200005T	9761	173	2413	0	1	0	40	6	47	0	39	4	0	9	0	0	8
CPCT02320008T	23	162	49	7	1	27	30	67	26	0	87	56	48	39	26	65	23
DRUP01220006T	22	75	14	7	7	10	28	57	25	12	60	107	37	56	5	22	181
CPCT02300032T	72	177	29	6	25	19	63	126	57	0	27	34	24	43	20	8	16
CPCT02380037T	5	61	10	15	26	16	91	43	7	0	7	46	8	16	8	79	6
CPCT02330076T	134963	4009	10644	0	0	10131	287	0	0	0	0	17	0	0	316	0	251
CPCT02011058T	92	393	41	50	131	138	51	34	224	1	128	43	10	135	57	19	72
CPCT02080296T	54	75	0	557	188	103	81	19	31	115	82	119	20	79	29	39	24
CPCT02150046T	76	253	32	40	6	25	26	305	34	0	25	58	14	11	16	0	7
CPCT02230126T	19	20	10	59	102	6	22	10	28	0	29	29	19	17	34	47	8
CPCT02180052T	9	68	0	2	16	12	85	15	13	70	10	12	29	5	15	19	2
