MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:T:4	5.05E-04	6.55E-04	2.45E-04	9.40E-04	5.44E-04	2.95E-03	1.00E-05	2.31E-03	6.10E-04	2.03E-03	2.02E-04	3.66E-03	6.75E-04	3.09E-03	6.85E-04	6.53E-04	2.57E-03	6.83E-04	4.82E-04
1:Del:T:5	4.42E-03	1.39E-03	2.17E-03	4.16E-04	1.34E-03	3.52E-03	2.74E-04	4.80E-03	5.62E-04	6.25E-03	6.45E-04	3.38E-03	3.08E-03	4.70E-03	1.60E-03	3.14E-03	6.93E-03	6.78E-03	6.68E-03
1:Ins:C:0	7.83E-05	4.29E-04	1.90E-04	2.66E-04	2.78E-04	1.25E-03	1.40E-47	2.15E-03	3.25E-04	3.32E-03	1.01E-04	2.34E-03	9.73E-04	8.36E-04	3.43E-06	4.81E-03	1.54E-03	1.42E-04	3.64E-04
1:Ins:C:1	3.02E-05	1.58E-04	3.72E-05	2.74E-04	1.23E-04	1.17E-03	5.19E-05	6.60E-04	1.58E-04	1.37E-03	6.69E-05	1.79E-03	3.29E-04	1.22E-03	9.56E-04	1.54E-03	1.80E-03	2.62E-04	3.85E-04
1:Ins:C:2	8.78E-06	8.44E-05	5.35E-05	1.93E-04	2.51E-04	5.74E-04	2.54E-04	7.96E-04	2.21E-04	8.15E-04	2.45E-05	1.18E-03	9.45E-05	1.33E-03	5.70E-04	7.96E-04	1.34E-03	4.18E-05	2.56E-04
1:Ins:C:3	2.46E-05	2.71E-05	2.94E-05	1.16E-04	1.64E-04	9.74E-04	2.33E-04	4.66E-04	2.32E-04	1.39E-03	5.88E-05	1.43E-03	5.86E-05	8.34E-04	7.30E-04	6.22E-04	1.68E-03	2.90E-05	7.00E-04
1:Ins:C:4	8.82E-05	7.71E-07	1.09E-04	5.63E-06	1.81E-04	2.78E-04	1.59E-04	7.65E-04	1.84E-04	2.90E-04	6.03E-06	9.55E-04	3.47E-05	8.42E-04	8.85E-04	3.58E-04	1.79E-03	1.45E-05	8.85E-04
1:Ins:C:5	3.41E-04	7.03E-05	1.13E-03	8.10E-05	2.95E-05	1.10E-03	4.15E-05	3.12E-03	3.96E-04	1.91E-03	6.93E-05	4.46E-03	2.43E-04	3.15E-03	4.51E-03	1.09E-03	1.04E-02	1.94E-04	1.57E-03
1:Ins:T:0	8.32E-05	1.39E-03	0.00E+00	2.88E-04	2.30E-03	4.50E-05	4.57E-04	1.05E-02	7.31E-04	8.70E-03	2.09E-04	4.38E-03	1.50E-04	7.03E-04	1.31E-03	7.00E-03	3.02E-03	7.58E-04	6.51E-04
1:Ins:T:1	4.28E-06	3.15E-04	2.43E-04	3.59E-04	1.12E-03	1.92E-03	6.28E-04	8.54E-03	2.43E-03	1.26E-03	1.36E-04	4.58E-03	7.53E-04	2.98E-03	2.57E-03	1.20E-03	7.45E-03	4.13E-04	7.24E-04
1:Ins:T:2	1.20E-04	2.01E-04	3.00E-04	2.22E-04	9.43E-04	4.88E-04	2.39E-04	5.06E-03	1.87E-03	1.51E-03	1.12E-04	1.38E-03	6.25E-04	1.30E-03	1.86E-04	9.69E-04	2.97E-03	9.96E-05	1.63E-03
1:Ins:T:3	8.29E-05	4.87E-04	4.06E-04	4.22E-04	7.42E-04	3.57E-04	1.26E-04	3.24E-03	1.14E-03	2.26E-03	3.01E-05	1.51E-03	4.33E-04	1.98E-03	2.35E-04	5.82E-04	1.56E-03	3.44E-04	1.09E-03
1:Ins:T:4	9.98E-05	4.29E-04	3.54E-04	1.69E-04	3.50E-04	6.94E-04	1.09E-04	1.86E-03	5.10E-04	1.56E-03	5.52E-05	1.60E-03	3.04E-04	1.86E-03	5.92E-04	6.14E-04	1.63E-03	1.73E-04	7.72E-04
1:Ins:T:5	3.37E-03	2.21E-03	2.87E-03	2.16E-03	3.24E-03	7.61E-03	1.57E-03	1.02E-02	3.17E-03	4.74E-03	6.27E-04	3.94E-03	3.76E-03	6.31E-03	1.86E-02	3.31E-03	1.54E-02	2.51E-03	1.45E-02
2:Del:R:0	7.80E-05	4.84E-04	1.35E-04	1.18E-03	1.24E-04	1.76E-03	1.52E-04	3.00E-03	3.75E-04	2.35E-03	1.24E-03	2.02E-03	7.01E-04	2.74E-03	7.63E-04	1.00E-03	5.25E-03	2.30E-04	1.12E-03
2:Del:R:1	1.36E-04	2.23E-04	3.67E-04	5.26E-04	8.31E-04	8.69E-04	4.40E-05	5.37E-04	4.63E-04	1.77E-03	3.19E-03	8.45E-04	9.82E-04	1.54E-03	3.44E-04	7.16E-04	9.51E-04	2.19E-03	2.02E-04
2:Del:R:2	5.56E-05	8.09E-05	8.47E-05	2.32E-04	2.07E-04	5.69E-04	1.39E-04	3.70E-04	3.22E-04	8.75E-04	5.71E-04	1.09E-03	3.26E-04	2.67E-04	1.74E-04	7.56E-05	6.77E-04	6.85E-04	5.01E-04
2:Del:R:3	1.11E-04	3.29E-06	0.00E+00	3.91E-05	1.86E-04	1.69E-04	1.84E-04	2.57E-04	1.66E-04	4.43E-04	2.78E-04	7.41E-04	3.43E-05	5.01E-04	4.28E-04	6.28E-05	6.67E-04	8.72E-05	1.42E-03
2:Del:R:4	1.13E-04	2.14E-07	0.00E+00	1.27E-05	7.61E-05	1.18E-04	1.34E-04	2.16E-04	9.70E-05	2.58E-04	1.18E-04	2.59E-04	3.61E-06	3.14E-06	1.02E-04	7.12E-05	6.27E-04	5.81E-05	1.82E-03
2:Del:R:5	1.87E-04	9.19E-11	1.66E-06	3.93E-09	3.62E-09	2.97E-08	8.08E-09	8.35E-08	3.61E-05	5.88E-04	2.47E-05	2.14E-03	1.54E-08	2.00E-08	1.50E-03	2.51E-09	1.32E-03	3.69E-08	9.03E-03
3:Del:R:0	1.45E-05	1.39E-04	3.24E-05	7.79E-04	1.94E-04	1.16E-03	2.05E-04	1.36E-03	8.26E-05	1.99E-03	1.07E-04	2.50E-03	1.52E-04	1.55E-03	3.14E-04	8.59E-05	2.83E-03	3.92E-04	1.10E-03
3:Del:R:1	7.62E-05	1.45E-04	3.48E-04	1.50E-04	2.76E-05	1.14E-03	2.05E-04	3.80E-04	1.90E-04	8.90E-04	7.06E-04	7.75E-04	4.69E-04	7.96E-04	2.36E-04	5.00E-04	1.13E-03	2.67E-03	2.83E-04
3:Del:R:2	3.72E-05	7.30E-06	4.12E-05	4.60E-05	9.03E-06	1.41E-04	1.81E-05	7.69E-05	3.54E-06	4.25E-04	2.07E-04	1.64E-04	0.00E+00	6.81E-05	3.21E-04	7.97E-05	2.35E-04	8.08E-04	4.48E-05
3:Del:R:3	1.39E-05	2.91E-06	1.70E-06	2.48E-05	3.12E-06	1.39E-05	1.61E-05	2.32E-05	8.91E-06	2.17E-05	2.91E-05	7.75E-05	8.75E-05	1.83E-05	3.49E-05	1.54E-05	2.64E-05	2.91E-04	2.46E-04
3:Del:R:4	1.78E-05	1.24E-05	5.82E-06	3.73E-05	4.08E-05	1.07E-04	1.66E-05	5.60E-05	0.00E+00	1.80E-04	5.37E-05	3.00E-04	6.58E-05	7.54E-05	8.84E-05	6.35E-05	1.91E-04	1.70E-04	5.49E-04
3:Del:R:5	2.28E-05	1.97E-05	8.05E-06	3.51E-05	1.70E-06	1.48E-04	0.00E+00	6.60E-05	4.77E-06	3.64E-04	0.00E+00	1.51E-04	4.51E-05	1.51E-04	7.91E-05	1.57E-04	2.00E-04	2.53E-04	4.39E-04
4:Del:R:0	3.43E-06	1.05E-04	3.93E-05	4.88E-04	4.27E-04	4.47E-04	2.11E-04	3.18E-04	4.21E-05	1.00E-03	1.07E-04	9.85E-04	3.02E-04	1.07E-03	6.45E-05	3.40E-04	1.52E-03	2.97E-04	4.56E-04
4:Del:R:1	3.35E-05	1.29E-05	2.71E-04	5.96E-05	2.37E-04	8.75E-04	9.48E-05	1.51E-04	6.79E-05	2.56E-03	3.13E-04	8.87E-04	1.25E-04	8.13E-04	4.14E-04	1.65E-04	1.20E-03	1.73E-03	7.27E-04
4:Del:R:2	1.18E-05	0.00E+00	3.93E-05	3.55E-05	2.99E-04	4.87E-04	1.44E-04	7.96E-05	4.34E-05	1.09E-03	9.52E-05	5.68E-04	4.90E-05	1.12E-04	3.36E-04	1.09E-04	5.18E-04	6.35E-04	5.30E-04
4:Del:R:3	4.65E-06	4.53E-06	0.00E+00	1.51E-05	1.20E-04	1.47E-04	7.49E-05	2.21E-05	1.97E-05	7.26E-04	7.04E-06	6.07E-04	7.57E-05	2.26E-04	2.96E-05	1.03E-04	4.18E-04	3.48E-04	6.44E-04
4:Del:R:4	1.09E-05	0.00E+00	3.73E-05	3.89E-06	7.57E-06	1.80E-04	3.14E-05	3.47E-05	1.07E-05	2.57E-04	7.55E-06	1.70E-04	2.99E-05	9.90E-05	7.82E-05	4.06E-05	1.61E-04	1.86E-04	2.72E-04
4:Del:R:5	1.78E-05	3.16E-06	3.09E-06	5.33E-06	2.18E-05	5.41E-06	0.00E+00	3.28E-05	7.12E-06	6.27E-05	8.91E-06	7.40E-05	0.00E+00	4.43E-05	5.59E-05	1.50E-05	7.71E-05	9.95E-05	2.83E-04
5:Del:R:0	1.08E-05	1.40E-03	1.05E-04	3.98E-03	1.83E-04	9.32E-04	1.74E-03	8.76E-04	2.78E-04	4.66E-03	2.40E-04	3.53E-03	4.12E-03	4.32E-03	1.62E-05	4.40E-04	3.56E-03	3.87E-04	6.75E-04
5:Del:R:1	2.47E-05	2.68E-05	1.61E-04	5.64E-05	5.07E-04	1.58E-03	3.57E-04	3.43E-04	5.53E-06	3.05E-03	8.58E-05	1.86E-03	1.37E-03	6.52E-04	5.01E-04	2.91E-04	2.12E-03	6.43E-04	1.18E-03
5:Del:R:2	7.02E-06	0.00E+00	6.82E-05	2.26E-05	1.11E-04	5.35E-04	1.34E-04	3.42E-05	1.37E-05	9.18E-04	2.81E-05	5.08E-04	2.36E-04	2.44E-04	2.47E-04	1.71E-04	6.51E-04	3.53E-04	5.67E-04
5:Del:R:3	8.50E-06	0.00E+00	6.31E-06	6.97E-07	6.62E-05	5.77E-05	3.75E-05	2.33E-05	6.36E-06	1.79E-04	2.26E-05	1.55E-04	4.27E-05	5.68E-05	1.76E-05	3.07E-05	1.10E-04	1.20E-04	2.11E-04
5:Del:R:4	8.35E-06	0.00E+00	1.81E-09	0.00E+00	2.85E-05	4.37E-05	5.74E-06	8.09E-06	0.00E+00	6.68E-05	0.00E+00	7.31E-05	1.48E-05	1.12E-05	3.36E-05	3.77E-05	3.66E-05	4.98E-05	1.22E-04
5:Del:R:5	2.34E-06	9.25E-11	1.08E-09	6.90E-10	5.05E-07	9.97E-10	1.36E-08	2.29E-09	0.00E+00	1.78E-05	0.00E+00	1.31E-05	2.68E-05	1.26E-05	3.67E-05	1.02E-05	4.18E-06	3.64E-05	4.54E-05
2:Ins:R:0	5.03E-05	2.04E-04	5.33E-05	3.12E-04	2.22E-03	1.35E-04	9.40E-04	1.99E-03	2.52E-04	4.72E-03	1.01E-04	5.86E-03	4.73E-04	3.43E-03	1.96E-03	3.57E-03	5.51E-03	1.21E-04	1.45E-03
2:Ins:R:1	1.29E-06	1.61E-04	8.00E-05	9.51E-05	4.67E-04	9.13E-04	2.94E-04	6.30E-04	2.11E-04	1.67E-03	4.42E-05	1.31E-03	4.62E-04	2.08E-03	1.00E-03	6.57E-04	1.79E-03	2.64E-04	4.02E-04
2:Ins:R:2	1.56E-05	1.27E-04	1.34E-04	1.13E-04	2.46E-04	4.86E-04	1.00E-04	3.21E-04	3.41E-05	4.21E-04	3.05E-05	5.63E-04	3.12E-04	1.31E-03	9.53E-04	2.19E-04	7.95E-04	2.02E-04	4.92E-04
2:Ins:R:3	4.26E-05	4.22E-05	3.61E-05	5.22E-06	2.34E-04	2.81E-04	1.31E-04	3.52E-04	6.36E-05	4.20E-04	1.38E-05	6.55E-04	4.60E-05	7.54E-04	5.60E-04	3.04E-04	6.11E-04	6.60E-05	2.28E-04
2:Ins:R:4	1.11E-04	4.18E-06	2.10E-04	3.14E-05	1.68E-04	8.74E-05	2.07E-04	2.71E-04	1.23E-04	2.28E-04	1.69E-05	9.92E-04	7.48E-05	2.69E-04	9.02E-04	2.64E-04	9.47E-04	2.94E-05	7.20E-04
2:Ins:R:5	4.06E-04	3.43E-05	1.05E-03	1.59E-05	7.76E-04	2.22E-04	3.35E-04	2.61E-03	1.11E-04	6.24E-04	6.75E-05	6.52E-04	2.32E-04	1.47E-04	1.06E-02	5.64E-47	1.74E-03	1.70E-04	6.41E-04
3:Ins:R:0	0.00E+00	0.00E+00	6.48E-05	0.00E+00	6.54E-04	2.00E-04	4.34E-04	1.03E-04	8.40E-05	1.46E-03	3.56E-05	1.24E-03	1.03E-46	5.81E-04	3.09E-04	6.50E-04	1.07E-03	1.01E-04	7.22E-04
3:Ins:R:1	5.67E-06	1.93E-04	3.37E-05	2.02E-04	3.06E-04	5.92E-04	1.04E-04	2.62E-04	8.97E-05	1.25E-03	6.19E-05	2.01E-03	2.89E-04	2.66E-03	3.65E-04	1.92E-04	1.67E-03	2.60E-04	6.13E-04
3:Ins:R:2	3.41E-06	4.09E-05	6.24E-05	2.42E-05	3.13E-05	2.66E-04	3.78E-05	1.45E-04	2.29E-06	2.37E-04	2.87E-05	3.44E-04	5.64E-05	2.96E-04	2.72E-04	1.52E-04	2.32E-04	3.62E-05	1.08E-04
3:Ins:R:3	1.35E-06	1.39E-06	5.21E-05	8.09E-07	1.43E-05	6.10E-05	1.45E-05	6.17E-05	1.82E-10	1.48E-04	9.52E-06	1.10E-04	0.00E+00	2.65E-05	1.35E-04	4.29E-05	1.46E-04	5.02E-05	4.95E-05
3:Ins:R:4	1.11E-05	1.92E-06	4.24E-05	4.87E-06	3.07E-06	3.73E-05	0.00E+00	2.18E-05	0.00E+00	3.67E-05	1.42E-05	0.00E+00	3.84E-06	6.88E-06	5.53E-05	2.63E-05	7.01E-05	5.38E-05	3.96E-06
3:Ins:R:5	4.78E-05	1.14E-05	1.98E-04	3.08E-05	1.07E-05	6.08E-05	5.21E-06	4.30E-05	3.22E-10	1.39E-04	3.25E-05	2.01E-04	8.79E-05	2.08E-04	7.03E-04	8.28E-05	3.49E-04	4.89E-05	2.73E-04
4:Ins:R:0	1.94E-05	4.28E-10	2.39E-09	1.07E-09	3.49E-03	2.65E-09	5.06E-04	6.56E-05	3.30E-05	2.31E-03	1.42E-05	1.78E-03	4.28E-09	1.55E-04	5.54E-04	8.38E-08	1.21E-03	8.94E-05	1.67E-04
4:Ins:R:1	0.00E+00	2.06E-04	1.36E-04	2.66E-04	5.43E-04	8.70E-04	1.87E-04	5.88E-04	6.60E-05	1.21E-03	9.22E-05	9.16E-04	1.92E-04	2.71E-03	4.90E-04	1.57E-04	1.82E-03	3.06E-04	4.32E-04
4:Ins:R:2	3.70E-06	1.36E-05	4.49E-05	2.31E-06	1.25E-04	1.63E-04	1.22E-04	1.09E-04	2.64E-05	2.94E-04	8.00E-06	1.90E-04	2.66E-05	1.36E-04	2.07E-04	5.11E-05	2.45E-04	1.11E-04	7.54E-05
4:Ins:R:3	5.55E-06	0.00E+00	3.66E-05	1.04E-05	4.01E-05	7.50E-05	7.24E-05	6.41E-05	3.56E-06	1.50E-04	1.32E-05	2.08E-04	5.36E-05	7.10E-09	2.36E-04	6.50E-05	1.94E-04	8.20E-05	9.08E-05
4:Ins:R:4	1.73E-05	2.35E-06	2.56E-05	3.96E-05	7.65E-05	9.08E-05	3.97E-05	1.10E-04	2.15E-05	3.10E-04	1.76E-06	2.81E-04	6.21E-05	2.11E-04	4.13E-04	1.05E-06	2.82E-04	0.00E+00	2.37E-04
4:Ins:R:5	2.64E-05	0.00E+00	1.24E-04	2.96E-06	1.46E-04	1.75E-04	9.70E-05	1.05E-04	9.02E-06	3.42E-04	2.81E-06	2.66E-04	9.84E-06	4.76E-05	3.17E-04	1.45E-04	5.42E-04	7.00E-05	4.11E-04
5:Ins:R:0	2.40E-05	1.84E-09	0.00E+00	7.09E-09	6.20E-03	2.02E-07	3.26E-03	2.47E-03	6.12E-09	3.63E-03	1.53E-09	2.44E-03	6.22E-09	1.01E-08	5.24E-08	1.55E-08	3.65E-03	5.61E-47	5.52E-05
5:Ins:R:1	3.92E-05	8.49E-04	4.35E-04	1.12E-03	1.00E-03	1.88E-03	4.58E-04	1.17E-03	1.27E-04	3.10E-03	2.18E-04	3.45E-03	1.28E-03	6.77E-03	7.33E-04	1.50E-03	3.27E-03	5.11E-04	2.34E-03
5:Ins:R:2	2.48E-06	7.79E-06	4.04E-05	5.70E-05	6.26E-05	1.05E-04	1.24E-04	1.44E-04	4.96E-05	2.99E-04	3.15E-05	4.55E-04	1.50E-04	1.24E-04	1.85E-04	1.06E-05	4.72E-04	3.36E-05	7.19E-05
5:Ins:R:3	3.87E-06	5.28E-06	1.59E-05	2.41E-05	9.09E-05	1.07E-04	3.58E-05	1.30E-05	4.57E-10	3.11E-04	0.00E+00	1.82E-04	1.06E-04	2.33E-04	1.22E-04	1.14E-04	2.27E-04	3.12E-05	5.07E-05
5:Ins:R:4	4.21E-06	7.21E-07	3.00E-05	1.49E-05	2.73E-06	9.09E-06	2.23E-05	1.68E-05	3.21E-10	3.34E-05	0.00E+00	7.60E-05	6.57E-05	4.45E-05	9.30E-05	9.43E-10	6.91E-05	9.53E-06	1.29E-04
5:Ins:R:5	6.35E-11	9.68E-07	3.30E-05	1.93E-06	1.90E-05	6.57E-05	1.18E-05	2.21E-05	8.09E-10	8.18E-05	0.00E+00	9.64E-05	2.45E-05	5.43E-05	1.60E-05	9.31E-05	1.03E-04	2.15E-05	1.26E-05
2:Del:M:1	1.17E-04	3.06E-04	2.55E-04	5.41E-04	5.11E-04	1.75E-03	2.82E-04	1.16E-03	4.86E-04	2.29E-03	2.75E-03	2.02E-03	8.75E-04	1.26E-03	1.17E-03	7.43E-04	6.33E-03	1.00E-03	1.41E-03
3:Del:M:1	1.94E-05	9.77E-05	1.15E-04	5.24E-04	8.88E-05	8.57E-04	2.24E-04	4.39E-04	6.92E-05	1.40E-03	1.26E-04	2.12E-03	3.91E-04	1.34E-03	1.50E-04	3.16E-04	1.86E-03	3.40E-04	6.02E-04
3:Del:M:2	4.95E-05	3.77E-05	5.09E-05	3.18E-04	2.76E-04	7.27E-04	1.34E-04	3.72E-04	2.22E-05	1.82E-03	3.44E-04	9.31E-04	4.36E-04	1.04E-03	4.24E-04	5.55E-04	7.69E-04	1.35E-03	5.99E-04
4:Del:M:1	7.46E-06	4.27E-05	1.15E-04	3.90E-04	3.09E-04	7.32E-04	2.77E-04	1.40E-04	1.04E-05	1.13E-03	1.18E-04	7.25E-04	2.31E-05	6.29E-04	5.38E-04	5.71E-04	8.56E-04	3.63E-04	4.17E-04
4:Del:M:2	1.37E-05	1.79E-05	1.21E-04	3.38E-04	2.50E-04	6.73E-04	6.96E-05	2.30E-04	3.14E-05	1.26E-03	1.63E-04	8.11E-04	3.68E-04	3.72E-04	4.81E-04	2.00E-04	7.32E-04	6.66E-04	9.27E-05
4:Del:M:3	3.69E-05	8.14E-06	1.46E-04	1.15E-04	4.20E-04	9.41E-04	1.91E-04	1.30E-04	9.71E-05	2.31E-03	2.28E-04	1.48E-03	7.56E-05	5.97E-04	2.90E-04	2.23E-04	1.38E-03	1.05E-03	8.70E-04
5:Del:M:1	5.48E-05	1.00E-03	5.49E-05	2.47E-03	2.33E-03	1.84E-03	1.55E-03	1.24E-03	3.00E-04	5.16E-03	1.06E-04	2.18E-03	3.23E-03	2.69E-03	1.01E-03	1.57E-03	2.83E-03	5.83E-04	1.37E-03
5:Del:M:2	1.34E-05	5.96E-04	2.68E-04	3.84E-03	1.53E-03	3.98E-03	7.32E-04	5.54E-04	2.62E-04	1.02E-02	2.65E-04	1.13E-03	2.51E-03	1.47E-03	3.96E-05	1.87E-03	2.63E-03	3.51E-04	4.35E-04
5:Del:M:3	6.72E-06	2.46E-04	1.63E-04	1.41E-03	8.27E-04	1.84E-03	1.90E-04	7.63E-04	1.98E-04	3.38E-03	1.74E-04	8.26E-04	1.16E-03	2.12E-03	4.37E-04	5.05E-04	1.58E-03	5.55E-04	8.02E-04
5:Del:M:4	1.17E-05	4.77E-05	8.89E-05	1.17E-03	2.12E-04	1.88E-03	2.18E-04	3.08E-04	1.57E-04	3.98E-03	1.53E-04	5.47E-04	1.24E-03	6.74E-04	1.46E-04	7.56E-04	1.91E-03	2.84E-04	9.03E-05
5:Del:M:5	3.48E-05	4.37E-04	0.00E+00	2.47E-04	2.59E-04	2.14E-04	9.35E-05	4.04E-04	2.23E-04	6.99E-04	1.73E-04	2.94E-04	6.15E-03	5.24E-04	1.50E-04	4.66E-04	2.65E-04	1.49E-04	3.23E-04
