MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	0.0008870455062424299	0.033474677481109036	0.0038164203008636834	0.0413742489926517	0.02080418768688105	0.25012863932177426	0.00373259683692595	0.08161812154809013	0.1358133041113615	0.07485899234190584	0.0018095724249724298	0.026196123770205304	0.0028138643654529007	0.002742499997839332	0.0039071447937749325	0.038496716655790804	0.020440650179662043	0.009733207371318713	0.10334163876250387
1:Del:C:1	0.00012708635826129465	0.017114543172065167	0.0010539927109857671	0.0061035304964752865	0.044572681318968535	0.07387420521990862	0.0034275457210605964	0.05412221717648208	0.19438127413392067	0.04445055328542367	0.002101032047339686	0.01320729691244196	0.01315982875006739	0.012209012806415558	0.004604571329873579	0.007702251828231965	0.019889597583678552	0.0045354075875366105	0.008527768051644671
1:Del:C:2	0.0014784107087325539	0.002440562845004024	4.737400100566447e-05	0.006177402656467166	0.002223219633451663	0.0031988877709954976	9.332575253210962e-05	0.0016287547256797553	0.19018104702234268	0.009359287997576758	0.0005462904609157703	0.01786122652469203	0.004998706139522255	0.013520633797242568	0.0003127190795385104	0.002002330440445803	0.003943705123383552	0.00858188618789427	0.0012785073975101113
1:Del:C:3	0.004757321996439714	0.0029291672111139634	0.0008885101254054461	0.007487298642226961	0.00011510647018440068	0.00784852257478633	0.00035071787860943007	0.00998909705405822	0.0654467661678791	0.006691497658539447	0.0008580698342302639	0.010806491816183553	0.007882298300501134	0.005022090604761616	0.005137563128118927	0.0026062124970485457	0.009320445834309793	0.00240013089038257	0.0019054739895364037
1:Del:C:4	0.009719648096433957	0.003883932496974012	0.0001670365931931883	0.00038522447342984376	0.0001724957454644027	0.0013689209675067104	0.00014787979096581694	0.0035688894626218826	0.044898367691785096	0.002041194381235982	0.0012614863246199093	0.0026998186462151353	0.00021005554444855079	0.006606407232166021	0.00345276040781755	0.004950863287667744	0.00855439063772792	0.0005405639520904515	0.006001476045348682
1:Del:C:5	0.03374913310047873	1.168030191767029e-05	2.3979146540114016e-05	0.0006040949109697635	0.0022632931695732417	0.0025506665805380634	0.00037585911733913237	0.011988464433229637	0.01688380623402054	0.00341828021498813	0.0016521725238402495	0.0010723057601580877	0.00013677667034016848	1.1975618544965982e-05	0.00011546420399099588	0.0027633185506374504	0.02761099146155175	0.00011362454813820477	0.04749688106222038
1:Del:T:0	0.0002259413954561751	0.024028038502437996	0.0015120175375341206	0.05150099083315581	0.01188684257445857	0.058174197766929864	0.0006241989322006702	0.022953085984045173	0.04732814203947783	0.03020347925950773	0.001801999427989358	0.26603509983513507	0.031152602138682824	0.018810427105054275	0.01703529979526138	0.023106428734026848	0.015735940488812047	0.0015129500262264627	0.029091214309446514
1:Del:T:1	0.0005632133077506926	0.6042871433496475	0.00029391296789981424	0.0087706553905673	0.06348713225521585	0.0021273952617775647	0.0004193541435415682	0.013930711786306347	0.00391808913856039	0.07230214972863905	0.003260060965054663	0.01618090795353055	0.014898584618075313	0.029686683022376804	0.0004884583689272404	0.005366355824644415	0.006124835460238956	0.0015558963222429157	0.009384540853661747
1:Del:T:2	0.002050443751795683	0.026029362799599765	0.003547309843124822	0.01830715123011032	0.009300104678259232	0.07916263045743108	0.0015186566009651869	0.014512555868008868	0.02121033933479339	0.0269352043690742	0.004756074176984839	0.04709293811640237	0.011718821289832704	0.06325966402364429	0.006662953539362208	0.009471692364560358	0.021524524515261875	0.0026104978642979403	0.002398521240975242
1:Del:T:3	0.01231081658275798	0.07683755498379469	0.0006112037770799361	0.0019178405119692167	0.0006369891914073378	0.09540330650517717	0.0009991522745986003	0.010219816872034127	0.021269387362990527	0.020263072677262243	0.004695583428547252	0.05505299162818119	0.037494758856482804	0.035526364161632955	0.00016851672902703284	0.005592489830742124	0.019468454003799707	0.0029452010057866573	0.0020291013340465723
