Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
SP98164	15	70	148	54	32	203	57	103	0	44	0	23	23	36	43	0	0	31	0
SP49481	10	0	7	0	34	0	7	84	0	17	0	11	8	2	0	2	0	0	0
SP98078	4	77	70	58	91	0	0	91	0	110	55	17	13	68	0	54	4	30	43
SP106677	25	101	7	60	15	0	42	37	21	27	12	24	21	0	40	18	0	0	48
SP106743	10	63	0	26	9	0	9	0	0	28	0	8	11	13	0	0	8	10	72
SP98359	41	189	0	91	50	51	4	23	42	36	18	26	25	29	24	0	9	17	27
SP98192	4	293	16	3	5	0	0	13	12	0	26	3	12	5	27	21	0	2	0
SP98053	24	175	98	0	35	0	45	102	0	43	19	18	7	65	0	59	5	46	20
SP106631	6	13	38	30	36	74	12	7	0	0	30	98	12	62	0	0	3	4	0
SP49551	16	99	104	0	5	10	74	0	13	46	39	24	8	0	0	24	4	5	11
SP49651	0	82	0	0	90	0	6	7	38	34	46	1	418	15	30	0	9	8	14
SP98265	28	189	20	52	44	124	118	10	0	0	35	12	8	35	21	137	3	12	0
SP98297	27	70	166	75	57	0	140	0	14	5	108	19	12	0	34	0	6	21	0
SP98060	3	0	7	4	0	0	16	7	0	16	15	3	2	0	0	0	0	0	17
SP98289	12	124	50	156	43	0	0	0	17	2	115	42	50	22	42	0	4	34	45
SP115498	67	47	187	0	0	0	145	50	274	2	39	23	4	0	0	52	18	14	0
SP98096	26	151	71	97	33	58	0	0	30	48	0	31	10	68	0	58	9	13	32
SP49114	16	90	189	0	117	0	163	226	0	13	14	38	42	0	53	57	10	47	21
SP98090	92	741	316	0	9	0	120	25	103	186	108	26	13	60	26	0	0	54	0
SP49286	11	98	33	211	51	0	71	0	0	0	0	18	8	17	46	0	6	33	0
SP49469	50	107	7	0	53	120	95	40	32	0	6	16	37	31	55	21	1	8	3
SP49205	26	62	0	0	17	82	17	26	41	8	6	7	42	0	0	18	3	15	0
SP98327	6	36	67	0	30	181	47	68	0	0	43	19	11	78	0	0	7	17	0
SP49449	16	222	0	0	5	0	16	0	41	23	0	3	6	1	21	24	0	17	0
SP49391	2	42	13	9	42	68	6	106	0	0	0	5	7	8	0	0	4	4	16
SP49531	80	293	141	40	40	69	32	0	57	88	141	8	22	40	0	0	12	27	5
SP49322	44	232	14	27	5	39	131	0	41	0	25	14	9	1	24	2	6	19	0
SP49433	15	101	20	4	18	37	31	42	5	0	26	19	2	0	54	0	0	6	0
SP109384	13	67	34	0	30	0	44	17	18	12	22	2	20	0	12	5	3	2	43
SP98065	38	0	0	68	41	0	0	66	146	69	103	9	8	43	10	0	7	7	0
SP49591	45	93	0	1	6	1	16	30	0	80	35	13	30	15	14	0	0	20	0
SP49385	9	82	37	0	57	0	25	176	0	63	0	19	37	0	89	23	2	12	0
SP98313	27	345	0	68	6	0	0	13	23	24	0	10	12	17	4	58	8	15	0
SP49119	25	107	6	105	11	73	20	58	60	52	31	18	5	0	0	23	5	19	0
SP109301	41	123	181	0	33	0	84	80	59	12	32	31	2	17	24	0	0	14	18
SP115830	25	206	25	50	12	50	49	0	0	0	0	10	15	30	55	35	2	10	0
SP49229	0	584	0	0	3	0	0	0	165	28	23	28	7	0	31	29	1	0	0
SP98853	18	37	99	17	44	182	33	136	130	0	0	154	39	0	5	10	6	3	17
SP98855	5	177	45	6	32	0	68	40	0	0	32	6	11	9	30	0	2	13	7
SP98859	17	164	2	61	25	16	58	52	0	0	0	4	39	0	0	0	2	0	0
SP98865	24	80	3	16	24	0	31	0	0	2	0	17	0	0	29	26	0	7	24
SP98879	19	16	66	63	46	0	0	82	58	55	0	17	20	18	21	49	0	6	9
SP98871	12	97	11	0	11	0	8	0	0	27	120	30	7	0	17	61	0	4	0
SP98867	22	161	65	182	70	136	0	0	0	21	0	43	44	0	34	22	0	15	0
SP98861	36	53	127	0	25	0	162	13	37	33	54	10	75	0	90	25	9	24	0
SP98877	9	56	96	120	31	33	0	3	0	35	0	30	11	48	4	25	9	18	0
SP98889	24	86	26	208	58	218	0	0	0	0	0	47	18	38	0	75	12	3	0
SP98887	30	102	103	121	36	70	56	21	112	0	90	65	31	54	0	12	8	16	0
SP98875	13	174	116	0	68	76	39	66	0	0	127	37	15	43	16	0	5	14	0
SP98851	7	28	13	0	11	0	0	22	0	0	0	4	8	6	0	0	0	5	16
SP98833	10	12	34	0	3	0	4	37	24	71	10	12	39	0	44	46	3	0	5
SP98873	18	136	125	114	38	0	28	11	0	83	36	30	50	15	0	44	0	25	0
SP98883	32	263	56	60	11	0	0	48	2	63	0	33	38	16	88	11	1	19	0
SP98849	1	14	25	0	22	0	25	0	40	11	63	34	11	0	0	18	6	18	19
SP98869	33	115	0	55	22	99	0	40	60	0	0	11	7	10	0	0	7	1	31
SP98893	42	195	61	0	0	0	82	0	93	31	100	112	26	12	0	126	2	12	0
SP98847	22	83	74	0	33	0	0	45	56	85	26	1	6	12	0	9	2	15	8
SP98881	28	84	22	82	83	0	45	0	72	57	48	40	28	21	130	39	11	17	11
SP98841	9	52	98	0	0	0	14	0	0	0	40	6	31	44	32	33	1	3	15
SP98845	7722	399	41	0	0	0	0	0	0	0	0	0	0	1052	0	0	0	0	0
SP98839	19	42	49	0	28	0	0	147	23	18	0	0	7	25	163	7	1	8	0
SP98843	10	23	93	0	24	0	44	0	74	0	63	16	14	35	0	8	0	10	16
SP98863	2	71	2	64	19	0	0	0	28	0	0	3	1	16	0	0	0	9	13
SP98891	30	79	120	0	67	35	6	23	0	50	0	36	15	91	3	13	6	15	15
SP98885	32	21	103	39	49	168	0	22	45	0	17	115	24	0	64	0	8	6	0
SP107047	16	115	145	92	61	0	51	61	0	72	33	49	25	52	4	17	2	12	0
SP107050	11	130	41	81	12	0	67	19	0	86	53	19	0	13	0	0	0	3	0
SP99261	20	99	115	14	50	0	10	99	0	7	20	26	24	24	23	15	1	13	41
SP107052	17	68	45	0	6	101	44	26	40	0	48	24	18	0	0	9	0	0	16
SP99269	13	74	66	119	28	0	66	7	20	34	7	15	17	0	0	18	0	0	0
SP99271	3	20	75	108	11	0	26	6	0	0	0	9	0	0	29	4	0	0	0
SP107056	25	221	126	119	46	33	0	9	0	99	0	32	20	101	0	85	1	9	0
SP107060	23	128	70	41	42	91	52	38	0	0	0	5	20	24	27	0	3	0	28
SP99279	7	130	88	81	46	0	33	49	17	0	4	22	0	37	37	0	3	0	32
SP107063	11	57	45	0	16	0	92	0	8	1	33	24	23	0	29	0	0	0	19
SP107068	24	126	63	0	7	127	53	39	46	0	31	19	5	0	0	8	0	2	2
SP107071	21	98	132	0	84	8	72	0	0	112	94	35	1	14	84	5	2	14	0
SP107073	1	5	12	0	0	0	0	0	0	24	3	0	4	0	0	0	0	0	0
SP98896	33	176	167	0	64	17	106	125	118	24	36	45	28	9	0	0	8	22	2
SP99003	34	286	51	0	46	128	99	1	0	0	63	25	13	44	0	35	6	6	5
SP107076	28	93	59	293	599	21	26	78	0	54	8	19	206	30	0	174	18	24	0
SP107078	17	55	36	0	27	0	73	0	14	0	27	11	18	5	16	25	2	0	0
SP107080	31	110	46	0	203	0	0	0	0	113	36	8	69	8	84	35	13	26	0
SP98898	11	164	99	45	43	35	0	88	0	74	0	19	0	22	62	5	8	18	13
SP107084	16	57	99	0	29	147	0	112	0	65	0	14	18	0	45	8	16	0	5
SP107088	14	0	5	0	30	118	14	11	0	0	31	3	6	18	0	0	4	0	8
SP107091	32	75	68	73	27	54	23	80	103	41	16	14	15	0	1	0	7	12	14
SP107094	10	41	28	0	4	26	5	9	0	14	35	7	2	0	0	9	0	2	12
SP112224	23	30	48	0	27	150	0	89	0	55	21	13	32	0	9	42	4	18	12
SP107097	13	125	39	37	31	0	31	87	0	49	0	4	3	20	52	19	5	16	3
SP107101	43	203	126	0	86	54	57	62	0	243	150	138	24	0	0	11	3	18	0
SP98900	13	86	23	0	18	126	96	1	0	70	28	40	11	6	0	25	1	16	0
SP107104	10	31	23	5	36	8	0	77	53	80	0	46	0	0	27	0	7	1	0
SP107109	13	70	2	0	16	0	24	3	54	27	46	7	1	0	7	7	0	0	15
SP107111	27	201	30	0	21	0	27	157	0	80	0	50	12	48	0	0	0	14	0
SP107115	3	2	1	0	0	0	2	0	0	0	2	0	0	1	0	0	2	0	4
SP98902	14	124	126	0	121	0	86	68	0	0	58	52	56	94	18	36	2	8	0
SP107119	23	228	85	0	20	0	0	69	24	103	35	40	18	35	0	17	6	0	25
SP98904	10	20	21	70	0	0	17	18	0	0	26	8	0	0	116	0	0	0	13
SP98909	15	34	216	0	64	79	0	167	77	53	7	65	14	28	0	6	2	0	27
SP107121	37	143	109	0	48	138	17	56	0	135	185	69	32	0	0	25	5	0	0
SP107123	7	131	54	139	44	65	21	0	0	1	3	11	6	27	0	72	4	15	0
SP98907	27	114	179	0	36	0	91	143	50	50	55	49	12	0	10	70	13	14	0
SP107132	6	16	8	19	4	0	0	21	0	17	0	7	2	0	0	0	0	0	0
SP107136	27	61	75	13	114	74	92	48	112	0	78	89	24	13	20	0	4	24	5
SP107141	11	26	6	54	18	62	0	34	0	6	8	13	10	0	0	0	2	6	0
SP98913	25	118	101	5	50	0	97	43	0	24	61	22	31	50	0	64	2	17	0
SP107146	22	150	58	26	36	0	99	17	0	34	3	18	3	22	48	2	2	12	42
SP107150	14	58	24	135	30	57	26	10	0	54	28	39	0	1	0	1	4	12	0
SP98915	18	153	37	0	10	0	0	39	0	15	9	33	0	13	51	0	3	20	25
SP107152	8	109	160	0	9	96	70	80	4	0	5	16	15	0	53	0	12	10	29
SP107155	10	108	20	0	19	0	44	66	13	51	22	41	5	0	0	9	0	0	27
SP112125	7	30	67	10	33	0	42	17	31	29	79	25	2	0	0	13	0	1	12
SP98921	10	74	19	78	20	0	52	0	0	37	18	19	24	0	0	0	7	17	14
SP112130	14	79	59	8	12	61	0	79	0	50	54	10	9	0	0	22	2	12	25
SP112133	19	75	62	0	57	0	54	9	0	0	124	99	36	50	30	27	5	6	3
SP98925	16	102	11	54	26	0	0	0	0	38	0	14	23	0	0	29	2	0	28
SP112138	74	159	6	0	22	0	21	6	23	25	44	20	0	7	30	1	2	0	24
SP112141	23	27	160	192	66	153	24	0	0	0	20	9	94	49	28	0	2	0	0
SP98927	21	132	78	0	40	0	111	0	4	57	79	82	26	0	0	29	2	8	17
SP112147	22	101	32	0	27	0	0	72	0	171	40	0	11	30	0	20	7	7	0
SP112152	56	87	21	46	0	0	14	15	94	7	28	8	19	0	15	9	4	33	1
SP112156	9	74	33	27	0	0	36	57	0	59	0	17	3	13	4	11	0	1	0
SP98933	22	110	70	0	19	0	76	39	0	0	48	9	3	29	5	39	0	4	21
SP112160	15	43	25	121	17	276	1	18	0	0	0	4	10	22	0	0	6	11	0
SP98937	0	4	27	14	2	21	19	0	0	0	36	10	0	3	9	5	0	0	0
SP112165	6	97	17	63	22	43	55	36	24	0	16	11	4	28	0	0	2	5	61
SP112168	11	158	181	0	47	0	162	0	0	68	80	66	23	0	0	27	2	22	19
SP98941	7	132	113	287	22	0	102	7	47	51	0	51	7	0	21	39	4	12	0
SP112170	28	134	166	119	54	0	0	60	38	111	0	98	1	0	31	42	6	30	22
SP112174	14	43	4	74	66	0	16	0	0	16	17	17	21	0	12	0	11	2	48
SP98945	10	57	42	0	42	71	0	37	0	0	0	13	34	17	11	0	0	0	0
SP112178	24	107	35	353	125	55	109	0	0	17	0	174	37	3	10	0	4	32	0
SP112180	29	178	73	53	45	38	21	84	3	0	13	19	24	15	4	36	5	21	14
SP98949	32	122	215	77	40	188	69	99	0	13	28	21	0	0	0	0	7	13	0
SP112182	14	32	70	67	32	100	61	56	0	1	0	23	1	5	0	0	0	2	0
SP98953	40	456	64	12	31	0	48	42	231	25	0	26	19	0	68	113	7	8	16
SP112186	19	105	48	131	39	0	0	8	31	75	0	38	14	53	0	6	2	4	0
SP98955	36	155	182	54	162	84	153	244	0	0	184	95	72	2	28	56	9	11	0
SP112188	7	23	80	0	8	46	44	47	6	0	0	10	4	0	46	0	4	0	0
SP112190	17	56	155	14	109	143	26	93	44	87	86	114	39	0	0	58	6	24	2
SP112192	50	64	99	83	85	50	107	0	0	0	24	51	15	0	17	0	0	4	34
SP112194	29	156	80	103	33	0	37	0	0	47	18	93	21	2	37	0	0	16	27
SP98959	3	81	0	78	11	15	26	0	0	0	11	9	17	0	6	0	1	7	27
SP112196	38	174	91	0	44	0	81	0	0	48	88	25	34	64	72	13	2	16	0
SP112198	15	26	77	0	16	0	76	0	32	21	67	51	0	2	50	25	1	0	0
SP112201	9	18	29	41	10	31	14	0	0	0	17	2	4	6	28	1	0	0	2
SP98965	21	94	0	147	8	267	0	1	0	59	0	1	22	40	40	0	0	16	0
SP112205	19	99	93	16	49	105	92	0	0	10	0	30	20	49	39	0	1	11	4
SP112208	49	201	0	194	48	38	52	0	46	39	30	81	48	13	0	21	1	19	0
SP98967	17	9	64	0	12	180	13	0	0	0	47	31	3	21	0	3	4	0	0
SP112210	24	223	14	155	47	30	1	121	0	72	0	70	23	59	47	34	2	0	0
SP112211	36	194	37	0	29	0	0	86	63	52	103	64	64	18	0	48	13	41	28
SP98973	230	223	121	0	83	0	195	145	0	60	28	107	274	0	67	95	2	11	51
SP112213	17	50	126	65	34	98	91	23	12	12	0	5	12	1	71	27	4	22	7
SP50097	37	252	284	153	20	0	0	147	0	93	0	271	43	55	0	50	5	19	0
SP112215	14	87	136	158	14	0	32	51	0	16	0	20	31	57	25	20	3	11	0
SP112217	35	88	178	0	94	0	48	52	27	78	137	28	101	0	17	0	5	17	12
SP98975	9	56	32	111	39	0	0	11	16	34	0	21	3	7	0	33	2	3	0
SP112219	53	84	89	148	115	0	0	31	78	127	81	93	24	4	0	48	2	9	13
SP112221	5	41	23	67	0	0	17	29	0	25	0	0	5	0	0	5	0	0	18
SP112228	32	82	134	7	50	77	37	35	2	13	21	65	43	0	24	3	7	17	16
SP50099	25	114	112	0	37	45	14	24	223	0	23	22	36	8	13	0	7	15	19
SP98981	33	49	55	0	31	0	3	0	105	33	41	17	10	15	5	20	5	14	45
SP112234	38	51	179	18	47	153	79	28	77	0	61	54	21	9	78	0	2	22	14
SP98985	15	127	114	181	32	0	45	24	66	62	0	19	0	42	0	20	1	2	15
SP112237	37	46	22	0	4	20	159	0	100	4	23	10	9	0	2	0	0	0	0
SP98989	9	110	44	0	0	0	0	19	44	0	46	13	13	0	14	12	1	0	12
SP112241	3	132	38	0	57	144	23	0	10	0	34	42	9	47	6	0	0	0	9
SP112245	19	55	33	0	30	0	54	22	29	0	13	11	3	13	0	5	1	7	0
SP98991	18	46	0	0	40	0	34	29	0	44	14	13	9	0	0	24	3	0	15
SP112248	33	60	95	51	109	111	3	69	0	7	8	54	34	1	49	16	2	18	0
SP112051	39	135	103	22	72	0	86	6	0	24	93	87	36	0	41	1	8	7	11
SP98997	19	32	183	151	61	135	27	66	0	0	38	104	49	76	0	0	2	18	0
SP112252	56	204	69	0	31	46	1	57	82	76	74	32	3	95	59	20	0	5	11
SP99001	5	45	26	0	3	64	16	76	0	0	4	24	10	10	19	1	0	0	12
SP112257	0	3	0	11	1	0	18	0	0	0	9	0	0	6	0	0	0	0	0
SP99007	25	93	14	0	26	32	31	37	0	18	33	15	14	0	0	0	0	6	40
SP112261	10	16	9	42	35	26	30	55	0	11	13	0	5	0	5	41	3	2	7
SP50101	15	16	49	0	30	0	53	88	58	41	43	8	17	10	55	21	3	1	7
SP112265	22	130	0	35	31	0	62	16	8	23	51	68	25	18	13	10	3	30	8
SP112268	21	8	114	0	47	201	52	80	0	0	50	36	40	27	0	64	2	34	0
SP99011	27	74	163	0	64	0	51	93	30	118	69	34	33	26	0	16	8	37	13
SP112269	11	67	52	0	15	221	148	0	0	0	34	39	17	46	13	0	2	17	0
SP99013	4	119	0	0	114	0	36	0	63	21	67	64	128	0	23	22	77	30	58
SP112273	94	213	164	72	34	147	70	0	228	29	58	62	50	26	0	29	4	21	0
SP112274	5	17	0	0	6	0	14	0	0	50	33	0	3	20	0	12	2	0	0
SP50105	18	66	96	0	37	0	113	28	32	0	84	38	35	17	0	6	1	13	0
SP112276	0	48	5	21	0	0	7	40	0	29	0	19	1	9	0	7	0	0	19
SP99019	38	190	10	50	35	0	27	1	9	136	61	2	13	0	0	42	1	10	14
SP99021	16	47	82	26	36	119	0	39	0	42	0	31	43	0	0	22	5	3	20
SP112283	3	26	0	2	17	0	0	36	0	74	22	24	5	0	0	0	0	3	0
SP112288	22	126	0	121	11	0	0	114	23	67	10	35	23	0	0	39	1	13	0
SP99025	32	104	32	38	35	0	7	10	92	124	10	39	29	58	0	25	5	4	0
SP112290	15	115	232	27	89	89	17	88	0	73	115	64	50	17	15	19	5	6	0
SP99029	7	65	135	162	24	12	0	0	0	21	0	23	1	0	0	7	2	2	0
SP99033	33	63	94	206	0	0	0	15	70	126	0	25	13	12	0	8	0	1	0
SP99037	0	15	16	32	0	0	30	0	0	0	8	10	5	5	0	0	0	3	18
SP99041	11	32	72	9	17	189	2	1	0	102	49	20	19	15	0	11	4	0	0
SP99045	50	96	135	0	70	0	57	50	116	0	61	62	8	0	66	16	7	14	19
SP112300	11	99	20	0	6	0	86	0	63	24	16	4	28	0	9	7	1	0	8
SP99049	8	0	47	116	134	165	34	114	41	29	0	59	47	7	0	6	6	20	16
SP112304	7	129	45	25	29	18	39	113	5	49	0	23	52	0	30	0	0	16	19
SP50107	35	88	112	28	32	186	33	43	10	127	102	72	23	59	0	3	12	16	0
SP112310	23	56	58	141	74	93	39	0	0	0	128	24	7	49	0	0	4	28	12
SP99053	17	44	29	141	19	68	14	0	0	0	0	17	13	7	20	0	4	0	16
SP99057	0	0	6	26	1	10	17	0	0	14	1	17	18	0	19	0	0	0	0
SP99061	64	156	210	104	7	0	17	155	0	237	24	212	25	33	31	0	0	35	2
SP50109	7	92	13	46	38	0	61	96	0	0	58	59	37	37	5	9	1	1	0
SP99065	36	76	42	0	23	139	0	47	0	34	0	26	7	0	0	7	6	3	37
SP106993	41	101	147	309	37	86	97	4	76	0	0	29	15	46	0	0	4	24	0
SP50111	24	178	15	0	4	32	82	0	0	14	31	15	11	0	4	28	6	1	0
SP99069	5	91	86	44	150	0	24	58	62	18	0	63	79	56	43	0	1	16	14
SP99073	13	63	108	14	34	189	33	22	0	0	21	103	41	15	48	24	1	0	0
SP99077	0	59	30	39	24	0	95	74	27	46	6	17	9	0	25	22	0	0	0
SP99081	30	65	33	6	26	112	73	81	5	29	47	27	27	1	0	0	0	7	0
SP99085	16	145	59	54	68	123	0	160	0	49	43	24	0	0	0	28	1	5	26
SP99089	13	105	92	0	23	66	26	93	48	0	4	18	13	8	44	0	2	10	7
SP99093	11	27	121	201	20	103	0	13	0	0	54	6	5	63	0	0	0	0	0
SP99097	10	113	0	0	2	0	12	6	0	18	14	0	4	0	31	0	5	12	11
SP99101	20	270	1	21	9	41	46	0	58	7	7	13	8	0	12	6	4	0	6
SP106998	15	141	76	149	0	0	0	117	0	45	121	21	0	0	0	117	0	0	0
SP99105	9	69	22	44	16	0	3	0	6	36	0	9	3	3	38	16	5	9	37
SP99109	23	313	59	0	29	0	110	0	0	56	21	34	3	25	61	33	4	32	19
SP50113	59	143	119	98	66	0	222	53	59	18	45	119	23	84	4	0	6	37	0
SP50115	5	36	4	50	26	108	0	33	0	83	22	37	18	31	0	2	3	3	0
SP50117	22	49	33	0	43	112	13	0	75	23	88	49	9	0	0	17	2	15	45
SP107004	15	91	138	0	64	82	0	80	0	30	0	42	44	38	43	0	7	24	0
SP99117	31	133	62	13	10	9	123	0	0	75	4	11	6	54	0	36	1	14	0
SP99121	15	73	126	0	18	182	31	52	45	40	74	12	26	60	17	0	3	4	0
SP107007	19	79	119	0	56	172	107	63	0	0	54	37	17	61	12	6	1	11	2
SP99125	16	0	66	128	45	138	14	0	0	0	35	24	2	23	0	1	3	0	0
SP99129	14	204	73	47	66	2	100	0	0	0	17	58	61	3	94	10	6	3	0
SP99133	16	31	114	0	51	0	14	52	39	0	45	35	8	0	24	0	1	4	44
SP50119	59	106	53	106	73	0	51	0	0	61	8	6	27	5	0	2	2	29	28
SP99137	33	87	130	174	84	95	0	6	0	93	0	59	20	12	0	0	14	13	11
SP50121	1	65	29	20	12	0	18	15	0	96	7	51	7	0	2	6	0	0	0
SP50123	72	260	47	198	35	0	92	11	0	0	0	25	18	51	0	11	2	31	1
SP99141	74	156	25	59	29	0	74	46	46	24	0	13	0	0	0	9	7	13	36
SP50125	21	63	16	183	34	85	69	1	27	0	33	10	34	6	22	0	4	1	0
SP99145	47	146	12	38	2	107	0	24	0	0	0	11	5	13	9	1	0	4	27
SP99149	35	93	98	0	43	58	79	30	0	0	69	38	11	37	0	0	0	11	2
SP50129	20	120	27	137	22	0	40	24	46	50	0	22	1	31	16	4	5	4	12
SP99153	5	7	57	1	0	0	0	86	0	25	64	3	13	0	0	7	2	0	0
SP99157	31	20	25	63	29	35	52	0	133	9	0	10	1	6	72	0	7	1	0
SP99161	16	70	34	0	47	20	55	0	42	13	58	32	11	5	13	0	4	13	33
SP99165	34	85	12	77	26	0	0	40	13	107	0	19	13	0	12	43	5	0	22
SP50131	153	257	97	98	92	18	103	38	110	3	25	68	139	0	0	42	4	22	60
SP50133	8	99	53	11	17	0	0	30	0	31	47	20	9	11	0	23	1	0	1
SP99169	9	34	0	71	5	0	0	9	0	14	0	5	7	0	0	7	0	3	0
SP50135	23	67	0	162	45	0	23	0	0	0	0	33	13	9	40	26	7	4	6
SP50137	10	59	7	7	12	0	2	30	84	0	7	0	16	9	4	1	3	0	24
SP99173	3	75	19	121	51	33	0	38	36	107	0	48	7	14	0	2	3	15	0
SP99177	33	156	101	11	8	0	0	79	5	117	0	4	3	6	0	37	1	24	15
SP99181	4	70	37	63	7	0	23	67	0	2	22	31	10	12	0	52	2	0	5
SP50139	2	42	26	0	13	0	28	10	3	16	31	7	16	0	21	23	0	1	32
SP107010	23	114	46	0	29	0	76	0	0	61	68	24	20	42	2	86	12	24	4
SP99189	10	37	10	43	14	0	33	18	0	32	12	23	3	0	0	0	0	0	4
SP50141	0	0	3	0	3	0	0	4	0	2	0	0	2	0	8	7	0	1	0
SP99193	4	85	61	38	4	48	47	37	0	0	25	7	12	10	6	18	0	0	0
SP50145	12	45	2	74	12	36	61	0	0	65	23	6	9	16	31	17	7	8	0
SP50147	24	90	146	135	58	0	95	0	0	0	115	22	4	33	0	54	8	21	0
SP107012	25308	3024	50	0	0	0	0	8	707	26	0	139	0	469	0	0	9	33	0
SP50149	46	99	91	0	78	123	101	0	0	0	20	37	20	1	30	19	0	18	18
SP107017	17	81	30	0	31	29	0	27	35	0	92	14	16	11	0	0	0	4	45
SP107019	25	128	35	115	18	0	91	95	46	13	0	31	16	3	0	26	4	15	0
SP107023	11	72	94	0	39	0	58	0	0	0	80	16	0	39	0	26	3	8	12
SP50151	17	44	49	0	20	13	91	18	16	45	8	25	8	0	4	21	2	7	22
SP50153	30	99	196	0	57	82	128	0	27	0	40	44	26	34	0	23	0	12	14
SP99197	54	185	34	33	448	0	305	0	0	7	86	10	339	30	35	128	7	0	19
SP50155	37	69	127	161	63	0	4	0	95	106	171	39	1	44	0	0	9	0	57
SP99201	19	87	10	0	24	53	15	0	36	12	71	17	1	0	15	5	1	0	0
SP50157	6	69	0	79	45	0	27	82	0	54	0	26	14	68	15	0	2	0	24
SP99205	12	62	35	0	41	0	39	0	7	0	52	31	2	0	11	29	0	0	0
SP50159	24	39	46	0	69	238	80	37	22	58	28	28	32	0	0	21	4	7	0
SP50161	15	35	100	150	82	93	0	0	0	62	0	35	86	24	0	10	2	21	19
SP107025	16	33	39	0	99	0	137	0	0	80	48	66	38	0	0	40	5	8	5
SP107028	2	0	15	38	8	0	20	0	0	0	0	16	0	0	10	0	0	7	18
SP50163	18	89	23	146	29	0	33	22	14	26	17	68	21	9	0	0	0	9	12
SP99217	10	48	9	17	19	40	23	8	10	0	37	4	6	14	5	0	2	16	8
SP50165	31	40	116	0	33	0	31	53	23	73	0	36	31	74	13	41	5	1	10
SP107030	24	80	38	73	13	22	74	17	0	62	35	8	3	3	0	13	2	0	0
SP50167	22	4	75	119	77	76	27	61	68	0	0	45	36	0	0	0	6	0	0
SP99229	17	131	18	0	25	0	7	26	132	56	24	24	20	0	0	9	4	3	23
SP99233	13	59	8	14	49	95	29	12	0	0	75	54	7	23	0	0	2	13	2
SP107032	0	0	12	0	15	0	18	17	10	0	0	9	3	0	7	0	2	0	0
SP50169	14	42	151	0	34	122	74	0	2	38	157	67	14	0	20	11	3	18	12
SP50171	19	67	192	0	43	0	66	7	114	16	55	32	21	0	0	40	0	34	15
SP50173	8	58	41	99	19	0	0	44	0	0	0	10	12	18	0	21	0	0	17
SP50175	0	7	0	6	6	0	0	0	0	20	16	5	0	0	0	5	0	0	1
SP107034	5	13	39	96	16	51	0	0	0	76	0	14	9	0	0	1	1	0	0
SP50179	5	117	24	112	9	0	12	104	8	38	0	38	1	18	0	27	0	0	0
SP99237	41	6	32	0	32	0	64	0	101	18	34	14	15	0	34	21	4	10	20
SP107037	15	70	116	21	58	0	75	20	12	10	50	64	15	41	126	29	2	12	0
SP107041	11	78	37	0	18	120	16	20	0	48	0	2	9	21	0	0	1	0	5
SP50181	12	73	58	135	25	0	0	12	0	0	67	62	17	0	22	0	0	20	0
