MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	0.010720652995660203	0.009761022813218006	0.012812471767538226	0.007221277135540731	0.10278003342449665	0.17211561772972345	0.03599998654099181	0.060146888415329156	0.061213741446845236	0.020524957964371423	0.04809453606372699	0.02926680032920558
1:Del:C:1	0.005592218729871093	0.00174215607723454	0.00561160906770965	0.002821458379403339	0.05102501800749451	0.06545191407203674	0.01708966728998348	0.0307507644641737	0.046066074455156925	0.00928199414818664	0.026358001256012356	0.011151649296625692
1:Del:C:2	0.003308201990148518	0.001970753814694035	0.0027144405840954277	0.0026431503013009203	0.024657203615643084	0.021004733578301966	0.009459255006804597	0.014211171502247454	0.02809107071487233	0.0038387473503894397	0.008644081243382971	0.008271820249792654
1:Del:C:3	0.002995068342934246	0.0016317291963059688	0.000821353753153744	0.014659131624357542	0.007550526647828519	0.014626082839677111	0.011781563840340823	0.0077878465116373264	0.009988538623947534	0.0005552753969095647	0.0133385924261529	0.008491892003912654
1:Del:C:4	0.002335918061507982	0.003290495641558664	0.0005253765010274947	0.013147245557047427	0.008733478498179466	0.010921627022325993	0.003771931093033345	0.003329826209071598	0.009672097527654841	0.004846147136788659	0.005930393480812199	0.006174280755266182
1:Del:C:5	0.008330913621466606	0.003601350091596487	0.0030577360053268875	0.044030768297727146	0.006650959350404264	0.006876941242016983	0.0005850592046044767	0.005625015367652963	0.0028247387675583015	0.005931861203742272	0.011503571746801526	0.014412998051543582
1:Del:T:0	0.008575442774454132	0.001216411228524521	0.007954800386119131	0.007083436118555255	0.1601920758187771	0.06349722559563815	0.0031431674175473744	0.0695117284078151	0.04689835891593248	0.022300334700885285	0.01603083426132798	0.022293201895372476
1:Del:T:1	0.0021239063762658363	0.0015519670429966937	0.0012344923037017708	0.0052837661143485095	0.01806686690971759	0.010335113036476287	0.006665953219398943	0.013437051992502802	0.2929150806367397	0.01273326772130531	0.004721932099955097	0.006681954552279876
1:Del:T:2	0.005922820692067034	0.005746072102920152	0.006135862227238249	0.008951579939457588	0.07005894237197935	0.06650635931640864	0.0055433919627830616	0.02705652286327677	0.04133769920561463	0.0039787425000940855	0.01685745093418518	0.012440926987910644
1:Del:T:3	0.010910734566714382	0.014989706305786967	0.0076692028480101725	0.021945365614374168	0.05964527715928852	0.08253198539838195	0.017660145884865416	0.027350921218749137	0.038908170531503854	0.004375334120098558	0.02259090090286918	0.019684575757589754
1:Del:T:4	0.025479767536744476	0.01843805369178881	0.01297222483292144	0.04267973354319111	0.03905591048795031	0.07121846784139052	0.019700319160183426	0.054024310573004185	0.016584631557343528	0.0005546393385156989	0.02476563367061317	0.020826864209593624
1:Del:T:5	0.5359123393893241	0.07387337740279243	0.3431428573653102	0.6079782979935408	0.02884840906597674	0.020324447950424655	0.013123338199135333	0.22204720024485142	0.006915133019763004	0.008684063285845128	0.011756405490450584	0.13649499513208865
1:Ins:C:0	0.008059367768361128	0.002496863328415202	0.007746309751766205	0.004227405827144004	0.007557475410028474	0.014186792718784744	0.0008458701785411904	0.03652875408018019	0.012512160134828037	0.01750593036364194	0.002432361141578383	0.01760619918257021
1:Ins:C:1	0.0024843852741832963	0.0013595214798169763	0.0020960876317258226	0.0019492026099396753	0.007204985867085725	0.005784101072931662	0.0016625109344386147	0.00636603181308601	0.004190551301921914	0.005988241891463986	0.004183949847938493	0.004242790911630437
1:Ins:C:2	0.0005422746811979095	0.0001604082206449675	0.000896354797555432	0.0007937550980744846	0.0058756941329494335	0.002571523457584135	0.002138190952100558	0.002942492964793928	0.004796530038746596	0.00291874625208564	0.0031503683794289828	0.002242552550678738
1:Ins:C:3	0.0008783454657327639	0.0008786623126093218	0.000509213793266099	0.0010946209361281944	0.0011003534622770416	0.0011591632611799695	0.000651499141230829	0.002994793034158647	0.005306539466291724	0.015054295249283313	0.00042179169417437377	0.00239975934526683
1:Ins:C:4	0.002380692727820133	0.0011498792928303202	0.0011711231468659379	0.0049396867701770476	0.0009609471841007533	0.0014589840249161767	0.004071275628666627	0.0023399430562972157	0.00042736579965207966	0.005506816631532274	0.002421036219867574	0.0037493866934877928
1:Ins:C:5	0.01230298974456673	0.028095177747309207	0.018119617815698347	0.02286886137712827	0.0017480143200418752	0.005337531502591446	0.005055876313417684	0.008852783304328114	0.00191015816136769	0.013024927893658287	0.00331871131212921	0.02336380457654286
1:Ins:T:0	0.006819320499780588	0.0044465704683716465	0.009114409899921157	0.002421313550676132	0.004132684154901653	0.006213315781665187	0.0012376539909746498	0.017763193788741773	0.030151664726981834	0.015103985814114722	0.006541137894375026	0.015058386295713717
1:Ins:T:1	0.0011500151245854794	0.003047843201447904	0.002976568489539204	0.0013575719177606515	0.015105832906556316	0.022911667951354957	0.007834682469547261	0.00849196994851809	0.034877906730398534	0.007963980687782169	0.031918087668018416	0.007961689691592255
1:Ins:T:2	0.0025256356677709844	0.005143122022418538	0.003315985866865958	0.002515690965738031	0.012480512041543079	0.008303967880783603	0.002527329697049936	0.005578538125264459	0.009646302465116606	0.0014040262604612507	0.009343412047601305	0.006743261824012734
1:Ins:T:3	0.002152210865460802	0.00711486090190192	0.003805105426890805	0.002701556776009966	0.0038362413859898935	0.005151107448054973	0.005675374510883557	0.005891459767437937	0.015275481687858701	4.639623740104071e-05	0.012868076892045792	0.00887010970580377
1:Ins:T:4	0.0027563057346401366	0.029163088678850785	0.006627795174135826	0.00618140727041947	0.004799944857775529	0.006045954886043887	0.0012709337273864208	0.00622921970724974	0.002986263202037662	3.941151762951733e-05	0.0037129337833403044	0.009060287243535185
1:Ins:T:5	0.2151908924430609	0.698037052154541	0.39662900429219006	0.08284767186426288	0.00377185041066901	0.013934760627080567	0.04026221823992273	0.04315710623482715	0.013472962526138872	0.019806475157915882	0.006686876823077909	0.32525576661340894
2:Del:R:0	0.0007033285115176113	0.0016927244159160183	0.0012953948044741991	0.0010585902930324664	0.02665893194731325	0.03563120183883257	0.006968678927931259	0.007678245987044648	0.010554794612193063	0.018362617319216953	0.07412781890947372	0.005261727797333151
2:Del:R:1	0.009686039420921588	0.005437280910919071	0.011832436588956625	0.0040424200615962035	0.012476553324377164	0.016172442916540603	0.008057365261483937	0.04116511807369534	0.01673000671522459	0.0015220391799596201	0.08729598644666112	0.01650912049168255
2:Del:R:2	0.0027466312991600715	0.0015001925884280355	0.002878415582126763	0.001728371532590245	0.006451120296114823	0.006990301145415287	0.0061046811906271614	0.014293991418901442	0.006897083068129178	0.004555185141679203	0.023404670447634997	0.006506597311235964
2:Del:R:3	0.002102634633719731	8.779200263234088e-05	0.0005270953277431544	0.003848669048782085	0.0016795494675977806	0.0029030629673820487	0.0014598579489847907	0.0029356344534546964	0.0016706610324945359	0.0018042342004912372	0.0071773787899840616	0.0012738585807520054
2:Del:R:4	0.0007145369302077142	9.876800550998155e-05	0.000314712595870823	0.003933233474963344	0.0007294002408308131	0.0008961974765955461	0.00025977245017724473	0.0006030422784955646	0.001158420333712229	0.002793170099868121	0.0009788019668721404	0.001140215127525579
2:Del:R:5	0.001687378293684887	0.0001301286120781242	0.00027301397280744767	0.00931410785716281	0.00023093573853719463	0.0006706120953894157	2.810410153131215e-07	0.0006498803077710846	1.387983047607122e-08	0.014043680564500392	0.0005445609546237051	0.0017052686756138158
3:Del:R:0	0.0007581728601144277	0.00022763883433071897	0.0011019480003596981	0.0016268446116677105	0.012156651265786422	0.004910995784157422	0.006628784133572481	0.005638871683486286	0.0033439158096467735	0.002926436609677694	0.00762117829581257	0.0028579720385255316
3:Del:R:1	0.006542032445340737	0.009641068760538473	0.009546076512488072	0.0018970855465886415	0.02891597696871031	0.013935401710623409	0.021729674474336207	0.02568074857321335	0.003706414869047876	0.0016019025500918361	0.051944309102837	0.019984801308601162
3:Del:R:2	0.0031089738391165155	0.0012897455957863713	0.0027994526459951883	0.0014225094961147987	0.003578560922861698	0.0018381255022518416	0.009290231059130747	0.008534065376773156	0.0005488965173526594	0.0037746623619739237	0.01716895498801023	0.006220744197635213
3:Del:R:3	0.0009005202788279121	0.00016334666369004935	0.0007964433260272586	0.00047295906967065093	0.001420223942448331	0.001280457288380461	0.00020970750748396937	0.002219080088274339	0.0014091247457179179	0.000235050895131792	0.0038831714845258603	0.001895445257988797
3:Del:R:4	0.0004926983112211846	0.00017830235316687037	0.0003533781392717117	0.0004157160042167707	0.002103644693797584	0.0014212065836994726	0.00025717535434150563	0.0010714964355150159	1.59818515214738e-06	0.0011002204457446396	0.001213562307570939	0.0006075164126362153
