MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	0.01825191574207565	0.013615333375055343	0.003196459074388258	0.0651394460326992	0.08848603914491832	0.005092559301265283	0.034499654676765204	0.04190769617445767	0.025174608503002672
1:Del:C:1	0.004608489315905899	0.002575740135362139	0.005638711102001252	0.02530978033406427	0.09505663383752108	0.006094655814167709	0.011875459556467832	0.013868238849828539	0.014395726864458993
1:Del:C:2	0.004012763131177053	0.0017004526106757113	0.001678563215664326	0.013315100656254799	0.05769417258910835	0.0025691208025091328	0.006721699323970824	0.006946168821596075	0.008270718392450362
1:Del:C:3	0.005674419888237026	0.0016287283564452083	0.0034602404205361383	0.00803691450302722	0.03389242948032915	0.0004849892784841359	0.0011929759417034802	0.004272795976139605	0.004056681331454968
1:Del:C:4	0.013831967784208246	0.003488294043636415	0.0021372602006886152	0.011636973265267444	0.014469117620028555	0.0011944917537039146	0.0002705040552973515	0.0072648316078266365	0.0009903758395665818
1:Del:C:5	0.03468667339300737	0.02370794907773103	0.002103780394681962	0.00702973755229408	0.0026157322600468547	0.0011263834667638196	0.0007542764897516463	0.007400582697793965	0.002171784470978366
1:Del:T:0	0.004865429222700186	0.005938327257463243	0.0006879013294019388	0.019469594198744743	0.08654057096689939	0.027458602795377374	0.009002883202920203	0.037357592140324414	0.040430506011471155
1:Del:T:1	0.00464416721224552	0.004343630187213421	0.0024936089053517207	0.01263610612399134	0.06525520045310258	0.012566679087467492	0.0069819155478762695	0.0166901251680747	0.02930879197025206
1:Del:T:2	0.00785687957482878	0.005525371222611284	0.0015690834671659103	0.017980304055527085	0.06587950475513935	0.0033808189777482767	0.011117006076965481	0.02432105068466626	0.01306306964077521
1:Del:T:3	0.019269908994901927	0.012285852082422935	0.00241882805727073	0.028896479193354026	0.05164812618866563	0.004861672935367096	0.0184109219443053	0.026896664843734472	0.019170873197726906
1:Del:T:4	0.03986279730685055	0.024941951246000828	0.0024354742423747665	0.03394116272160318	0.032975312722846865	0.002169825607088569	0.009141315429005772	0.021240544648317154	0.007941762270347682
