MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	0.018077014087466522	0.014425708125345408	0.0065087197400134755	0.0693855475820601	0.049310788712464276	0.06940132036805152	0.06896668074186892	0.0195819984737318	0.12292530415172223
1:Del:C:1	0.011117315946830787	0.010909101221186575	0.007542381356834085	0.12270875658839941	0.05700851115398109	0.03568327414309607	0.036333865843062085	0.01325952739280183	0.01591641081027092
1:Del:C:2	0.004925535090733319	0.002216303955174226	0.01412327011814341	0.04581185854971409	0.03299614044080954	0.027972868135748286	0.028790811307262628	0.009720115053423796	0.011989942622503804
1:Del:C:3	0.002946899823145941	0.004432456035883661	0.004246623114991053	0.013403513471939448	0.0185317191639615	0.005542470852298891	0.01191936683566638	0.004591475357083255	0.006002582109901198
1:Del:C:4	0.0012699669025712978	0.00132761740581941	0.0013316905048532134	0.010335355884997028	0.014006062665853847	0.0022537399704290807	0.009231065678497954	0.00205141752001623	0.004611344311036944
1:Del:C:5	0.01250875769648701	0.005531426412558176	0.006484219724638933	0.0017399874408926053	0.004851103811391227	0.002068417150762869	0.002943778990434147	0.012159156325311641	0.005036913193571309
1:Del:T:0	0.013128552826237865	0.007581353211135138	0.023929281819146126	0.04077341536642052	0.029836240377189824	0.1100904281809926	0.05898232611361891	0.0160638396802824	0.025375905493274332
1:Del:T:1	0.008251567099068779	0.0032614894710241062	0.02209853326668963	0.032649240610189735	0.026097852846141904	0.056289019198156896	0.042392486303215265	0.011831775456666947	0.015993372376779006
1:Del:T:2	0.011121917727286927	0.00796622755795397	0.012302410488482565	0.03514219508389942	0.019022472818614914	0.02415132703850759	0.029484890798069045	0.01294335323618725	0.052354553234747525
1:Del:T:3	0.015020902258402202	0.0011345316449296661	0.007084577663335949	0.033186553730629384	0.014592874034442503	0.021896983508498807	0.02873170144157484	0.012276649428822567	0.043423850373364985
1:Del:T:4	0.02382310259155929	0.002776672321779188	0.00888399386026947	0.02496855502598919	0.00864175525182759	0.017848820682518182	0.021244184168463107	0.015954545773565768	0.021131310413084067
1:Del:T:5	0.41031141266226767	0.03165366725969108	0.011960830343705311	0.015059866053436224	0.008635739132654975	0.0028441438153078737	0.011574333952888765	0.19979636447504162	0.0015671169512474136
1:Ins:C:0	0.06633702855542424	0.002548025419415012	0.009738581299216094	3.0418900164672635e-05	0.0025423575236152196	9.341407158245829e-05	0.0018978225005980675	0.03426932984750842	0.0005774194507899466
1:Ins:C:1	0.0031800763471983374	0.004833775241859257	0.005279170784924645	0.004009459071269461	0.00457658249371434	0.003318508870565964	0.0037204775601402673	0.003959412690164754	0.0001309826079716636
1:Ins:C:2	0.0015579045403865165	0.0006964819318250193	0.0008835085294629152	0.0036463980960900243	0.00257232315415024	0.0056491482912750255	0.004298288133593644	0.00210631373563956	0.0011519777433328926
1:Ins:C:3	0.001270689625112027	0.004225804510351736	0.0023153805633458545	0.0009719066459208036	0.0025124245314546555	0.0005907944317319647	0.001431471323358764	0.002291077492336626	0.0006591104049645802
1:Ins:C:4	0.004040946666500531	0.0017018645135340193	0.0009434008938780636	0.0009702589235547521	0.0017997247623830503	0.00022871464083110027	0.0009558031504473874	0.0039047358110668286	6.601968626980759e-05
1:Ins:C:5	0.009472113577253367	0.022314602425321937	0.010330730974674225	0.007753858930664137	0.008559365426017394	0.004649086750675906	0.008248972970237673	0.009582601118904677	0.00451973165756641
1:Ins:T:0	0.013854179296176881	0.017995771473506464	0.0077674105139021775	0.0031955177654822363	0.012653153537648905	0.00449039529932179	0.014175118680968808	0.014454604604688939	0.005761102857612741
