Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP93227	41633	0	3555	0	17726	0	0	3528	62897	0	0	0	0	0	0	0
SP94348	33495	0	858	3145	2382	2739	1690	4446	676	196	62	637	0	0	0	40
SP94933	18984	0	1736	5020	12373	21044	0	655	140	2380	0	278	19	49	1248	360
SP92364	28346	0	2413	9167	4089	8010	755	2387	3040	707	0	570	13	6	10	171
SP94917	6070	0	0	4291	3034	308	1181	1686	439	0	165	572	0	21	78	28
SP92460	7454	0	0	940	874	1804	437	1402	691	12	50	366	0	52	104	0
SP89909	6872	0	0	1499	485	573	0	1573	1176	36	26	356	0	21	45	0
CPCT02020308T	37576	6265	6825	0	1178	7811	4125	2599	923	149	119	2967	1225	0	111	43
CPCT02020323T	9139	0	856	119	449	370	1756	370	1032	0	0	255	197	36	42	0
CPCT02010373T	0	0	0	233	45	78	0	296	50	63	4771	70	173	156	0	35
CPCT02140022T	6971	676	0	1422	2078	1689	0	666	12	20	148	78	716	396	193	65
CPCT02070024T	12745	5790	0	0	852	4506	475	1204	969	8	159	297	285	65	713	35
CPCT02070023T	40437	15879	0	27578	9471	9522	6444	10193	1385	0	1295	743	2042	108	1770	106
CPCT02020387T	57042	0	3793	1779	1369	8202	16559	3778	4852	0	518	1243	1031	0	314	64
CPCT02140024T	3218	0	0	0	268	858	361	542	145	0	25	330	160	163	20	10
CPCT02010441T	44281	0	15355	0	2253	2649	7582	1274	463	1186	233	873	727	25	0	18
DRUP01010007T	1817	0	0	649	599	219	0	0	0	0	0	175	251	121	0	455
DRUP01070001T	45828	0	15424	15585	4772	1473	14636	3793	2840	0	244	134	366	6	0	81
CPCT02011015T	0	0	326	155	206	0	245	441	475	92	6553	286	418	358	216	119
CPCT02230072T	7596	8449	0	0	3595	2890	7710	1821	481	0	1579	1058	1499	1447	803	338
CPCT02380035T	15911	0	594	6154	650	1232	7715	130	0	0	156	778	402	132	169	269
CPCT02020704TII	20327	7490	831	18033	384	7492	4180	2506	1499	388	331	1082	1079	68	276	159
DRUP01010020T	29984	24460	2473	0	518	8119	0	4653	1886	124	215	811	754	79	0	87
CPCT02011050T	24283	1526	3556	2034	1502	2566	2261	1082	659	441	125	2507	442	25	0	18
CPCT02080188T	0	0	216	3	270	65	0	217	236	15	4387	56	261	336	120	9
CPCT02250005T	12047	6406	2303	6110	448	477	8478	241	0	183	222	377	462	52	0	49
DRUP01070038T	9038	5621	74	4428	1301	1118	0	490	149	3	152	305	536	251	28	16
DRUP01010123T	66482	52382	35437	0	8771	14626	10303	4343	0	1463	0	2386	0	438	0	159
CPCT02200005T	6456	4160	0	0	23	185	438	842	131	71	99	11	48	16	14	7
CPCT02120105T	1324	0	0	1659	80	0	660	27	0	6	67	11	420	301	42	13
CPCT02330076T	35087	14700	17512	74580	769	2167	4315	980	8234	0	1	1241	905	126	0	1
CPCT02220071T	6327	1166	0	2882	522	525	1918	419	86	59	25	183	288	119	0	21
CPCT02020671T	0	0	7	753	20	106	21	303	203	0	7467	92	314	147	121	55
CPCT02050424T	0	0	0	0	0	0	0	0	291	0	934	0	2159	1834	71	237
DRUP01340017T	59802	55644	39549	3800	9512	988	13990	8134	0	900	465	506	0	440	0	1343
CPCT02230088T	0	39	0	0	0	80	89	212	368	0	6698	124	561	384	0	100
DRUP01010122T	67346	13945	33014	5786	3942	11313	19146	1921	430	671	301	1153	912	137	0	326
CPCT02230086T	16066	0	350	3922	2408	2649	4196	1840	1266	0	365	303	422	115	0	182
WIDE01010064T	1617	45	0	0	642	820	8	0	77	0	389	272	346	223	0	207
CPCT02150052T	850	0	207	0	0	26	0	25	247	16	0	172	0	4578	0	0
WIDE01010069T	44584	26997	5105	0	2757	4043	2061	9853	3551	436	394	45	142	57	2179	123
DRUP01010078T	0	0	169	0	75	0	0	331	367	69	6955	36	316	85	143	56
WIDE01010075T	15280	0	551	2762	0	588	57	1411	1640	83	22	94	411	36	0	20
CPCT02020680T	19217	6476	1635	3139	0	2997	3340	1467	899	155	90	568	917	935	0	56
WIDE01010127T	0	83	260	0	255	116	0	280	26	8	4090	74	156	283	23	42
DRUP01030013T	30980	3505	3597	0	2815	1592	3186	4307	874	0	132	472	968	288	76	2
DRUP01230004T	37257	54968	37699	7243	5669	6268	23244	2960	0	308	111	1512	404	599	0	202
DRUP01230001T	8018	7484	0	0	3664	2579	8113	1868	158	0	1539	1100	1996	1688	753	323
WIDE01010139T	290	0	254	0	355	0	0	278	0	0	4324	77	390	108	462	87
CPCT02130049T	1742	0	0	0	292	520	0	0	217	0	242	306	561	793	36	144
CPCT02050443T	18228	7595	4053	17978	1269	4875	11652	2013	0	81	0	320	1751	0	301	82
DRUP01340016T	38765	60083	27323	976	14037	13557	2519	2678	0	594	0	1437	42	176	0	45
CPCT02140091TII	498	2336	0	0	405	1672	0	403	44	97	4	172	194	998	53	112
DRUP01070026TII	53651	0	8023	888	0	8549	13544	4021	4375	329	374	636	1723	0	693	82
CPCT02270029T	352	0	0	0	194	41	0	369	264	19	4981	151	463	192	0	8
CPCT02010780T	0	137	0	0	134	0	0	118	56	0	4166	45	258	69	151	26
CPCT02270026T	757	0	0	0	659	383	4	192	346	0	2892	151	271	250	98	82
CPCT02020986T	18004	21785	4589	7422	0	0	11533	2316	0	0	47	251	382	0	0	21
CPCT02020704T	21123	6119	1243	15143	45	7324	4207	2342	1560	361	331	1074	1239	79	202	51
DRUP01080031T	28312	15394	3629	8546	0	7321	1243	2567	1128	711	0	2179	964	0	0	58
DRUP01070080T	53011	0	48513	0	749	0	17308	4614	6419	0	0	775	469	406	1121	0
CPCT02050358T	693	54	0	312	775	1421	0	37	0	29	54	176	283	178	4	49
DRUP01050049T	21358	5453	4313	17318	1434	4488	10965	2198	0	69	0	223	1409	0	295	58
DRUP01330020T	1194	47871	19455	128136	722	2745	0	2326	13203	0	305	1390	417	0	0	197
DRUP01070085T	33010	20594	9004	5287	5595	8619	4261	887	0	310	70	1791	996	159	0	518
DRUP01050048T	33050	29690	7738	7009	6084	11381	3906	5116	1326	713	0	2726	1061	0	624	5
DRUP01020053T	35952	57741	36770	17168	10912	12930	28731	3336	343	349	32	2094	1096	869	0	114
DRUP01040016T	61870	23287	33723	0	8166	7632	11532	6018	36	337	0	236	302	269	238	0
DRUP01010142T	26214	6307	2220	2995	397	6253	3969	2758	1071	441	15	1774	416	7	0	18
CPCT02010786T	50264	6090	20977	6385	3810	4089	11744	1605	0	426	99	662	482	129	0	42
DRUP01010148T	37552	40370	7501	0	3357	5506	1790	10016	3443	566	400	149	536	82	2231	136
WIDE01010451T	2924	0	0	0	1011	270	324	0	44	0	113	1132	263	245	0	301
DRUP01070042T	22956	3309	788	0	0	5330	2185	2777	2217	421	246	737	801	31	577	30
CPCT02450014T	34198	1137	2532	0	33269	57485	0	566	0	135451	0	0	2669	0	0	179
DRUP01030018T	35948	68137	56986	0	10729	8788	26235	695	0	1179	0	2016	0	556	492	44
DRUP01080014T	11258	0	130	5373	535	1263	2495	1011	191	0	6	102	406	76	0	6
CPCT02180068T	1329	0	0	1500	1348	620	0	0	177	0	115	176	376	495	0	35
CPCT02010870T	0	56	243	0	381	249	159	175	319	38	2425	89	234	224	6	45
CPCT02010847T	0	28	221	55	0	0	0	22	68	0	2821	57	424	972	372	40
DRUP01050028T	22325	20176	16109	0	3054	1856	0	123	0	185	24	198	200	43	149	0
WIDE01010606T	40610	35384	21611	0	12324	40339	0	435	1881	4375	0	0	3440	0	184	286
CPCT02010867T	0	0	156	0	0	0	0	183	0	0	8956	0	420	86	1000	102
DRUP01010047TII	63807	8310	27119	4239	1459	185	13418	0	0	1121	111	1376	721	292	0	164
WIDE01010460T	90157	19963	48578	0	5333	18568	7476	3863	2315	2100	113	2631	2906	179	0	115
CPCT02010882T	65837	34032	36919	2136	1424	13005	22599	9	0	1643	148	1168	1607	480	0	142
CPCT02310017T	1217	0	0	645	902	521	0	0	0	0	69	206	441	232	8	50
CPCT02050380T	1945	0	0	0	385	632	66	0	194	3	216	247	332	365	0	57
CPCT02130140T	31230	0	5504	16862	2759	963	12026	1142	527	0	73	1729	769	701	0	423
CPCT02210064T	2235	0	0	0	453	568	47	0	131	5	63	204	274	119	3	70
CPCT02170035T	51140	19417	26834	9658	3294	8014	19117	765	809	470	0	1247	1004	537	0	69
CPCT02010911T	0	327	0	0	28	90	13	211	244	0	5051	102	346	378	91	40
CPCT02130146T	0	2215	0	6000	1598	16527	0	372	0	2160	0	0	1671	1890	102	485
CPCT02020815T	13	0	84	0	87	0	0	303	237	26	6088	0	257	86	135	37
CPCT02330125T	45519	0	8193	1451	0	6045	8305	2952	2730	361	340	1323	1430	127	1152	62
DRUP01010096T	0	267	105	0	107	13	0	151	115	0	3934	247	360	368	306	47
CPCT02030532T	0	1371	73	613	86679	10465	0	0	1512	5552	0	0	2466	0	1627	238
DRUP01070020TII	13562	0	0	6524	3132	1209	0	1227	0	0	0	0	1508	362	0	1
CPCT02030546T	34912	0	0	17184	10115	11090	11770	6307	1285	0	4602	1930	1782	273	1781	133
CPCT02010654T	22552	2421	444	8691	3876	3935	5803	2576	406	0	202	619	775	32	377	40
CPCT02140091T	1890	307	0	298	480	565	331	281	124	9	26	119	44	352	0	4
CPCT02230056T	849	0	0	1937	1705	0	0	92	46	0	315	452	281	1555	68	20
CPCT02040169T	4706	1584	0	4217	558	261	44	35	0	0	198	203	93	1161	0	0
CPCT02080152T	11262	3804	17	0	368	1880	2123	1314	433	19	29	212	322	69	0	29
CPCT02010986T	0	351	704	145	0	0	64	0	0	0	1076	2191	84	101	0	11
DRUP01010047T	53565	29882	23739	11786	2562	1567	13488	0	0	1326	323	1625	648	497	0	255
CPCT02080273T	27832	36105	5804	504	1612	12953	978	5111	2274	919	499	1341	788	168	0	175
CPCT02080157T	16906	4583	929	391	1852	7155	2584	738	808	636	197	411	742	479	487	104
DRUP01010108T	2034	0	0	0	761	1055	5	0	149	5	243	324	404	274	7	154
CPCT02030392T	118	9805	0	0	5418	3770	3003	919	0	0	0	2926	358	66	0	0
CPCT02050279T	51179	38516	34696	0	6098	7114	0	1977	0	522	115	554	295	100	235	0
CPCT02160034T	2483	0	0	227	517	376	0	0	272	0	50	169	317	184	59	99
CPCT02040280TII	156	0	66	0	222	25	0	412	12	3	5059	0	245	148	146	28
CPCT02190020T	0	0	350	18	133	0	0	494	48	14	4712	138	604	553	369	105
CPCT02100120T	1974	0	0	0	810	838	0	53	74	0	54	232	401	138	0	698
DRUP01010051T	54889	14543	23070	8044	5087	7245	11892	2864	714	466	0	1399	833	239	0	60
CPCT02020622T	1037	144	82	0	438	799	0	0	179	61	91	242	440	718	8	77
CPCT02020630T	0	0	298	134	48	0	165	92	51	13	2288	1702	268	1138	0	13
CPCT02340029T	1052	212	0	0	562	698	0	0	63	0	520	242	349	157	0	250
CPCT02080162T	2814	681	0	0	2854	2610	1030	186	122	0	433	154	514	123	0	27
DRUP01010044T	2287	0	0	342	510	324	0	0	39	0	0	167	445	184	0	450
CPCT02050252T	1347	0	0	0	669	676	0	0	82	0	0	185	372	157	0	848
CPCT02210016T	61547	53618	53184	0	4062	7309	14039	451	0	1186	387	2240	8	404	0	150
CPCT02050170T	7134	6324	0	0	0	3200	0	778	727	420	104	642	374	41	0	19
CPCT02010569T	1697	0	0	0	461	578	0	0	121	0	103	334	289	238	7	48
CPCT02100019T	46828	14427	8385	17475	9211	5098	0	4865	755	70	16	473	3287	248	192	316
CPCT02020514T	17101	11082	419	0	0	2282	0	1814	963	419	110	288	216	1040	0	59
CPCT02070140T	20905	5335	125	0	107	5891	2547	2876	1998	143	283	755	917	20	387	56
CPCT02030347T	74304	0	46394	17874	1218	5049	16541	0	3472	0	0	1359	925	127	0	55
CPCT02180033T	8045	2868	0	0	637	1539	0	775	450	109	184	834	183	170	78	18
CPCT02070164T	12898	2864	0	6199	3137	2246	0	1415	0	33	50	86	1043	203	0	94
DRUP01070015T	41479	1626	4652	0	970	6192	5054	4342	2350	187	274	1149	612	48	347	49
DRUP01010022T	28654	7231	5776	0	1091	2405	3222	2807	1066	203	265	531	92	43	0	23
CPCT02030349T	31831	4343	4442	0	2890	2108	3660	4049	1102	0	293	658	413	100	50	25
CPCT02120032T	2115	1015	0	5556	1377	701	148	567	0	81	103	0	119	64	0	56
DRUP01010025T	72136	10826	41272	0	6359	3859	9514	1372	360	1279	80	804	703	361	0	91
CPCT02220023T	0	0	20	35	14	0	0	297	194	0	5021	138	185	355	77	25
CPCT02100101T	1614	0	0	0	3283	8161	959	0	0	250	30	72	717	0	0	43
CPCT02030357T	38229	66093	54005	0	10919	8673	25748	663	0	1158	0	2014	0	676	348	57
CPCT02070192T	30238	0	1897	2591	1728	4472	3364	1983	1747	0	320	431	620	25	441	24
CPCT02050211T	51594	12965	16059	0	1495	9599	8038	1902	3010	372	202	423	864	0	0	310
CPCT02380016T	3455	0	34	1136	252	32	1034	40	0	0	0	125	149	46	0	1419
DRUP01090003T	31588	41609	16027	6302	6624	6387	13886	1406	0	945	136	649	104	122	0	388
CPCT02230039T	1144	0	0	414	341	388	0	0	372	0	214	122	364	657	0	267
DRUP01010037T	8096	13970	802	177	1231	2540	7779	1076	537	233	92	1188	967	173	0	37
CPCT02120042T	67215	39926	48554	10694	2170	7742	13506	0	0	1748	0	2320	323	503	0	159
DRUP01070020T	17372	780	0	3939	2953	2051	0	1594	0	76	0	0	2428	517	0	40
CPCT02340022T	1373	0	0	0	5381	308	0	0	836	0	0	0	1665	0	0	806
CPCT02070041T	7805	3031	0	0	923	1097	0	346	0	200	77	67	690	43	0	42
DRUP01140001T	6229	843	0	1449	1883	1879	0	681	0	46	175	71	717	360	190	56
CPCT02210004T	26131	0	0	495	2739	3210	3582	5747	1576	0	476	1103	695	127	36	10
CPCT02050089T	1658	0	0	698	774	438	103	0	197	18	74	61	181	111	13	94
CPCT02050104T	163	0	4	0	0	87	0	29	0	0	53	142	189	185	81	4232
CPCT02050041T	1453	0	0	106	493	591	0	0	165	0	100	366	357	1101	47	159
DRUP01050001T	53827	19035	24728	0	2245	8777	14480	1824	840	514	337	1338	282	246	0	175
DRUP01050003T	0	188	775	0	84279	16178	0	0	447	806	0	0	1966	0	191	111
DRUP01070008T	45321	14764	2153	18067	5248	9931	5868	7302	2362	0	726	973	1473	126	955	106
CPCT02370001T	1760	0	61	0	583	239	157	13	44	0	16	249	233	183	56	1095
CPCT02020491T	0	0	117	0	519	438	0	374	292	32	4633	135	173	72	199	18
CPCT02020486T	1192	383	0	172	659	362	0	0	334	0	156	176	281	231	0	103
DRUP01010018T	53449	36999	33986	0	5537	11719	19975	2234	0	671	460	1255	525	397	0	512
DRUP01050002T	56475	37480	39374	9724	2932	15497	14677	2507	1569	672	308	1697	1458	228	0	378
CPCT02040104T	0	205	94	0	37	64	15	119	65	0	2549	2543	190	922	78	61
CPCT02070131T	10046	0	0	2873	1290	1538	1325	1286	599	13	95	356	269	51	279	17
DRUP01070026T	32474	1011	1779	2693	1772	5967	3826	2806	1701	73	330	441	642	4	446	60
CPCT02380029T	31421	6661	11097	10659	0	0	24770	0	402	0	0	1276	0	0	0	6
CPCT02360007T	21750	7755	0	0	1098	4162	899	2347	2017	109	443	917	536	205	197	45
CPCT02340041T	1583	0	0	220	325	466	0	0	112	23	120	359	383	419	4	247
CPCT02040196T	935	0	0	561	565	503	0	0	1	0	49	273	459	397	48	105
DRUP01110002T	31147	18320	5206	0	1578	9415	8566	3725	2296	611	305	978	1219	31	6	93
CPCT02220030T	39685	17308	5546	0	4483	15604	6271	5082	3128	0	546	1033	1427	93	235	64
DRUP01050017T	23322	22068	4943	10887	4127	2108	0	151	0	405	125	463	1494	108	0	84
CPCT02030430T	1644	5318	0	1354	2154	2965	0	281	0	0	80	404	703	98	0	60
CPCT02070023TII	54698	15864	5135	21800	4888	11416	8734	7694	2398	0	737	1078	2385	188	974	101
WIDE01010443T	936	0	0	0	1314	1076	29	0	49	0	71	94	226	109	0	226
WIDE01010470T	8782	0	0	0	9706	0	0	0	6364	247	347	0	2236	0	0	1373
DRUP01010167T	21128	0	1324	5228	1534	1655	5691	3589	1345	390	30	191	447	0	132	0
CPCT02080048T	1983	9393	0	6016	4283	1321	0	1205	614	333	635	158	2727	0	652	121
DRUP01070119T	4499	880	0	1326	760	463	0	280	0	11	0	88	492	39	35	27
WIDE01010539T	1164	0	88	92	534	1159	0	0	117	14	73	203	321	195	11	134
WIDE01010557T	0	0	0	238	406	0	0	423	49	126	6401	0	440	182	0	46
WIDE01010578T	12461	3143	295	1025	0	2095	971	1067	984	385	0	1391	306	1	0	24
WIDE01010648T	0	300	0	0	457	197	0	68	237	0	3107	85	263	234	345	42
