Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP31814	31	9	16	127	2	77	2	4	6	15	6	66	0	14	0	10
SP29987	101	0	5	179	104	2	260	61	10	26	237	5	108	1	29	0
SP30083	53	0	0	73	26	16	18	13	1	4	99	0	0	5	19	10
SP32742	21	0	23	284	0	19	19	24	4	51	0	0	23	13	43	19
SP115162	0	35	7	31	12	22	2	33	1	8	0	22	0	9	15	7
SP29940	49	58	0	74	0	5	0	13	2	13	31	83	0	7	48	0
SP30843	7	19	0	70	31	0	16	1	2	0	0	0	0	6	18	0
SP32222	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0
SP31190	62	43	22	214	51	23	141	83	0	13	0	0	44	5	0	2
SP30077	134	55	53	178	15	141	208	105	9	119	0	0	0	32	40	0
SP32694	94	35	13	105	31	24	127	76	3	34	214	0	36	15	8	3
SP33774	3	0	28	141	6	44	6	13	0	11	0	20	14	9	2	0
SP30093	151	6	21	140	5	22	15	13	6	0	0	0	0	3	55	4
SP33094	102	1	0	228	52	21	95	32	6	46	0	0	0	42	0	21
SP30803	0	72	29	57	116	51	79	38	7	185	0	0	0	0	10	0
SP30675	0	24	1962	0	0	0	92	0	12	23	0	349	0	11	0	41
SP31854	90	121	159	279	67	203	261	123	5	89	0	0	0	23	35	16
SP31606	0	65	1	104	16	5	4	7	1	0	95	0	0	0	13	8
SP30213	14	129	6	19	31	24	18	19	1	18	0	13	0	7	22	0
SP32894	11	27	6	110	39	0	4	0	2	17	0	0	0	0	16	0
SP117260	22	0	60	21	56	29	42	35	3	4	27	42	0	15	24	0
SP117124	179	0	19	160	28	28	15	16	1	33	0	6	16	22	43	0
SP117932	157	0	14	175	8	14	6	29	0	23	127	0	0	21	30	9
SP117189	2	8	3	18	16	4	0	0	3	2	0	43	0	6	5	1
SP117217	1	0	0	4	7	0	10	0	2	0	0	0	0	0	0	2
SP117779	80	1	10	46	15	57	1	14	3	8	0	50	0	11	33	3
SP117376	741	0	0	123	9	34	0	35	5	44	164	0	0	34	66	0
SP117681	24	0	0	0	3	0	0	4	2	11	32	46	13	3	4	0
SP117408	13	0	2	0	4	10	0	5	0	16	16	0	40	0	3	0
SP118015	64	66	17	69	7	18	0	47	3	14	0	0	0	16	44	5
SP117509	222	0	10	218	38	34	0	37	0	0	0	143	0	0	33	10
SP117482	155	0	25	153	9	17	0	43	0	45	0	24	17	5	8	17
SP117003	76	0	0	48	1	232	0	8	0	2	101	0	49	1	30	0
CPCT02060034T	0	41	26	9	92	9	6	12	32	17	0	0	60	2	8	7
CPCT02020356T	33	106	24	12	1	27	29	12	62	4	0	100	0	7	0	11
CPCT02050063T	22	33	24	51	178	40	46	71	37	81	0	0	71	22	0	16
CPCT02030275T	15	177	50	48	279	75	43	37	57	0	0	37	0	26	4	26
CPCT02070033T	16	64	15	81	43	9	15	27	26	12	0	29	23	3	19	3
CPCT02030294T	33	84	137	0	86	168	183	24	77	50	0	0	120	19	35	27
CPCT02070038T	17	190	20	77	0	4	48	17	58	0	0	122	0	13	0	22
CPCT02080179T	41	0	3	23	31	108	7	37	110	120	0	0	0	12	47	88
CPCT02010866TII	232	772	701	20	55	14	11	39	81	109	0	104	0	2	26	293
CPCT02330133T	0	107	232	120	302	137	436	41	39	40	0	195	0	20	0	21
CPCT02050427T	73	173	6	145	0	69	124	32	39	0	0	0	0	10	5	297
DRUP01030028T	48	35	32	50	27	62	9	17	55	0	0	35	0	1283	14	8
CPCT02080193T	33	119	47	0	10	126	92	53	92	15	172	0	0	9	20	87
CPCT02030556T	63	209	106	0	113	59	60	102	76	409	299	121	0	7	0	67
CPCT02120111T	17	0	0	25	12	10	8	0	101	2	14	0	0	5	0	2
CPCT02050341T	12	48	19	116	28	10	17	0	100	4	0	0	0	2	13	13
WIDE01010210T	22	32	14	23	0	5	7	0	17	13	0	9	67	4	8	6
WIDE01010208T	501	22	0	14	0	0	15	3	29	11	0	0	0	279	653	9
CPCT02290033T	65	61	178	51	30	144	75	53	50	38	0	0	93	15	25	24
CPCT02070323T	0	18	21	113	47	23	1	14	73	4	0	43	0	7	6	6
WIDE01010450T	202	390	8	0	0	17	37	12	30	0	0	0	97	30	96	28
CPCT02090049T	0	220	0	25	40	12	3	0	79	0	24	0	126	211	419	0
CPCT02010866T	203	643	698	67	244	54	30	70	86	121	0	0	0	17	35	51
CPCT02070363T	41	27	8	101	204	387	25	10	177	50	0	0	0	4	46	0
CPCT02060222T	9	0	12	32	32	0	0	0	58	1	0	0	42	7	0	6
CPCT02080251T	116	232	41	234	442	266	214	105	134	152	0	0	165	29	20	30
CPCT02070384T	71	229	1	62	68	37	0	20	109	8	0	120	0	4	0	8
CPCT02070386T	227	0	64	467	307	19	67	82	98	84	33	0	0	32	22	364
DRUP01070051T	42	32	11	129	370	31	2	43	96	12	0	106	0	2	0	15
CPCT02080137T	248	0	177	57	19	68	28	33	223	78	11	0	41	28	21	67
CPCT02080157T	33543	3879	34	0	0	0	195	0	490	0	0	0	550	102	0	209
CPCT02330128T	0	23	0	0	337	106	13	26	49	52	159	26	23	5	26	35
CPCT02070030T	0	4	0	0	2	3	4	0	65	13	0	0	0	0	0	15
DRUP01050009T	0	182	89	39	88	13	224	0	101	139	0	377	0	29	0	5
CPCT02070225T	26	55	0	14	25	0	30	0	218	2	146	0	0	15	22	13
CPCT02070230T	7	122	15	0	313	59	13	62	68	59	0	2	74	13	0	3
DRUP01070022T	331	3	25	65	1	28	31	53	78	64	0	0	68	58	150	0
DRUP01050010T	0	0	13	0	226	0	0	45	80	52	0	0	0	3	12	0
CPCT02050161T	23	141	34	94	84	3	72	10	31	103	0	181	0	27	3	0
CPCT02050174T	10	0	19	178	39	0	16	13	39	16	0	0	53	7	0	15
CPCT02050172T	248	289	22	246	357	190	118	55	62	84	0	0	201	38	28	20
CPCT02050186T	318	78	58	0	0	40	154	43	68	10	229	307	6	4	0	40
DRUP01070016T	0	25	56	33	319	7	21	81	16	21	0	0	80	10	0	16
CPCT02080120T	16	77	0	106	46	11	154	40	33	11	0	0	0	16	23	23
CPCT02030351T	113	37	12	0	315	45	0	68	295	45	207	31	0	14	24	3
CPCT02060119T	18	126	16	0	0	11	16	16	138	9	0	0	97	7	15	2
CPCT02080136T	143	198	3	210	41	23	13	4	57	20	0	0	22	9	62	13
DRUP01010035T	2	4	0	2	23	0	2	0	82	0	35	0	9	2	0	0
CPCT02070039T	10	0	0	30	237	38	18	28	26	48	56	0	23	0	0	4
CPCT02030302T	6	97	0	67	8	19	43	6	40	8	0	148	11	0	0	15
CPCT02070053T	0	32	0	0	0	7	0	1435	35	0	0	0	0	1	0	0
CPCT02070065T	10	27	4	0	4	7	5	4	25	9	0	8	65	11	9	0
DRUP01070003T	0	1	5	58	41	0	11	6	18	21	38	0	0	10	15	4
CPCT02070099T	3	30	4	0	5	0	0	0	18	20	0	0	65	0	9	0
CPCT02020473T	5	5	7	49	5	5	11	14	21	22	0	0	24	4	5	6
DRUP01070009T	81	324	7	170	0	32	22	24	39	21	132	0	0	13	29	14
CPCT02030324T	338	347	32	0	171	62	11	44	56	64	42	0	0	16	38	19
CPCT02030330T	48	400	125	22	0	268	186	5	102	27	44	0	259	9	8	11
CPCT02050151T	20	37	7	86	22	5	12	17	24	0	0	0	35	3	17	11
CPCT02070128T	0	20	49	41	328	2	28	83	9	20	0	0	82	10	0	20
CPCT02080099T	135	154	0	0	190	106	0	35	32	58	183	0	19	26	16	31
DRUP01030004T	35	103	146	0	100	165	201	31	45	50	0	0	126	17	51	36
CPCT02070265T	71	81	43	204	0	180	15	40	49	0	0	75	75	35	18	23
CPCT02080040T	112	227	38	107	25	113	31	20	71	113	0	0	13	22	43	66
WIDE01010705T	24	12	1	0	0	0	7	13	27	13	31	0	76	2	7	40
