Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP116925	4.81E-01	6.95E-01	5.17E-01	8.01E-01	8.16E-01
SP116878	2.23E-02	4.51E-01	7.32E-01	6.51E-01	8.23E-01
SP116893	4.88E-01	1.35E+00	1.58E+00	1.31E+00	1.30E+00
SP116876	2.73E-02	3.68E-02	3.68E-02	4.35E-02	4.79E-02
SP116927	6.92E-01	1.13E+00	6.47E-01	1.24E+00	1.23E+00
SP116909	5.41E-01	6.35E-01	5.94E-01	5.08E-01	5.41E-01
SP116795	2.20E-01	2.08E-01	1.35E-01	2.60E-01	1.94E-01
SP116826	9.80E-01	1.67E+00	1.08E+00	9.83E-01	7.53E-01
SP116891	3.24E-01	8.19E-01	9.05E-01	7.32E-01	9.09E-01
SP116860	4.97E-01	7.83E-01	9.16E-01	5.11E-01	6.76E-01
SP116848	1.90E-01	9.22E-01	1.44E+00	9.36E-01	1.28E+00
SP116910	1.11E+00	1.26E+00	1.03E+00	9.04E-01	8.42E-01
SP116797	4.00E-01	4.10E-01	1.14E-01	1.25E-01	2.18E-01
SP116862	8.42E-01	1.22E+00	1.50E+00	1.19E+00	1.39E+00
SP116823	5.87E-01	1.27E+00	9.97E-01	8.14E-01	6.21E-01
SP116897	1.35E-01	4.22E-01	5.50E-01	5.44E-01	6.09E-01
SP116846	0.00E+00	4.13E-01	6.03E-01	5.40E-01	7.52E-01
SP116784	2.19E-02	3.94E-02	2.56E-02	5.00E-02	3.49E-02
SP116896	1.24E-01	3.04E-01	4.78E-01	4.77E-01	5.26E-01
SP116824	6.62E-01	1.38E+00	1.01E+00	7.61E-01	6.04E-01
SP116881	5.80E-02	2.60E-01	2.92E-01	2.90E-01	3.49E-01
SP116812	5.88E-01	8.04E-01	7.60E-01	1.09E+00	9.46E-01
SP116915	7.61E-01	1.38E+00	1.71E+00	9.81E-01	1.54E+00
SP116786	9.82E-01	1.71E+00	9.53E-01	1.79E+00	1.63E+00
SP116851	2.79E-01	3.44E-01	3.23E-01	5.45E-01	4.37E-01
CPCT02220038T	1.23E+01	1.63E+01	4.03E+00	6.18E+00	5.33E+00
CPCT02290013T	2.43E+01	3.17E+01	6.72E+00	5.38E+00	1.08E+01
