MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	0.003426162188698072	0.0007956632625428029	0.014590030266577401	0.011073552093002946	0.013286801213107538	0.02011399324896047	0.0009732638066634555	0.022286258902167903	0.007921145011036988	0.021805762574076654	0.030440715715576515	0.26839709855616095	0.01566433878033422	0.013542530231934507	0.030190923163900152	0.006497940768313128	0.10799274598422925	0.029347881686218744	0.14397565942723303
1:Del:C:1	0.0013959036836604355	0.0008136150282825838	0.0041467963081231575	0.004933853189359069	0.0037400792542487695	0.0064479253879108	0.0040161783105577345	0.011851069203117395	0.006715241158599383	0.002277216855436566	0.007088205476757139	0.0782642561988905	0.007050965642556548	0.005847017270862125	0.015124933019396849	0.031567083161789924	0.19689658686518668	0.018896459737443364	0.019371235079597683
1:Del:C:2	0.001119500790919119	0.0005196387064643204	0.0024261353290057743	0.002855515672417823	0.003282174218184082	0.00615957396075828	0.00044417752113076856	0.007021462366297442	0.0022564600117038936	0.003951803943200502	0.000277470375312987	0.009918049966363468	0.005493206757382723	0.004007181104971096	0.006171992806221169	0.007250874550081789	0.1765732079744339	0.007771180049021495	0.0011816496250685305
1:Del:C:3	0.0012251983203077543	0.002287076737966345	0.0019936704677820673	0.0031369340009086955	0.01074017503313371	0.001448390928489971	0.00625677141280903	0.007338966388488188	0.006629175443085842	0.001271752082357125	0.005418840620550327	0.006092519277444808	0.002204288304728834	0.002681750435003778	0.004948882434109692	0.00209437388144579	0.06128842737525701	0.011531243808567524	0.002741251536644995
1:Del:C:4	0.0012624705207053921	0.002768022331001703	0.001348919201955141	0.0031011407855839933	0.02529143245483283	0.000952525959291961	0.001240128687095421	0.003876856033311924	0.004348373000320862	6.4269902286469e-05	0.012658201440281118	0.005161359087469464	0.0011024481619278958	0.002640954530252202	0.003974473422858864	0.0017420268154819496	0.02974463539198041	0.005947185241966508	0.007103378254632844
1:Del:C:5	0.01175330397541984	0.001462674705835525	0.00764000068011228	0.012065181906800717	0.0716954178083688	0.0067202730098506434	0.0036887545610079543	0.009169298932247329	0.008465842924488242	0.0030216154278605244	0.003288523633382283	0.012093406169385616	0.0011103597629698926	0.010444462761515751	0.013124857469665584	0.0024840378460248757	0.017595591582357885	0.010351873549807352	0.0019527328031108482
1:Del:T:0	0.0027815000736154615	0.002397386767552234	0.01034337234479608	0.007773653275362449	0.007649621924647363	0.013919187732390127	0.01913009632320609	0.019566516540087505	0.016875418641639463	0.010886588164721616	0.1398614115640521	0.04443005457753316	0.008292249827863998	0.009504850122029894	0.11944943935144693	0.02502008346956245	0.029218943099258467	0.01204563048289856	0.03282986488426104
1:Del:T:1	0.003621457836125046	0.0009409184346441179	0.006651902070443611	0.014523323094472289	0.00630507579742698	0.017267861581131	0.002876992046221859	0.01842276887909975	0.010530307153239847	0.006873171413899399	0.27699076920747756	0.006166085103177466	0.0030307094578165563	0.009700135340099223	0.045185310996021154	0.012743869903788436	0.018148612250515724	0.011145371753767059	0.008760132454772246
1:Del:T:2	0.0018300008430378511	0.0020537094668225107	0.0074821916045402755	0.008709613849350716	0.014424184621311724	0.008961745050769443	0.007885665701614926	0.013458618390141055	0.01739376387849916	0.00935289264525636	0.08654887013137341	0.043782745582284406	0.008291226466826628	0.00814171705258559	0.035384896256728096	0.04219016723334789	0.01387558556511067	0.030736549227440263	0.006368017512140795
1:Del:T:3	0.007874892510008067	0.004866097915946738	0.006738365178462118	0.012886416160908994	0.022069821655750273	0.007067677614186323	0.015540951152797789	0.016007580623263493	0.015578368673450313	0.005194820059623453	0.11865396492183208	0.10913875188678503	0.006051815087339492	0.009372823527664878	0.02397501148690935	0.01295151403057389	0.017646009295713156	0.033197983771096916	0.007332551237195731
1:Del:T:4	0.028414167203009127	0.003316264173408854	0.005522494720062241	0.022637894201325254	0.05183183084242046	0.010356368438224309	0.014967483591171914	0.013649769789626589	0.035739499568007885	0.0	0.09288772156462073	0.050972392323892564	0.009681678907945752	0.013724202377488837	0.0548756017407868	0.005689684292301536	0.004548180468926084	0.031075039479183032	0.012778401209507137
1:Del:T:5	0.8259718045592308	0.00215194270851498	0.042987670232913305	0.46547187231481074	0.3716706831101328	0.4749501243233681	0.1704695062800693	0.02390147388746239	0.007155631255081972	0.01078676072473172	0.03537767048925161	0.011502004117620795	0.013326727135864535	0.2680692784115672	0.06580539985963951	0.0023677368968770904	0.006257172985933721	0.01148135800968908	0.0011642429232597352
1:Ins:C:0	0.0037095615897189283	0.002125802699095157	0.0035322601252119057	0.005316821855959698	0.0030792393526644446	0.005555396715644747	0.4859369722008705	0.0036385905288625507	0.004003954890487193	0.0005527373135555536	0.009686304020100183	0.0027836282971651373	0.0022451348226309163	0.005581330304848962	0.007312137419231704	0.00035289460327476264	0.0008476046858913833	0.004424990129108986	0.0004136751789758364
1:Ins:C:1	0.0007743213860248944	0.0003741988609544933	0.0034691143616510088	0.0025815884972689674	0.0018793196610204176	0.003196150713702082	0.018167965849861502	0.004004074679687619	0.006006124156992882	0.0032514742550847587	0.003159031120449072	0.0026154636257160746	0.00034229826866067015	0.002586001906402089	0.01080119470228965	0.004710531260061543	0.0025863397435023218	0.006109698081418174	0.007221774125355296
1:Ins:C:2	0.0004094160099228272	0.00040600820335384924	0.0006991937212296761	0.0009538000955990355	0.0012078215739893495	0.0025959842297743306	0.0015754807106713997	0.002957854507421871	0.0015365233607008122	0.0007240813896351028	0.0021356611700321083	0.005910380695713684	0.0003608621597777528	0.0012587502123278683	0.003525659557117251	0.004163090475776699	0.00579457895597443	0.004408265397069044	0.005169867099175463
1:Ins:C:3	0.0007114643576460367	0.0016514025253854924	0.0009468129169545136	0.0012858535844134167	0.0007948260906414362	0.0009308654513006332	0.00039116591920901556	0.0018969925088458694	0.005117993375752122	0.005867474541155389	0.0013641616467066342	0.0009227806291892193	4.9260807427344846e-05	0.0014683006737323011	0.0022725113330670866	0.0007802325452212245	0.008160902943927795	0.0032476405825582334	0.0016342498823360074
1:Ins:C:4	0.0013438610645243898	0.0022227535910496954	0.001771146224346012	0.002608028743234172	0.003646835068357177	0.00310102172094048	0.00047474077940933056	0.0021580690797782156	0.005330894839844404	0.002580704835418146	0.0071222317363572075	0.004755966132088361	8.250514718383784e-05	0.0021855797658645315	0.0037105044542931863	0.002036148113402305	0.002750179166905582	0.006968201957643032	0.0009301899826459703
1:Ins:C:5	0.004734520616623925	0.028658590107224883	0.022769843727637636	0.01646963455248624	0.029120757598429917	0.01992075573040935	0.0019365220469626365	0.016818158433306963	0.025117246182635555	0.0014232562464894726	0.0066968867084142404	0.003378801280632615	0.001019172712112777	0.018740648177918047	0.03557915784767829	0.004941244771471247	0.00528922067838721	0.02481284197507193	0.008093885092639539
