MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Ins:C:2	9.07E-05	1.60E-04	5.25E-05	1.39E-04	9.89E-05	2.02E-04	3.11E-04	1.55E-04	3.89E-04	7.64E-05	2.88E-04	1.61E-04	1.59E-04
1:Ins:C:3	4.75E-05	2.20E-04	9.77E-05	1.50E-04	7.24E-05	1.56E-04	2.43E-04	2.16E-04	2.05E-04	1.95E-05	2.70E-04	1.89E-04	1.19E-04
1:Ins:C:4	9.91E-05	2.82E-04	1.73E-04	2.63E-04	8.46E-05	2.63E-04	3.08E-04	2.25E-04	2.74E-04	4.11E-05	3.27E-04	1.20E-04	1.85E-04
1:Ins:C:5	6.24E-04	1.03E-03	4.41E-04	1.76E-03	3.20E-04	7.97E-04	1.13E-03	4.86E-04	1.35E-03	2.08E-04	1.15E-03	2.38E-04	1.37E-03
1:Ins:T:0	4.07E-04	7.96E-04	3.89E-04	7.86E-04	4.73E-04	4.71E-04	5.68E-04	5.94E-04	1.19E-03	2.21E-04	9.01E-04	3.46E-04	7.78E-04
1:Ins:T:1	8.09E-05	1.59E-03	3.39E-04	5.99E-04	4.33E-04	5.15E-04	1.52E-03	9.62E-04	5.51E-03	3.37E-04	4.36E-03	1.43E-03	4.88E-04
1:Ins:T:2	1.60E-04	8.89E-04	2.16E-04	5.44E-04	2.37E-04	6.31E-04	8.14E-04	3.35E-04	2.04E-03	2.23E-04	1.69E-03	8.68E-04	4.04E-04
1:Ins:T:3	1.83E-04	5.45E-04	1.67E-04	4.54E-04	2.17E-04	5.68E-04	5.98E-04	4.06E-04	1.27E-03	1.55E-04	9.05E-04	4.46E-04	3.24E-04
1:Ins:T:4	1.55E-04	7.46E-04	2.84E-04	5.28E-04	1.18E-04	5.08E-04	6.91E-04	3.27E-04	8.46E-04	1.83E-04	8.03E-04	2.39E-04	4.87E-04
1:Ins:T:5	3.99E-03	1.37E-02	5.55E-03	8.39E-03	6.34E-03	7.52E-03	1.12E-02	9.50E-03	7.97E-03	3.57E-03	1.57E-02	1.15E-03	1.05E-02
2:Del:R:0	3.86E-04	6.56E-04	1.92E-04	9.95E-04	1.56E-04	4.91E-04	1.35E-03	2.89E-04	1.35E-03	2.87E-04	1.66E-03	3.89E-04	6.57E-04
2:Del:R:1	6.34E-04	1.27E-03	3.40E-04	1.55E-03	2.85E-04	5.16E-04	2.20E-03	3.59E-04	1.18E-03	2.30E-04	1.58E-03	2.71E-04	1.19E-03
2:Del:R:2	1.41E-04	3.52E-04	1.46E-04	4.07E-04	8.95E-05	2.45E-04	5.47E-04	2.86E-04	5.82E-04	1.09E-04	5.04E-04	2.60E-04	3.65E-04
2:Del:R:3	4.37E-04	6.17E-04	4.61E-05	1.29E-03	3.49E-05	1.18E-04	2.15E-04	1.48E-04	5.95E-04	6.95E-06	2.14E-04	2.14E-04	1.05E-03
2:Del:R:4	3.01E-04	4.64E-04	4.47E-05	8.82E-04	4.53E-05	5.96E-05	9.90E-05	1.62E-04	4.21E-04	3.24E-05	1.87E-04	9.53E-05	7.18E-04
2:Del:R:5	1.36E-03	1.87E-03	1.28E-04	3.72E-03	2.37E-09	6.86E-05	5.14E-04	3.88E-04	1.83E-03	6.36E-05	2.11E-04	8.03E-05	3.62E-03
3:Del:R:0	9.94E-05	2.92E-04	1.09E-05	1.40E-04	8.62E-05	2.20E-04	6.78E-04	3.00E-04	9.98E-04	2.15E-04	1.08E-03	9.91E-05	1.75E-04
3:Del:R:1	6.41E-04	1.36E-03	2.59E-04	1.66E-03	2.38E-04	4.38E-04	2.64E-03	5.74E-04	1.03E-03	1.99E-04	1.78E-03	1.35E-04	1.35E-03
3:Del:R:2	1.44E-04	3.25E-04	1.32E-04	4.59E-04	1.00E-04	5.99E-05	7.33E-04	1.33E-04	4.63E-04	5.33E-05	5.66E-04	4.36E-10	3.78E-04
3:Del:R:3	9.90E-05	9.67E-05	2.81E-05	1.60E-04	1.95E-05	6.09E-05	2.77E-04	1.16E-04	1.36E-04	4.40E-06	1.73E-04	3.35E-05	1.15E-04
3:Del:R:4	4.31E-05	7.57E-05	5.01E-05	1.00E-04	2.28E-05	1.52E-05	1.02E-04	7.70E-05	1.09E-04	4.44E-05	7.87E-05	0.00E+00	8.44E-05
3:Del:R:5	1.04E-04	1.19E-04	3.31E-05	2.05E-04	2.95E-05	1.67E-05	8.29E-05	7.68E-05	1.16E-04	3.51E-05	5.09E-05	0.00E+00	2.34E-04
4:Del:R:0	8.22E-05	2.42E-04	2.03E-05	1.94E-04	5.53E-05	2.18E-04	6.06E-04	3.28E-04	9.84E-04	1.93E-04	9.67E-04	5.07E-05	1.44E-04
4:Del:R:1	6.07E-04	8.57E-04	2.83E-04	1.28E-03	1.92E-04	1.74E-04	2.33E-03	5.11E-04	9.75E-04	2.31E-04	1.23E-03	5.22E-05	9.69E-04
4:Del:R:2	1.69E-04	2.77E-04	1.26E-05	3.01E-04	7.62E-05	3.71E-05	5.51E-04	2.36E-04	3.82E-04	2.48E-05	3.97E-04	5.03E-05	2.63E-04
4:Del:R:3	6.67E-05	1.28E-04	4.78E-05	1.61E-04	1.51E-07	6.90E-06	1.84E-04	1.50E-04	1.74E-04	4.41E-05	1.44E-04	3.32E-05	1.41E-04
4:Del:R:4	3.99E-05	7.16E-05	1.77E-05	9.70E-05	8.39E-06	3.10E-05	1.08E-04	2.65E-05	9.71E-05	3.64E-05	7.94E-05	1.40E-05	9.83E-05
4:Del:R:5	4.20E-05	6.95E-05	1.43E-09	8.48E-05	0.00E+00	1.80E-05	6.16E-05	4.02E-05	6.71E-05	5.26E-06	4.96E-05	2.88E-09	8.43E-05
5:Del:R:0	1.08E-04	1.43E-03	2.13E-04	1.57E-04	3.84E-04	6.66E-04	2.79E-03	2.59E-03	5.40E-03	1.04E-03	5.48E-03	3.79E-04	5.12E-04
5:Del:R:1	3.73E-04	4.82E-04	2.12E-04	7.49E-04	1.44E-04	1.88E-04	7.56E-04	4.08E-04	7.57E-04	2.38E-04	6.09E-04	2.35E-05	5.01E-04
5:Del:R:2	8.31E-05	1.49E-04	1.32E-04	1.80E-04	3.81E-05	6.74E-05	2.05E-04	1.78E-04	2.35E-04	1.25E-04	1.81E-04	0.00E+00	1.62E-04
5:Del:R:3	4.80E-05	7.98E-05	4.66E-05	1.41E-04	2.70E-07	2.98E-05	5.84E-05	9.16E-05	8.00E-05	5.15E-05	7.19E-05	3.20E-05	1.15E-04
5:Del:R:4	2.57E-05	2.48E-05	2.28E-05	5.38E-05	0.00E+00	1.34E-05	5.17E-05	1.47E-05	3.75E-05	5.37E-10	3.08E-05	9.47E-10	4.96E-05
5:Del:R:5	1.50E-05	1.85E-05	3.13E-10	3.60E-05	6.29E-06	7.68E-06	2.01E-05	1.58E-05	2.66E-05	1.04E-07	1.52E-05	5.89E-06	3.05E-05
2:Ins:R:0	6.35E-04	1.20E-03	1.75E-04	1.25E-03	4.13E-04	4.12E-04	3.35E-04	6.99E-04	1.46E-03	2.06E-04	1.09E-03	2.79E-04	1.17E-03
2:Ins:R:1	2.10E-04	5.46E-04	1.39E-04	4.98E-04	1.27E-04	3.55E-04	7.47E-04	4.31E-04	1.07E-03	3.16E-05	1.13E-03	1.86E-04	3.83E-04
2:Ins:R:2	5.91E-05	3.47E-04	9.02E-05	1.83E-04	3.01E-05	1.87E-04	4.47E-04	2.23E-04	5.05E-04	8.78E-05	5.69E-04	8.02E-05	1.53E-04
2:Ins:R:3	6.91E-05	1.34E-04	5.68E-05	1.40E-04	5.12E-05	1.14E-04	1.48E-04	1.73E-04	1.62E-04	5.70E-05	1.81E-04	1.02E-04	1.28E-04
2:Ins:R:4	1.36E-04	4.54E-04	1.37E-04	3.27E-04	1.11E-04	6.93E-05	2.18E-04	1.51E-04	3.48E-04	9.28E-05	3.58E-04	3.04E-05	3.66E-04
2:Ins:R:5	9.62E-04	3.47E-03	7.92E-04	1.82E-03	1.52E-04	2.34E-04	5.36E-04	6.22E-04	2.11E-03	2.98E-04	2.08E-03	4.98E-05	2.56E-03
3:Ins:R:0	4.04E-04	6.95E-04	1.00E-04	8.92E-04	2.44E-04	3.08E-04	4.28E-04	6.56E-04	7.03E-04	1.51E-04	8.85E-04	3.94E-05	7.69E-04
3:Ins:R:1	1.21E-04	6.69E-04	2.18E-04	4.42E-04	1.33E-04	3.15E-04	9.06E-04	2.18E-04	4.42E-04	7.68E-05	8.44E-04	8.85E-05	3.66E-04
3:Ins:R:2	3.91E-05	9.67E-05	4.53E-05	1.43E-04	4.15E-05	9.61E-05	1.19E-04	9.42E-05	2.40E-04	6.38E-05	1.63E-04	1.39E-09	6.16E-05
3:Ins:R:3	2.57E-05	3.61E-05	6.91E-06	3.04E-05	2.63E-05	2.54E-05	4.63E-05	6.35E-05	6.02E-05	0.00E+00	4.37E-05	1.64E-05	3.40E-05
3:Ins:R:4	2.88E-05	4.51E-05	1.44E-06	8.91E-05	4.02E-05	5.15E-05	5.73E-05	5.84E-06	1.68E-05	2.78E-05	3.54E-05	3.60E-10	5.13E-05
3:Ins:R:5	7.89E-05	2.84E-04	1.16E-04	2.68E-04	8.98E-05	6.69E-06	2.94E-04	4.51E-05	1.88E-04	4.91E-05	3.90E-04	0.00E+00	1.90E-04
4:Ins:R:0	6.86E-04	1.27E-03	5.46E-05	1.28E-03	2.40E-04	1.87E-04	3.99E-04	9.20E-04	1.23E-03	1.30E-04	1.06E-03	1.50E-04	1.35E-03
4:Ins:R:1	1.54E-04	7.40E-04	2.28E-04	4.43E-04	1.47E-04	2.54E-04	1.02E-03	4.12E-04	1.07E-03	4.82E-05	1.04E-03	8.52E-05	3.98E-04
4:Ins:R:2	5.73E-05	1.11E-04	4.62E-05	1.32E-04	3.35E-05	4.39E-05	1.18E-04	5.48E-05	1.36E-04	6.24E-05	8.65E-05	2.66E-09	9.60E-05
4:Ins:R:3	1.76E-05	8.10E-05	3.68E-05	4.89E-05	2.24E-05	3.64E-05	6.30E-05	4.20E-05	9.80E-05	1.04E-06	1.00E-04	1.76E-05	6.98E-05
4:Ins:R:4	4.44E-05	1.26E-04	5.47E-05	9.72E-05	5.46E-05	5.93E-05	9.88E-05	9.79E-05	1.52E-04	6.15E-05	1.18E-04	5.55E-10	9.95E-05
4:Ins:R:5	7.60E-05	2.45E-04	9.41E-05	1.96E-04	7.85E-05	1.22E-04	2.22E-04	1.11E-04	1.18E-04	4.80E-05	1.92E-04	2.60E-05	1.83E-04
5:Ins:R:0	1.35E-03	2.51E-03	1.62E-08	2.86E-03	6.67E-09	2.13E-08	2.66E-04	4.58E-03	2.36E-03	4.64E-07	1.87E-03	6.83E-05	2.46E-03
5:Ins:R:1	2.73E-04	2.12E-03	6.61E-04	1.68E-03	3.84E-04	9.70E-04	2.73E-03	8.61E-04	1.41E-03	3.07E-04	2.55E-03	1.37E-04	1.26E-03
5:Ins:R:2	5.99E-05	1.12E-04	3.54E-05	1.28E-04	3.94E-05	2.68E-05	8.06E-05	9.17E-05	1.45E-04	4.98E-05	1.22E-04	3.43E-05	9.69E-05
5:Ins:R:3	4.28E-05	8.97E-05	1.33E-05	8.07E-05	2.33E-05	3.61E-05	4.62E-05	6.71E-05	1.14E-04	5.03E-05	7.47E-05	4.54E-05	6.50E-05
5:Ins:R:4	1.77E-05	5.39E-05	3.14E-05	5.57E-05	3.40E-05	3.05E-05	6.90E-05	5.25E-05	7.17E-05	6.99E-06	1.02E-04	1.11E-09	4.63E-05
5:Ins:R:5	2.31E-05	7.22E-05	2.41E-05	6.01E-05	1.77E-05	4.06E-05	4.13E-05	3.10E-07	5.22E-05	2.13E-05	4.23E-05	9.37E-10	3.10E-05
2:Del:M:1	4.35E-04	7.37E-04	2.31E-04	1.06E-03	1.66E-04	4.50E-04	1.74E-03	2.74E-04	1.06E-03	2.12E-04	1.29E-03	2.85E-04	8.64E-04
3:Del:M:1	4.99E-05	2.65E-04	4.15E-05	1.39E-04	2.31E-05	1.87E-04	6.49E-04	2.30E-04	9.50E-04	2.00E-04	9.56E-04	7.45E-05	1.67E-04
3:Del:M:2	3.30E-04	7.77E-04	2.50E-04	9.30E-04	9.12E-05	2.75E-04	1.46E-03	1.80E-04	7.04E-04	2.09E-04	1.18E-03	1.11E-04	6.99E-04
4:Del:M:1	1.08E-04	2.57E-04	3.15E-05	2.31E-04	4.80E-05	1.19E-04	5.88E-04	2.80E-04	7.40E-04	2.03E-04	7.12E-04	1.94E-05	1.68E-04
4:Del:M:2	1.69E-04	4.06E-04	1.09E-04	4.94E-04	3.57E-05	2.37E-04	8.13E-04	1.14E-04	6.14E-04	2.34E-04	5.84E-04	1.45E-04	3.39E-04
4:Del:M:3	3.95E-04	6.14E-04	1.86E-04	8.62E-04	8.32E-05	2.28E-04	1.60E-03	3.49E-04	7.17E-04	2.25E-04	9.16E-04	8.43E-05	6.36E-04
5:Del:M:1	1.36E-04	1.41E-03	2.79E-04	4.23E-04	3.85E-04	3.66E-04	2.49E-03	1.50E-03	4.16E-03	1.01E-03	4.53E-03	4.04E-04	3.48E-04
5:Del:M:2	1.33E-04	8.30E-04	1.76E-04	5.31E-04	3.09E-04	3.57E-04	1.49E-03	7.40E-04	2.00E-03	1.62E-03	1.96E-03	3.70E-04	4.08E-04
5:Del:M:3	1.54E-04	3.64E-04	9.38E-05	3.09E-04	2.04E-04	3.40E-04	6.48E-04	4.72E-04	8.42E-04	1.33E-03	8.22E-04	3.14E-04	3.52E-04
5:Del:M:4	1.49E-04	2.81E-04	1.10E-04	2.51E-04	1.57E-05	1.42E-04	4.89E-04	1.63E-04	5.97E-04	8.56E-04	4.61E-04	1.98E-04	3.18E-04
5:Del:M:5	4.36E-04	6.17E-04	4.30E-04	7.61E-04	2.17E-04	1.82E-04	7.38E-04	7.18E-04	1.45E-03	7.67E-04	8.90E-04	1.35E-04	6.10E-04
