NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	186.818	24.823	41.326	16.786	0.095	0.98	1000000.0
2	188.987	24.632	40.646	16.602	0.095	0.98	1000000.0
3	189.619	24.641	40.67	16.555	0.098	0.981	1000000.0
4	182.516	24.694	37.499	16.573	4.291	0.98	1000000.0
5	183.595	24.703	38.511	16.596	2.194	0.98	1000000.0
6	171.932	24.65	33.82	16.524	3.242	0.981	1000000.0
7	179.484	24.709	36.669	16.611	0.094	0.98	1000000.0
8	186.705	24.776	38.717	16.673	1.146	0.98	1000000.0
9	179.798	24.66	37.18	16.503	0.095	0.981	1000000.0
10	183.319	24.952	37.381	16.852	0.097	0.98	1000000.0
11	179.905	24.897	36.162	16.737	1.147	0.98	1000000.0
12	204.207	24.733	47.453	16.607	0.098	0.98	1000000.0
13	176.555	24.635	35.929	16.496	0.1	0.981	1000000.0
14	175.238	24.732	34.832	16.662	1.145	0.98	1000000.0
15	178.238	24.723	35.634	16.592	0.098	0.98	1000000.0
16	186.841	24.703	39.281	16.56	0.096	0.981	1000000.0
17	179.129	24.643	35.542	16.519	2.194	0.981	1000000.0
18	187.244	24.559	39.711	16.38	0.098	0.981	1000000.0
19	179.74	24.717	37.31	16.615	0.1	0.981	1000000.0
20	189.936	24.716	41.673	16.655	0.096	0.98	1000000.0
21	181.2	24.646	36.459	16.485	3.242	0.981	1000000.0
22	190.768	24.692	42.377	16.574	0.097	0.98	1000000.0
23	189.395	24.712	41.198	16.605	0.096	0.98	1000000.0
24	205.056	24.919	47.311	16.864	0.102	0.98	1000000.0
25	184.785	24.813	38.748	16.667	0.096	0.98	1000000.0
26	180.953	24.715	36.324	16.615	1.144	0.981	1000000.0
27	190.588	24.771	41.275	16.578	0.096	0.98	1000000.0
28	188.888	24.644	41.335	16.514	10.588	0.981	1000000.0
29	181.192	24.617	38.271	16.511	0.099	0.98	1000000.0
30	189.371	24.699	43.142	16.629	5.344	0.981	1000000.0
31	174.772	24.711	35.005	16.67	0.1	0.98	1000000.0
32	202.366	24.728	47.156	16.66	1.147	0.98	1000000.0
33	176.088	24.716	35.867	16.583	0.095	0.98	1000000.0
34	190.363	24.653	42.468	16.552	0.095	0.98	1000000.0
35	176.826	24.774	34.937	16.66	1.145	0.98	1000000.0
36	185.508	24.708	39.568	16.635	2.195	0.98	1000000.0
37	182.847	24.875	38.336	16.672	0.099	0.98	1000000.0
38	183.539	24.709	38.1	16.546	1.145	0.98	1000000.0
39	171.896	24.71	34.249	16.637	2.197	0.98	1000000.0
40	178.91	24.76	36.698	16.668	0.099	0.98	1000000.0
41	184.592	24.602	40.465	16.546	0.098	0.981	1000000.0
42	180.26	24.646	36.311	16.474	0.094	0.981	1000000.0
43	181.598	24.793	37.905	16.705	0.095	0.98	1000000.0
44	176.46	24.668	35.283	16.656	1.144	0.98	1000000.0
45	206.352	24.739	48.301	16.583	1.145	0.98	1000000.0
46	185.153	24.78	40.176	16.683	1.15	0.98	1000000.0
47	181.634	24.582	37.088	16.518	1.144	0.981	1000000.0
48	182.877	24.599	38.282	16.449	1.145	0.981	1000000.0
49	176.376	24.588	35.633	16.503	1.146	0.98	1000000.0
50	183.984	24.769	39.146	16.657	0.099	0.98	1000000.0
51	178.879	24.695	36.697	16.657	0.096	0.98	1000000.0
52	188.646	24.678	42.367	16.618	0.097	0.98	1000000.0
53	186.818	24.589	40.454	16.451	0.096	0.981	1000000.0
54	189.066	24.703	42.497	16.64	0.094	0.98	1000000.0
55	211.562	24.75	49.22	16.588	1.144	0.981	1000000.0
56	178.207	24.731	36.65	16.645	0.099	0.98	1000000.0
57	178.257	24.76	36.33	16.695	0.097	0.98	1000000.0
58	173.06	24.835	34.507	16.766	1.147	0.98	1000000.0
59	180.607	24.675	36.945	16.559	5.342	0.98	1000000.0
60	187.051	24.641	40.526	16.482	0.095	0.981	1000000.0
61	189.619	24.579	42.021	16.436	0.096	0.981	1000000.0
62	176.236	24.663	35.22	16.524	1.149	0.98	1000000.0
63	176.226	24.644	36.371	16.572	1.147	0.98	1000000.0
64	185.174	24.678	39.43	16.566	0.097	0.98	1000000.0
65	188.859	24.48	42.056	16.433	1.144	0.981	1000000.0
66	206.067	24.706	50.325	16.64	0.106	0.98	1000000.0
67	182.966	24.742	38.104	16.603	1.146	0.98	1000000.0
68	179.083	24.581	37.029	16.454	0.096	0.981	1000000.0
69	177.437	24.64	35.718	16.518	1.144	0.981	1000000.0
70	177.667	24.744	35.648	16.611	0.095	0.98	1000000.0
71	206.275	24.788	48.385	16.675	8.489	0.98	1000000.0
72	181.974	24.663	38.326	16.621	0.096	0.98	1000000.0
73	203.979	24.759	48.735	16.716	1.147	0.98	1000000.0
74	189.984	24.815	42.594	16.751	1.151	0.98	1000000.0
75	178.538	24.695	36.06	16.587	0.096	0.98	1000000.0
76	180.307	24.737	37.491	16.739	0.097	0.98	1000000.0
77	185.406	24.813	38.572	16.776	1.147	0.98	1000000.0
78	189.04	24.613	42.107	16.496	0.096	0.98	1000000.0
79	174.486	24.715	33.806	16.671	1.145	0.98	1000000.0
80	177.389	24.695	35.659	16.637	1.149	0.98	1000000.0
81	186.608	24.569	41.73	16.45	2.198	0.981	1000000.0
82	171.585	24.74	33.538	16.6	0.096	0.98	1000000.0
83	185.865	24.825	40.309	16.666	7.439	0.98	1000000.0
84	185.828	24.84	39.301	16.833	0.1	0.98	1000000.0
85	182.964	24.711	38.119	16.553	0.096	0.98	1000000.0
86	175.901	24.75	35.554	16.663	1.149	0.98	1000000.0
87	183.629	24.691	39.145	16.549	0.096	0.98	1000000.0
88	184.373	24.763	39.947	16.673	3.245	0.98	1000000.0
89	177.293	24.786	34.888	16.667	0.095	0.98	1000000.0
90	171.277	24.877	33.966	16.867	1.148	0.98	1000000.0
91	171.769	24.556	33.373	16.439	1.142	0.981	1000000.0
92	184.155	24.756	38.197	16.665	2.194	0.98	1000000.0
93	174.612	24.777	34.64	16.64	0.094	0.98	1000000.0
94	182.798	24.664	38.219	16.618	1.146	0.98	1000000.0
95	210.742	24.735	48.918	16.647	2.193	0.98	1000000.0
96	205.623	24.81	47.922	16.64	1.145	0.98	1000000.0
97	171.207	24.658	33.337	16.597	2.194	0.98	1000000.0
98	206.073	24.738	47.58	16.621	1.145	0.98	1000000.0
99	179.427	24.803	35.944	16.65	1.146	0.981	1000000.0
100	179.129	24.703	36.598	16.574	5.342	0.981	1000000.0
