Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
CPCT02340050T	377	8	304	73	0	34	33	58	10	25	13	11	49	8	15	64	21	16	69	15
CPCT02080280T	13	164	14	111	203	24	93	33	10	11	0	9	16	18	9	19	27	6	9	0
CPCT02080282T	57	56	54	0	83	24	38	21	30	26	13	2	36	21	29	14	6	32	21	6
CPCT02060163T	4	3	9	16	0	0	14	58	3	8	0	5	0	13	31	0	0	5	14	3
CPCT02011025T	69	77	54	14	73	0	68	39	10	13	57	38	29	30	40	28	18	9	21	0
CPCT02010754TII	19	66	38	24	40	22	78	30	0	0	46	12	17	7	11	2	181	3	60	9
CPCT02010716T	17	436	61	39	72	78	155	93	40	17	22	52	45	77	37	49	26	0	12	1
CPCT02170039T	9	52	37	46	3	12	7	15	4	10	0	24	3	43	0	18	3	7	19	1
CPCT02080284T	0	25	10	10	21	1	15	20	4	1	9	5	2	1	0	0	2	7	1	10
CPCT02030555T	10	173	45	48	23	13	47	10	40	21	50	10	37	12	26	52	21	0	37	2
CPCT02011037T	43	377	51	50	71	68	132	21	41	14	11	46	50	34	15	36	52	8	0	9
CPCT02120180T	16	66	29	16	0	49	42	14	31	9	1	17	53	0	12	10	10	1	15	2
CPCT02050304T	25	421	70	781	34	205	245	40	135	42	128	66	41	180	158	16	71	15	0	15
CPCT02020895T	21	10	92	47	2	3	42	17	5	1	48	10	39	27	4	0	10	8	26	8
CPCT02090032T	23	48	30	68	0	175	78	28	52	13	105	0	2	11	11	10	169	0	0	10
CPCT02020662T	5	73	1	9	46	19	35	57	2	5	37	28	0	13	18	15	13	8	15	1
DRUP01080025T	87	338	11	84	101	115	171	96	60	117	0	48	27	34	80	14	255	150	97	19
CPCT02020891T	30	170	19	9	0	39	31	29	17	21	24	40	17	22	0	35	21	18	9	18
CPCT02080266TII	10	0	15	0	85	0	41	38	18	14	0	29	35	9	0	50	89	22	111	10
CPCT02020901T	22	95	41	17	64	8	86	22	4	13	24	17	33	21	49	47	10	17	0	22
CPCT02080287T	24	98	33	21	0	12	48	26	15	3	24	31	34	6	29	3	23	5	41	6
CPCT02011045T	44	57	68	17	0	22	52	18	3	21	0	17	36	8	7	48	21	14	6	4
CPCT02020897T	29	52	21	30	26	37	27	7	0	0	0	25	3	8	6	7	18	18	0	14
CPCT02120101T	24	5	61	28	0	16	2	34	15	13	6	17	49	3	33	15	4	14	25	1
CPCT02020910T	25	209	37	35	0	39	71	19	15	14	0	50	37	26	22	15	27	17	24	11
CPCT02120095T	20	146	4	163	12	78	96	73	12	7	14	31	1	17	0	7	14	2	6	6
CPCT02080294T	22	0	43	2	34	28	46	32	15	8	0	9	41	6	11	1	17	3	83	10
CPCT02080292T	6	3	33	11	0	2	3	24	12	3	0	1	2	2	8	19	11	5	10	5
CPCT02120098T	8	135	4	65	1	16	30	41	9	4	50	18	11	17	47	27	15	7	0	7
CPCT02120105T	3430	202	107	27	7	11	90	120	5	15	39	27	0	56	81	46	12	0	87	248
CPCT02020914T	26	184	43	11	0	45	35	24	17	7	32	35	25	20	37	18	13	4	7	4
CPCT02160035T	13	248	54	57	34	41	32	124	17	10	0	56	16	13	4	20	20	5	19	0
CPCT02050310T	75	19	51	43	0	45	19	68	21	13	56	21	17	16	30	2	16	18	5	9
CPCT02290061T	28	245	46	92	72	87	94	68	34	22	4	70	13	18	69	40	11	12	11	8
CPCT02050308T	43	71	222	32	18	40	76	142	5	15	32	25	68	30	0	31	0	16	24	3
CPCT02090035T	12	125	76	7	31	27	45	41	2	6	21	23	68	8	0	28	9	4	1	12
CPCT02020933T	23	4	12	0	10	22	34	30	9	25	45	14	8	16	23	10	33	53	7	35
CPCT02020930T	11	114	38	135	30	29	45	19	12	4	81	14	10	19	27	18	17	5	19	6
CPCT02020934T	38	269	46	75	0	52	183	51	12	4	69	73	25	32	0	17	34	12	0	10
CPCT02020939T	8	34	42	32	3	17	42	14	2	8	0	20	25	13	17	9	8	6	47	1
CPCT02020670T	50	656	78	41	130	118	179	74	53	4	0	36	52	28	26	60	37	0	23	16
CPCT02020837TII	10	11	5	67	0	38	53	29	10	17	0	18	11	3	7	0	137	11	110	27
CPCT02030459T	48	0	173	0	0	12	22	52	5	95	49	25	85	12	20	33	6	154	3	17
CPCT02350019T	2	0	3	11	0	0	5	11	4	1	20	0	2	2	19	0	0	4	1	0
CPCT02050424T	79	1955	59	117	763	277	683	272	187	1	72	372	16	134	104	181	247	7	0	0
CPCT02340064T	33	57	43	38	25	23	35	50	15	0	0	8	21	8	2	17	10	8	8	8
CPCT02011045TII	48	60	75	22	9	26	53	18	0	16	0	15	37	9	4	40	14	10	5	4
CPCT02120189T	30	158	17	179	85	30	74	43	15	13	116	13	23	51	16	53	11	23	0	19
CPCT02010754T	19	61	66	44	23	23	42	63	8	6	42	19	6	17	35	6	2	7	10	5
CPCT02020868T	11	70	43	21	0	17	12	30	17	8	24	6	30	17	4	34	17	3	16	8
CPCT02060286T	27	260	23	68	79	58	165	22	67	9	0	15	64	23	63	100	44	0	30	14
CPCT02060288T	109	71	174	22	60	61	41	39	17	20	62	12	13	16	18	10	5	46	13	5
CPCT02120193T	15	54	59	42	12	12	39	27	24	10	19	10	33	11	12	22	31	12	30	12
CPCT02120187T	53	71	33	33	26	29	38	28	4	30	0	26	36	22	30	18	17	46	14	16
CPCT02120191T	21	82	85	24	29	50	60	27	24	7	27	28	104	25	7	52	4	0	4	16
CPCT02080304T	15	2	93	16	41	38	23	34	8	15	0	14	18	0	4	21	5	11	0	11
CPCT02080307T	23	94	18	61	117	29	35	33	0	4	66	0	37	29	44	29	21	0	58	0
CPCT02080303T	9	56	18	15	0	0	35	33	15	0	37	4	5	3	7	17	14	3	0	30
CPCT02340067T	197	7	253	36	0	109	53	64	12	6	43	48	63	32	63	0	17	29	64	0
CPCT02030461T	65	1458	171	378	226	247	340	162	125	27	194	83	22	610	102	51	141	14	0	9
CPCT02020919T	105	75	0	48	151	0	15	28	5	87	0	25	0	20	18	0	25	102	0	1
CPCT02050432T	12	18	61	5	36	0	29	29	29	1	45	13	46	8	24	16	0	4	2	0
CPCT02120110T	25	16	181	38	2	33	21	55	13	0	15	0	18	16	7	6	0	0	61	1
CPCT02080308T	20	8	39	20	22	0	23	25	4	8	3	2	23	7	12	16	3	4	9	3
CPCT02020951T	3	2	28	3	36	3	1	22	10	1	18	0	5	14	1	8	2	13	1	4
DRUP01060009T	138	20	318	104	51	2	59	242	0	23	0	4	73	15	1	5	14	43	80	4
CPCT02020949T	27	377	33	40	0	14	41	44	28	12	82	15	24	18	19	47	190	9	63	0
CPCT02020960T	35	130	75	51	8	47	55	25	18	22	85	29	50	36	56	39	20	14	0	12
WIDE01010033T	3	0	41	0	4	1	12	11	0	2	6	3	11	2	19	13	13	5	8	2
CPCT02340115T	67	207	54	11	26	0	61	42	22	10	126	39	21	14	42	2	84	19	20	9
CPCT02050322T	20	149	42	123	52	61	61	65	15	20	39	7	24	42	34	67	10	24	0	0
CPCT02050046T	24	96	73	60	12	8	85	48	31	11	0	20	22	13	36	5	12	10	72	0
CPCT02050331T	24	0	39	29	0	0	12	23	8	5	0	14	10	3	4	0	2	0	9	7
WIDE01010071T	18	93	19	2	39	17	32	15	0	593	61	38	11	8	20	3	5	0	51	28
CPCT02020895TII	21	11	97	52	7	9	49	11	1	5	35	10	35	28	0	5	23	10	26	7
CPCT02030468T	48	56	56	45	7	4	11	76	4	111	22	32	17	6	3	7	8	9	62	7
CPCT02020959T	58	29	51	20	33	20	28	33	0	4	30	19	9	7	15	17	16	29	26	6
CPCT02080313T	20	61	32	26	0	33	32	0	7	15	12	16	12	28	23	17	17	10	20	0
CPCT02080311T	8	42	20	33	42	11	61	31	17	17	0	30	23	12	24	15	41	0	50	10
CPCT02011108T	559	110	85	16	49	53	68	47	9	52	91	16	43	40	69	73	27	57	32	38
CPCT02080314T	20	146	10	14	105	0	110	54	22	37	41	31	8	26	18	0	93	46	0	7
CPCT02020694T	46	162	18	88	51	55	27	81	18	9	31	0	3	27	28	0	11	8	33	0
CPCT02020672T	4	6	16	11	0	27	18	124	1	4	0	5	30	9	7	1	3	4	20	18
WIDE01010123T	10	84	29	4	28	0	40	19	4	8	25	15	14	10	21	4	19	0	24	0
CPCT02020665T	21	83	21	45	0	54	45	62	22	31	8	38	19	12	15	8	26	22	13	12
CPCT02080207T	9	69	61	23	45	51	15	81	27	19	3	0	26	8	8	12	8	7	8	0
CPCT02060291T	2	452	1	64	203	62	71	66	10	7	125	44	11	19	90	0	33	0	0	0
CPCT02050441T	51	0	57	15	0	46	39	6	6	3	2	13	48	4	2	21	16	8	5	19
CPCT02050440T	128	124	43	68	56	51	63	31	2	20	32	12	36	42	55	27	17	42	0	7
CPCT02050438T	36	253	34	53	0	61	113	34	21	11	32	26	22	58	11	34	40	5	0	1
DRUP01230001T	21424	275	6157	308	2806	0	435	669	758	433	310	396	949	0	0	0	0	377	0	3986
CPCT02080205T	105	140	159	32	36	107	104	75	43	42	60	51	26	23	0	9	26	75	10	2
CPCT02020714T	18	37	27	37	0	19	15	147	0	17	9	30	8	18	22	11	12	5	6	10
WIDE01010172T	222	212	110	70	124	133	103	33	18	151	23	37	34	30	0	15	56	187	15	25
CPCT02340081T	3	0	15	5	20	5	5	195	0	4	31	0	7	4	0	13	2	5	11	1
CPCT02010801T	113	3	109	1	35	14	52	59	12	56	11	1	79	19	16	13	7	109	58	17
CPCT02010794T	64	335	127	179	11	209	76	79	121	450	140	86	20	20	70	30	21	11	12	38
CPCT02340083T	57	314	45	21	11	94	66	145	0	12	5	13	20	33	14	17	29	14	52	4
CPCT02050347T	1	18	3	57	8	3	7	113	11	6	0	0	2	5	3	15	6	0	12	0
CPCT02120198T	55	152	40	66	2	65	51	31	9	7	23	28	26	22	22	57	26	26	12	10
CPCT02120199T	61	40	69	41	0	4	37	38	28	66	9	0	29	53	23	19	30	83	23	35
WIDE01010255T	22	706	96	113	235	141	328	88	94	3	85	87	37	43	54	13	57	11	31	12
CPCT02040241T	29	170	43	36	8	46	57	71	29	9	36	28	52	20	20	17	21	0	48	10
WIDE01010305T	30	344	73	68	35	23	152	37	45	16	0	46	44	24	18	97	25	0	22	6
WIDE01010314T	0	86	90	135	75	20	33	38	12	15	20	32	46	46	0	27	45	4	36	31
CPCT02060228T	30	73	121	145	5	54	49	58	9	7	168	12	32	39	39	0	0	10	2	18
WIDE01010328T	10	37	45	37	31	34	44	27	23	5	14	19	49	71	27	10	26	0	1	1
CPCT02030479T	16	325	4	193	102	84	114	108	38	10	58	61	6	47	0	37	8	1	0	0
CPCT02040246T	30	155	15	86	0	16	27	44	12	17	46	19	26	33	21	43	39	1	0	10
WIDE01010376T	19	47	61	28	0	8	16	26	4	2	24	21	11	8	0	15	8	10	18	5
WIDE01010381T	1307	255	385	14	7	96	99	42	5	145	42	50	59	53	13	60	72	246	0	22
WIDE01010392T	29	91	38	12	45	15	20	40	25	7	85	0	27	63	35	22	24	21	8	16
CPCT02080221T	4	8	1	48	0	0	40	82	12	8	21	0	1	4	7	28	4	11	0	8
CPCT02020723T	28	4	21	22	7	0	36	38	10	20	0	1	7	8	8	23	0	0	0	11
CPCT02020736T	14	95	140	69	7	0	59	112	33	19	0	30	57	19	31	44	18	23	10	5
CPCT02020743T	10	45	27	9	0	14	31	77	15	0	22	22	20	15	18	31	6	9	49	0
CPCT02020739T	8	278	87	84	10	69	199	164	32	10	30	109	110	97	57	139	33	6	49	0
CPCT02050365T	39	253	43	88	39	30	74	111	13	17	16	47	63	17	8	54	14	3	30	0
CPCT02020670TII	51	666	83	32	138	119	202	93	52	6	0	40	53	29	26	55	28	0	40	14
CPCT02030490T	42	85	85	99	0	0	53	99	47	18	111	18	27	20	51	27	13	3	22	20
CPCT02300042T	52	195	96	77	92	83	137	96	6	10	11	26	36	22	43	22	22	35	26	22
CPCT02020700T	28	103	41	42	10	21	96	37	9	5	15	0	17	13	66	3	7	7	33	9
CPCT02220050T	89	40	65	188	0	174	48	65	91	44	48	33	40	20	64	12	15	52	27	22
CPCT02050370T	111	521	61	122	97	140	130	50	74	27	22	85	26	55	53	37	44	1	38	6
CPCT02050373T	0	2	13	16	0	13	18	58	9	2	3	2	40	8	8	3	6	15	3	4
CPCT02080234T	51	506	109	626	264	382	207	99	150	32	112	144	0	31	144	0	38	5	0	35
CPCT02030499T	41	96	15	35	0	9	11	63	20	7	54	30	19	30	39	3	18	23	0	5
CPCT02020770T	18	225	43	56	13	95	127	62	17	20	16	37	16	1	32	44	20	30	4	4
CPCT02050376T	1	13	88	0	0	4	50	61	0	15	0	23	115	0	10	14	14	14	46	4
CPCT02080239T	6	60	20	18	11	15	43	25	10	7	0	19	26	4	6	27	4	4	7	5
CPCT02050301T	8	88	19	47	11	24	37	72	3	11	33	17	6	17	25	25	15	9	9	0
CPCT02080242T	60	164	24	23	67	44	61	90	0	3	74	50	31	27	0	11	20	4	25	1
CPCT02020789T	68	263	31	40	0	60	74	54	38	1239	31	45	31	26	14	46	24	37	0	22
CPCT02020796T	38	39	164	0	0	0	88	98	72	9	0	18	75	0	390	0	65	12	0	3
CPCT02220057T	39	264	63	64	85	87	118	82	10	11	0	61	31	46	40	71	39	0	0	0
CPCT02340098T	47	123	34	43	0	59	41	114	12	0	14	50	9	19	18	6	25	16	14	4
CPCT02340097T	61	184	62	46	14	29	36	46	33	3	14	7	45	31	21	21	14	14	33	4
CPCT02170038T	36	90	56	35	28	0	24	92	11	8	0	32	41	13	22	24	23	6	0	0
CPCT02010920T	2	6	0	32	4	40	16	47	25	13	0	27	1	2	1	10	4	8	13	1
CPCT02050399T	10	0	53	42	34	51	0	108	3	12	2	6	42	10	0	11	0	10	42	0
CPCT02050404T	26	2	54	12	25	0	10	48	3	15	17	0	25	2	17	14	0	2	32	5
CPCT02050402T	36	32	26	62	10	9	39	144	11	5	5	14	8	13	0	24	11	21	0	0
CPCT02060256T	28	66	75	33	14	41	36	51	23	10	22	14	16	28	34	12	17	10	9	10
CPCT02080259T	38	89	38	73	54	45	34	50	19	27	31	21	4	4	0	1	10	47	10	12
CPCT02020813T	22	113	66	59	0	2	56	40	32	25	18	12	10	9	35	41	21	18	20	11
CPCT02020785T	90	1231	281	130	469	164	391	128	144	18	39	303	98	170	134	203	170	0	42	0
CPCT02020810T	7	46	0	36	83	14	30	50	18	4	55	25	9	8	0	12	26	2	1	0
CPCT02020821T	45	123	42	109	0	0	65	96	34	13	150	0	69	41	48	15	15	16	37	0
