Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
CPCT02050380T	1149	766	1814	39	146	98	0	160	97	173
CPCT02130140T	69628	2634	0	122	963	123	0	624	118	496
CPCT02220056T	287	393	577	71	45	119	0	117	6	57
DRUP01210003T	26	531	1290	268	95	13	0	104	18	40
DRUP01050030T	97	51	0	12	31	81	385	131	56	152
CPCT02210067T	1050	247	174	83	121	92	0	174	20	41
CPCT02150021T	463	865	1159	106	58	54	0	282	71	0
CPCT02080255T	818	719	521	172	136	150	0	145	74	198
CPCT02330124T	273	551	576	170	69	65	42	172	10	50
CPCT02100186T	745	470	196	66	139	55	325	90	55	113
CPCT02050403T	105	152	111	73	94	58	0	226	30	0
DRUP01330013T	313	583	1026	170	72	179	0	103	63	187
DRUP01050033T	22	161	410	0	21	72	130	166	24	237
DRUP01440001T	556	686	1361	198	301	53	0	229	56	168
CPCT02040156T	344	511	409	10	3	0	406	256	3	26
DRUP01340013T	886	439	1125	275	180	223	0	154	118	37
CPCT02080141T	606	376	604	129	173	10	0	240	94	31
CPCT02010662T	102	381	0	864	486	0	492	204	0	7
CPCT02120069T	195	5	0	85	26	10	1272	37	57	93
CPCT02100126T	55	678	1946	314	216	0	0	182	0	0
CPCT02380021T	571	699	659	95	73	0	171	184	56	33
CPCT02020622T	0	825	2282	79	148	0	254	245	437	46
CPCT02340034T	651	415	0	49	21	230	215	165	111	0
CPCT02210033T	62	510	1442	265	97	0	0	309	40	65
CPCT02050163T	483	250	334	250	88	93	0	392	90	54
CPCT02030277T	1525	213	816	58	397	290	0	145	91	201
CPCT02100064T	322	429	357	133	132	0	17	46	27	24
CPCT02010569T	886	806	1710	44	7	229	0	117	47	30
CPCT02110032T	0	138	0	4	75	65	275	43	117	116
CPCT02340011T	84	216	691	2	23	15	0	99	1	14
CPCT02330033T	0	191	185	645	84	0	139	146	21	47
CPCT02040119T	223	253	0	34	99	129	139	124	85	75
CPCT02020536T	43	79	436	413	123	281	0	115	127	179
CPCT02340012T	134	599	681	80	94	0	0	73	29	34
CPCT02020527T	17	77	0	15	9	93	269	34	25	75
CPCT02020526T	0	800	647	27	43	0	428	84	199	168
CPCT02100098T	158	254	97	12	29	0	674	25	31	54
CPCT02230029T	400	443	591	22	23	94	0	60	58	56
CPCT02230030T	599	0	270	36	80	12	1273	9	56	35
CPCT02230034T	430	539	531	148	35	92	0	108	0	25
CPCT02070034T	186	330	839	25	78	105	0	139	50	109
CPCT02030363T	609	251	93	17	17	69	0	52	34	27
CPCT02230039T	889	534	1228	329	811	0	0	149	275	68
CPCT02080130T	109	246	969	95	55	218	0	425	149	62
CPCT02340019T	462	718	1173	111	70	49	99	95	20	67
CPCT02050233T	266	28	804	122	235	205	0	222	41	113
CPCT02100044T	769	1400	278	64	41	58	0	84	22	80
CPCT02050100T	495	124	0	63	181	0	520	85	5	0
CPCT02030243T	0	113	0	10	377	199	0	81	136	203
CPCT02050041T	460	764	2046	186	261	237	0	206	736	42
CPCT02030310T	596	262	0	79	205	119	522	79	132	75
CPCT02220007T	370	193	0	114	50	64	498	43	59	65
CPCT02030307T	309	432	880	71	305	0	0	19	161	40
CPCT02030304T	65	99	0	22	17	0	514	54	82	33
CPCT02110018T	188	402	600	111	66	10	0	64	17	26
CPCT02100061T	407	211	267	259	86	124	0	148	32	18
CPCT02070120T	208	632	735	32	44	0	450	57	0	0
CPCT02120011T	856	494	297	263	112	109	502	152	49	26
CPCT02120012T	3	817	1996	64	59	0	0	58	32	23
CPCT02050147T	466	583	1355	123	141	0	281	139	79	35
CPCT02030335T	509	338	1306	156	75	397	0	34	0	321
CPCT02040108T	231	130	298	60	37	156	689	0	65	34
CPCT02400002T	243	274	686	46	163	155	0	126	25	101
CPCT02340041T	747	469	1929	317	172	249	0	199	132	47
CPCT02380030T	278	258	195	19	55	114	0	142	61	30
CPCT02040196T	650	821	1519	127	294	106	0	288	91	0
CPCT02230068T	468	563	0	108	57	10	330	67	23	60
CPCT02100127T	842	448	804	102	212	151	0	172	70	102
CPCT02100133T	2	808	0	9	72	39	0	381	15	57
CPCT02090026T	632	466	434	70	333	15	0	150	42	47
CPCT02050287T	163	603	773	72	92	55	0	138	252	88
CPCT02050292T	123	330	952	169	144	43	0	298	27	76
DRUP01050016T	139	7	1083	123	332	254	0	179	70	179
CPCT02250004T	789	850	857	163	265	0	0	89	22	51
WIDE01010644T	0	165	208	45	50	5	306	25	22	33
WIDE01010539T	15	1341	2373	157	149	0	0	70	0	0
WIDE01010590T	0	567	2045	534	208	0	182	112	117	44
WIDE01010691T	283	327	586	50	125	44	0	77	8	80
WIDE01010704T	608	886	197	72	58	97	0	75	116	66
WIDE01010725T	0	5	810	121	49	0	0	127	1922	49
