Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02080050T	23	22	44	28	131	69	20	19	0	24	0	2
CPCT02030293T	36	84	18	38	33	48	62	39	14	25	10	12
CPCT02010441T	67254	882	34	8749	0	0	0	0	0	0	0	0
CPCT02090030T	305	283	28	20	46	92	23	46	37	21	11	9
CPCT02010718T	72	353	8	6	63	111	22	25	9	15	21	12
CPCT02020653T	22	95	34	0	157	113	7	14	27	16	8	6
CPCT02340008TII	29	98	8	13	31	140	19	9	9	12	17	8
CPCT02020876T	13	12	22	27	51	14	13	9	28	58	12	0
CPCT02370016T	31	73	50	72	92	87	90	11	63	0	14	2
CPCT02070275T	29	312	0	52	40	105	46	10	21	12	7	16
CPCT02011028T	324	143	27	79	202	25	72	42	61	41	24	34
CPCT02230072T	21922	4210	535	9469	84	445	1585	241	176	0	328	271
CPCT02130028T	142	251	0	0	26	123	57	22	13	12	13	4
CPCT02060182T	11	9	18	11	0	52	24	7	16	21	7	0
CPCT02020657T	0	46	9	2	68	93	25	17	0	7	9	10
DRUP01090026T	10	47	24	23	54	25	34	23	20	42	4	8
CPCT02130029T	0	0	21	13	16	60	17	0	8	8	6	1
CPCT02340010TII	240	24	7	18	49	194	10	2089	100	22	20	3
DRUP01020022T	7	26	22	8	62	33	22	11	9	41	7	17
CPCT02120103T	22	260	2	54	43	74	21	23	70	41	10	2
CPCT02300030T	57	260	24	49	87	86	21	6	20	19	8	4
CPCT02150044T	8	51	16	44	57	17	25	12	8	22	16	0
CPCT02020920T	6	6	25	25	104	31	44	12	40	13	19	20
CPCT02080192T	10	184	28	21	34	138	39	21	19	11	10	17
CPCT02130170T	90	6	86	17	101	15	92	1093	16	0	31	0
CPCT02260014T	896	714	35	76	157	72	51	48	0	83	188	9
CPCT02020922T	2	22	4	0	60	11	0	5	8	118	8	5
CPCT02011072T	9	29	17	16	47	12	6	12	10	0	14	1
CPCT02010758T	1	28	26	0	120	113	23	19	72	22	11	7
WIDE01010006T	0	10	1	8	13	28	12	8	0	21	15	17
CPCT02040220T	13	122	12	0	103	71	0	22	58	13	17	19
CPCT02100157T	221	406	11	79	69	103	47	64	23	21	9	25
CPCT02230088T	201	34	6247	0	274	118	866	112	33	539	198	33
CPCT02130178T	12	26	18	0	76	17	32	32	32	68	7	5
WIDE01010017T	57	125	37	49	19	38	69	32	60	41	10	36
WIDE01010025T	5	16	8	42	16	32	49	11	8	19	11	0
WIDE01010028T	185	121	37	180	226	38	157	95	163	45	28	82
WIDE01010012T	69	108	0	0	140	59	36	3	651	20	15	11
WIDE01010031T	525	615	169	20	98	48	0	30	26	32	631	49
CPCT02020956T	3	19	16	0	37	17	0	0	0	29	14	17
CPCT02010774T	0	28	22	38	85	35	19	2	32	15	3	0
CPCT02010756T	10	0	15	17	40	85	25	2	15	27	8	13
WIDE01010045T	14	51	0	0	179	29	28	15	53	0	12	25
CPCT02080204T	7	12	26	0	53	47	3	10	1	56	5	16
WIDE01010037T	662	1045	41	86	7	46	120	72	26	80	81	59
WIDE01010056T	173	416	5	66	56	53	50	38	27	39	26	68
CPCT02070298T	201	339	29	27	16	28	48	26	24	24	18	22
WIDE01010594T	9	83	15	20	84	26	30	27	3	26	12	8
WIDE01010078T	7	6	45	0	337	16	99	35	151	13	12	34
CPCT02130054T	35	135	43	42	56	106	26	31	9	37	1	16
CPCT02040228T	9	73	3	60	54	73	16	13	15	18	17	6
WIDE01010051T	4	27	26	69	40	41	69	57	10	31	50	14
CPCT02050319T	9	1	0	0	15	108	39	50	9	40	2	16
CPCT02020689T	6	93	5	0	150	109	0	8	68	35	4	23
WIDE01010043T	20	38	12	54	68	15	38	13	43	26	6	6
WIDE01010112T	238	240	44	28	260	32	55	49	109	16	16	39
WIDE01010092T	14	72	8	35	26	30	18	6	15	36	18	0
WIDE01010119T	101	149	27	53	58	14	38	71	33	63	29	2
CPCT02170022T	6	71	6	0	40	116	28	17	22	25	1	1
WIDE01010120T	0	24	26	28	28	25	13	8	25	9	3	17
WIDE01010127T	304	305	3956	22	0	25	284	67	164	427	91	51
CPCT02300036T	67	418	76	38	119	52	59	19	74	70	10	6
WIDE01010146T	10	17	30	0	134	3	19	5	40	33	7	0
CPCT02070309T	11	30	25	22	88	71	35	9	33	16	9	5
WIDE01010157T	106	158	1707	0	129	22	145	28	79	303	48	51
WIDE01010170T	70	90	14	6	10	24	30	10	28	54	10	5
CPCT02020696T	8	31	38	0	125	82	0	5	8	23	4	4
CPCT02030471T	7	60	6	0	76	240	8	23	13	18	1	10
CPCT02130032T	8	15	21	0	123	123	22	21	2	14	4	14
CPCT02070310T	492	495	0	0	76	105	96	12	57	4	787	44
WIDE01010164T	59	108	50	71	107	28	123	0	110	64	65	11
WIDE01010190T	5	29	34	44	42	18	47	0	0	17	8	4
WIDE01010182T	326	341	81	26	351	35	115	60	108	27	76	29
DRUP01050040TII	623	558	0	0	0	75	455	11	6	1	79	31
WIDE01010225T	103	146	23	75	63	52	110	14	0	0	14	0
CPCT02050348T	33	44	31	23	52	35	148	2	41	12	4	3
WIDE01010275T	33	107	48	0	303	24	30	32	99	2	12	48
CPCT02010810T	9	49	22	60	23	54	12	10	12	16	10	2
CPCT02060206T	77	110	3427	0	55	188	293	4	81	214	95	44
WIDE01010284T	12	69	16	16	6	24	31	5	0	26	4	12
WIDE01010330T	6	49	9	28	45	8	32	10	10	28	4	1
WIDE01010312T	134	59	3312	0	38	56	35	34	112	464	85	59
WIDE01010317T	235	244	51	43	73	65	119	14	764	76	58	7
WIDE01010337T	41	306	348	68	134	49	28	7	56	88	41	0
CPCT02220043T	429	497	56	0	79	113	213	0	47	691	214	20
CPCT02130094T	70	427	38	3	411	53	21	47	153	20	21	45
WIDE01010329T	253	265	1897	270	104	82	0	16	274	26	75	30
WIDE01010331T	12	57	2	11	69	25	6	12	0	34	17	10
CPCT02010828T	56	170	862	138	82	76	32	14	53	0	21	10
WIDE01010101T	90	348	1744	0	50	31	187	41	72	274	59	36
WIDE01010349T	0	26	30	21	67	21	54	0	25	23	8	4
WIDE01010342T	15	180	39	5	67	28	6	16	15	33	17	8
WIDE01010359T	0	6	20	43	17	27	9	11	7	24	10	7
WIDE01010370T	12	0	18	0	104	14	34	17	27	37	4	0
WIDE01010369T	6	284	18	28	62	26	2	20	22	40	7	3
CPCT02340084T	97	177	315	92	155	32	35	7	24	65	18	0
DRUP01030015T	51	220	77	0	0	18	33	9	18	585	4	18
CPCT02060236T	9	60	13	6	40	95	27	17	10	32	4	7
CPCT02120125T	51	92	1507	0	39	30	160	16	14	265	42	28
CPCT02230098T	2189	221	0	0	0	101	68	36	0	0	27	40
DRUP01090015T	1	0	18	0	36	63	9	25	7	20	11	11
WIDE01010401T	34	40	23	81	128	26	82	57	37	15	4	0
CPCT02230105T	8	5	38	13	54	66	20	4	13	0	9	2
CPCT02080223T	35	54	22	20	73	121	59	13	540	12	16	24
CPCT02020730T	19	50	91	0	400	85	84	19	27	0	6	14
CPCT02010831T	232	81	1217	128	169	54	166	12	151	121	96	9
WIDE01010428T	18	52	3	41	40	25	31	10	0	17	7	11
CPCT02290039T	1227	921	10	0	55	162	208	32	73	17	58	89
CPCT02010843T	36	26	3	4	80	111	17	13	13	22	5	5
CPCT02130103T	45	288	36	29	199	115	34	16	74	7	0	58
CPCT02070337T	43	5	40	111	17	110	71	13	381	0	34	9
WIDE01010440T	1	36	32	34	119	19	2	6	3	13	17	8
WIDE01010404T	183	255	22	18	0	75	111	20	25	43	17	17
CPCT02080229T	35	71	276	0	65	82	28	38	31	25	23	6
CPCT02050363T	61	215	57	79	31	123	64	32	19	22	22	6
CPCT02040250T	30	109	0	30	78	74	19	3	25	18	11	2
CPCT02040251T	32	50	178	0	95	83	47	23	2	10	6	0
CPCT02260022T	384	455	0	14	83	25	60	28	0	61	42	3
CPCT02340090T	119	231	28	52	18	32	20	25	25	48	19	26
CPCT02450013T	25	71	19	32	46	74	5	33	39	27	3	8
CPCT02070347T	84	321	35	0	300	76	92	58	67	6	22	27
CPCT02060140T	0	22	39	59	35	49	19	9	8	54	4	0
CPCT02020720T	0	29	17	9	43	53	3	9	0	3	0	12
CPCT02230109T	404	643	22	32	52	118	46	43	20	59	79	0
DRUP01090019T	292	296	85	0	92	43	72	60	67	157	14	30
CPCT02120144T	13	2	2	20	149	13	17	0	40	48	4	4
CPCT02080240T	40	291	245	56	130	17	55	8	24	2	15	0
CPCT02130125T	37	83	23	47	61	44	56	44	62	17	16	18
CPCT02070355T	8	13	10	7	38	51	18	12	13	16	6	8
CPCT02010872T	7	10	12	9	28	47	10	20	1	56	3	4
CPCT02010878T	21	164	38	0	0	99	180	19	27	0	12	23
CPCT02090054T	738	966	281	152	274	39	434	167	9	56	353	13
CPCT02330117T	289	299	19	0	193	31	52	63	68	30	13	24
CPCT02170031T	334	814	47	50	1	81	22	41	17	41	52	60
CPCT02020765T	10	71	13	0	75	85	35	6	384	12	18	1
CPCT02010851T	0	8	23	32	48	102	18	1	8	6	3	2
CPCT02020756T	14	12	55	11	167	70	46	20	38	14	5	4
DRUP01170001T	51	501	14	0	0	70	285	0	3	39	6	15
WIDE01010617T	172	177	62	25	52	22	58	42	40	39	19	4
WIDE01010627T	3	28	20	35	75	13	16	24	18	11	7	1
CPCT02030502T	26	33	71	51	71	22	57	13	11	45	19	0
CPCT02030507T	229	128	13	0	51	63	22	20	20	26	13	4
WIDE01010595T	90	639	0	9	4	33	55	28	31	165	10	50
CPCT02040273T	6	116	22	0	82	35	13	25	33	74	18	16
CPCT02030520T	54	210	43	5	155	56	7	45	36	14	10	10
CPCT02110075T	774	767	11	71	119	96	72	37	25	47	71	2
CPCT02290050T	143	163	58	18	86	92	39	27	32	37	15	0
CPCT02290053T	1	49	0	28	36	67	17	2	14	17	5	12
CPCT02080257T	30	61	30	47	38	43	14	7	24	11	3	8
CPCT02290054T	12	140	45	11	78	44	0	14	21	49	3	5
CPCT02080256T	33	160	12	35	85	96	0	12	40	25	4	7
CPCT02030497T	111	7	1631	142	146	106	38	15	99	81	80	8
DRUP01290001T	1226	891	2	0	63	143	226	34	88	14	67	84
CPCT02070372T	5	18	31	31	65	65	3	16	4	1	10	10
CPCT02290051T	3	24	19	22	12	122	36	16	8	10	5	9
CPCT02020815T	144	66	5717	0	0	7	488	11	0	797	97	26
CPCT02040271T	14	22	28	0	105	134	37	9	38	0	12	3
CPCT02130154T	0	42	12	52	19	27	36	4	11	5	3	9
CPCT02120164T	228	545	1345	242	63	133	73	43	64	82	108	46
CPCT02020797T	4	21	0	8	27	64	7	5	16	15	11	4
DRUP01010099T	159	387	22	77	43	66	24	56	47	57	15	6
CPCT02340104T	2	7	20	42	93	59	9	25	10	26	2	1
CPCT02380018T	155	240	52	82	130	153	83	26	398	21	148	0
CPCT02340010TIII	247	46	0	25	84	221	12	2138	113	10	21	8
CPCT02060033TII	89	100	14	0	118	249	40	79	62	37	20	39
CPCT02020582T	1	62	15	21	43	54	30	23	39	33	10	3
DRUP01050040T	439	438	4	0	26	38	172	14	10	0	12	12
CPCT02180041T	112	166	46	13	65	109	24	30	44	65	26	10
CPCT02060137T	0	7	17	30	22	37	26	7	7	0	6	2
CPCT02070403T	1	6	7	4	27	23	5	3	8	13	0	16
CPCT02050264T	105	264	14	15	70	95	32	6	33	48	6	12
CPCT02060143T	491	424	1057	33	177	54	56	36	119	296	40	0
CPCT02010988T	9	49	5	24	48	56	29	13	7	39	18	6
CPCT02010993T	65	67	35	26	264	26	36	59	109	19	22	52
CPCT02450003T	29	212	73	71	59	60	1	19	19	34	13	18
CPCT02230049T	13	140	272	0	139	149	54	29	751	59	48	30
CPCT02010995T	28	135	59	27	77	53	55	48	27	9	21	8
CPCT02010878TII	18	147	32	0	0	61	184	32	18	0	102	41
CPCT02010656T	1	11	3	3	12	85	3	0	8	0	5	14
CPCT02010645T	11	57	10	0	39	74	22	6	2	15	11	7
DRUP01330016T	482	743	91	0	461	71	131	43	205	161	266	94
DRUP01080005T	45	43	3004	0	99	412	241	54	77	169	75	15
CPCT02020879T	64	83	20	11	134	22	21	18	28	13	10	18
DRUP01090004T	17	2	34	46	209	79	75	213	67	32	16	27
CPCT02020613T	19	124	53	17	133	53	80	13	55	48	26	0
DRUP01110006T	114	364	40	59	62	29	44	16	21	38	26	14
CPCT02010993TII	70	84	39	0	286	28	21	49	108	13	4	54
CPCT02060125T	71	226	39	15	116	170	19	42	61	28	15	26
CPCT02010647T	55	242	0	92	135	117	26	22	3	14	21	4
CPCT02170013T	1024	282	5	0	144	109	68	51	19	45	41	0
CPCT02170009T	15	32	20	29	71	148	31	1	3	29	6	5
CPCT02170012T	44	225	13	0	55	133	140	0	0	5	8	17
CPCT02020608T	4	22	6	0	56	143	0	13	14	4	1	2
CPCT02010653T	5	19	20	24	57	118	20	2	10	8	8	0
CPCT02230061T	309	391	40	87	80	106	31	65	22	35	4	24
CPCT02050282T	248	386	42	68	87	109	107	32	84	67	50	2
CPCT02010560T	8	12	3	20	19	20	21	6	6	9	4	11
CPCT02380007T	12	73	16	18	17	32	10	14	11	10	4	3
CPCT02380006T	101	63	975	65	112	27	46	30	39	89	44	24
CPCT02080105T	196	259	2249	118	56	22	192	62	57	412	53	40
CPCT02340010T	243	29	3	67	40	47	23	2145	120	30	20	13
CPCT02010574T	15	77	24	26	17	33	30	14	19	30	10	8
CPCT02180026T	444	478	78	0	424	19	73	62	160	48	161	27
CPCT02100074T	2	189	24	57	43	59	35	40	17	17	6	21
CPCT02120018T	14	130	24	44	28	57	64	22	2	19	8	25
CPCT02380008T	0	404	51	0	36	21	16	8	25	44	2	15
CPCT02170003T	12	62	23	0	41	163	26	8	11	9	0	7
CPCT02020523T	64	71	0	34	88	41	42	15	73	29	21	27
CPCT02060081T	123	168	29	66	20	28	39	36	31	0	11	16
CPCT02110035T	3	7	7	54	27	46	17	17	27	23	7	12
CPCT02080118T	7	104	36	8	18	13	19	22	27	43	7	24
CPCT02010589T	0	10	5	31	43	33	9	12	6	22	1	4
CPCT02030349T	44661	1867	83	9353	0	0	0	0	0	0	0	0
CPCT02110039T	67	213	14	32	0	96	20	10	3	29	9	26
CPCT02030353T	281	350	47	80	249	66	176	33	1006	9	54	17
CPCT02020540T	111	104	674	170	123	67	39	17	61	77	60	5
CPCT02010611T	0	6	2	2	24	31	12	11	2	12	0	0
CPCT02010608T	28	9	21	61	40	21	46	10	10	0	15	3
CPCT02330041T	632	548	278	0	90	0	772	173	0	0	671	44
CPCT02380013T	9	5	0	36	22	27	7	12	10	10	11	12
CPCT02010613T	1	0	5	54	50	37	31	11	9	18	6	9
CPCT02010577T	0	19	5	43	29	90	15	19	30	38	13	12
CPCT02050202T	23	67	12	47	10	88	41	17	21	42	13	12
CPCT02020559T	99	116	32	0	122	92	71	524	33	0	9	16
CPCT02050213T	6	74	31	47	101	113	20	5	10	8	6	0
CPCT02020568T	11	113	38	8	80	27	27	8	21	0	3	5
CPCT02030364T	2	22	32	32	37	85	1	5	21	41	8	15
CPCT02050192T	8	11	3	0	55	172	6	14	20	30	5	7
CPCT02010596T	0	5	0	32	51	85	16	6	2	9	7	8
CPCT02030365T	9	14	0	0	26	88	14	5	16	18	6	14
DRUP01010036T	7	28	19	23	129	148	9	25	29	24	3	7
CPCT02230043T	133	236	28	53	30	39	68	52	32	37	23	14
CPCT02080135T	176	123	82	10	344	151	69	42	104	12	47	39
CPCT02050229T	0	68	6	5	32	69	8	5	7	6	7	7
CPCT02010632T	6	15	11	17	37	63	4	11	17	8	3	5
CPCT02020579T	30	42	24	18	64	76	27	4	12	0	6	0
CPCT02020587T	27	15	100	0	586	155	40	46	94	0	13	18
CPCT02070040T	560	513	5	0	1	177	82	64	38	47	142	36
CPCT02070050T	363	641	29	39	101	49	68	24	10	63	102	19
CPCT02300004T	21	125	37	50	38	55	39	26	24	13	7	5
CPCT02020424T	0	17	19	27	15	28	44	2	12	18	4	3
CPCT02020433T	0	2	33	48	30	24	18	4	1	23	11	12
CPCT02010466T	10	9	4	43	25	34	22	16	9	35	1	4
CPCT02010454T	6	10	15	51	28	23	8	6	2	14	10	6
CPCT02140036T	201	305	37	73	96	9	64	30	0	18	73	0
CPCT02010350T	8	95	20	20	27	28	8	13	14	23	5	0
CPCT02100039T	544	557	15	9	74	42	164	40	60	75	625	42
CPCT02050106T	216	316	86	20	297	16	17	30	147	38	16	40
CPCT02020415T	9	62	8	8	38	31	29	4	13	0	3	0
CPCT02180014T	45	217	52	62	81	20	22	21	32	26	16	13
CPCT02090006T	9	35	24	35	34	39	24	10	17	27	5	6
CPCT02020444T	4	4	70	56	429	75	53	16	67	25	8	31
CPCT02030314T	16	13	34	21	18	18	43	18	12	16	16	6
CPCT02190010T	55	90	19	66	23	35	32	16	1	6	6	15
DRUP01010013T	15	126	38	30	43	23	20	3	11	27	5	13
CPCT02080086T	31	48	3006	36	0	33	235	70	34	190	73	16
CPCT02010438T	0	0	26	21	42	25	5	13	0	38	9	0
CPCT02190012T	40	205	116	68	203	26	120	23	99	21	22	12
CPCT02010486T	0	53	17	33	9	49	11	20	6	16	8	15
CPCT02060077T	34	130	19	105	48	28	58	17	25	24	17	25
CPCT02020491T	231	961	4580	112	0	55	0	86	26	791	96	64
CPCT02010538T	14	1	14	7	92	46	42	11	22	5	9	0
CPCT02170001T	14	186	31	31	78	19	16	50	33	38	19	21
CPCT02170002T	47	97	14	22	50	34	44	12	10	13	12	0
CPCT02050142T	5	116	9	31	76	38	8	18	22	32	21	14
CPCT02080071T	440	535	184	0	23	35	167	56	22	0	654	39
CPCT02020499T	9	116	10	0	78	51	12	11	36	38	7	0
CPCT02340008T	59	284	17	22	53	31	33	18	14	24	14	6
CPCT02020505T	33	41	72	0	418	20	38	46	81	10	8	29
CPCT02080158T	12	72	74	42	65	101	53	12	9	45	28	0
CPCT02010571T	3	0	28	44	47	164	21	13	23	0	14	0
CPCT02380010T	381	596	25	25	23	61	56	36	17	17	64	39
CPCT02110047T	1074	961	37	19	18	109	57	68	10	12	79	60
CPCT02030425T	115	296	233	72	56	67	65	43	54	22	38	7
CPCT02080168T	0	27	9	8	69	27	6	5	21	40	3	3
CPCT02020641T	10	27	19	9	81	105	12	14	33	18	8	2
CPCT02230065T	19	69	11	66	44	88	80	23	9	7	17	9
CPCT02330074T	485	707	55	0	489	136	39	69	250	0	10	57
CPCT02010697T	18	25	19	33	25	102	7	6	3	11	4	0
CPCT02090028T	523	320	21	0	450	138	87	56	146	136	976	50
CPCT02450008T	145	199	30	118	88	104	22	44	17	52	22	30
CPCT02010688T	1	20	5	19	30	37	15	5	21	25	2	8
CPCT02020646T	9	56	35	18	89	39	1	8	41	27	20	7
CPCT02010704T	11	8	16	23	19	142	34	11	19	0	12	0
CPCT02010705T	2	56	0	53	22	96	58	8	1	9	4	5
CPCT02250003T	1	0	4	0	0	48	0	33	232	98	74	3937
CPCT02010698T	8	97	8	12	106	46	10	13	36	9	8	12
WIDE01010622T	49	212	160	120	90	40	75	7	97	23	43	13
WIDE01010631T	175	322	10	90	36	17	47	94	26	49	55	22
WIDE01010635T	136	132	2	230	22	51	55	118	9	73	91	44
WIDE01010636T	93	292	502	105	75	27	92	30	38	0	18	6
WIDE01010658T	19	58	495	33	80	20	88	13	28	98	23	32
WIDE01010504T	12	60	7	24	18	22	47	11	8	3	7	25
WIDE01010493T	2	174	11	28	25	34	14	0	16	6	6	22
WIDE01010304T	3	22	11	0	21	19	19	8	0	32	13	4
WIDE01010568T	24	35	20	0	139	17	1	33	67	36	15	6
WIDE01010464T	55	392	43	92	0	63	407	29	70	0	18	27
WIDE01010467T	3	8	27	28	16	13	13	2	0	12	8	5
WIDE01010486T	13	12	34	12	32	13	15	7	4	21	4	9
WIDE01010516T	255	508	30	100	90	27	18	23	2	10	18	17
WIDE01010510T	190	276	30	193	215	4	38	9	0	51	18	0
WIDE01010583T	15	65	5	0	97	16	64	5	47	15	18	7
WIDE01010566T	559	275	21	105	51	29	22	139	32	37	23	19
WIDE01010578T	19469	779	0	3495	0	30	0	375	0	0	0	0
WIDE01010599T	115	468	44	28	25	41	56	20	45	15	10	38
WIDE01010604T	110	417	9	0	23	44	81	45	56	206	15	24
WIDE01010614T	445	620	19	0	0	34	32	35	16	64	178	44
WIDE01010662T	45	279	16	104	13	82	84	17	8	22	21	13
WIDE01010672T	148	134	4	59	0	34	9	26	35	23	8	22
WIDE01010686T	0	1	3	21	17	32	28	4	6	3	14	8
WIDE01010532T	247	309	44	5	116	17	67	23	61	28	13	49
WIDE01010703T	7	3	25	34	8	35	45	11	28	0	10	2
WIDE01010712T	42	10	12	40	113	20	40	4	0	9	21	0
WIDE01010721T	38	120	33	48	103	28	60	30	19	35	14	18
WIDE01010663T	48	108	7	23	59	26	25	7	39	32	14	16
