NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	344.762	18.957	76.292	10.944	0.067	0.986	1000000.0
2	345.503	18.99	75.238	10.778	0.068	0.986	1000000.0
3	342.53	19.045	73.604	10.872	0.068	0.987	1000000.0
4	342.472	19.042	73.833	10.854	0.067	0.987	1000000.0
5	341.495	18.91	74.296	10.856	0.066	0.987	1000000.0
6	342.797	18.944	74.325	10.839	0.067	0.987	1000000.0
7	346.108	19.139	75.818	10.975	8.164	0.986	1000000.0
8	342.86	18.855	75.182	10.822	0.066	0.987	1000000.0
9	344.796	18.995	76.916	10.866	0.067	0.987	1000000.0
10	346.12	18.958	75.455	10.905	0.066	0.986	1000000.0
11	343.869	18.909	74.824	10.759	0.067	0.987	1000000.0
12	342.607	18.931	74.615	10.778	0.067	0.987	1000000.0
13	341.922	18.934	72.711	10.756	0.067	0.987	1000000.0
14	343.893	18.933	75.667	10.805	4.115	0.987	1000000.0
15	345.465	19.014	74.319	10.792	0.067	0.987	1000000.0
16	347.283	19.115	76.719	11.063	0.066	0.986	1000000.0
17	342.177	18.876	74.053	10.829	0.066	0.987	1000000.0
18	341.36	18.917	74.078	10.715	0.067	0.987	1000000.0
19	345.088	18.951	75.143	10.783	0.067	0.987	1000000.0
20	344.116	19.035	74.926	10.91	0.067	0.987	1000000.0
21	343.958	19.047	74.791	10.814	0.068	0.986	1000000.0
22	345.44	19.077	75.063	10.945	0.067	0.987	1000000.0
23	343.268	19.012	73.88	10.848	0.067	0.987	1000000.0
24	342.185	19.06	74.877	10.887	0.068	0.986	1000000.0
25	341.135	18.71	73.877	10.668	0.066	0.987	1000000.0
26	345.033	18.999	74.67	10.75	0.067	0.987	1000000.0
27	343.001	18.994	75.123	10.917	4.115	0.986	1000000.0
28	345.038	19.014	74.884	10.799	0.068	0.986	1000000.0
29	342.769	18.867	73.091	10.682	0.067	0.987	1000000.0
30	344.492	18.982	74.94	10.88	0.066	0.987	1000000.0
31	347.181	19.042	75.97	10.882	0.067	0.987	1000000.0
32	344.477	19.047	74.359	10.809	0.068	0.987	1000000.0
33	341.828	18.676	73.872	10.649	0.066	0.987	1000000.0
34	344.281	19.096	74.394	10.87	4.117	0.986	1000000.0
35	344.5	18.967	75.454	10.671	0.068	0.987	1000000.0
36	342.813	18.918	74.435	10.759	0.067	0.987	1000000.0
37	341.584	19.057	73.11	10.827	4.116	0.987	1000000.0
38	342.968	18.934	74.889	10.83	0.067	0.987	1000000.0
39	341.017	18.833	73.914	10.741	0.067	0.987	1000000.0
40	343.583	18.857	74.775	10.827	0.066	0.987	1000000.0
41	344.166	19.127	75.846	10.965	0.069	0.986	1000000.0
42	345.802	19.043	75.87	10.894	0.068	0.987	1000000.0
43	347.519	19.09	75.835	11.016	0.067	0.987	1000000.0
44	344.457	19.108	74.701	10.949	0.067	0.987	1000000.0
45	343.261	18.961	75.055	10.805	0.067	0.987	1000000.0
46	343.785	19.038	75.023	10.807	0.067	0.987	1000000.0
47	344.054	19.001	73.177	10.808	0.067	0.987	1000000.0
48	344.413	18.995	75.636	10.871	0.067	0.987	1000000.0
49	344.8	19.092	74.793	10.888	0.067	0.987	1000000.0
50	344.623	18.908	74.992	10.891	0.067	0.987	1000000.0
51	342.627	18.855	75.063	10.799	0.066	0.987	1000000.0
52	345.915	19.044	75.584	10.902	0.067	0.987	1000000.0
53	346.069	18.933	74.708	10.941	0.066	0.986	1000000.0
54	340.637	18.83	74.34	10.714	0.067	0.987	1000000.0
55	340.838	18.956	74.603	10.809	0.067	0.987	1000000.0
56	343.133	18.824	74.937	10.873	0.066	0.987	1000000.0
57	343.425	19.008	74.116	10.903	0.067	0.987	1000000.0
58	346.049	19.124	75.432	10.895	0.067	0.987	1000000.0
59	340.169	18.892	74.075	10.769	0.067	0.987	1000000.0
60	345.406	19.089	74.696	10.953	0.067	0.987	1000000.0
61	342.087	19.139	73.291	10.894	0.069	0.986	1000000.0
62	345.412	18.973	74.934	10.915	0.066	0.987	1000000.0
63	341.619	18.825	73.149	10.714	0.067	0.987	1000000.0
64	343.4	18.96	75.241	10.839	0.067	0.987	1000000.0
65	343.204	18.884	74.383	10.838	0.066	0.987	1000000.0
66	342.802	19.108	74.538	10.86	4.116	0.987	1000000.0
67	343.785	18.83	75.162	10.854	0.066	0.987	1000000.0
68	342.234	18.917	75.011	10.738	0.067	0.987	1000000.0
69	344.316	18.947	75.34	10.821	0.067	0.987	1000000.0
70	340.9	18.973	72.932	10.777	0.067	0.987	1000000.0
71	342.183	18.909	75.433	10.799	0.067	0.987	1000000.0
72	343.787	19.046	75.228	10.845	0.067	0.987	1000000.0
73	345.953	19.071	76.893	10.948	0.068	0.987	1000000.0
74	342.087	18.971	73.2	10.882	0.067	0.987	1000000.0
75	346.615	19.221	76.08	11.025	0.069	0.986	1000000.0
76	345.289	18.928	74.752	10.889	0.066	0.987	1000000.0
77	341.537	18.907	74.215	10.74	4.115	0.987	1000000.0
78	342.256	18.886	73.27	10.654	0.067	0.987	1000000.0
79	343.494	18.945	75.01	10.781	0.067	0.987	1000000.0
80	341.995	18.863	74.485	10.858	0.066	0.987	1000000.0
81	346.873	18.967	76.462	10.955	0.066	0.987	1000000.0
82	343.6	18.956	74.419	10.958	0.066	0.986	1000000.0
83	344.03	19.101	74.085	10.84	0.068	0.987	1000000.0
84	342.236	19.004	73.649	10.813	0.067	0.987	1000000.0
85	346.774	19.005	76.18	11.022	0.066	0.986	1000000.0
86	346.679	19.116	75.675	11.008	0.066	0.987	1000000.0
87	340.808	18.935	73.527	10.737	0.067	0.987	1000000.0
88	343.731	19.029	75.073	10.881	0.068	0.986	1000000.0
89	346.782	19.129	75.288	10.91	0.068	0.986	1000000.0
90	343.454	19.034	74.641	10.822	0.067	0.987	1000000.0
91	342.144	18.953	74.463	10.856	0.066	0.987	1000000.0
92	343.41	19.09	73.889	10.877	0.069	0.986	1000000.0
93	341.199	18.801	74.324	10.728	0.067	0.987	1000000.0
94	342.949	19.047	73.741	10.846	0.068	0.986	1000000.0
95	346.698	19.162	76.166	11.047	0.069	0.986	1000000.0
96	342.322	18.852	74.999	10.736	0.067	0.987	1000000.0
97	340.97	18.858	73.624	10.773	0.066	0.987	1000000.0
98	343.927	18.935	75.092	10.801	0.067	0.987	1000000.0
99	344.386	18.958	75.983	10.849	0.066	0.987	1000000.0
100	344.347	19.034	75.553	10.96	0.068	0.986	1000000.0
