Samples	ID83A	ID83B	ID83C	ID83D
CPCT02060245T	28	68	143	158
CPCT02070319T	86	52	121	177
CPCT02010856T	70	141	219	132
CPCT02090052T	11	91	302	90
CPCT02090053T	28	55	105	99
CPCT02070357T	622	457	1024	150
CPCT02090057T	56	0	79	67
CPCT02270035T	30	172	56	143
CPCT02060254T	0	187	283	73
CPCT02070365T	48	66	77	68
CPCT02060258T	36	50	27	101
CPCT02080247T	77	141	97	265
CPCT02020794T	153	250	324	238
CPCT02020790T	53	56	118	107
CPCT02060253T	42	48	91	106
CPCT02020775T	23	95	86	96
CPCT02030513T	90	131	102	202
CPCT02380051T	27	42	49	104
CPCT02080248T	60	84	55	149
CPCT02070371T	167	28	85	115
CPCT02070366T	54	29	41	122
CPCT02050392T	84	47	54	175
CPCT02130147T	802	459	0	142
CPCT02020812T	26	126	39	85
CPCT02020820T	135	88	0	190
DRUP01090014T	35	353	178	129
CPCT02060240T	125	221	63	160
DRUP01060024T	419	526	0	157
CPCT02020848T	85	0	87	103
CPCT02010648T	196	32	131	122
CPCT02060130T	109	104	87	129
CPCT02010649T	0	341	0	239
CPCT02060127T	11	187	62	135
CPCT02340106T	74	82	63	181
CPCT02150034T	191	369	216	106
CPCT02030415T	467	39	622	577
CPCT02060235T	47	83	58	79
CPCT02010625T	32	199	0	159
CPCT02060275T	20	136	84	109
CPCT02340026T	27	30	111	164
CPCT02090063T	117	118	28	43
CPCT02010549T	63	26	67	278
CPCT02060066T	72	51	48	64
CPCT02020450T	28	47	36	31
CPCT02010406TII	77	15	86	58
CPCT02050167T	52	105	91	52
CPCT02110036T	55	10	70	109
CPCT02010599T	27	90	98	72
CPCT02010595T	27	104	65	28
CPCT02100091T	924	80	511	147
CPCT02060104T	34	0	31	47
CPCT02010600T	42	240	23	130
CPCT02110040T	68	388	462	343
CPCT02340018T	684	102	180	246
CPCT02050225T	38	154	74	136
CPCT02040141T	75	87	0	295
CPCT02340020T	63	61	84	136
CPCT02080139T	36	0	0	153
CPCT02060061T	4	378	397	26
CPCT02070051T	140	75	0	133
CPCT02010408TII	84	103	58	123
CPCT02010429T	69	74	31	83
CPCT02020438T	191	78	209	71
CPCT02040072T	74	77	217	79
CPCT02020428T	7	280	0	44
CPCT02010494T	70	98	165	93
CPCT02070095T	63	149	149	68
DRUP01070006T	6	17	9	65
DRUP01070005T	75	173	188	127
CPCT02020465T	39	8	79	54
CPCT02030325T	16	188	135	94
CPCT02090011T	53	168	152	107
CPCT02060071T	207	326	0	123
DRUP01070010T	55	170	69	121
CPCT02070111T	35	16	35	98
CPCT02070098T	32	176	144	37
CPCT02090012T	34	111	356	48
DRUP01090001T	28	183	62	72
CPCT02070108T	75	32	133	83
CPCT02010548T	28	76	47	76
CPCT02090014T	43	273	111	79
CPCT02010559T	68	175	0	146
CPCT02080102T	116	227	199	147
CPCT02030422T	43	46	19	127
CPCT02070249T	635	182	167	143
DRUP01070029T	43	170	0	213
CPCT02070247T	59	13	18	173
DRUP01010053T	53	159	37	143
DRUP01100003T	1188	43	259	998
CPCT02070257T	22	365	82	195
CPCT02340046T	60	1	31	198
DRUP01080008T	160	177	169	596
DRUP01340002T	63	17	88	168
CPCT02010715T	58	35	0	292
WIDE01010465T	6	142	21	116
WIDE01010487T	66	53	109	106
WIDE01010492T	8	51	198	97
WIDE01010497T	109	30	60	80
WIDE01010521T	336	476	315	82
WIDE01010519T	521	89	86	100
WIDE01010527T	11	0	30	37
WIDE01010517T	72	7	164	60
WIDE01010699T	93	91	28	37
WIDE01010713T	137	544	71	126
