Samples	ID83A	ID83B	ID83C	ID83D
CPCT02060282T	6.86E-01	9.57E-01	1.06E+00	1.04E+00
DRUP01090012T	1.17E+00	1.74E+00	1.53E+00	1.78E+00
CPCT02090042T	1.32E+00	1.20E+00	1.45E+00	1.69E+00
CPCT02340078T	8.30E-01	6.58E-01	7.63E-01	1.02E+00
WIDE01010040T	3.86E+00	1.41E+00	3.88E+00	1.63E+00
CPCT02020683T	5.07E+00	1.78E+00	4.64E+00	2.69E+00
CPCT02020691T	2.46E+00	1.81E+00	2.69E+00	2.26E+00
DRUP01010077T	1.32E+00	1.84E+00	1.82E+00	1.72E+00
DRUP01050021T	1.02E+01	1.08E+01	1.60E+01	4.37E+00
CPCT02080206T	9.83E-01	8.02E-01	1.01E+00	1.42E+00
CPCT02060292T	3.10E+00	1.61E+00	2.63E+00	1.18E+00
CPCT02060290T	8.43E-01	9.46E-01	1.22E+00	1.18E+00
CPCT02090044T	7.98E+00	2.41E+00	8.97E+00	3.44E+00
WIDE01010138T	1.96E+00	1.47E+00	1.70E+00	1.73E+00
CPCT02130062T	1.87E+00	1.59E+00	2.09E+00	1.82E+00
WIDE01010160T	1.65E+00	2.03E+00	1.97E+00	1.60E+00
CPCT02020706T	9.58E-01	4.18E-01	2.16E-01	9.88E-01
CPCT02070313T	1.29E+00	1.29E+00	1.46E+00	1.42E+00
WIDE01010187T	3.93E+00	1.41E+00	4.36E+00	1.76E+00
WIDE01010169T	2.06E+00	2.83E+00	3.16E+00	1.83E+00
CPCT02100161T	5.30E+00	3.58E+00	5.24E+00	2.43E+00
CPCT02070317T	1.16E+00	1.70E+00	1.71E+00	1.37E+00
WIDE01010239T	1.20E+00	1.56E+00	1.32E+00	1.58E+00
WIDE01010233T	1.62E+00	2.58E+00	2.61E+00	1.67E+00
CPCT02070322T	1.25E+00	1.18E+00	1.30E+00	1.67E+00
WIDE01010262T	3.45E+00	1.35E+00	3.30E+00	1.35E+00
WIDE01010267T	1.15E+00	2.16E+00	2.10E+00	1.49E+00
WIDE01010293T	6.44E-01	5.16E-01	5.16E-01	8.70E-01
WIDE01010167T	9.54E-01	8.17E-01	1.32E+00	1.41E+00
CPCT02060211T	1.61E+00	2.15E+00	2.53E+00	1.84E+00
DRUP01080012T	5.45E+00	2.08E+00	5.29E+00	3.52E+00
WIDE01010356T	1.90E+00	1.38E+00	2.14E+00	1.63E+00
WIDE01010374T	1.90E+00	1.03E+00	2.14E+00	9.31E-01
WIDE01010393T	4.78E+00	2.28E+00	4.62E+00	1.70E+00
CPCT02090036T	1.65E+00	1.81E+00	1.12E+00	1.53E+00
CPCT02340018TII	3.41E+00	1.70E+00	3.46E+00	2.27E+00
CPCT02340088T	1.67E+00	1.50E+00	2.07E+00	1.75E+00
WIDE01010452T	1.32E+00	1.70E+00	1.65E+00	1.18E+00
CPCT02080227T	1.63E+00	1.39E+00	1.25E+00	1.78E+00
CPCT02060230T	1.87E+00	1.86E+00	1.82E+00	2.00E+00
CPCT02020750T	9.27E-01	5.66E-01	1.11E+00	1.27E+00
CPCT02060241T	1.09E+00	1.20E+00	1.33E+00	1.29E+00
CPCT02060245T	1.41E+00	1.54E+00	1.80E+00	1.60E+00
CPCT02070319T	1.55E+00	9.93E-01	1.90E+00	1.66E+00
CPCT02010856T	1.49E+00	1.68E+00	2.58E+00	2.45E+00
CPCT02090052T	9.63E-01	1.65E+00	1.93E+00	1.72E+00
CPCT02090053T	1.08E+00	1.26E+00	1.50E+00	1.33E+00
CPCT02070357T	4.57E+00	4.33E+00	5.64E+00	2.19E+00
CPCT02090057T	1.26E+00	1.71E-01	1.42E+00	1.18E+00
CPCT02270035T	1.02E+00	1.49E+00	1.59E+00	1.77E+00
CPCT02060254T	1.01E+00	2.42E+00	2.40E+00	1.24E+00
CPCT02070365T	1.44E+00	9.17E-01	1.55E+00	1.37E+00
CPCT02060258T	9.25E-01	7.52E-01	1.31E+00	1.34E+00
CPCT02080247T	1.52E+00	1.67E+00	2.07E+00	2.14E+00
CPCT02020794T	2.13E+00	2.29E+00	2.82E+00	2.80E+00
CPCT02020790T	1.37E+00	1.13E+00	1.55E+00	1.61E+00
CPCT02060253T	1.28E+00	1.04E+00	1.67E+00	1.54E+00
CPCT02020775T	7.90E-01	1.20E+00	1.56E+00	1.58E+00
CPCT02030513T	1.80E+00	1.52E+00	1.98E+00	1.90E+00
CPCT02380051T	9.92E-01	1.18E+00	1.24E+00	1.26E+00
CPCT02080248T	1.34E+00	1.29E+00	1.40E+00	1.71E+00
CPCT02070371T	1.86E+00	1.13E+00	2.15E+00	1.48E+00
CPCT02070366T	1.24E+00	8.57E-01	1.38E+00	1.23E+00
CPCT02050392T	1.59E+00	1.04E+00	1.81E+00	1.62E+00
CPCT02130147T	4.55E+00	2.99E+00	4.06E+00	2.11E+00
CPCT02020812T	1.20E+00	1.41E+00	1.33E+00	1.22E+00
CPCT02020820T	1.48E+00	1.33E+00	1.19E+00	1.82E+00
DRUP01090014T	1.62E+00	2.17E+00	2.27E+00	1.52E+00
CPCT02060240T	1.89E+00	1.61E+00	2.05E+00	1.81E+00
DRUP01060024T	2.99E+00	2.54E+00	1.58E+00	2.32E+00
CPCT02020848T	1.86E+00	0.00E+00	2.07E+00	1.42E+00
CPCT02010648T	2.36E+00	1.20E+00	2.09E+00	1.72E+00
CPCT02060130T	1.83E+00	1.44E+00	2.07E+00	1.87E+00
CPCT02010649T	1.40E+00	2.05E+00	7.64E-01	2.21E+00
CPCT02060127T	1.16E+00	1.41E+00	1.62E+00	1.47E+00
CPCT02340106T	1.85E+00	1.39E+00	1.86E+00	1.93E+00
CPCT02150034T	2.66E+00	2.40E+00	2.89E+00	1.64E+00
CPCT02030415T	6.29E+00	2.32E+00	6.39E+00	4.41E+00
CPCT02060235T	1.04E+00	1.15E+00	1.70E+00	1.81E+00
CPCT02010625T	1.46E+00	1.59E+00	1.73E+00	2.06E+00
CPCT02060275T	1.01E+00	1.31E+00	1.48E+00	1.38E+00
CPCT02340026T	1.21E+00	1.10E+00	1.46E+00	1.40E+00
CPCT02090063T	1.53E+00	1.34E+00	1.59E+00	1.46E+00
CPCT02010549T	1.80E+00	1.18E+00	1.82E+00	1.74E+00
CPCT02060066T	1.29E+00	8.84E-01	1.29E+00	1.26E+00
CPCT02020450T	6.88E-01	7.92E-01	8.80E-01	7.87E-01
CPCT02010406TII	1.28E+00	8.07E-01	1.41E+00	1.13E+00
CPCT02050167T	1.17E+00	1.23E+00	1.64E+00	1.33E+00
CPCT02110036T	1.30E+00	7.34E-01	1.58E+00	1.49E+00
CPCT02010599T	1.10E+00	1.29E+00	1.40E+00	1.22E+00
CPCT02010595T	7.79E-01	1.28E+00	1.51E+00	1.10E+00
CPCT02100091T	8.25E+00	1.76E+00	8.65E+00	2.40E+00
CPCT02060104T	9.26E-01	1.23E-01	1.06E+00	9.46E-01
CPCT02010600T	1.22E+00	1.78E+00	1.54E+00	1.74E+00
CPCT02110040T	2.34E+00	3.18E+00	3.44E+00	2.95E+00
CPCT02340018T	3.60E+00	1.84E+00	3.38E+00	2.41E+00
CPCT02050225T	1.23E+00	1.48E+00	1.62E+00	1.72E+00
CPCT02040141T	1.72E+00	1.29E+00	3.31E-01	2.00E+00
CPCT02340020T	1.41E+00	1.35E+00	1.83E+00	1.30E+00
CPCT02080139T	1.03E+00	1.16E-01	3.47E-01	9.98E-01
CPCT02060061T	1.36E+00	3.96E+00	4.19E+00	1.03E+00
CPCT02070051T	1.82E+00	1.25E+00	1.15E+00	1.84E+00
CPCT02010408TII	1.46E+00	1.33E+00	1.80E+00	1.94E+00
CPCT02010429T	1.54E+00	1.05E+00	1.56E+00	1.47E+00
CPCT02020438T	1.87E+00	1.25E+00	2.15E+00	1.48E+00
CPCT02040072T	1.66E+00	1.14E+00	1.74E+00	1.34E+00
CPCT02020428T	1.09E+00	1.42E+00	1.13E+00	1.61E+00
CPCT02010494T	1.46E+00	1.09E+00	1.98E+00	1.65E+00
CPCT02070095T	1.61E+00	1.42E+00	1.85E+00	1.10E+00
DRUP01070006T	6.48E-01	5.41E-01	5.68E-01	7.42E-01
DRUP01070005T	1.60E+00	1.82E+00	2.21E+00	1.70E+00
CPCT02020465T	8.54E-01	5.61E-01	1.05E+00	1.35E+00
CPCT02030325T	1.07E+00	1.67E+00	1.55E+00	1.67E+00
CPCT02090011T	1.37E+00	1.87E+00	1.98E+00	1.77E+00
CPCT02060071T	2.27E+00	2.07E+00	2.19E+00	2.25E+00
DRUP01070010T	1.27E+00	1.54E+00	1.59E+00	1.74E+00
CPCT02070111T	1.08E+00	6.28E-01	1.05E+00	1.37E+00
CPCT02070098T	1.11E+00	1.65E+00	1.77E+00	1.16E+00
CPCT02090012T	1.32E+00	1.54E+00	2.06E+00	1.08E+00
DRUP01090001T	9.70E-01	1.77E+00	1.51E+00	1.58E+00
CPCT02070108T	1.45E+00	8.98E-01	1.67E+00	1.22E+00
CPCT02010548T	9.15E-01	9.35E-01	1.10E+00	1.30E+00
CPCT02090014T	1.19E+00	2.08E+00	2.08E+00	1.60E+00
CPCT02010559T	1.43E+00	1.58E+00	1.57E+00	1.85E+00
CPCT02080102T	2.02E+00	2.01E+00	2.46E+00	2.41E+00
CPCT02030422T	1.26E+00	8.97E-01	1.22E+00	1.47E+00
CPCT02070249T	5.71E+00	1.82E+00	5.51E+00	2.43E+00
DRUP01070029T	1.24E+00	1.69E+00	2.59E-01	1.95E+00
CPCT02070247T	1.27E+00	7.60E-01	9.94E-01	1.41E+00
DRUP01010053T	1.49E+00	1.43E+00	1.85E+00	1.93E+00
DRUP01100003T	1.01E+01	2.69E+00	9.97E+00	4.34E+00
CPCT02070257T	1.47E+00	2.03E+00	2.00E+00	2.17E+00
CPCT02340046T	1.75E+00	5.70E-01	1.50E+00	1.61E+00
DRUP01080008T	2.83E+00	1.92E+00	3.05E+00	2.98E+00
DRUP01340002T	1.59E+00	8.58E-01	1.73E+00	1.54E+00
CPCT02010715T	1.58E+00	1.10E+00	9.49E-01	1.85E+00
WIDE01010465T	7.48E-01	1.45E+00	1.47E+00	1.67E+00
WIDE01010487T	1.54E+00	1.11E+00	1.82E+00	1.60E+00
WIDE01010492T	9.38E-01	1.36E+00	1.90E+00	1.81E+00
WIDE01010497T	1.55E+00	8.42E-01	1.70E+00	1.37E+00
WIDE01010521T	3.08E+00	2.80E+00	2.99E+00	1.51E+00
WIDE01010519T	3.74E+00	1.48E+00	4.02E+00	1.62E+00
WIDE01010527T	5.92E-01	3.30E-02	8.42E-01	7.04E-01
WIDE01010517T	1.33E+00	6.10E-01	1.69E+00	1.27E+00
WIDE01010699T	1.18E+00	1.10E+00	1.29E+00	1.41E+00
WIDE01010713T	2.23E+00	2.77E+00	2.48E+00	2.28E+00
