MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	0.0006509565281885443	0.0035035688028438017	0.0076066943595651535	4.710671622888185e-05	0.003981906186672859	0.0012698250147514046	0.0007100340659053473	0.12396462753415108	0.041536106799321716	0.018791303411126135	0.053197897188365456
1:Del:C:1	0.0003514496197749395	0.00038831938963994616	0.0008039222739171237	0.0001987641810774221	4.872652352787554e-06	0.001903090166160837	0.0005216926839784719	0.16838623344898224	0.006573281256860355	0.014413416534662247	0.019274507286027073
1:Del:C:2	0.0012419619294814766	0.0002687476576465997	0.00022954467833187663	0.0001526109323867786	0.0036213314659835306	0.0007478896701286431	0.0002597709498149925	0.14879707038402556	0.0007280327559601574	0.0076475915359333155	0.00508441522513749
1:Del:C:3	0.005275632529519498	0.0007407627024440444	0.0013378840110090096	5.364495752019138e-05	0.023966393001828692	0.00453431096393615	0.00010643226619777124	0.05137273106724024	0.0027409645789884963	0.006233157365059015	0.0032572122552664952
1:Del:C:4	0.014137755064293742	0.001061030700984702	0.00779527775128372	0.00013446152919641463	0.069149760894652	0.0021794393565505743	0.0001950017735362053	0.03311943450942636	0.0005005870864260942	0.008960592144285328	0.0010656087267852854
1:Del:C:5	0.033243716284632685	0.019659515591338276	0.05538703538477421	2.3526113509433343e-05	0.17138175535947084	0.0025642947362757695	0.0049942391074728225	0.006743545087228995	0.030589435638394207	0.007267345177242532	0.0005174061749130488
1:Del:T:0	0.0008819259196752682	0.0022631948260823263	0.003325215404620394	6.446117156428954e-06	0.0032258261478273196	5.342250859257547e-05	0.0004548584077565465	0.040189359486103055	0.026931796693243085	0.011668450725264847	0.032074895557016134
1:Del:T:1	0.001382423477480188	0.0011064924127094854	0.000509044388672919	1.1705528959282674e-06	0.006051162024123187	0.0027203794359229507	4.402922538702114e-05	0.03552040295675397	0.026072907742345705	0.0026529432515235386	0.057858898900449277
1:Del:T:2	0.0019453956431243569	0.0009515270233259798	0.00035870693231117914	0.0005435778695300541	3.6963284946978094e-06	0.04946815948933363	9.742360658492544e-05	0.02046013930812478	0.021851583455936633	0.008499881625175476	0.03010337324813008
1:Del:T:3	0.014145493046962656	0.005066528789893709	0.0025710169511148706	0.0012536377455671754	0.0025776408896854264	0.13715785048902035	0.00020907238102523706	0.01960096599534154	0.0236923347429547	0.008680959550256375	0.0188618724886328
1:Del:T:4	0.04762114195153117	0.02020783866988495	0.010538798654451967	0.0018521276960655087	0.04109798813005909	0.2157884220778942	0.002528015994103043	0.00364460144075565	0.0033531476551434025	0.008724777915049345	0.00742508492898196
1:Del:T:5	0.8180992639064789	0.7335937958955765	0.6272086617350578	0.006910857054172084	0.05403840385866718	0.42242860943078997	0.14620184797793626	0.00034112057008314875	0.0642933003584193	0.10671559031005018	0.018369816574557114
1:Ins:C:0	0.0006259195247548632	0.0007907015495584347	0.0002324173136003108	0.0025640769978053867	0.0006850034797389526	4.277428521163529e-05	0.0010170635226677404	0.0003873254493555578	0.0006082209618762136	0.0005480399692896754	0.21305054128170015
1:Ins:C:1	8.261822366876004e-05	0.0003157309404195985	0.0002496963069143021	0.0005059628872550093	4.7338984040834474e-05	8.443027893463295e-06	0.002346460734624998	0.014132833033800125	0.0016560447198571636	0.00047826072669522547	0.008630601610057055
1:Ins:C:2	7.659497372515033e-05	0.00020779894148290624	1.1043415315725725e-05	0.0004992694605607539	0.0003165524175528844	0.00024215016987000126	0.0013788185492740013	0.009961795983836055	0.0013474555603170302	1.8333852567593565e-05	0.0021695644035935402
1:Ins:C:3	0.00032056303083663804	0.00042209133185679094	1.4437519425882783e-05	0.0006826610516873188	0.0030032803816720842	0.0005695670735076419	0.002690869130892679	0.009736465485766531	0.001979701303789625	1.6097273473860695e-05	0.0010777127303299495
1:Ins:C:4	0.0024567197530996053	0.00045956261712490234	9.975082131859381e-05	0.0	0.005269552950921934	0.001048689961207856	0.11771956592798233	0.007420509723015129	4.335088306106627e-06	0.00032346257750759833	0.00081840113580256
1:Ins:C:5	0.010896021053195	0.016464102482423186	0.000948275193295558	0.013886479027569294	0.012571004509809428	0.0011517777584595023	0.1466397613659501	0.006062781061045825	0.03378369908896275	0.001844423551519867	0.0004534030373724818
1:Ins:T:0	9.335825743619352e-05	0.0016294943806133234	0.0006116291440957867	0.007391764433123171	0.002353170970454812	0.0008992075137939537	3.222938932594843e-05	0.02099163893610239	0.030539512975374238	0.0001276788953691721	0.02533447210676968
1:Ins:T:1	2.526881447636242e-05	0.000152447197099832	9.878972617116232e-05	0.0027576921414583923	0.0017889727605506778	4.582509500323795e-06	0.0015335043048253284	0.06357885919511318	0.004281513387977612	0.0021978120857966132	0.01244150240905583
1:Ins:T:2	0.00021811247604546223	0.0004908456240445958	0.0017457868179917568	0.0033711745555046945	0.03446699862135574	0.0	0.002727753592771478	0.06583996273577214	0.006002006505405007	0.0	0.005076520517468453
1:Ins:T:3	6.27661438920768e-05	0.0003561261312734132	0.0007028102061258323	0.006544066406786442	0.018205459490418435	0.002236478274571709	0.0001627977680618642	0.03725189872086048	0.006108786298864288	5.6209978647530076e-05	0.008876525866799056
