NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	96.44	53.412	20.305	32.575	24.958	0.893	1000000.0
2	96.74	55.071	20.653	33.241	14.628	0.885	1000000.0
3	95.976	54.054	20.094	32.935	27.588	0.888	1000000.0
4	103.607	53.293	23.938	32.859	19.66	0.885	1000000.0
5	95.959	53.832	20.437	32.863	35.868	0.885	1000000.0
6	95.496	53.732	19.971	32.868	32.857	0.89	1000000.0
7	91.424	53.827	18.516	32.373	43.789	0.89	1000000.0
8	94.169	54.575	19.575	32.762	27.767	0.883	1000000.0
9	97.515	54.187	20.499	32.777	14.583	0.884	1000000.0
10	96.286	53.214	20.62	32.761	17.033	0.887	1000000.0
11	97.0	53.734	21.344	32.893	36.09	0.89	1000000.0
12	103.203	54.009	24.098	33.813	22.217	0.885	1000000.0
13	104.171	54.16	24.354	32.997	17.009	0.887	1000000.0
14	96.743	53.757	20.175	32.996	38.149	0.886	1000000.0
15	99.381	54.629	22.053	33.179	11.528	0.885	1000000.0
16	94.5	54.386	19.41	33.548	20.111	0.885	1000000.0
17	94.408	54.254	19.429	32.622	25.275	0.884	1000000.0
18	93.011	53.642	18.973	32.42	32.985	0.89	1000000.0
19	104.017	54.447	24.16	32.792	33.465	0.883	1000000.0
20	108.819	54.507	27.905	33.248	30.319	0.881	1000000.0
21	91.41	54.364	19.158	33.115	33.186	0.887	1000000.0
22	96.015	53.675	19.996	32.728	11.609	0.888	1000000.0
23	94.029	53.007	19.608	32.629	33.164	0.89	1000000.0
24	96.063	53.535	19.726	32.779	25.021	0.887	1000000.0
25	95.731	54.86	20.207	33.014	38.486	0.882	1000000.0
26	96.014	53.875	20.266	33.084	22.3	0.892	1000000.0
27	96.036	54.106	20.364	33.18	30.884	0.883	1000000.0
28	95.565	54.122	20.077	32.977	35.896	0.884	1000000.0
29	100.211	54.564	22.5	32.87	36.142	0.885	1000000.0
30	103.798	54.924	24.564	34.215	22.501	0.879	1000000.0
31	97.332	54.554	20.307	33.26	30.34	0.888	1000000.0
32	97.095	54.51	20.961	32.344	30.102	0.888	1000000.0
33	98.113	54.595	20.75	32.876	22.35	0.885	1000000.0
34	97.654	54.611	21.781	33.201	25.298	0.882	1000000.0
35	104.403	54.915	24.837	33.68	14.396	0.88	1000000.0
36	93.735	53.627	19.199	32.735	22.243	0.887	1000000.0
37	96.576	53.267	20.306	32.214	19.907	0.892	1000000.0
38	99.174	53.908	21.544	32.558	22.432	0.889	1000000.0
39	92.772	54.035	19.182	33.137	27.814	0.883	1000000.0
40	99.16	54.297	21.07	33.058	33.052	0.888	1000000.0
41	99.345	54.434	21.241	32.701	38.3	0.888	1000000.0
42	94.083	53.712	19.607	32.917	16.805	0.886	1000000.0
43	95.526	53.945	20.026	32.734	14.141	0.887	1000000.0
44	94.148	53.911	19.614	32.571	16.89	0.887	1000000.0
45	91.633	54.415	18.848	33.535	35.734	0.883	1000000.0
46	93.979	53.926	19.333	33.172	25.156	0.887	1000000.0
47	100.242	54.421	23.176	34.345	9.179	0.885	1000000.0
48	106.179	54.436	25.552	33.452	35.853	0.88	1000000.0
49	91.761	54.304	18.915	33.147	35.753	0.885	1000000.0
50	95.7	53.919	20.382	32.798	27.593	0.888	1000000.0
51	92.884	54.322	19.76	32.914	25.045	0.882	1000000.0
52	91.715	54.427	19.14	33.12	19.488	0.887	1000000.0
53	97.061	54.065	20.653	32.587	19.738	0.889	1000000.0
54	98.797	53.461	21.455	32.88	19.605	0.889	1000000.0
55	94.334	53.877	19.321	32.391	33.094	0.887	1000000.0
56	96.086	54.053	19.938	32.655	14.116	0.885	1000000.0
57	106.067	54.919	25.399	33.549	22.402	0.88	1000000.0
58	91.244	53.399	18.264	32.845	14.415	0.888	1000000.0
59	97.374	53.797	20.958	33.331	22.495	0.884	1000000.0
60	96.78	54.29	20.542	32.848	19.696	0.884	1000000.0
61	94.052	54.122	19.383	33.408	25.014	0.884	1000000.0
62	97.546	54.489	20.449	32.617	46.6	0.884	1000000.0
63	94.934	54.197	19.641	32.778	30.387	0.887	1000000.0
64	98.822	52.874	21.129	32.487	27.489	0.893	1000000.0
65	100.385	53.833	22.596	33.315	19.629	0.888	1000000.0
66	94.948	52.74	19.493	32.222	27.874	0.893	1000000.0
67	99.93	53.803	21.986	32.678	30.73	0.889	1000000.0
68	96.99	53.934	20.672	32.647	35.579	0.888	1000000.0
69	94.985	53.341	20.219	32.221	19.618	0.892	1000000.0
70	94.846	53.588	19.737	32.351	35.695	0.89	1000000.0
71	93.351	53.257	19.627	32.277	27.943	0.888	1000000.0
72	94.633	53.788	19.565	32.777	6.192	0.884	1000000.0
73	101.687	54.993	22.738	32.828	14.715	0.88	1000000.0
74	99.437	53.982	21.858	32.869	14.535	0.886	1000000.0
75	99.168	53.972	22.498	32.915	22.201	0.888	1000000.0
76	109.238	55.009	26.928	34.114	16.918	0.883	1000000.0
77	98.245	54.192	20.87	32.945	30.385	0.887	1000000.0
78	97.611	53.645	20.917	32.751	30.684	0.89	1000000.0
79	97.094	54.99	20.844	33.075	30.539	0.879	1000000.0
80	98.332	54.719	20.768	33.315	22.278	0.884	1000000.0
