Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP123975	2211	1.0	173.784	7.86%	49.445	3.365%	0.01737	1.0
SP124044	67	0.893	38.392	57.301%	6.346	45.213%	0.36602	0.849
SP123972	413	0.985	98.317	23.806%	16.089	17.387%	0.0987	0.98
SP123850	141	0.964	46.641	33.079%	7.324	26.978%	0.1403	0.946
SP123902	159	0.947	60.117	37.809%	10.308	32.711%	0.19311	0.924
SP123884	219	0.935	83.017	37.907%	14.769	35.642%	0.17787	0.9
SP123964	137	0.931	62.091	45.322%	9.91	36.754%	0.25503	0.898
SP123995	138	0.905	64.815	46.967%	11.233	42.457%	0.25448	0.855
SP123846	176	0.957	55.078	31.294%	9.441	29.025%	0.15225	0.933
SP124003	93	0.908	44.278	47.611%	7.793	42.201%	0.32426	0.865
SP123876	133	0.963	47.703	35.867%	7.748	27.976%	0.20487	0.95
SP123878	91	0.936	36.116	39.688%	6.257	35.143%	0.24979	0.906
SP123842	99	0.885	57.836	58.42%	9.509	46.678%	0.45122	0.834
SP123900	143	0.94	61.866	43.263%	10.162	34.512%	0.21144	0.917
SP123978	65	0.874	38.871	59.802%	6.293	48.697%	0.40806	0.812
SP123897	92	0.946	37.097	40.323%	6.461	32.468%	0.23393	0.927
SP124013	125	0.959	46.255	37.004%	7.112	28.867%	0.19073	0.941
SP124021	89	0.931	38.119	42.83%	6.466	36.665%	0.26672	0.899
SP123852	121	0.912	58.071	47.993%	8.954	41.613%	0.27565	0.857
SP123998	170	0.952	64.51	37.947%	10.318	30.533%	0.20812	0.931
SP123967	96	0.907	51.305	53.443%	8.25	42.211%	0.40073	0.866
SP123988	291	0.987	63.871	21.949%	9.188	16.494%	0.09303	0.98
SP123984	103	0.911	44.659	43.358%	8.18	41.158%	0.27324	0.866
SP123858	88	0.913	46.553	52.901%	7.287	40.863%	0.31892	0.874
SP123890	98	0.958	33.397	34.079%	5.697	28.997%	0.16131	0.94
SP123950	141	0.935	57.54	40.809%	9.537	35.567%	0.25786	0.901
SP123886	62	0.899	42.212	68.084%	7.065	45.604%	0.5235	0.878
SP124033	87	0.858	49.787	57.226%	8.728	51.341%	0.37877	0.784
SP123892	180	0.947	67.802	37.668%	11.167	32.05%	0.20881	0.921
SP123840	122	0.941	46.782	38.346%	7.533	34.031%	0.23746	0.905
SP123969	143	0.922	59.039	41.286%	10.228	38.966%	0.25984	0.875
SP123953	117	0.929	54.087	46.228%	8.469	36.962%	0.26224	0.895
SP123955	95	0.936	47.87	50.389%	7.562	36.425%	0.28553	0.916
SP123882	212	0.974	55.686	26.267%	8.619	22.776%	0.09917	0.957
SP123894	198	0.964	66.599	33.636%	9.727	26.692%	0.16327	0.943
SP124017	47	0.884	27.43	58.362%	4.897	46.905%	0.55101	0.844
SP123856	73	0.861	46.553	63.771%	7.532	50.897%	0.45798	0.796
SP123854	117	0.89	53.004	45.303%	10.13	46.093%	0.28616	0.829
SP123888	108	0.941	47.17	43.676%	7.443	34.932%	0.27902	0.917
SP123870	91	0.941	36.834	40.477%	6.216	33.861%	0.21046	0.916
SP123958	64	0.847	43.56	68.062%	6.891	53.165%	0.55335	0.775
SP123844	116	0.933	49.91	43.026%	7.734	36.06%	0.27868	0.894
SP123872	158	0.955	57.297	36.264%	9.234	29.618%	0.21133	0.935
SP123874	115	0.932	48.493	42.168%	8.344	36.142%	0.23801	0.902
SP123836	178	0.961	57.728	32.431%	9.412	27.754%	0.17256	0.941
