MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
5:Del:R:5	6.83E-06	3.52E-06	1.56E-07	1.08E-05	2.80E-06	1.10E-05	5.11E-05	2.62E-06	5.20E-06	0.00E+00	8.97E-06	1.98E-09	1.93E-09	1.49E-09	1.95E-09	1.05E-05
2:Ins:R:0	2.64E-05	3.05E-04	1.56E-04	5.16E-04	2.06E-04	1.57E-03	1.39E-03	1.07E-03	1.06E-03	8.57E-04	1.56E-04	2.71E-04	1.61E-03	8.38E-04	1.68E-03	1.75E-03
2:Ins:R:1	6.25E-06	3.75E-04	2.21E-05	1.69E-04	1.38E-04	6.30E-04	4.43E-04	6.23E-04	7.07E-04	3.65E-04	3.69E-05	3.84E-04	7.77E-04	9.05E-04	7.99E-04	9.01E-04
2:Ins:R:2	1.97E-05	3.98E-04	7.01E-05	3.21E-04	1.64E-04	5.39E-04	3.02E-04	6.27E-04	8.02E-04	9.59E-05	6.39E-05	2.55E-04	3.14E-04	4.15E-04	4.86E-04	7.37E-04
2:Ins:R:3	3.25E-05	1.46E-04	9.87E-05	5.42E-04	4.08E-04	3.98E-04	2.39E-04	2.25E-04	2.66E-04	1.02E-04	9.29E-06	2.28E-05	2.23E-04	1.92E-04	2.46E-04	5.53E-04
2:Ins:R:4	1.44E-04	5.77E-04	3.84E-04	2.69E-03	1.68E-03	8.28E-04	3.68E-04	6.50E-04	6.06E-04	8.96E-06	3.72E-05	2.67E-05	0.00E+00	1.40E-05	6.45E-05	1.81E-03
2:Ins:R:5	8.46E-04	2.50E-03	6.55E-04	7.33E-03	5.44E-03	5.27E-03	2.71E-03	1.09E-03	2.07E-03	8.59E-04	2.67E-05	2.92E-04	8.26E-04	9.25E-04	3.19E-04	7.09E-03
3:Ins:R:0	1.97E-06	6.15E-05	9.61E-05	5.05E-05	3.40E-05	4.98E-04	5.28E-04	5.00E-04	4.42E-04	4.58E-04	1.51E-04	1.06E-04	5.46E-04	3.32E-04	8.55E-04	6.67E-04
3:Ins:R:1	3.46E-06	2.13E-04	8.71E-06	3.47E-04	1.04E-04	2.12E-04	5.86E-04	7.43E-04	9.39E-04	3.03E-04	3.36E-05	3.11E-04	5.87E-04	6.13E-04	4.72E-04	6.81E-04
3:Ins:R:2	1.61E-06	3.76E-05	2.46E-05	1.18E-04	7.21E-05	7.15E-05	4.64E-05	1.98E-04	2.73E-04	4.00E-05	5.57E-05	4.73E-05	2.56E-04	2.74E-04	2.22E-05	1.84E-04
3:Ins:R:3	7.60E-06	3.43E-05	1.36E-05	6.22E-05	6.15E-05	7.70E-05	5.34E-05	3.44E-05	4.66E-05	3.52E-05	3.71E-10	7.27E-06	7.85E-05	4.84E-05	3.28E-05	8.69E-05
3:Ins:R:4	1.83E-05	3.08E-05	2.20E-06	1.42E-04	8.71E-05	6.53E-05	4.97E-05	1.86E-05	3.33E-05	1.47E-09	0.00E+00	1.47E-05	1.13E-06	1.52E-05	7.78E-06	1.28E-04
3:Ins:R:5	1.29E-04	2.87E-04	7.06E-05	1.21E-03	6.76E-04	5.79E-04	1.47E-04	1.91E-04	6.59E-04	1.02E-04	1.38E-05	2.36E-05	1.49E-04	1.36E-04	4.72E-05	1.09E-03
4:Ins:R:0	3.10E-06	2.58E-04	6.05E-05	5.33E-06	4.63E-05	1.13E-03	1.16E-03	7.50E-04	8.02E-04	8.09E-04	1.22E-04	9.65E-05	1.39E-03	6.49E-04	1.20E-03	1.38E-03
4:Ins:R:1	7.38E-06	3.36E-04	5.49E-05	1.76E-04	1.11E-04	4.16E-04	3.57E-04	6.72E-04	7.36E-04	2.87E-04	5.30E-05	2.73E-04	4.37E-04	5.91E-04	5.35E-04	6.16E-04
4:Ins:R:2	3.64E-06	4.89E-05	1.49E-05	8.19E-05	7.50E-05	1.15E-04	7.75E-05	9.33E-05	1.36E-04	1.05E-04	1.63E-05	6.73E-05	9.93E-05	1.69E-04	3.91E-05	1.49E-04
4:Ins:R:3	1.35E-05	4.45E-05	7.40E-06	1.78E-04	1.33E-04	1.03E-04	1.14E-04	4.14E-05	7.53E-05	2.84E-05	2.42E-05	0.00E+00	4.86E-05	1.07E-04	6.03E-05	1.67E-04
4:Ins:R:4	1.40E-05	7.50E-05	8.62E-06	2.14E-04	2.24E-04	1.50E-04	1.33E-04	1.37E-04	1.45E-04	9.00E-05	4.08E-05	2.33E-05	4.57E-05	1.46E-04	5.19E-09	2.62E-04
4:Ins:R:5	3.81E-05	1.25E-04	4.19E-05	5.64E-04	4.57E-04	1.69E-04	1.78E-04	2.52E-04	4.21E-04	1.43E-04	5.13E-05	4.39E-05	1.18E-04	3.47E-04	2.68E-04	5.93E-04
5:Ins:R:0	1.12E-05	9.39E-05	1.17E-06	4.02E-05	1.38E-05	9.76E-04	1.60E-03	5.23E-04	4.18E-08	3.96E-03	7.11E-05	2.64E-05	2.08E-03	1.58E-03	1.73E-03	2.11E-03
5:Ins:R:1	0.00E+00	1.16E-03	1.28E-04	4.41E-04	6.64E-04	1.23E-03	6.16E-04	2.43E-03	3.52E-03	8.88E-04	1.59E-04	6.38E-04	1.99E-03	1.03E-03	9.96E-04	2.27E-03
5:Ins:R:2	1.02E-06	1.31E-04	1.47E-05	6.86E-05	2.00E-05	1.33E-04	1.75E-04	2.17E-04	1.69E-04	1.81E-04	6.53E-05	8.95E-05	1.72E-04	2.85E-04	2.06E-05	1.90E-04
5:Ins:R:3	4.49E-06	3.88E-05	3.47E-05	2.45E-05	2.53E-05	7.21E-05	6.62E-05	6.54E-05	8.13E-05	6.90E-05	1.95E-10	2.81E-05	1.02E-04	5.13E-05	1.69E-05	1.05E-04
5:Ins:R:4	3.37E-06	2.49E-05	4.23E-09	7.41E-05	4.35E-05	5.02E-05	6.46E-05	7.53E-05	9.86E-05	5.72E-05	9.40E-06	0.00E+00	4.12E-05	3.62E-05	7.36E-05	8.36E-05
5:Ins:R:5	9.59E-07	2.93E-05	2.96E-05	5.32E-05	5.75E-05	5.08E-05	4.17E-06	5.32E-05	1.07E-04	6.09E-05	0.00E+00	3.00E-05	3.55E-05	1.25E-05	1.35E-09	9.03E-05
2:Del:M:1	2.82E-04	1.51E-03	3.37E-04	1.19E-03	6.48E-04	1.78E-03	1.76E-03	3.02E-03	2.55E-03	6.72E-04	1.87E-04	6.75E-04	1.41E-03	1.24E-03	8.28E-04	3.34E-03
3:Del:M:1	1.17E-05	1.97E-04	6.24E-05	1.50E-04	1.33E-04	4.03E-04	2.27E-04	5.85E-04	5.77E-04	9.02E-05	8.52E-05	4.70E-04	3.79E-04	6.37E-04	2.72E-04	3.17E-04
3:Del:M:2	1.36E-04	6.76E-04	1.80E-04	7.98E-04	4.43E-04	8.82E-04	8.08E-04	1.69E-03	1.43E-03	3.51E-04	1.96E-04	5.36E-04	8.46E-04	6.06E-04	6.18E-04	1.57E-03
4:Del:M:1	4.50E-05	1.50E-04	1.81E-04	1.88E-04	7.04E-05	2.92E-04	5.70E-04	4.68E-04	3.99E-04	3.61E-04	1.36E-04	4.50E-04	2.77E-04	7.06E-04	7.45E-05	4.79E-04
4:Del:M:2	5.15E-05	4.83E-04	1.31E-04	3.29E-04	2.36E-04	5.37E-04	4.22E-04	1.13E-03	9.20E-04	1.55E-04	1.37E-04	3.32E-04	6.18E-04	5.27E-04	3.38E-04	1.09E-03
4:Del:M:3	6.95E-05	1.06E-03	8.15E-05	4.80E-04	4.29E-04	1.26E-03	9.77E-04	2.11E-03	1.90E-03	3.05E-04	1.75E-04	2.19E-04	6.62E-04	2.57E-04	7.55E-04	2.49E-03
5:Del:M:1	2.85E-05	3.55E-04	1.31E-04	3.02E-04	5.42E-05	9.23E-04	1.19E-03	8.09E-04	1.34E-03	1.35E-03	6.48E-04	2.20E-03	3.55E-04	1.45E-03	7.76E-04	9.77E-04
5:Del:M:2	7.34E-06	2.04E-04	1.10E-04	2.16E-04	7.86E-05	4.68E-04	3.33E-04	1.62E-03	8.88E-04	6.64E-04	8.37E-04	1.17E-03	9.15E-04	1.55E-03	4.21E-04	4.78E-04
5:Del:M:3	1.40E-05	4.24E-04	4.48E-05	1.90E-04	1.00E-04	4.82E-04	5.46E-04	8.03E-04	9.42E-04	4.23E-04	7.62E-04	7.85E-04	1.02E-03	9.36E-04	1.20E-04	7.66E-04
5:Del:M:4	3.12E-06	1.74E-04	1.36E-05	1.26E-04	8.68E-05	2.44E-04	1.69E-04	3.92E-04	5.33E-04	2.25E-04	5.56E-04	4.33E-04	5.87E-04	4.30E-04	3.11E-04	3.30E-04
5:Del:M:5	8.32E-06	2.17E-04	1.35E-04	3.09E-04	4.85E-05	5.69E-04	4.56E-04	7.01E-04	6.68E-04	4.72E-04	4.57E-04	2.07E-04	6.00E-04	1.18E-03	3.43E-04	7.54E-04
