Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP116251	1	0	0	5	0	0	0	6	0	0	0	0	14	4	0	11	1	7	9	0
SP116272	9	36	0	0	1	0	5	0	0	31	3	19	0	5	0	9	1	0	4	0
SP116286	2	7	0	0	0	0	0	0	1	7	6	2	11	0	5	3	0	5	0	0
SP116282	4	30	3	0	0	2	0	0	0	5	12	16	24	3	2	11	5	2	0	1
SP116288	2	4	0	0	0	0	0	7	0	1	0	0	2	0	0	2	0	4	0	0
SP23467	4	33	0	6	0	0	7	0	0	0	1	24	20	6	4	0	1	5	0	3
SP116263	2	8	0	0	0	0	4	11	0	0	5	10	12	10	0	0	0	2	0	0
SP116292	4	11	0	0	0	0	0	0	0	5	3	6	23	4	0	4	0	1	0	0
SP116248	1	12	0	0	0	0	2	0	0	9	0	11	5	0	1	12	1	0	1	0
SP116276	1	1	0	0	0	0	0	0	0	1	6	0	0	1	3	0	0	4	0	0
SP116265	14	26	5	35	0	2	3	23	3	33	17	26	4	22	24	11	2	15	0	0
SP116267	9	22	0	16	0	6	0	23	1	28	12	17	6	16	14	13	0	2	0	0
SP116253	2	27	2	0	0	2	13	0	0	20	13	21	16	16	5	2	1	5	6	0
SP23481	1	0	3	4	0	0	0	0	0	2	10	4	10	9	1	5	0	0	0	1
SP116233	12	48	0	2	0	4	44	8	0	14	18	0	15	5	3	24	1	4	0	1
SP116284	16	36	0	18	0	1	13	0	1	2	1	14	22	0	17	0	2	3	0	0
SP116270	1	13	0	0	0	2	3	0	0	5	0	10	21	6	7	2	1	4	0	0
SP116257	3	66	5	6	1	7	9	4	0	10	14	6	15	12	6	24	0	8	0	0
SP116298	1	4	0	0	0	0	1	0	0	3	0	2	0	0	0	2	0	0	0	0
SP116294	0	2	0	0	0	0	4	0	0	2	9	4	5	0	0	6	0	0	0	0
SP23439	6	0	8	43	0	5	63	18	4	17	26	23	11	57	4	25	5	3	0	2
SP23483	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	4	1	0
SP116262	2	15	6	0	0	2	0	0	0	7	5	20	0	0	1	1	0	0	8	0
SP116228	28	85	12	8	0	10	70	0	1	14	44	20	42	35	13	11	8	14	7	0
SP116222	3	0	0	0	0	5	0	41	1	9	6	8	17	2	0	0	0	6	0	0
SP23451	3	0	0	24	0	3	0	0	0	21	6	9	15	2	0	5	0	9	6	0
SP116247	14	42	3	4	0	2	7	0	1	5	4	16	31	18	0	0	3	0	0	1
SP116225	0	6	0	0	2	2	10	0	1	23	9	14	19	5	2	8	0	0	0	0
SP116273	9	32	0	4	1	2	4	0	0	18	1	22	0	9	0	3	0	0	0	0
SP116221	5	16	1	5	0	0	5	0	0	0	3	7	9	3	9	13	2	0	0	0
SP116271	1	6	0	0	0	0	0	0	0	2	0	10	3	2	0	3	0	6	3	0
SP23459	1	21	0	0	0	0	0	10	0	0	0	9	12	8	1	8	0	4	11	0
SP23479	7	7	3	11	0	10	3	0	0	0	3	14	18	0	2	0	0	1	0	0
SP116223	5	9	0	4	0	2	0	10	0	2	6	10	9	6	4	15	0	0	0	1
SP116229	26	126	0	41	6	13	2	0	7	45	2	27	10	16	14	8	0	8	0	0
SP23477	0	2	0	0	0	0	6	19	1	12	3	1	7	0	0	6	0	1	11	0
SP116252	12	19	0	0	0	0	11	0	0	19	14	0	21	19	5	15	3	2	0	0
SP116278	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
SP23431	261	230	66	84	0	17	3	0	0	112	15	0	0	11	9	3	4	5	0	1
SP116231	0	45	2	4	0	2	1	0	1	6	7	11	2	1	1	21	0	2	8	0
SP116250	2	5	0	0	0	0	0	0	0	0	4	5	0	13	5	0	0	2	0	0
SP112815	9	102	15	10	0	0	16	0	3	24	27	28	26	5	3	31	4	23	0	26
SP112799	0	27	3	17	1	0	3	0	0	0	9	24	27	8	6	13	4	14	0	0
SP112835	3	25	0	0	0	8	4	0	2	31	5	35	52	20	24	0	6	0	15	8
SP112955	0	7	2	0	17	1	4	43	1	16	6	0	33	9	13	18	1	5	0	31
SP112807	15	49	3	26	3	0	5	14	2	44	7	31	40	8	12	0	2	15	0	28
SP112953	17	93	15	12	22	5	2	0	1	0	35	27	12	32	14	1	0	17	11	107
SP112911	3	22	0	13	0	1	2	0	1	1	17	27	7	0	9	2	0	8	4	39
SP112847	11	46	3	13	0	7	3	5	0	8	12	24	14	12	4	0	0	12	6	10
SP112859	10	71	0	47	4	2	13	9	5	41	32	33	50	46	17	25	13	5	0	29
SP112919	13	1	0	17	0	5	1	57	1	9	0	17	53	10	0	8	0	0	0	12
SP102652	7	37	0	18	0	7	2	0	2	29	13	1	2	19	14	31	2	6	31	1
SP112981	3	48	3	4	12	0	11	0	0	41	21	23	24	9	1	12	2	0	2	31
SP102620	16	48	0	6	21	0	11	0	2	18	14	21	50	14	15	0	0	12	43	13
SP112987	20	82	14	24	16	1	7	0	1	10	13	42	27	10	3	17	0	17	0	16
SP112825	20	47	0	5	0	0	3	0	5	23	24	20	33	21	9	10	3	16	0	16
SP112967	0	0	0	0	5	1	0	0	0	0	0	6	0	3	1	3	0	0	0	1
SP102622	15	75	0	20	0	9	4	0	0	32	21	50	56	41	16	6	12	6	0	0
SP112785	7	111	0	3	0	0	168	0	8	83	52	55	76	16	14	20	15	14	22	2
SP112793	12	52	12	26	0	6	4	0	3	31	22	33	27	1	19	0	5	13	4	1
SP112963	23	56	5	0	14	1	0	36	0	4	12	33	37	9	5	31	0	7	0	14
SP112801	23	151	0	18	1	5	0	30	0	55	25	28	45	41	13	8	11	9	0	1
SP112997	16	61	0	0	7	11	8	0	4	37	47	32	4	10	7	11	2	11	12	22
SP112973	7	187	11	14	13	9	5	16	2	1	26	32	39	20	12	35	0	10	0	17
SP112819	37	87	0	38	15	0	14	0	0	52	10	9	27	12	11	25	0	7	0	11
SP112941	6	22	11	8	5	6	14	12	5	27	13	21	23	25	10	17	3	9	0	4
SP112965	14	77	0	15	1	3	2	12	1	33	26	16	6	20	1	18	1	7	3	14
SP112791	21	78	2	21	0	0	6	25	3	27	22	13	16	24	22	16	0	10	7	2
SP112949	3	7	0	3	6	1	3	12	0	3	4	0	18	8	0	12	0	4	0	2
SP112857	7	81	0	12	13	5	13	0	3	0	13	12	61	22	13	0	0	14	10	17
SP112843	12	80	14	0	20	0	10	0	2	15	21	43	80	48	12	7	5	7	0	16
SP112915	12	38	5	0	3	5	5	0	3	51	18	35	0	17	20	35	1	5	0	18
SP112837	50	45	4	11	0	5	0	0	5	69	55	78	9	25	9	29	3	9	0	14
SP112823	8	29	1	0	0	10	6	23	0	9	16	16	21	9	13	9	0	2	7	12
SP102633	5	12	4	0	4	0	1	1	0	5	9	25	20	14	4	2	1	1	0	10
SP112899	2	12	0	21	0	6	2	7	4	15	11	26	0	5	7	0	5	7	11	54
SP112893	0	12	9	17	7	8	4	53	3	6	21	10	21	19	0	4	3	5	3	24
SP112895	10	95	1	32	27	0	10	0	2	16	6	9	30	27	4	6	2	1	0	8
SP102626	3	58	0	8	0	1	9	22	1	52	24	10	100	23	21	24	1	5	0	0
SP112795	16	65	0	47	0	0	0	81	0	12	9	26	18	29	4	2	4	2	0	2
SP112927	11	62	7	15	4	11	10	25	0	23	7	37	12	6	3	0	0	6	0	32
SP112779	5	151	1	0	2	21	9	0	3	60	8	31	67	11	3	19	7	14	10	0
SP112975	15	85	0	19	0	11	7	70	0	36	21	22	3	18	9	8	3	16	2	19
SP112867	2	35	0	0	6	7	12	0	2	24	14	29	44	2	14	0	1	10	26	32
SP112903	10	37	5	27	0	5	1	0	0	0	19	3	44	20	4	0	0	9	15	46
SP112933	10	27	0	21	5	1	7	0	0	14	6	15	22	2	4	6	2	0	3	10
SP112869	12	65	0	36	0	10	6	53	0	50	14	25	25	12	13	0	14	9	0	30
SP112999	0	0	0	0	5	1	2	17	0	14	10	4	0	10	2	0	0	2	2	12
SP112939	7	46	0	0	0	7	3	11	0	2	14	28	15	13	0	6	0	6	0	14
SP112921	11	6	3	0	0	7	10	16	0	12	21	5	36	9	6	4	2	3	0	29
SP112901	2	31	5	10	8	12	6	0	4	42	21	0	21	15	12	7	0	0	1	12
SP112831	0	28	0	17	11	0	0	11	0	31	16	13	31	19	6	4	0	0	0	21
SP112891	4	43	3	34	9	4	0	0	0	23	22	39	0	11	13	25	1	9	0	11
SP112775	17	87	11	20	0	0	7	0	2	31	33	48	37	34	10	5	0	11	20	1
SP112897	5	52	6	27	9	3	0	14	0	16	18	18	36	45	19	21	0	13	0	24
SP112885	12	13	0	46	7	0	5	37	0	0	0	24	15	7	5	4	0	13	0	18
SP112789	16	81	13	19	0	0	169	0	8	39	71	23	59	92	9	9	6	0	0	2
SP102630	31	0	4	77	0	2	14	53	0	81	37	17	25	34	14	24	2	7	6	19
SP112971	26	59	4	2	0	3	11	0	0	42	14	5	30	8	28	84	0	12	0	12
SP112821	6	107	0	5	0	1	1	0	3	13	8	20	7	12	2	7	0	0	0	16
SP112813	0	10	0	0	6	1	2	0	0	16	7	9	23	6	1	0	2	7	0	15
SP112961	40	82	0	50	4	14	94	0	7	31	20	17	38	12	23	18	4	39	0	31
SP112977	19	28	8	8	0	1	7	0	1	6	12	20	38	14	2	9	8	2	16	22
SP112905	20	79	3	16	8	3	1	0	4	9	22	35	28	12	0	24	4	5	0	16
SP102647	11	97	0	16	6	8	15	17	0	43	32	28	61	24	17	24	1	2	0	9
SP112873	8	53	0	9	10	8	10	50	0	21	2	17	20	32	3	30	0	0	0	17
SP112959	0	1	0	0	10	2	0	0	0	0	2	1	2	1	0	0	0	0	0	29
SP112931	6	35	0	10	11	3	9	0	0	4	7	39	37	13	10	7	2	3	0	11
SP112865	5	55	9	14	40	5	4	16	0	16	12	26	4	26	11	14	2	0	0	4
SP113003	10	13	0	21	4	0	0	0	1	42	30	11	22	7	14	0	1	2	2	1
SP113001	20	76	0	15	0	9	12	0	1	21	5	11	26	8	0	12	0	4	19	28
SP112879	5	33	12	0	4	1	14	0	2	9	15	24	49	15	2	0	0	2	0	24
SP112945	12	54	0	23	1	0	10	0	3	51	26	7	63	23	21	21	4	8	3	11
SP112935	13	47	0	32	0	4	8	57	0	14	23	0	22	15	4	2	0	6	9	5
SP112863	6	157	3	51	7	0	3	0	4	32	18	3	52	21	16	0	2	6	29	18
SP112983	25	76	0	12	0	0	18	72	2	35	33	23	41	31	5	30	17	1	0	30
SP112809	29	127	6	64	0	0	10	0	0	64	14	41	19	30	3	24	5	16	0	11
SP112923	16	62	8	19	1	9	11	11	1	15	8	24	24	17	23	1	5	4	0	35
SP112853	14	12	0	27	5	3	4	57	1	5	11	18	28	15	0	11	0	0	0	22
SP113005	1	13	2	0	13	0	10	0	2	10	4	12	12	5	2	0	0	0	1	10
SP112957	3	29	0	28	0	0	0	16	1	40	19	13	32	16	10	11	6	6	0	33
SP112783	32	88	8	0	0	4	7	0	2	18	11	25	24	8	12	30	3	11	8	0
SP112943	5	24	2	4	0	2	5	0	1	11	4	0	35	18	9	16	3	10	0	6
SP112861	0	12	13	0	14	9	1	0	1	17	3	42	21	0	33	0	8	0	0	49
SP112917	29	36	0	29	8	0	2	6	2	55	5	9	25	11	0	19	1	14	0	7
SP112787	11	88	0	11	0	9	10	0	0	56	19	26	43	22	3	10	8	24	0	33
SP112995	18	26	2	28	18	0	0	58	0	21	21	31	13	17	14	2	0	9	0	45
SP112811	17	60	7	0	0	13	9	25	0	20	8	15	33	25	0	22	0	23	0	14
SP112797	22	125	0	34	0	11	7	0	2	9	17	24	33	14	12	43	1	11	16	1
SP112909	16	67	7	5	6	6	6	0	1	48	11	20	13	7	12	12	6	8	24	22
SP112781	18	34	0	9	3	0	2	39	2	32	12	25	24	17	8	10	0	6	0	21
SP112991	25	157	11	4	11	25	6	0	2	32	21	47	80	18	37	10	4	4	0	4
SP112907	12	1061	10	93	7	8	3	0	4	56	40	15	45	36	0	7	0	0	25	19
SP112817	236	73	0	0	29	0	4	0	0	537	7	9	0	14	163	0	4	3	0	16
SP112993	11	48	4	33	9	0	14	0	0	27	15	30	34	21	19	6	3	9	0	13
SP112827	15	64	2	0	4	0	7	22	0	20	19	9	17	8	20	7	2	16	0	6
SP112855	11	22	6	3	14	0	9	0	0	5	5	21	58	2	2	0	3	10	0	10
SP112969	6	23	0	0	26	2	6	0	2	38	25	12	41	6	15	0	1	2	1	28
SP112883	5	64	0	0	17	2	2	17	3	18	17	6	0	15	4	24	2	3	2	24
SP112929	21	108	2	23	6	2	8	0	0	43	16	21	42	44	22	8	6	6	0	1
SP112833	6	18	2	0	0	8	3	0	0	18	10	11	8	16	3	12	4	8	0	19
SP112777	234	0	0	0	34	0	0	0	0	0	0	143	0	0	0	0	7	0	184	0
SP112887	9	29	1	3	0	1	8	0	1	30	26	7	74	12	5	0	4	11	0	24
SP112877	0	0	0	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	5	6
SP112871	8	29	3	8	5	1	0	30	0	37	14	12	17	1	8	5	2	6	10	16
SP112875	9	77	4	30	6	16	10	8	4	29	23	11	28	19	7	14	4	9	37	37
SP112913	2	17	3	11	0	0	11	11	0	13	23	12	8	5	11	20	3	1	16	49
SP112849	9	44	0	20	0	0	7	52	0	17	15	25	59	16	4	17	1	10	0	6
SP112881	2	0	0	10	2	2	0	78	0	19	12	12	2	16	11	2	0	16	6	15
SP112951	0	3	0	0	0	2	0	0	0	1	2	0	3	0	4	0	0	0	0	11
SP112845	16	40	0	12	5	1	3	0	4	52	16	15	17	15	17	18	0	4	0	6
SP114910	89	321	24	164	3	12	19	10	0	28	18	65	15	19	20	15	5	40	0	0
SP114906	38	228	10	113	3	14	11	0	0	18	18	45	7	25	14	21	5	35	0	0
SP114921	107	212	0	20	2	45	62	38	2	51	158	83	215	93	43	3	33	13	0	0
SP114901	55	286	9	46	0	29	28	0	28	82	16	28	23	133	17	42	23	130	0	0
SP114926	45	228	13	42	0	12	3	0	3	20	33	18	39	5	23	31	7	17	13	0
SP114974	63	233	12	136	0	0	14	0	4	40	31	40	62	13	28	41	1	1	9	1
SP114958	381	232	4	85	0	51	28	0	0	44	79	42	121	43	54	61	4	30	0	2
SP114935	40	208	14	41	1	4	4	0	3	14	27	17	48	4	21	31	8	19	11	0
SP114900	46	282	11	43	1	34	23	0	25	88	17	6	20	139	17	43	23	134	0	0
SP114941	94	249	18	33	2	8	63	0	4	59	236	107	166	62	92	9	3	0	0	0
SP114937	79	250	18	36	6	13	54	0	4	58	234	83	189	52	82	14	4	0	0	0
SP114945	91	275	16	48	7	14	56	0	3	63	237	81	189	57	78	21	4	0	0	0
SP114943	100	289	18	41	6	24	51	0	7	61	242	83	181	55	88	16	6	7	0	0
SP114949	18	298	16	34	3	21	21	45	5	2	24	41	67	22	15	19	5	21	0	1
SP114960	352	226	4	88	3	47	29	0	0	56	83	37	116	48	56	61	8	34	0	2
SP114962	77	334	38	38	1	20	1246	0	58	56	427	84	122	24	40	48	19	0	97	0
SP114996	69	150	9	7	5	5	429	18	16	33	392	89	15	12	16	0	21	52	0	3
SP114987	71	153	1	0	3	14	470	24	13	34	420	87	6	28	11	0	27	28	0	2
SP114966	91	334	22	94	5	7	1296	0	69	75	494	63	127	55	42	34	41	61	54	0
SP114903	52	342	17	46	4	41	11	3	22	61	28	40	22	113	32	55	13	121	0	0
SP114914	54	293	25	135	0	14	15	0	0	31	17	58	1	20	13	24	11	38	0	0
SP114944	81	266	20	21	6	13	57	0	6	60	231	85	183	54	91	23	4	3	0	0
SP114930	51	199	6	61	1	5	26	0	3	58	85	47	121	28	29	8	3	9	10	0
SP114946	13	299	15	30	3	19	12	37	6	11	17	28	51	16	14	26	11	25	0	1
SP114951	17	278	18	12	0	23	13	37	7	0	29	40	51	16	32	0	8	26	0	2
SP114953	344	248	12	62	0	39	32	0	2	65	86	48	104	48	66	85	11	31	0	0
SP114924	65	163	0	21	0	40	50	2	0	59	153	55	213	77	36	0	21	2	0	0
SP114957	363	224	1	83	1	44	26	0	0	50	79	41	110	40	57	60	8	28	0	1
SP114986	62	234	3	123	3	2	14	0	3	48	36	36	69	20	29	33	6	4	2	0
SP114971	70	252	11	100	3	2	28	0	3	44	25	44	68	19	27	31	5	4	0	2
SP114991	66	153	3	0	3	11	417	34	17	41	391	88	10	19	14	0	19	37	0	3
SP114992	65	141	0	0	4	12	478	65	6	30	416	99	0	12	7	0	20	48	0	1
SP114920	79	324	23	162	2	7	15	0	0	28	19	52	20	32	14	21	10	36	0	0
SP114898	49	314	10	38	0	41	15	61	26	57	22	0	29	126	23	55	15	100	0	1
SP114932	36	208	17	62	1	3	4	0	2	24	31	21	42	5	26	18	8	16	19	0
SP114934	35	198	10	43	1	0	5	0	3	20	31	17	39	3	22	29	8	17	13	0
SP114968	95	333	16	87	6	15	1320	0	80	68	517	70	125	59	56	23	51	38	82	0
SP114982	67	232	13	106	0	0	30	0	3	37	36	42	62	11	25	37	2	0	11	2
SP114973	76	274	11	79	0	0	23	0	3	46	29	41	62	9	22	42	4	3	4	2
SP114908	48	252	10	137	0	18	12	0	0	27	19	44	7	26	15	16	6	35	0	0
SP114904	84	300	26	152	2	16	14	9	0	25	16	55	20	28	11	20	8	36	0	0
SP114918	44	211	16	153	3	5	11	0	0	23	19	52	7	22	15	13	4	43	0	0
SP114984	69	215	7	86	2	0	13	0	1	37	34	46	54	8	29	21	2	11	11	3
SP114994	63	145	0	0	4	7	467	50	6	33	413	77	0	24	12	0	20	35	0	3
SP114978	74	227	15	63	4	0	18	0	2	50	44	25	69	15	24	48	3	1	0	1
SP114912	80	319	13	120	1	16	12	14	0	28	17	57	12	18	19	25	5	31	0	0
SP114917	82	325	22	143	2	23	17	3	0	19	14	51	20	25	11	25	9	33	0	0
SP114980	86	272	11	105	0	0	36	0	3	37	38	44	72	14	26	43	2	1	7	2
SP114976	82	286	10	51	0	0	35	0	2	48	30	29	55	12	26	38	0	0	19	2
SP114916	60	281	26	164	2	7	13	0	0	22	21	57	19	22	18	18	7	37	0	0
SP125579	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SP111131	26	94	0	43	0	5	12	0	2	26	28	30	20	9	7	4	0	5	0	0
SP111126	2	12	3	0	2	1	5	0	0	71	45	1	55	28	12	14	2	9	0	0
SP111146	14	42	5	11	0	1	3	0	3	29	34	5	33	22	25	6	0	9	0	0
SP111123	9	38	3	6	0	7	9	4	3	34	36	29	40	12	12	23	2	0	0	0
SP111127	45	113	15	16	4	9	15	0	2	12	5	44	36	15	2	22	4	3	7	0
SP111121	1	2	0	0	0	0	0	6	1	0	5	2	1	2	2	3	0	3	0	0
SP111156	3	23	2	17	0	0	3	0	3	24	26	15	61	5	8	3	3	1	15	1
SP111122	18	88	0	9	0	13	10	0	5	36	18	18	51	14	4	0	0	5	20	0
SP111129	22	108	11	4	0	7	5	0	4	44	23	36	75	13	6	13	6	17	0	1
SP111152	22	39	10	21	2	0	8	25	3	11	18	24	37	1	17	34	2	10	0	0
SP111154	7	89	3	29	5	2	10	0	6	43	38	17	67	55	16	29	12	12	13	0
SP111124	4	37	0	3	0	0	0	0	3	35	9	2	12	12	0	15	0	2	13	1
SP111128	9	52	0	3	3	1	1	0	1	0	22	19	29	5	3	8	3	1	20	0
SP111125	32	97	14	53	0	0	1	98	7	33	33	12	37	25	16	26	2	19	0	0
SP111130	0	40	2	4	0	3	10	0	4	1	7	10	40	0	2	7	2	12	0	0
SP106835	5	7	0	4	0	0	2	1	1	16	8	3	0	3	2	14	1	0	8	0
SP106834	1	10	0	14	0	4	6	14	0	5	12	32	8	20	5	11	0	13	0	0
SP106825	43	67	0	64	0	0	16	80	0	28	25	39	77	48	19	12	9	18	0	1
SP106841	1	7	3	0	0	2	9	0	1	0	4	25	4	1	7	10	0	5	0	0
SP106827	23	45	0	54	0	0	5	43	1	20	17	26	22	21	28	19	2	18	0	1
SP106833	3	19	3	10	0	2	1	13	0	5	16	28	5	15	8	24	2	1	2	0
SP106839	17	34	10	35	2	7	4	40	0	33	10	26	35	15	11	2	2	11	0	1
SP106840	3	10	9	21	0	4	1	7	1	30	5	16	35	15	6	0	2	5	0	0
SP106828	6	22	0	0	0	0	2	0	0	1	7	11	13	15	5	15	0	14	19	1
SP106829	31	86	1	22	0	3	8	5	2	19	10	35	46	22	0	16	0	0	7	0
SP106836	2	3	1	0	0	0	0	0	0	3	2	0	7	2	0	0	0	3	0	0
SP106837	4	13	3	4	1	0	0	0	0	14	10	10	11	5	0	7	2	11	0	0
SP80037	15	83	10	0	4	12	0	0	0	0	20	12	19	8	61	16	0	20	29	2
SP102690	11	34	9	0	3	7	7	30	0	0	15	29	50	21	0	0	2	6	0	4
SP80213	0	1	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1
SP79939	0	0	0	0	7	0	1	0	0	0	2	1	3	5	0	0	2	0	0	2
SP109649	0	0	0	0	7	0	0	12	1	3	11	0	24	7	3	7	0	6	1	0
SP79988	3	0	0	6	0	3	4	0	0	3	7	6	0	19	5	0	0	4	4	0
SP80183	6	33	0	4	0	0	1	27	0	7	8	14	38	12	17	5	0	12	0	0
SP79971	2	26	2	30	0	3	10	0	0	16	6	24	30	1	7	13	7	5	0	6
SP80217	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
SP79968	12	126	13	12	3	27	12	13	4	14	17	17	68	13	16	6	22	14	8	7
SP80160	0	5	0	1	0	0	2	0	0	0	0	0	4	0	1	0	0	0	0	3
SP80244	6	0	0	15	0	0	3	0	1	11	6	15	0	2	11	4	0	10	5	0
SP79998	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SP80216	3	1	4	0	1	0	8	0	1	27	12	9	17	6	0	0	0	4	0	2
SP80042	5	11	0	0	0	0	2	0	4	11	11	11	14	7	4	9	2	8	20	0
SP79907	15	29	0	14	4	1	2	0	4	61	29	19	37	14	21	6	4	3	0	1
SP79958	25	91	2	3	7	17	10	18	6	39	21	18	22	29	6	23	3	16	0	1
SP80205	13	55	0	17	9	12	0	0	0	15	17	26	10	15	9	12	5	5	4	0
SP80014	0	10	0	0	0	2	2	0	0	7	1	1	9	16	2	10	0	5	0	0
CPCT02070032T	158	253	29	99	8	33	60	0	51	0	47	42	43	0	27	20	16	7	74	3
CPCT02060045T	33	78	6	59	2	35	59	0	48	20	131	41	109	5	28	14	37	49	0	1
CPCT02020310T	104	183	0	62	4	64	27	197	34	33	41	52	60	38	20	5	31	22	0	3
CPCT02020323T	10691	1000	1130	196	717	220	17	0	58	479	0	0	0	0	32	81	0	0	0	0
CPCT02140007T	31	171	2	36	7	23	23	69	57	24	40	27	35	0	0	17	7	20	57	0
CPCT02140011T	81	68	6	57	12	31	5	151	79	37	31	41	14	12	30	0	20	25	21	0
CPCT02020348T	99	99	7	84	5	29	8	0	41	34	33	35	11	19	5	47	8	14	0	0
CPCT02020357T	106	289	34	12	2	102	44	175	54	31	97	121	66	17	46	4	39	33	0	1
CPCT02020351T	29	117	8	25	6	18	9	48	34	29	19	18	18	21	23	0	2	78	36	3
CPCT02140020T	235	12	24	38	25	36	33	214	66	28	42	66	22	36	34	35	15	26	15	3
CPCT02010399T	28	51	0	35	0	12	344	142	51	58	136	84	201	31	5	0	26	17	0	0
CPCT02020370T	63	110	14	73	7	36	110	0	44	0	254	137	363	119	59	17	11	11	0	0
CPCT02140023T	37	74	19	5	4	7	17	128	110	0	14	34	41	8	22	9	19	23	0	5
CPCT02140022T	8450	2122	1085	1068	90	480	36	1135	253	0	88	177	0	0	10	0	114	0	0	22
CPCT02020378T	91	319	10	144	5	60	30	0	71	15	41	41	31	22	21	33	10	71	19	0
CPCT02010415T	57	244	15	57	2	36	121	38	105	19	66	88	85	13	17	23	13	20	35	1
CPCT02070021T	100	342	22	64	6	20	40	136	57	40	24	91	0	42	24	0	16	17	0	0
CPCT02070024T	17700	3619	2719	933	729	1610	0	0	124	0	0	16	0	59	19	198	58	0	193	126
