MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	0.0010301842866920197	0.0019086895034706687	0.0022386233405268284	0.00803231082711136	0.0007142434113484342	0.023442695767153056	0.03804312897846103	0.039350887145847085	0.01849922275170684	0.01661065521882847	0.04258283482166007	0.2331323443353176	0.07121787703363225	0.03414239392150194
1:Del:C:1	0.0002299526131332641	0.0028294745649327523	0.0015612294797574576	0.00618372024546261	0.0005732711574091809	0.008108825982963025	0.014040338756567508	0.012240587249398232	0.02166786089655943	0.008159653182083275	0.04124545656144619	0.0836007310450077	0.053473676513240205	0.019957517284783535
1:Del:C:2	0.0002440019767072954	0.0019774790763040073	0.0016266551437729504	0.012086132009862922	0.00044859278868443654	0.003192731005256064	0.006044144682236947	0.006955279395915568	0.001623094521346502	0.003085784219292691	0.030885277297347784	0.040493561131879685	0.03786060245940462	0.010996734946529614
1:Del:C:3	0.0009981516427858385	0.0034412591622094623	0.00018881074247474318	0.04013484566763509	0.0009081672024694854	0.008995306400756818	0.004677795848401729	0.004873685934580862	0.006061250713246409	0.007784092026413419	0.0049445041916624174	0.015785733857192098	0.014927653443301096	0.001668125688447617
1:Del:C:4	0.0029434543711977313	0.006856085998006165	8.115273270959733e-05	0.09460711202351377	0.0021601803875819312	0.010640299179358407	0.00119399678435002	0.002315226362734393	0.0027338330692145973	0.018750367473112418	0.0027601443114690484	0.006586485048319446	0.008325715701794252	0.0003278809595212806
1:Del:C:5	0.02245660402871181	0.003510872495709236	0.0004614268487785012	0.14447015285491943	0.0063802023504104	0.07824422981590033	0.001041470960190054	0.0002778583753388375	0.0032300423190463334	0.03800538697627417	2.7065896429121494e-05	0.0007691593922208995	0.006571278972551227	0.004162777792723773
1:Del:T:0	0.000525560738014974	0.001425647798450882	0.00011777983985666651	0.002586160268765525	0.002741728047694778	0.025633849810110406	0.00449784956232179	0.016869408725760877	0.040181836017000025	0.014740539288650325	0.08390318032354116	0.06542026077397167	0.017802842544715532	0.015108595365309157
1:Del:T:1	0.0005609302493394352	0.003230795987001329	0.0018197260484521395	0.005316484756185673	0.0009334161535821295	0.014117558549769456	0.00102737275781692	0.005712856623358675	0.02023579037399031	0.0062885255022411	0.06141492862254381	0.03690542962634936	0.011087041335995309	0.017856236924417318
1:Del:T:2	0.0001712997886352241	0.03872372405603528	0.0029088946435513207	0.0046669310513243545	0.0010956157613509277	0.0227523028338328	0.004205145990563324	0.014677073350176215	0.023069421534892172	0.009977990956394933	0.03960270626470447	0.03841503105824813	0.018507344783865846	0.011581913275294937
1:Del:T:3	0.008634736019303091	0.12347530955041293	0.0004083005990833044	0.00475419131864328	0.0011893074822728522	0.041250369735062124	0.005888985892524943	0.016215063664130867	0.00923556307097897	0.018856619627750315	0.009563841394556221	0.043312664232216774	0.02310374244698323	0.009647530942456796
