Samples	ID83A	ID83B	ID83C
SP107453	6.02E-01	5.14E-01	4.53E-01
SP78719	2.37E-01	2.97E-01	2.66E-01
SP78662	3.76E-01	3.29E-01	3.34E-01
SP107457	7.33E-01	4.87E-01	6.75E-01
SP107404	1.15E+00	1.18E+00	8.06E-01
SP78714	6.21E-01	6.73E-01	4.78E-01
SP107454	4.77E-01	3.46E-01	4.27E-01
SP107359	1.28E+00	1.17E+00	8.51E-01
SP78664	4.71E-01	3.41E-01	4.77E-01
SP78931	5.52E-01	4.85E-01	3.75E-01
SP78815	4.18E-01	3.74E-01	3.45E-01
SP107466	9.19E-01	8.95E-01	7.85E-01
SP78901	7.91E-01	7.19E-01	4.73E-01
SP107384	1.39E+00	1.13E+00	1.51E+00
SP107467	4.06E-01	4.19E-01	4.03E-01
SP78680	3.27E-01	2.28E-01	2.85E-01
SP78672	4.46E-01	2.65E-01	3.70E-01
SP107365	6.62E-01	6.27E-01	6.81E-01
SP78660	4.42E-01	3.01E-01	3.91E-01
SP78659	4.81E-01	5.44E-01	4.43E-01
SP107449	5.30E-01	4.56E-01	5.23E-01
SP78813	5.81E-01	5.05E-01	4.94E-01
SP78953	3.38E-01	2.95E-01	2.96E-01
SP78804	6.53E-01	2.97E-01	5.89E-01
SP107460	6.34E-01	7.51E-01	6.06E-01
SP107548	5.75E-01	1.98E-01	5.38E-01
SP78730	9.76E-01	8.69E-01	7.09E-01
SP78727	5.69E-01	5.81E-01	4.93E-01
SP78822	9.24E-01	8.16E-01	9.44E-01
SP78818	6.08E-01	4.23E-01	4.72E-01
SP78923	3.42E-01	2.84E-01	3.75E-01
SP107405	1.20E+00	1.12E+00	1.01E+00
SP107437	1.18E+00	1.25E+00	8.48E-01
SP78675	7.09E-01	5.90E-01	5.53E-01
SP107371	1.20E+00	1.25E+00	1.19E+00
SP107556	8.51E-01	6.25E-01	7.21E-01
SP78807	5.06E-01	4.31E-01	4.42E-01
SP78945	4.63E-01	1.95E-01	4.18E-01
SP107480	4.66E-01	4.89E-01	4.33E-01
SP107448	5.28E-01	3.07E-01	4.27E-01
SP107436	5.37E-01	4.51E-01	5.18E-01
SP79150	1.97E-01	2.02E-01	2.14E-01
SP107546	1.05E+00	1.04E+00	6.67E-01
SP107459	6.27E-01	7.63E-01	6.70E-01
SP78823	3.01E-01	1.60E-01	2.67E-01
SP78666	5.43E-01	3.67E-01	4.38E-01
SP78721	4.04E-01	3.48E-01	3.59E-01
SP78665	6.74E-01	4.67E-01	5.60E-01
SP78935	7.16E-01	5.44E-01	5.39E-01
SP107458	8.69E-01	6.80E-01	9.16E-01
SP79160	4.85E-01	2.29E-01	4.50E-01
SP107479	6.53E-01	4.75E-01	6.36E-01
SP107377	9.59E-01	8.68E-01	8.42E-01
SP78937	1.13E+00	8.67E-01	9.62E-01
SP107444	4.90E-01	3.03E-01	4.68E-01
SP79144	9.36E-01	5.63E-01	8.22E-01
SP107469	2.53E-01	1.58E-01	2.36E-01
SP107373	9.57E-01	7.78E-01	9.15E-01
SP107406	1.39E+00	1.14E+00	1.34E+00
SP107369	1.42E+00	1.27E+00	1.14E+00
SP107403	1.37E+00	1.54E+00	1.44E+00
SP107363	1.27E+00	1.28E+00	1.10E+00
SP78955	3.46E-01	1.21E-01	3.60E-01
SP78711	0.00E+00	0.00E+00	0.00E+00
SP78677	4.86E-01	4.36E-01	3.84E-01
SP78805	6.13E-01	1.76E-01	5.94E-01
SP107461	4.29E-01	2.72E-01	3.90E-01
SP107472	3.66E-01	4.50E-01	3.86E-01
SP107356	8.57E-01	8.44E-01	7.92E-01
SP78825	5.21E-01	4.31E-01	5.32E-01
SP107468	5.37E-01	4.00E-01	4.80E-01
SP78851	1.31E+00	8.97E-01	1.17E+00
SP78726	5.74E-01	5.81E-01	5.68E-01
SP107379	1.52E+00	1.46E+00	1.57E+00
SP107474	6.11E-01	5.25E-01	5.40E-01
SP107438	5.44E-01	3.55E-01	5.70E-01
SP107478	6.20E-01	3.77E-01	5.81E-01
SP78716	9.87E-01	9.70E-01	8.66E-01
SP78676	7.90E-01	7.97E-01	6.03E-01
SP107443	2.11E-01	0.00E+00	2.09E-01
SP107361	1.36E+00	1.38E+00	1.15E+00
SP107464	1.19E+00	1.02E+00	8.52E-01
SP78717	3.95E-01	3.94E-01	2.99E-01
SP78671	5.31E-01	3.25E-01	4.92E-01
SP78817	4.29E-01	3.86E-01	3.99E-01
SP107381	1.05E+00	1.07E+00	8.80E-01
SP107463	1.11E+00	1.10E+00	9.78E-01
SP107477	7.28E-01	4.66E-01	5.69E-01
SP78661	8.15E-01	7.59E-01	7.12E-01
SP78939	4.68E-01	4.31E-01	4.52E-01
SP78674	9.37E-01	7.05E-01	6.97E-01
SP107553	2.59E-01	2.32E-01	2.70E-01
SP107555	7.88E-01	5.43E-01	7.17E-01
SP107446	5.57E-01	5.15E-01	4.33E-01
SP78713	1.20E+00	8.97E-01	9.45E-01
SP78720	5.19E-01	5.23E-01	5.15E-01
SP78947	5.07E-01	3.20E-01	4.91E-01
SP78875	4.18E-01	3.16E-01	3.66E-01
SP107554	9.92E-01	5.41E-01	8.82E-01
SP107407	1.44E+00	1.52E+00	1.13E+00
SP78820	5.97E-01	4.32E-01	5.14E-01
SP78668	2.70E-01	2.73E-01	2.49E-01
SP107547	4.09E-01	1.84E-01	4.30E-01
SP79148	1.14E+00	1.21E+00	6.74E-01
SP107386	1.18E+00	1.16E+00	9.80E-01
SP78921	8.63E-01	4.90E-01	7.53E-01
SP107545	5.94E-01	2.96E-01	5.68E-01
SP107440	5.91E-01	5.65E-01	5.00E-01
SP79066	4.46E-01	4.42E-01	4.69E-01
SP107473	6.10E-01	4.31E-01	5.89E-01
SP107362	1.03E+00	9.16E-01	8.33E-01
SP78722	3.20E-01	2.04E-01	2.60E-01
SP78729	5.19E-01	3.81E-01	4.72E-01
SP107441	7.32E-01	5.08E-01	5.74E-01
SP78873	6.20E-01	2.27E-01	5.85E-01
SP47708	8.95E-01	7.01E-01	8.42E-01
SP47990	5.94E-01	5.79E-01	5.98E-01
SP48414	6.09E-01	5.78E-01	6.34E-01
SP48135	1.08E+00	1.12E+00	1.09E+00
SP47652	5.33E-01	6.69E-01	6.05E-01
SP48888	4.44E-01	1.93E-01	4.39E-01
SP48426	2.15E-01	0.00E+00	2.14E-01
SP48480	8.75E-01	7.79E-01	9.34E-01
SP48263	4.33E-01	4.19E-01	4.35E-01
SP47628	2.60E-01	4.12E-01	3.45E-01
SP47808	7.17E-01	8.47E-01	6.84E-01
SP48850	8.47E-01	1.09E+00	9.75E-01
SP48189	8.22E-01	1.22E+00	1.04E+00
SP48073	6.96E-01	6.53E-01	7.11E-01
SP48008	5.13E-01	8.98E-01	8.09E-01
SP48504	6.65E-01	9.28E-01	8.94E-01
SP48534	9.15E-01	8.28E-01	9.89E-01
SP48010	5.37E-01	5.13E-01	5.37E-01
SP79365	2.12E-01	2.34E-01	1.63E-01
SP79237	5.39E-02	2.18E-01	2.14E-01
SP79462	1.57E-01	2.00E-02	1.54E-01
SP79201	1.94E-01	0.00E+00	1.94E-01
SP79371	1.84E-01	0.00E+00	1.84E-01
SP79439	1.11E-01	7.15E-02	1.18E-01
SP79175	0.00E+00	0.00E+00	0.00E+00
SP79354	1.27E-01	0.00E+00	1.27E-01
SP79184	1.47E-01	1.80E-01	1.66E-01
SP79312	2.51E-01	3.58E-01	2.65E-01
SP79252	7.74E-02	2.01E-01	1.87E-01
SP79294	2.40E-01	2.94E-01	2.95E-01
SP79246	2.45E-01	2.45E-01	2.59E-01
SP79458	6.30E-02	2.28E-01	2.23E-01
SP79222	2.84E-01	2.96E-01	3.14E-01
SP79178	2.23E-02	2.32E-01	2.27E-01
SP79474	1.71E-01	2.53E-01	1.91E-01
SP79387	1.02E-01	5.63E-02	1.06E-01
SP79306	1.45E-01	0.00E+00	1.45E-01
SP79270	8.69E-02	1.19E-01	1.20E-01
SP79210	8.38E-02	1.32E-01	9.75E-02
SP79427	1.21E-01	1.26E-01	1.60E-01
SP79297	1.87E-01	1.10E-01	2.02E-01
SP79368	1.89E-01	0.00E+00	1.89E-01
SP79351	1.95E-01	1.96E-01	2.14E-01
SP79300	9.43E-02	1.10E-01	1.23E-01
SP79435	1.14E-01	1.42E-01	1.42E-01
SP79288	9.35E-02	0.00E+00	9.35E-02
SP79447	9.20E-02	1.21E-01	1.31E-01
SP79403	0.00E+00	8.16E-02	8.16E-02
SP79377	1.60E-01	1.79E-01	1.89E-01
SP79327	6.58E-02	0.00E+00	6.58E-02
SP79324	0.00E+00	8.95E-02	8.95E-02
SP79359	0.00E+00	1.12E-01	1.10E-01
SP79330	8.65E-02	0.00E+00	8.65E-02
SP79391	2.87E-01	2.56E-01	3.01E-01
SP79399	1.62E-01	0.00E+00	1.62E-01
SP79243	1.00E-02	1.00E-02	0.00E+00
SP79192	1.26E-01	1.26E-01	0.00E+00
SP79395	3.08E-01	2.07E-01	2.75E-01
SP79195	1.40E-01	7.00E-02	1.52E-01
SP79318	0.00E+00	0.00E+00	0.00E+00
SP79282	1.85E-01	1.76E-01	2.24E-01
SP79261	7.10E-02	1.00E-02	7.16E-02
SP79228	1.50E-01	2.13E-01	2.09E-01
SP79431	2.13E-01	1.37E-01	2.18E-01
SP79172	1.99E-01	2.30E-01	2.26E-01
SP79234	2.42E-01	2.83E-01	3.06E-01
SP79345	1.35E-01	1.67E-01	1.38E-01
SP79342	1.27E-01	2.12E-01	1.90E-01
SP79415	2.08E-01	1.55E-01	2.30E-01
SP79407	2.27E-01	2.60E-01	2.38E-01
SP79374	9.32E-02	0.00E+00	9.32E-02
SP79291	1.04E-01	8.70E-02	9.28E-02
SP79336	2.43E-01	1.75E-01	2.70E-01
SP79380	1.82E-01	1.60E-01	1.66E-01
SP79455	2.25E-01	2.14E-01	2.66E-01
SP79181	8.93E-02	1.67E-01	1.63E-01
SP79207	1.65E-01	1.69E-01	1.05E-01
SP79190	1.11E-01	1.20E-01	1.45E-01
SP79303	1.37E-01	0.00E+00	1.37E-01
SP79258	8.73E-02	1.38E-01	1.31E-01
SP79249	1.61E-01	0.00E+00	1.61E-01
SP79321	1.01E-01	1.55E-01	1.47E-01
SP79423	6.03E-02	2.62E-01	2.48E-01
SP79219	1.71E-01	0.00E+00	1.71E-01
SP79240	5.20E-02	1.45E-01	1.28E-01
SP79255	1.57E-01	0.00E+00	1.57E-01
SP79466	2.00E-02	2.81E-02	3.43E-02
SP79357	0.00E+00	0.00E+00	0.00E+00
SP79443	0.00E+00	4.45E-02	4.45E-02
SP79285	3.28E-01	2.69E-01	3.16E-01
SP79470	2.44E-01	1.88E-01	2.41E-01
SP79309	1.18E-01	1.30E-01	1.19E-01
SP79383	0.00E+00	2.57E-01	2.57E-01
SP79187	2.94E-01	2.67E-01	2.70E-01
SP79315	8.76E-02	9.63E-02	8.10E-02
SP79264	1.29E-01	1.29E-01	1.71E-01
SP79333	3.52E-01	2.41E-01	3.31E-01
SP79204	1.56E-01	2.28E-01	2.06E-01
SP79419	1.45E-01	2.24E-01	2.07E-01
SP79198	2.05E-01	3.05E-01	2.82E-01
SP79339	9.38E-02	1.78E-01	1.72E-01
SP79411	0.00E+00	4.00E-02	4.00E-02
SP79279	2.60E-01	2.95E-01	2.08E-01
SP79451	0.00E+00	0.00E+00	0.00E+00
SP79231	2.27E-01	2.33E-01	2.55E-01
SP79225	8.80E-02	1.13E-01	8.45E-02
SP79267	1.69E-01	1.78E-01	1.85E-01
CPCT02030434T	1.30E+00	1.75E+00	1.38E+00
CPCT02060161T	7.61E-01	8.46E-01	8.25E-01
CPCT02030441T	1.49E+00	2.09E+00	1.72E+00
CPCT02030426T	1.45E+00	1.70E+00	1.64E+00
CPCT02100147T	1.14E+00	1.52E+00	1.32E+00
CPCT02030445T	1.19E+00	1.37E+00	1.25E+00
CPCT02060147T	7.75E-01	1.35E+00	1.23E+00
CPCT02030453T	1.21E+00	1.98E+00	1.62E+00
CPCT02090038T	9.86E-01	8.02E-01	9.96E-01
CPCT02100151T	1.06E+00	1.60E+00	1.20E+00
CPCT02100159T	1.10E+00	1.61E+00	1.35E+00
CPCT02030465T	1.39E+00	1.56E+00	1.50E+00
CPCT02100166T	3.95E+00	4.49E+00	2.89E+00
CPCT02070311T	4.58E-01	8.47E-01	7.10E-01
CPCT02030467T	1.23E+00	1.54E+00	1.40E+00
CPCT02060225T	1.50E+00	2.05E+00	1.83E+00
CPCT02060224T	7.25E-01	1.05E+00	8.88E-01
CPCT02030466T	5.82E-01	9.41E-01	8.34E-01
CPCT02070341T	1.42E+00	1.57E+00	1.60E+00
CPCT02080225T	1.25E+00	1.60E+00	1.59E+00
CPCT02030476T	1.14E+00	1.87E+00	1.55E+00
CPCT02070351T	7.96E-01	9.38E-01	9.08E-01
CPCT02070353T	1.35E+00	1.70E+00	1.34E+00
CPCT02060247T	1.09E+00	1.20E+00	1.22E+00
CPCT02060257T	1.00E+00	6.87E-01	1.09E+00
CPCT02030506T	1.09E+00	1.35E+00	1.05E+00
CPCT02050390T	1.57E+00	2.02E+00	1.93E+00
CPCT02030483T	1.15E+00	1.63E+00	1.32E+00
CPCT02030487T	1.14E+00	1.67E+00	1.57E+00
CPCT02070373T	1.53E+00	2.48E+00	2.19E+00
CPCT02050396T	3.49E+00	4.55E+00	3.30E+00
CPCT02030510T	1.01E+00	9.24E-01	9.36E-01
CPCT02030516T	1.29E+00	1.69E+00	1.45E+00
CPCT02030537T	1.44E+00	1.69E+00	1.46E+00
CPCT02030529T	1.12E+00	1.23E+00	1.24E+00
CPCT02060246T	3.39E-01	2.15E+00	2.18E+00
CPCT02030532T	5.76E+01	5.85E+01	1.74E+00
DRUP01060020T	1.48E+00	1.75E+00	1.63E+00
CPCT02060264T	1.02E+00	1.34E+00	1.02E+00
CPCT02030399T	1.12E+00	1.58E+00	1.40E+00
CPCT02050254T	9.50E-01	1.30E+00	1.23E+00
CPCT02030392T	3.40E+01	3.51E+01	1.59E+01
CPCT02030397T	1.41E+00	1.62E+00	1.46E+00
CPCT02100121T	1.16E+00	1.61E+00	1.48E+00
CPCT02100116T	1.72E+00	2.19E+00	1.80E+00
CPCT02030385T	1.39E+00	1.62E+00	1.64E+00
CPCT02030387T	1.20E+00	1.32E+00	1.46E+00
CPCT02080162T	1.39E+01	1.45E+01	5.86E+00
CPCT02100122T	1.02E+00	1.25E+00	1.21E+00
CPCT02030386T	1.18E+00	1.85E+00	1.40E+00
CPCT02030400T	1.47E+00	2.10E+00	1.60E+00
CPCT02030396T	1.16E+00	1.70E+00	1.41E+00
CPCT02050176T	1.40E+00	1.26E+00	1.48E+00
CPCT02100081T	1.37E+00	1.63E+00	1.40E+00
CPCT02100084T	1.17E+00	1.81E+00	1.51E+00
DRUP01050008T	7.67E-01	7.25E-01	8.19E-01
CPCT02100085T	1.39E+00	1.67E+00	1.49E+00
CPCT02100092T	9.68E-01	1.61E+00	1.35E+00
CPCT02100090T	1.12E+00	1.55E+00	1.29E+00
CPCT02100094T	7.07E-01	8.10E-01	8.25E-01
CPCT02100089T	2.87E-01	1.70E+00	1.70E+00
CPCT02100101T	1.19E+01	1.23E+01	2.83E+00
CPCT02100095T	8.70E-01	1.02E+00	8.65E-01
CPCT02030368T	1.48E+00	1.90E+00	1.68E+00
CPCT02030369T	1.12E+00	1.53E+00	1.28E+00
CPCT02100108T	1.09E+00	1.53E+00	1.39E+00
CPCT02030375T	1.20E+00	1.25E+00	1.30E+00
CPCT02030377T	6.91E-01	7.06E-01	7.76E-01
CPCT02030374T	9.05E-01	1.45E+00	1.11E+00
DRUP01050003T	5.34E+01	5.72E+01	4.78E+00
CPCT02330058T	1.39E+00	1.61E+00	1.59E+00
CPCT02030417T	1.10E+00	1.62E+00	1.32E+00
CPCT02100129T	7.89E-01	1.09E+00	9.45E-01
CPCT02100134T	1.01E+00	1.60E+00	1.36E+00
CPCT02030410T	8.73E-01	1.40E+00	1.18E+00
CPCT02030421T	1.25E+00	1.59E+00	1.59E+00
CPCT02030430T	2.19E+01	2.13E+01	7.71E+00
CPCT02030416T	1.26E+00	1.66E+00	1.47E+00
