Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02040058T	544	57	452	36	383	38	229	245	34	68	86	56
CPCT02330009T	206	87	322	3	74	88	23	144	33	39	7	29
DRUP01010007T	2173	299	584	0	175	201	336	253	30	82	48	105
DRUP01070001T	69839	14839	4890	15102	0	448	45	0	0	0	0	19
CPCT02040021TII	613	72	662	44	461	36	139	171	24	88	71	19
CPCT02340048T	173	158	462	0	275	208	497	275	81	8	115	87
CPCT02330131T	29	219	182	10	182	109	70	128	236	32	60	32
CPCT02190027T	208	130	306	39	143	105	74	202	99	96	76	82
CPCT02050300T	363	183	433	4	154	139	129	274	37	10	91	91
DRUP01070063T	314	0	118	47	772	12	1596	45	201	377	611	57
CPCT02060160T	256	279	357	29	5	154	114	116	205	56	247	207
CPCT02030443T	310	73	0	27	268	428	381	213	8	398	91	36
CPCT02020651T	558	8	736	47	290	114	293	208	71	58	67	87
DRUP01090009T	326	161	350	19	95	37	123	143	74	29	108	93
CPCT02070273T	395	23	534	50	331	247	260	133	58	55	158	97
CPCT02210041T	559	86	284	0	189	71	191	169	10	54	98	84
CPCT02010750TII	291	278	422	2	402	204	218	115	49	24	89	20
CPCT02160059T	196	71	656	26	195	90	35	109	60	49	80	16
DRUP01340003T	38	0	4	19	10	152	2577	0	278	139	21	258
CPCT02080283T	374	34	493	37	278	135	351	297	99	182	104	33
DRUP01330002T	621	212	417	9	132	219	126	214	221	183	154	65
CPCT02330078T	303	59	901	0	358	133	97	104	450	16	43	6
CPCT02010730T	554	97	261	35	259	262	171	160	127	211	32	52
CPCT02050307T	179	142	204	0	250	254	41	212	10	198	94	60
DRUP01340004T	1196	0	904	79	439	91	169	192	542	7	49	62
CPCT02120078T	90	96	581	6	3	48	71	146	688	0	0	56
CPCT02100139T	554	0	489	37	110	27	84	141	47	38	44	61
CPCT02230077T	237	236	420	0	6	11	114	222	698	467	71	162
CPCT02230078T	352	0	446	7	244	71	288	115	61	84	22	70
CPCT02010735T	281	0	462	25	152	33	20	101	65	59	28	46
DRUP01010051TII	491	141	760	0	453	30	147	252	70	29	42	31
CPCT02440004T	1176	348	1031	9	285	7	53	288	297	56	41	59
CPCT02220032T	478	297	254	0	553	309	244	207	418	562	104	70
CPCT02130031T	412	215	617	3	236	32	123	129	38	88	127	194
DRUP01020018T	401	136	477	0	400	145	82	123	314	155	112	81
CPCT02310005T	434	18	342	52	96	0	19	248	247	207	230	80
CPCT02250005T	19648	14580	365	3089	0	0	13	0	0	0	0	160
CPCT02330080T	478	238	546	48	181	111	156	116	63	69	95	139
CPCT02100144T	733	111	603	49	50	0	536	162	173	73	10	92
CPCT02330085T	719	0	610	74	169	151	324	384	265	108	76	134
CPCT02010742T	272	230	439	12	183	0	67	105	49	44	30	59
DRUP01010123T	105377	57224	15659	17465	830	0	0	0	0	0	0	235
DRUP01220007T	0	338	0	2	651	480	222	296	305	84	82	0
CPCT02300033T	0	137	132	0	259	118	422	148	28	13	90	131
DRUP01010059T	477	216	342	0	92	0	8	125	205	55	21	68
DRUP01010070T	280	136	457	0	163	0	192	174	14	144	55	93
CPCT02160038T	170	56	222	8	98	211	41	139	94	56	85	39
CPCT02440024T	0	0	108	3	90	0	5	27	36	39	18	24
CPCT02030442T	490	21	660	20	250	45	36	384	925	102	146	149
CPCT02330089T	403	339	749	39	250	137	85	170	52	19	82	87
CPCT02210042T	362	8	239	17	36	45	40	134	83	33	20	123
DRUP01070039T	319	0	0	16	0	6	15	238	76	41	151	258
CPCT02220067T	352	149	566	0	149	81	196	91	424	167	41	60
CPCT02340057T	563	0	425	16	90	236	22	248	137	3	45	84
CPCT02010743T	461	70	308	0	147	33	178	151	156	40	19	136
CPCT02030454T	563	37	330	43	157	171	72	107	94	109	67	95
CPCT02320001T	1021	0	625	68	463	0	999	40	203	159	76	142
CPCT02390017T	509	0	371	68	205	100	176	263	67	75	97	102
CPCT02370012T	726	50	590	103	265	16	79	1454	237	89	163	125
CPCT02240007TII	348	20	503	19	125	7	125	140	22	151	105	155
CPCT02010747T	228	0	557	15	136	19	46	148	13	51	53	87
CPCT02010750T	418	123	539	21	138	80	86	131	43	49	46	59
CPCT02330092T	72	162	112	7	123	81	9	74	58	58	30	77
DRUP01340017T	108069	58322	5109	22634	0	0	862	0	0	0	0	77
CPCT02060259T	641	13	534	54	419	80	131	82	50	174	105	0
CPCT02080197T	419	124	610	46	113	143	34	177	114	91	69	132
CPCT02110059T	671	0	175	45	36	118	46	85	28	213	61	98
CPCT02220076T	280	34	554	34	171	0	15	190	70	53	20	36
CPCT02010751T	73	27	353	5	88	58	17	16	22	100	13	98
CPCT02220077T	301	5	147	0	148	50	296	6	45	173	13	35
DRUP01060010T	861	282	349	1	0	203	351	249	75	54	84	182
CPCT02140061T	384	513	117	0	10	149	28	159	26	11	49	104
CPCT02270018T	286	27	389	20	210	74	45	94	50	30	31	26
CPCT02310007T	385	0	648	39	263	0	160	154	44	53	56	59
CPCT02230087T	588	39	739	31	312	80	72	269	80	59	62	46
CPCT02150048T	579	271	618	42	319	218	255	262	1231	0	156	52
DRUP01010122T	93121	39240	10127	16552	1166	0	137	0	0	0	0	0
CPCT02330095T	555	9	543	43	241	66	27	279	148	97	40	70
CPCT02340075T	784	181	948	39	440	78	27	241	73	40	52	59
DRUP01010072T	166	199	488	15	182	164	175	192	48	42	117	102
CPCT02330087T	115	0	91	32	155	249	403	0	62	214	115	78
CPCT02240010T	613	0	621	62	349	154	188	72	95	98	92	75
CPCT02110062T	225	297	1008	9	0	108	172	424	287	223	521	151
WIDE01010038T	101	91	155	0	87	148	271	36	41	110	59	27
CPCT02050325T	335	314	649	22	117	119	275	128	196	121	232	99
CPCT02050327T	257	269	476	0	388	256	43	308	18	12	126	52
CPCT02050329T	570	36	563	68	441	271	219	270	52	190	113	104
WIDE01010060T	151	148	358	34	114	95	76	66	20	229	18	47
WIDE01010100T	326	100	333	66	211	80	66	114	13	21	28	0
DRUP01340006T	325	312	234	0	135	264	235	50	318	858	121	94
CPCT02220036T	501	0	403	14	256	0	219	49	113	138	56	28
WIDE01010066T	493	225	329	0	290	56	64	142	99	77	126	4
WIDE01010077T	373	13	451	41	174	43	76	130	39	0	116	59
CPCT02040226T	489	69	718	18	352	46	18	237	53	19	51	13
CPCT02330098T	281	0	81	9	0	100	23	101	19	46	83	175
WIDE01010091T	209	77	438	40	131	89	65	173	211	53	59	36
CPCT02110064T	256	18	352	20	106	0	49	143	210	78	46	67
WIDE01010063T	87	126	208	3	131	129	54	71	71	74	132	5
WIDE01010097T	206	81	505	22	145	14	20	67	26	84	42	20
WIDE01010096T	296	137	393	15	0	1	21	253	185	183	327	70
CPCT02370022T	444	0	680	105	353	67	155	125	144	34	58	48
CPCT02020695T	188	179	566	22	0	0	31	172	120	126	292	141
CPCT02100201T	570	0	590	17	150	96	37	236	118	29	57	31
CPCT02050335T	152	0	221	55	83	144	274	116	12	154	42	121
CPCT02160040T	410	0	216	64	135	47	611	142	669	413	596	213
CPCT02240012T	144	230	67	0	52	249	138	281	29	214	119	82
WIDE01010128T	481	124	725	12	258	24	231	135	10	31	38	20
CPCT02220081T	216	47	262	10	147	68	54	75	155	17	36	28
CPCT02100165T	370	0	273	50	96	103	161	183	73	105	46	63
DRUP01230004T	90137	63458	5430	18919	0	0	57	0	0	0	0	443
DRUP01060002T	141	205	639	3	0	60	264	83	26	74	137	442
WIDE01010206T	286	0	279	69	308	223	732	38	55	234	33	28
WIDE01010001T	231	82	186	21	120	60	36	120	0	16	14	20
CPCT02120112T	552	280	949	18	329	144	222	57	98	29	203	109
CPCT02120119T	338	161	413	7	180	38	4	202	53	65	62	146
WIDE01010154T	222	395	861	0	282	197	7	0	133	402	246	28
CPCT02370020T	589	0	473	31	168	79	35	189	55	43	50	170
CPCT02230090T	333	148	431	0	310	0	78	370	87	238	89	73
CPCT02210048T	23	100	111	0	65	164	148	44	42	87	55	139
WIDE01010159T	977	79	659	32	420	47	29	217	77	35	57	24
WIDE01010179T	433	133	769	0	308	48	70	144	28	90	27	39
WIDE01010177T	237	0	568	39	146	120	129	124	87	155	54	44
WIDE01010166T	503	0	278	35	330	182	66	55	48	63	733	0
CPCT02130069T	282	0	527	28	207	19	73	141	38	22	38	53
WIDE01010168T	551	161	706	24	433	154	97	36	34	179	51	5
CPCT02340074T	458	21	383	34	346	14	314	137	247	87	81	196
CPCT02290032T	347	0	251	44	87	0	5	187	0	12	31	150
WIDE01010200T	561	287	555	0	346	126	69	78	92	490	90	0
DRUP01340016T	83380	45701	19642	12214	821	0	0	0	0	0	0	474
WIDE01010228T	158	259	367	18	613	276	12	305	39	17	109	50
WIDE01010227T	592	94	722	11	299	81	78	259	46	15	63	47
WIDE01010232T	318	252	367	0	227	51	17	162	27	0	35	0
WIDE01010196T	248	89	432	11	309	87	65	118	56	15	35	12
CPCT02050352T	373	138	467	6	294	127	539	104	11	49	17	58
CPCT02100173T	458	0	430	13	181	0	488	81	47	83	29	186
CPCT02210049T	297	104	251	15	298	106	158	155	75	66	65	65
WIDE01010236T	367	1	510	31	220	19	78	110	44	73	32	32
CPCT02210050T	524	21	1102	51	263	0	94	209	34	55	42	76
WIDE01010218T	849	241	883	13	491	41	106	313	34	29	56	5
WIDE01010261T	66	457	729	0	168	128	38	178	26	1	34	46
CPCT02350002T	597	279	444	53	282	45	207	188	20	104	152	105
CPCT02130089T	320	169	305	19	196	98	76	52	75	0	299	191
WIDE01010251T	74	149	208	0	92	132	118	145	35	46	34	39
WIDE01010273T	183	31	293	31	137	33	27	101	18	38	32	11
WIDE01010252T	126	172	618	0	268	56	65	130	38	22	31	29
WIDE01010258T	296	18	371	27	144	123	112	100	192	59	71	29
WIDE01010291T	794	0	80	27	300	228	33	348	122	79	79	1
CPCT02120124T	190	87	343	8	174	67	299	159	13	65	95	103
WIDE01010269T	211	209	383	24	91	118	381	130	117	231	371	105
CPCT02060231T	490	163	656	14	153	196	752	82	72	140	40	121
WIDE01010300T	292	52	347	21	251	141	154	206	122	58	103	33
WIDE01010319T	443	0	1165	97	225	52	1103	2	70	128	12	80
WIDE01010327T	329	0	538	23	230	29	24	67	54	46	37	8
CPCT02230100T	954	187	805	77	552	101	440	188	83	8	104	49
WIDE01010338T	632	164	855	14	474	75	134	134	77	133	123	36
CPCT02380040T	305	0	481	50	261	64	286	107	186	109	46	22
WIDE01010299T	243	0	163	77	305	135	426	161	68	67	51	47
WIDE01010353T	139	51	177	2	127	48	13	117	57	83	60	27
CPCT02190017T	53	57	102	7	195	153	339	64	64	24	59	69
WIDE01010366T	233	149	997	44	327	48	75	124	63	0	89	9
CPCT02190037T	213	43	370	3	326	134	891	75	14	114	75	89
WIDE01010389T	110	0	154	34	66	31	20	75	16	27	17	26
CPCT02050354T	225	173	288	9	277	129	67	184	65	51	62	16
CPCT02040122T	176	67	463	11	90	11	192	185	175	66	25	57
DRUP01070080T	89871	16603	0	26739	0	0	0	0	0	0	0	172
WIDE01010027T	117	137	282	1	83	52	85	66	11	43	44	3
CPCT02050358T	815	285	1744	87	753	0	31	132	38	26	120	34
WIDE01010407T	671	0	546	0	180	191	568	33	647	54	22	111
DRUP01050026T	525	69	353	25	0	64	244	143	160	69	95	411
CPCT02060136T	734	154	555	18	258	331	1505	125	204	70	107	208
CPCT02290036T	251	0	681	34	98	37	2	119	55	0	18	64
WIDE01010426T	158	131	292	0	146	28	22	109	17	19	19	16
WIDE01010379T	57	87	172	14	98	75	69	106	78	3	67	28
CPCT02390022T	133	15	234	34	122	0	34	51	18	116	83	210
WIDE01010429T	128	187	458	0	250	132	219	209	34	124	47	31
WIDE01010434T	411	0	395	14	61	57	93	66	29	208	19	36
CPCT02050355T	435	0	568	73	266	56	67	246	21	18	94	118
CPCT02010835T	1311	257	494	56	60	173	84	256	225	85	143	228
DRUP01020053T	98030	72346	15996	21357	0	0	0	0	0	0	0	708
DRUP01040016T	87152	36656	11350	18336	0	0	0	0	0	0	0	152
CPCT02010841T	383	262	320	17	195	270	149	137	74	38	64	137
WIDE01010441T	352	152	84	0	19	168	71	88	182	294	228	50
CPCT02010786T	67352	22851	5383	11108	0	0	0	0	0	0	0	110
WIDE01010439T	79	53	226	0	162	0	7	82	40	22	59	4
CPCT02010839T	292	174	522	17	166	42	24	92	31	79	129	97
DRUP01050025T	743	319	348	20	0	0	61	463	555	215	189	560
WIDE01010446T	274	135	164	0	197	80	151	141	27	144	87	33
WIDE01010447T	300	116	664	0	217	0	46	112	59	32	18	5
WIDE01010425T	870	301	930	24	389	168	241	145	80	83	27	31
WIDE01010442T	895	3	713	76	658	79	133	238	53	31	46	0
WIDE01010451T	2432	943	909	68	0	178	208	1646	91	1	35	116
CPCT02160049T	354	373	449	35	0	234	210	392	187	64	262	158
WIDE01010456T	159	271	322	1	289	297	333	204	189	61	51	48
CPCT02330111T	404	58	723	39	219	37	19	103	24	229	0	79
CPCT02120136T	35	10	189	0	92	55	2	70	35	21	31	43
CPCT02030493T	48	43	129	0	112	162	79	39	26	58	9	45
CPCT02020757T	700	157	790	50	433	61	246	197	96	68	81	131
DRUP01030018T	103011	75613	11050	21830	0	0	0	0	0	0	0	301
CPCT02060239T	301	198	450	31	2	0	25	232	105	151	285	122
CPCT02330112T	498	0	260	88	604	211	44	42	115	47	1096	0
DRUP01330008T	566	70	515	0	220	131	402	204	930	71	68	112
CPCT02330043T	361	201	10	11	324	858	418	207	274	1198	215	156
CPCT02010873T	233	4	300	9	187	43	22	154	36	23	23	50
CPCT02010860T	209	13	244	36	114	64	2	135	32	56	31	13
CPCT02090050T	89	20	252	10	183	58	16	90	100	15	44	54
CPCT02380047T	334	0	530	50	226	94	201	79	377	65	23	75
CPCT02050375T	470	257	739	3	199	183	484	252	41	20	43	55
CPCT02390027T	171	0	255	41	108	21	15	110	19	95	33	17
DRUP01050028T	42870	13479	2035	5636	0	0	0	0	0	0	0	422
CPCT02310013T	473	0	564	35	524	157	187	203	21	61	95	34
CPCT02120145T	0	69	134	10	187	30	9	71	43	8	37	33
WIDE01010606T	77580	16030	36014	10431	20783	0	31	0	0	0	0	0
CPCT02110071T	733	81	887	30	392	26	199	145	541	107	82	86
CPCT02320005T	549	99	551	5	160	175	474	277	74	67	76	95
CPCT02290044T	221	153	358	0	210	160	403	176	49	56	80	101
CPCT02020758T	90	28	198	0	129	21	12	62	17	4	38	29
DRUP01010047TII	80701	30934	0	10560	0	0	0	0	0	0	0	127
CPCT02010880T	212	0	279	26	122	136	46	148	172	74	50	89
CPCT02010884T	113	49	180	2	179	101	499	88	71	43	86	34
WIDE01010460T	128285	30120	13920	23348	8598	0	26	0	0	0	0	0
CPCT02010882T	100670	54347	7257	15908	2624	0	2	0	0	0	0	341
CPCT02080244T	288	150	411	0	144	108	172	144	210	53	85	75
CPCT02010881T	511	56	314	19	142	59	27	215	58	57	42	79
CPCT02170033T	275	90	211	34	0	0	99	167	34	157	210	79
CPCT02120079T	136	195	461	22	49	0	12	130	56	43	35	122
CPCT02040258T	471	76	36	3	448	339	1153	254	144	133	97	69
CPCT02040269T	299	64	244	28	272	161	144	213	158	80	206	87
CPCT02090059T	491	205	364	0	147	0	239	207	282	210	434	105
CPCT02330102T	318	135	262	0	189	235	63	182	281	303	68	24
CPCT02390033T	330	67	252	38	176	18	25	113	71	10	63	87
CPCT02030514T	81	301	670	0	227	0	165	400	125	316	361	61
CPCT02010898T	24	0	257	18	338	7	12	82	24	11	65	11
CPCT02110073T	603	16	467	24	106	0	21	88	69	43	21	107
CPCT02340095T	149	130	52	0	137	88	55	170	36	39	66	93
CPCT02050387T	252	68	553	0	171	39	6	103	47	21	15	76
CPCT02390034T	845	139	581	62	331	113	484	205	78	136	113	151
CPCT02130144T	466	64	1467	44	574	0	44	320	173	179	172	28
CPCT02210064T	1878	483	708	57	389	182	43	235	44	49	39	65
CPCT02410008T	107	0	195	32	59	98	8	70	39	0	25	72
CPCT02170037T	255	272	310	0	15	92	1305	33	66	146	112	123
CPCT02170035T	82124	38369	6990	14245	241	0	3	0	0	0	0	403
CPCT02020802T	339	123	585	3	297	26	62	155	22	34	51	18
CPCT02230117T	640	298	687	30	395	97	75	143	123	78	151	162
CPCT02350009T	1030	194	147	59	0	67	197	688	144	197	228	132
CPCT02210070T	228	76	416	5	224	116	44	120	52	79	66	60
CPCT02120160T	452	190	442	18	258	135	108	180	51	60	43	65
CPCT02180072T	257	11	310	50	87	60	51	108	30	20	117	118
CPCT02350012T	293	38	467	19	173	0	70	103	49	81	26	60
CPCT02050397T	390	0	219	24	197	131	112	150	54	122	61	45
CPCT02030528T	534	90	309	35	186	39	409	343	242	212	172	136
CPCT02100182T	365	0	290	11	185	44	213	84	60	46	32	47
DRUP01050031T	786	372	376	29	31	0	83	516	575	242	137	196
CPCT02370036T	372	0	633	52	316	74	163	86	72	169	72	146
CPCT02050398T	287	165	1120	6	178	184	15	80	0	133	38	162
CPCT02120162T	99	164	355	13	93	129	10	119	51	116	49	109
CPCT02130137T	320	107	707	3	195	18	41	108	43	19	101	201
CPCT02300048T	93	73	375	15	125	172	19	186	168	91	89	67
CPCT02250011T	326	0	209	32	341	0	1335	70	205	362	475	100
CPCT02050261T	382	129	297	19	303	86	94	198	12	30	129	18
DRUP01160001T	331	41	224	32	15	80	480	119	638	370	515	207
CPCT02150025T	137	0	238	45	217	161	35	84	17	217	25	92
DRUP01020033T	597	414	666	0	117	51	384	208	348	122	51	130
CPCT02460002T	236	111	183	7	146	206	814	226	819	42	15	93
CPCT02040264T	457	34	329	45	253	138	178	114	42	88	89	64
CPCT02370037T	537	237	477	0	306	95	86	252	60	103	237	58
CPCT02100188T	0	0	5	7	11	11	2	41	27	3	25	30
DRUP01220004T	30	115	17	0	146	131	46	106	137	52	33	9
CPCT02380011T	123	124	343	0	236	101	136	98	326	91	22	56
CPCT02160057T	208	0	164	41	284	104	173	158	211	66	52	38
CPCT02050220T	310	0	314	5	156	0	187	156	78	85	47	121
CPCT02220059T	98	27	201	16	72	21	538	76	28	75	36	77
DRUP01090023T	106	42	319	1	166	12	21	113	63	52	54	37
CPCT02120171T	425	76	547	14	159	15	86	166	172	0	49	76
CPCT02050269T	134	0	266	14	76	63	187	124	21	39	84	65
CPCT02230023T	515	281	118	18	0	88	15	125	119	469	437	107
CPCT02180045T	942	19	714	48	126	233	52	275	85	65	84	133
CPCT02090023T	332	116	888	20	349	277	379	184	112	1	151	210
CPCT02050238T	150	8	350	26	58	64	55	97	110	9	15	103
CPCT02070405T	1042	222	352	0	484	256	241	286	210	15	99	55
CPCT02060135T	399	0	416	39	239	88	70	209	109	62	50	67
CPCT02230053T	646	119	783	15	93	70	40	109	77	30	66	172
CPCT02330052T	473	356	844	0	284	0	127	348	98	241	101	69
CPCT02330049T	467	214	402	0	142	132	100	172	146	192	156	133
DRUP01010047T	88375	41075	196	11098	0	0	144	0	0	0	0	375
CPCT02370002TII	373	134	483	11	257	0	123	171	236	372	61	201
CPCT02190023T	574	0	523	44	310	0	112	307	56	62	55	66
CPCT02230055T	76	269	371	0	53	0	205	303	133	444	250	221
CPCT02030414T	597	156	953	38	546	10	14	147	27	77	90	16
DRUP01030026T	491	186	411	12	221	0	12	156	32	23	48	32
CPCT02050278T	235	0	451	53	240	174	31	180	41	54	51	82
CPCT02210027T	224	189	646	32	190	125	282	203	36	109	111	160
CPCT02230045T	454	85	465	16	300	40	48	162	61	22	53	55
CPCT02110046T	133	59	190	0	40	83	384	107	244	35	56	141
CPCT02010674T	201	213	277	2	225	157	253	70	3	18	26	178
CPCT02050279T	90724	29406	6923	13664	0	0	0	0	0	0	0	684
CPCT02220027T	536	0	558	30	325	153	209	178	80	74	61	44
CPCT02160034T	2439	331	567	87	341	339	64	220	55	144	76	90
CPCT02070239T	270	150	816	23	194	44	16	71	47	16	46	191
CPCT02340024T	845	127	666	46	248	91	214	74	324	78	88	176
CPCT02030382T	645	30	307	28	83	23	97	135	57	22	55	93
CPCT02120054T	49	67	156	26	37	134	139	108	94	7	121	133
CPCT02310002T	501	10	385	37	177	0	88	243	32	45	48	40
CPCT02120066T	626	117	505	38	334	244	207	35	260	603	144	64
CPCT02440001T	485	0	461	27	243	181	54	246	92	42	41	28
CPCT02100120T	1766	199	1259	136	763	77	506	252	103	64	86	61
DRUP01010051T	78550	29793	8815	13804	0	0	0	0	0	0	0	383
CPCT02340036T	278	345	199	0	52	340	216	0	262	796	111	62
CPCT02040165T	127	206	372	11	93	255	188	83	116	321	66	111
CPCT02450004T	557	53	465	13	191	124	356	210	51	27	60	169
CPCT02330051T	406	0	427	66	101	99	149	215	65	42	97	211
CPCT02080126T	149	0	401	13	42	131	67	87	395	38	57	94
CPCT02240007T	138	0	175	5	0	0	34	58	0	68	59	138
CPCT02340014T	42	0	0	15	0	133	2456	0	293	142	13	166
CPCT02170016T	415	26	378	14	119	47	164	203	45	62	56	102
CPCT02330055T	357	86	251	3	99	0	74	115	25	60	64	32
CPCT02180042T	289	18	234	0	193	118	248	125	62	54	56	58
CPCT02010666T	286	0	352	52	160	78	31	214	74	56	42	32
CPCT02340029T	1204	65	989	73	491	118	177	184	659	3	51	91
CPCT02070232T	244	16	251	24	71	41	37	201	434	16	20	94
CPCT02080042T	677	51	916	60	104	68	65	186	145	30	65	193
CPCT02240009T	220	142	497	19	216	133	192	272	49	51	85	169
CPCT02230057T	139	25	283	22	136	86	140	107	412	16	159	173
CPCT02040183T	0	0	100	11	91	21	0	78	39	37	84	34
CPCT02050256T	140	64	262	0	0	85	104	130	50	3	48	126
CPCT02050258T	365	76	986	0	283	127	103	164	11	23	38	124
CPCT02330053T	126	160	292	12	325	300	206	207	7	167	112	20
DRUP01010041T	844	58	452	111	315	147	486	200	123	204	52	158
DRUP01010044T	2306	418	665	50	195	117	340	207	23	113	76	238
CPCT02020611T	416	123	495	0	220	198	130	68	710	114	94	120
CPCT02050252T	1209	148	1037	18	511	158	624	251	60	106	82	132
CPCT02290017T	316	6	641	8	100	95	53	142	45	27	35	130
CPCT02050259T	1069	456	155	18	178	207	491	331	241	68	145	164
CPCT02060155T	295	11	454	41	131	98	64	164	51	80	89	239
CPCT02050260T	108	173	436	0	52	46	18	95	22	188	82	152
CPCT02290016T	285	38	276	21	198	62	131	171	84	65	45	58
CPCT02050118T	402	67	469	75	145	48	59	211	94	34	152	36
CPCT02090004T	519	22	0	45	371	427	716	445	77	9	198	17
CPCT02050115T	536	120	411	64	403	124	212	132	14	11	96	12
CPCT02210007T	435	13	909	39	346	0	74	181	57	70	41	9
CPCT02050175T	329	66	434	18	222	164	123	207	27	3	45	44
