NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	206.268	27.124	43.424	16.488	2.998	0.971	1000000.0
2	201.409	27.088	41.395	16.446	2.991	0.971	1000000.0
3	201.638	27.198	40.98	16.52	2.99	0.97	1000000.0
4	204.596	27.437	42.607	16.608	12.986	0.968	1000000.0
5	200.52	27.227	40.914	16.594	2.992	0.97	1000000.0
6	227.995	27.39	55.074	16.671	5.85	0.967	1000000.0
7	202.345	27.211	41.081	16.615	5.858	0.97	1000000.0
8	201.061	27.146	41.093	16.535	0.14	0.971	1000000.0
9	202.747	27.238	41.554	16.459	0.143	0.97	1000000.0
10	200.975	27.2	41.003	16.613	1.578	0.969	1000000.0
11	200.011	27.304	41.123	16.72	0.161	0.969	1000000.0
12	201.317	27.195	40.554	16.555	0.178	0.97	1000000.0
13	224.422	27.196	53.887	16.554	2.991	0.97	1000000.0
14	202.975	27.124	42.101	16.553	14.405	0.97	1000000.0
15	200.629	27.101	41.016	16.403	1.58	0.972	1000000.0
16	204.384	27.148	42.012	16.507	10.121	0.97	1000000.0
17	199.5	27.233	40.592	16.561	1.565	0.97	1000000.0
18	225.42	26.966	54.036	16.367	1.565	0.972	1000000.0
19	201.083	27.116	41.083	16.45	2.996	0.97	1000000.0
20	199.694	27.191	40.56	16.446	1.571	0.969	1000000.0
21	228.047	27.612	55.219	16.812	0.154	0.967	1000000.0
22	199.211	27.042	40.47	16.484	2.987	0.971	1000000.0
23	203.014	27.115	41.116	16.445	4.417	0.971	1000000.0
24	199.085	27.232	40.142	16.562	4.428	0.969	1000000.0
25	198.818	27.069	40.063	16.453	5.857	0.971	1000000.0
26	200.811	27.142	41.115	16.537	1.571	0.971	1000000.0
27	201.533	27.255	41.142	16.605	1.57	0.969	1000000.0
28	227.41	27.488	54.134	16.704	4.43	0.966	1000000.0
29	204.955	27.329	42.355	16.676	2.987	0.97	1000000.0
30	201.466	27.175	41.245	16.624	7.348	0.97	1000000.0
31	227.174	27.188	54.965	16.645	2.993	0.97	1000000.0
32	203.178	27.738	41.823	16.991	8.714	0.964	1000000.0
