Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP116830	5.28E-01	5.27E-01	6.92E-01	1.87E+00	1.86E+00	1.76E+00	7.32E-01
SP116802	8.09E-02	7.82E-02	3.32E-01	3.96E-01	2.70E-01	3.54E-01	5.05E-01
SP116885	1.45E+00	1.80E+00	2.59E+00	1.19E+00	2.32E+00	9.94E-01	1.44E+00
SP116834	3.61E-01	6.08E-01	1.02E+00	5.31E-01	7.31E-01	7.48E-01	9.65E-01
SP116913	1.68E-01	1.95E-01	3.74E-01	7.36E-01	7.22E-01	8.92E-01	2.81E-01
SP116799	1.93E-01	4.50E-01	6.48E-01	1.03E+00	9.35E-01	9.32E-01	5.80E-01
SP116920	1.71E-01	3.34E-01	6.01E-01	5.68E-01	5.81E-01	4.56E-01	4.51E-01
SP116835	8.13E-01	9.43E-01	1.85E+00	1.21E+00	1.70E+00	1.71E+00	1.62E+00
SP116852	6.02E-01	9.08E-01	1.01E+00	8.43E-01	1.26E+00	7.60E-01	6.62E-01
SP116902	3.96E-01	4.94E-01	5.39E-01	7.11E-01	9.08E-01	7.70E-01	4.11E-01
SP116871	0.00E+00	1.21E-01	2.14E-01	2.69E-01	2.41E-01	3.44E-01	3.55E-01
SP116820	8.20E-01	5.67E-01	1.61E+00	1.04E+00	1.17E+00	8.32E-01	1.07E+00
SP116889	6.10E-01	8.85E-01	7.80E-01	9.76E-01	1.74E+00	1.41E+00	7.09E-01
SP116923	7.08E-01	7.37E-01	9.49E-01	1.42E+00	1.56E+00	1.14E+00	6.38E-01
SP116829	4.97E-01	6.74E-01	5.17E-01	1.86E+00	1.63E+00	1.43E+00	7.07E-01
SP116872	4.98E-02	9.83E-02	2.36E-01	2.36E-01	1.20E-01	2.44E-01	3.04E-01
SP116904	0.00E+00	7.66E-02	1.52E-01	1.78E-01	1.27E-01	1.90E-01	1.73E-01
SP116806	9.02E-01	9.46E-01	7.04E-01	7.26E-01	1.44E+00	1.03E+00	4.01E-01
SP116857	6.90E-01	7.86E-01	1.15E+00	2.28E+00	2.21E+00	1.84E+00	7.84E-01
SP116888	1.83E-01	3.43E-01	1.96E-01	5.28E-01	8.48E-01	8.34E-01	4.70E-01
SP116818	3.78E-01	2.79E-01	7.44E-01	5.76E-01	4.51E-01	3.48E-01	5.24E-01
SP116837	4.34E-01	9.97E-01	1.65E+00	1.79E+00	1.72E+00	1.43E+00	1.35E+00
SP116905	0.00E+00	1.08E-01	1.02E-01	1.48E-01	1.23E-01	1.71E-01	1.37E-01
SP116804	1.01E+00	1.08E+00	1.14E+00	8.51E-01	1.39E+00	1.14E+00	6.17E-01
SP116819	5.01E-01	3.68E-01	1.02E+00	6.88E-01	6.60E-01	4.76E-01	6.31E-01
SP116856	3.44E-01	6.21E-01	7.43E-01	1.59E+00	1.52E+00	1.20E+00	5.43E-01
SP116839	7.38E-01	1.23E+00	1.52E+00	1.68E+00	1.65E+00	1.11E+00	1.10E+00
SP116925	4.38E-01	3.62E-01	6.21E-01	3.84E-01	5.97E-01	5.42E-01	6.98E-01
SP116878	1.00E-02	2.71E-01	4.87E-01	7.01E-01	5.29E-01	6.38E-01	6.72E-01
SP116893	5.61E-01	6.67E-01	7.20E-01	1.09E+00	1.47E+00	1.31E+00	8.29E-01
SP116876	2.39E-02	2.19E-02	3.68E-02	1.97E-02	3.27E-02	3.86E-02	4.90E-02
SP116927	6.73E-01	5.23E-01	1.17E+00	3.27E-01	1.05E+00	6.78E-01	1.24E+00
SP116909	5.36E-01	4.47E-01	5.48E-01	5.16E-01	7.23E-01	4.57E-01	3.63E-01
SP116795	2.34E-01	6.72E-02	2.40E-01	7.06E-02	1.59E-01	1.74E-01	1.84E-01
SP116826	9.76E-01	8.70E-01	4.18E-01	9.44E-01	1.58E+00	1.00E+00	3.65E-01
SP116891	2.82E-01	4.54E-01	4.12E-01	7.50E-01	9.44E-01	8.14E-01	4.84E-01
SP116860	4.97E-01	5.80E-01	3.96E-01	8.74E-01	9.92E-01	9.53E-01	3.30E-01
SP116848	1.94E-01	5.19E-01	5.75E-01	1.37E+00	1.13E+00	1.22E+00	8.44E-01
SP116910	1.18E+00	9.86E-01	1.11E+00	1.16E+00	1.20E+00	8.38E-01	7.52E-01
SP116797	3.64E-01	4.12E-01	1.57E-01	5.32E-02	1.35E-01	1.40E-01	8.65E-02
SP116862	6.93E-01	1.06E+00	8.44E-01	1.54E+00	1.37E+00	1.29E+00	5.38E-01
SP116823	5.38E-01	6.24E-01	4.86E-01	7.36E-01	1.17E+00	8.31E-01	2.54E-01
SP116897	1.19E-01	2.27E-01	2.75E-01	1.53E-01	3.69E-01	5.89E-01	5.72E-01
SP116846	0.00E+00	4.10E-01	1.92E-01	5.08E-01	4.06E-01	5.87E-01	6.10E-01
SP116784	1.00E-02	3.14E-02	4.69E-02	2.56E-02	4.29E-02	2.39E-02	3.94E-02
SP116896	6.94E-02	1.80E-01	3.12E-01	2.58E-01	2.27E-01	5.20E-01	5.08E-01
SP116824	6.74E-01	7.18E-01	3.60E-01	6.46E-01	1.31E+00	7.67E-01	3.31E-01
SP116881	0.00E+00	1.65E-01	1.68E-01	2.94E-01	2.31E-01	2.50E-01	3.39E-01
SP116812	5.49E-01	5.26E-01	1.03E+00	6.54E-01	7.52E-01	5.94E-01	9.06E-01
SP116915	7.16E-01	9.43E-01	8.91E-01	1.15E+00	1.70E+00	1.76E+00	8.43E-01
SP116786	1.02E+00	1.12E+00	1.63E+00	7.66E-01	1.37E+00	1.07E+00	1.53E+00
SP116851	2.43E-01	2.67E-01	5.24E-01	3.35E-01	4.72E-01	3.25E-01	3.02E-01
CPCT02220038T	1.58E+01	1.57E+01	1.01E+01	2.42E+00	5.82E+00	2.70E+00	3.82E+00
CPCT02290013T	2.00E+01	2.45E+01	4.40E+00	4.01E+00	6.09E+00	7.62E+00	6.07E+00
