Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
SP17016	502	34	4	254	6	304	254	10	43	0	0	12	89	0
SP16958	394	21	0	400	58	515	250	6	0	0	0	102	535	0
SP17329	156	0	25	215	0	173	109	29	45	66	0	8	37	0
SP96116	302	0	0	350	229	248	102	23	17	0	0	28	20	0
SP96129	522	13	0	343	22	311	335	21	32	0	0	49	59	0
SP21193	278	0	11	232	0	251	119	15	39	16	0	40	40	0
SP18787	510	0	0	820	260	427	175	12	14	0	0	41	0	0
SP96114	141	10	8	313	55	466	198	83	73	0	0	26	54	0
SP19582	36	0	5	81	0	169	55	33	50	113	0	20	20	0
SP17294	641	0	53	611	66	493	153	193	35	0	0	14	6	0
SP80367	0	18	15	196	0	198	26	446	50	52	0	20	68	4
SP82087	128	5	21	288	0	241	175	98	45	4	0	12	29	0
SP80615	205	74	0	2928	0	14675	0	1457	0	0	0	0	0	0
SP80271	329	14	8	321	39	390	118	32	39	0	0	36	47	0
SP81172	236	0	14	168	0	174	11	186	97	263	116	38	0	0
SP81840	726	0	30	613	133	605	81	10	0	0	0	43	123	0
SP80657	57	0	0	119	41	289	82	18	32	3	0	27	14	0
SP81494	120	8	37	320	0	127	56	70	104	283	0	18	42	0
SP81711	244	92	0	627	30	755	228	103	22	175	0	105	48	0
SP80423	255	38	1	213	0	130	191	34	73	125	30	33	24	0
SP80754	174	0	22	137	0	368	121	6	0	320	0	54	118	0
SP81440	29	0	12	128	0	131	46	23	21	6	16	11	54	0
SP80950	246	0	6	138	0	177	162	5	19	0	0	12	24	0
SP82103	151	0	0	635	152	409	110	0	19	0	0	2	0	0
SP81137	82	0	0	313	9	563	0	1151	0	0	0	36	500	0
DRUP01010006T	386	53	0	381	340	234	156	51	43	0	0	51	79	44
CPCT02020319T	397	127	0	202	517	89	170	134	21	0	0	38	98	18
CPCT02040021T	287	128	3	144	599	221	172	125	38	48	0	39	65	0
CPCT02110003T	94	80	0	322	318	215	87	22	14	0	0	27	8	9
CPCT02140012T	398	106	0	179	356	0	114	58	44	1184	0	64	30	62
CPCT02040027T	919	50	24	258	412	242	204	113	47	0	38	41	79	58
CPCT02100013T	706	109	30	351	219	210	254	59	130	547	0	435	36	126
CPCT02050048T	153	209	36	205	352	248	103	68	61	0	0	76	1	103
CPCT02060015T	666	76	0	272	423	153	244	166	47	4	0	21	44	56
CPCT02010397T	477	194	0	294	642	238	230	34	42	0	0	76	70	0
CPCT02040040T	432	0	40	361	514	192	74	164	35	0	70	33	53	43
CPCT02110008T	317	243	32	578	201	0	127	32	3	84	280	29	154	97
CPCT02050057T	557	59	0	543	752	299	217	44	57	0	0	43	0	2
CPCT02050061T	167	38	17	277	238	87	60	47	66	122	0	26	14	37
CPCT02110011T	392	43	10	244	268	252	136	42	28	0	0	10	48	0
CPCT02020383T	207	98	46	197	263	161	182	157	73	73	0	98	64	30
CPCT02010414T	488	242	16	418	0	0	114	393	1	106	223	28	53	79
CPCT02210001T	614	0	44	161	546	305	148	68	32	9	0	28	15	0
CPCT02210003T	437	137	0	445	525	396	291	73	109	0	0	97	17	15
CPCT02330007T	235	0	42	333	340	151	44	315	68	29	36	32	68	81
CPCT02050068T	184	2	17	93	0	59	89	12	3	302	96	52	61	12
CPCT02050075T	475	136	0	323	249	189	127	435	7	135	308	23	92	62
CPCT02040058T	513	87	24	167	584	97	200	215	42	44	1	74	134	46
CPCT02330009T	187	61	0	187	140	217	128	20	35	7	0	4	47	22
DRUP01010007T	2182	196	3	251	340	425	267	313	32	45	0	43	104	85
DRUP01070001T	47140	35091	13498	3195	0	6258	0	0	0	0	0	0	0	0
CPCT02040021TII	541	125	23	286	733	174	177	129	26	45	0	65	71	5
CPCT02340048T	215	71	0	215	409	318	179	463	69	0	28	91	209	72
CPCT02330131T	0	155	1	111	144	178	160	64	109	16	274	66	3	8
CPCT02190027T	160	131	31	198	182	180	179	69	93	70	42	65	83	77
CPCT02050300T	330	149	0	212	324	248	299	120	47	0	0	86	15	78
DRUP01070063T	245	110	50	315	204	0	0	1537	0	302	543	569	183	92
CPCT02060160T	171	240	5	160	124	350	200	104	225	23	5	224	0	194
CPCT02030443T	381	34	62	111	134	189	90	366	0	431	78	71	240	46
CPCT02020651T	468	63	15	340	542	391	219	270	70	0	0	61	31	67
DRUP01090009T	282	136	4	155	229	178	164	113	84	0	0	100	31	82
CPCT02070273T	318	79	40	291	432	420	156	243	11	15	102	147	0	87
CPCT02210041T	569	59	1	147	242	144	93	180	0	29	26	79	147	79
CPCT02010750TII	263	240	0	175	534	287	167	206	59	8	24	80	51	20
CPCT02160059T	120	98	4	416	354	307	119	30	60	0	0	72	0	3
DRUP01340003T	59	0	2	0	0	162	20	2420	174	132	270	26	0	231
CPCT02080283T	372	14	38	322	319	251	159	328	39	126	113	86	236	14
DRUP01330002T	594	155	6	325	112	344	205	116	178	141	133	145	68	51
CPCT02330078T	282	0	0	541	511	349	164	84	308	0	211	20	0	0
CPCT02010730T	536	81	34	145	277	272	166	160	41	207	182	34	52	34
CPCT02050307T	195	87	0	55	295	277	106	37	4	197	10	73	252	56
DRUP01340004T	1080	39	1	411	707	374	228	151	361	0	330	48	0	0
CPCT02120078T	64	0	0	410	45	242	139	57	411	0	417	0	0	0
CPCT02100139T	512	16	25	288	244	191	113	77	30	0	14	36	42	44
CPCT02230077T	240	83	0	477	0	0	126	101	413	383	614	86	41	80
CPCT02230078T	345	0	0	203	408	189	98	268	62	47	4	17	61	58
CPCT02010735T	256	0	13	239	304	191	99	17	60	14	4	26	17	32
DRUP01010051TII	501	94	0	389	757	130	233	137	77	0	0	33	80	15
CPCT02440004T	1126	233	0	517	696	284	369	47	287	0	30	46	0	15
CPCT02220032T	492	161	0	126	498	210	159	224	125	564	580	104	237	16
CPCT02130031T	404	133	0	297	470	224	123	113	45	31	0	105	90	179
DRUP01020018T	397	68	0	316	396	255	91	74	136	103	367	106	68	49
CPCT02310005T	369	55	35	296	121	29	243	17	194	172	147	217	14	64
CPCT02250005T	12171	19366	3041	812	0	1184	426	18	0	0	764	0	0	73
CPCT02330080T	406	218	39	312	301	325	105	144	73	12	0	76	98	131
CPCT02100144T	701	90	44	438	180	173	158	500	156	0	57	10	17	68
CPCT02330085T	612	54	42	326	311	386	394	299	195	55	160	80	0	100
CPCT02010742T	255	171	6	239	337	114	103	62	62	3	0	22	67	49
DRUP01010123T	73622	77833	17308	12774	11602	669	2901	81	0	0	0	0	0	0
DRUP01220007T	290	48	64	0	442	232	0	214	412	91	0	28	621	18
CPCT02300033T	28	93	0	28	256	146	31	399	30	2	23	60	243	139
DRUP01010059T	488	114	0	224	185	55	154	6	123	26	167	26	1	40
DRUP01010070T	224	197	34	658	0	0	0	190	0	50	110	31	102	112
CPCT02160038T	147	39	4	126	83	328	116	37	51	36	90	78	55	29
CPCT02440024T	0	0	2	79	114	0	5	5	38	27	13	14	29	24
CPCT02030442T	378	0	0	637	0	305	279	26	409	0	992	152	0	50
CPCT02330089T	320	303	18	441	498	326	220	78	51	0	5	71	13	68
CPCT02210042T	337	9	10	144	61	160	102	35	43	4	75	14	36	110
DRUP01070039T	190	133	0	0	0	0	231	15	95	56	0	131	0	269
CPCT02220067T	347	28	0	416	111	338	83	177	218	75	393	44	33	13
CPCT02340057T	529	0	4	253	154	395	189	18	84	0	88	36	58	61
CPCT02010743T	461	34	0	104	298	115	158	164	155	16	31	17	25	121
CPCT02030454T	509	54	30	133	257	297	114	65	64	87	61	63	32	79
CPCT02320001T	995	46	65	405	633	0	72	939	51	104	308	73	0	105
CPCT02390017T	452	54	54	198	312	166	272	166	51	56	54	91	15	92
CPCT02370012T	437	279	54	441	294	23	1471	76	0	86	481	187	0	68
CPCT02240007TII	311	31	6	327	263	142	119	115	26	100	0	88	45	147
CPCT02010747T	178	18	0	321	307	214	149	41	5	0	0	48	0	72
CPCT02010750T	346	125	3	288	292	303	163	78	42	0	0	42	6	45
CPCT02330092T	64	129	20	148	63	56	54	9	0	47	137	24	37	75
DRUP01340017T	63712	95635	22296	11996	0	0	0	979	455	0	0	0	0	0
CPCT02060259T	592	62	35	234	629	166	97	123	62	142	0	94	47	0
CPCT02080197T	331	131	24	336	282	390	215	29	124	32	0	63	0	115
CPCT02110059T	668	0	57	160	58	81	84	43	0	206	60	57	13	89
CPCT02220076T	211	65	13	310	345	179	190	12	76	1	0	20	14	21
CPCT02010751T	51	18	0	207	195	173	30	14	19	65	0	8	0	90
CPCT02220077T	316	8	0	119	177	0	13	281	42	169	31	10	17	36
DRUP01060010T	862	194	14	262	0	345	231	329	66	18	47	71	77	175
CPCT02140061T	342	393	0	1	80	218	231	26	37	21	4	48	53	96
CPCT02270018T	258	40	11	201	323	189	74	41	54	0	0	23	48	20
CPCT02310007T	369	0	24	364	471	171	75	147	40	0	0	40	119	41
CPCT02230087T	501	80	3	341	572	335	290	65	77	2	0	63	23	25
CPCT02150048T	526	68	0	528	0	485	274	221	482	0	1286	133	0	0
DRUP01010122T	63473	61411	15362	6769	5815	6226	1161	126	0	0	0	0	0	0
CPCT02330095T	498	42	36	380	284	219	194	23	83	36	138	33	100	52
CPCT02340075T	691	195	2	453	813	333	269	24	74	0	0	47	29	32
DRUP01010072T	153	133	9	254	294	361	119	161	47	0	0	93	176	90
CPCT02330087T	95	20	24	34	157	241	0	379	28	219	81	106	58	72
CPCT02240010T	612	0	60	333	546	289	79	176	115	44	0	83	15	67
CPCT02110062T	127	214	0	757	21	613	353	154	293	70	0	457	222	144
WIDE01010038T	105	53	0	100	87	198	35	253	15	99	55	53	52	21
CPCT02050325T	267	251	5	414	235	397	153	254	218	44	1	208	71	89
CPCT02050327T	304	142	0	154	522	404	136	37	10	0	0	89	367	40
CPCT02050329T	488	106	37	184	707	369	302	204	75	180	0	106	47	92
WIDE01010060T	100	136	20	209	238	172	76	69	23	203	0	15	60	35
WIDE01010100T	223	168	48	138	319	196	150	61	22	1	0	26	6	0
DRUP01340006T	294	218	0	412	0	61	119	219	130	862	409	125	33	64
CPCT02220036T	507	9	14	281	370	0	58	207	108	103	45	52	0	23
WIDE01010066T	509	149	0	106	431	105	147	60	116	59	0	114	109	0
WIDE01010077T	328	41	12	221	362	157	110	69	37	0	0	100	35	43
CPCT02040226T	459	61	0	350	636	200	235	16	51	0	0	44	31	0
CPCT02330098T	286	0	18	76	0	99	70	22	25	42	0	68	32	180
WIDE01010091T	146	74	23	279	162	285	156	58	136	0	154	57	38	13
CPCT02110064T	233	0	15	289	100	97	105	43	77	30	247	45	26	38
WIDE01010063T	69	96	0	124	152	192	83	50	49	60	57	124	35	0
WIDE01010097T	145	91	7	302	286	190	81	16	26	32	0	39	9	8
WIDE01010096T	209	162	0	367	0	107	232	19	210	134	0	296	73	72
CPCT02370022T	403	21	70	287	641	247	128	142	152	0	0	50	47	25
CPCT02020695T	125	151	15	475	20	233	129	26	131	40	0	255	96	141
CPCT02100201T	546	0	2	364	293	266	191	33	116	0	2	46	58	14
CPCT02050335T	149	0	56	150	138	160	89	259	9	139	17	34	59	115
CPCT02160040T	348	0	42	317	0	0	91	566	307	364	741	564	33	143
CPCT02240012T	123	188	0	48	50	203	271	130	49	235	0	109	117	82
WIDE01010128T	470	83	0	420	518	190	120	213	1	0	0	29	45	0
CPCT02220081T	210	27	0	145	197	145	60	50	129	0	73	32	30	17
CPCT02100165T	328	30	41	176	132	173	166	150	56	84	46	42	45	54
DRUP01230004T	49417	93517	18463	6941	3744	3655	2098	144	249	0	0	216	0	0
DRUP01060002T	111	130	0	418	179	329	76	244	24	0	0	104	28	431
WIDE01010206T	284	29	58	109	456	179	78	692	82	236	0	34	25	23
WIDE01010001T	195	91	16	72	186	112	119	34	1	8	0	13	43	16
CPCT02120112T	515	190	0	458	723	415	136	202	92	0	0	185	0	74
CPCT02120119T	301	136	0	191	341	152	190	3	60	34	0	51	74	136
WIDE01010154T	183	273	0	559	518	403	67	4	151	320	0	228	55	12
CPCT02370020T	568	6	24	246	315	231	153	31	60	0	0	38	49	161
CPCT02230090T	184	306	26	724	0	0	17	76	0	127	290	62	257	88
CPCT02210048T	25	66	0	82	46	207	7	140	36	78	32	41	76	142
WIDE01010159T	922	110	13	295	658	200	225	26	73	0	19	52	52	8
WIDE01010179T	403	96	0	427	547	273	151	63	25	16	0	22	44	22
WIDE01010177T	210	0	41	422	218	281	94	119	64	88	47	46	41	32
WIDE01010166T	516	0	44	154	388	173	100	63	28	53	77	697	0	0
CPCT02130069T	258	0	4	230	450	160	158	66	35	0	0	36	0	31
WIDE01010168T	501	143	3	315	676	365	70	88	36	128	0	41	65	0
CPCT02340074T	415	41	8	162	458	95	144	293	136	59	244	76	17	170
CPCT02290032T	348	3	45	156	192	6	174	6	0	0	8	26	6	144
WIDE01010200T	538	222	0	346	565	81	179	65	124	471	0	88	15	0
DRUP01340016T	59453	60229	12001	16172	12652	695	1018	12	0	0	0	0	0	0
WIDE01010228T	161	204	24	55	752	297	225	11	0	16	103	91	242	42
WIDE01010227T	575	63	0	350	607	229	265	71	43	0	0	59	24	21
WIDE01010232T	310	184	0	166	369	115	170	16	31	0	0	27	68	0
WIDE01010196T	251	60	0	174	485	179	96	60	62	0	0	27	81	2
CPCT02050352T	332	137	0	164	512	259	156	506	16	22	0	19	16	44
CPCT02100173T	454	0	0	190	390	102	84	453	51	50	0	22	27	173
CPCT02210049T	263	108	8	107	344	142	135	148	0	57	155	61	75	52
WIDE01010236T	311	50	25	361	298	157	77	72	30	15	33	24	38	26
CPCT02210050T	430	63	6	687	598	315	168	84	14	0	0	28	36	42
WIDE01010218T	824	187	0	445	798	223	298	98	33	0	0	39	116	0
WIDE01010261T	51	301	0	399	467	293	233	33	20	0	0	30	28	16
CPCT02350002T	554	244	52	214	418	144	135	193	9	66	26	127	199	95
CPCT02130089T	295	137	8	149	300	169	66	71	30	0	100	274	22	179
WIDE01010251T	69	102	0	99	129	216	120	110	42	29	0	26	95	35
WIDE01010273T	153	44	27	161	220	121	66	25	19	7	0	26	62	4
WIDE01010252T	121	118	0	370	482	165	127	59	38	0	0	22	38	15
WIDE01010258T	252	15	14	225	148	314	74	101	98	10	179	68	38	6
WIDE01010291T	809	16	36	31	245	141	280	32	74	97	142	75	113	0
CPCT02120124T	208	44	18	231	202	166	34	282	0	18	29	68	204	99
WIDE01010269T	141	198	6	259	178	220	176	355	119	200	28	343	49	99
CPCT02060231T	475	108	8	399	302	450	76	704	81	69	0	30	70	107
WIDE01010300T	286	42	11	151	351	223	186	144	145	35	0	93	84	29
WIDE01010319T	354	29	52	674	553	537	44	1020	62	0	0	7	0	45
WIDE01010327T	294	18	8	310	374	196	40	21	52	0	0	28	44	0
CPCT02230100T	890	211	42	336	894	253	166	410	92	0	0	83	144	27
WIDE01010338T	585	149	0	426	791	276	179	125	94	67	0	115	24	20
CPCT02380040T	214	59	20	242	375	237	135	263	112	64	147	49	0	0
WIDE01010299T	222	53	75	58	363	79	117	408	63	67	58	44	92	44
WIDE01010353T	113	58	0	122	150	61	113	12	28	73	68	58	26	19
CPCT02190017T	63	41	8	37	169	183	14	319	34	15	82	46	106	69
WIDE01010366T	181	124	0	591	656	285	134	67	48	0	0	65	7	0
CPCT02190037T	233	35	0	150	488	175	63	838	29	94	0	62	94	86
WIDE01010389T	99	10	33	94	116	53	69	18	22	14	0	16	10	22
CPCT02050354T	203	148	1	76	405	186	179	63	78	43	1	55	97	11
CPCT02040122T	125	60	0	316	139	203	160	176	117	5	117	24	39	37
DRUP01070080T	59205	46827	25375	0	0	402	0	65	155	1086	0	270	0	0
WIDE01010027T	93	107	0	172	152	149	89	79	12	17	0	40	14	0
CPCT02050358T	795	192	30	922	1544	228	219	28	18	0	0	89	0	0
WIDE01010407T	576	0	0	362	124	456	42	509	354	0	533	25	0	42
DRUP01050026T	502	46	10	187	117	222	119	225	184	29	0	70	42	405
CPCT02060136T	768	61	14	262	323	618	80	1410	127	2	175	89	156	184
CPCT02290036T	205	0	0	357	379	227	115	0	36	0	0	11	0	29
WIDE01010426T	148	96	0	141	257	96	116	21	22	0	0	17	34	9
WIDE01010379T	58	58	5	72	155	122	82	64	91	0	0	58	67	22
CPCT02390022T	103	41	27	135	243	0	53	32	25	102	0	67	11	211
WIDE01010429T	129	115	0	268	295	298	82	203	0	71	54	25	260	19
WIDE01010434T	369	20	0	273	158	159	82	85	28	172	0	18	0	25
CPCT02050355T	432	0	58	304	475	152	171	62	22	0	0	74	110	102
CPCT02010835T	1236	217	42	265	158	393	298	76	197	41	95	133	16	205
DRUP01020053T	53363	102125	20124	12519	9928	7508	2735	21	0	0	0	114	0	0
DRUP01040016T	55043	62553	17155	11145	4488	3262	0	0	0	0	0	0	0	0
CPCT02010841T	369	194	20	138	266	387	154	140	71	20	41	55	59	132
WIDE01010441T	358	91	0	114	0	104	112	66	160	297	89	215	40	42
CPCT02010786T	48151	38247	10357	4359	1134	4077	479	0	0	0	0	0	0	0
WIDE01010439T	90	33	0	117	270	0	76	7	45	8	0	54	34	0
CPCT02010839T	258	134	10	312	304	220	88	20	34	24	0	111	61	89
DRUP01050025T	686	252	26	399	0	0	276	56	402	143	438	166	108	521
WIDE01010446T	272	120	2	129	216	22	121	144	23	145	41	78	86	34
WIDE01010447T	321	40	0	412	417	139	101	41	51	0	0	5	42	0
WIDE01010425T	780	261	5	460	651	531	192	221	52	0	41	25	65	5
WIDE01010442T	800	118	48	254	953	211	233	125	66	0	0	37	80	0
WIDE01010451T	1918	1123	0	540	46	629	1865	195	120	0	0	64	24	103
CPCT02160049T	250	328	17	282	34	479	415	194	216	19	4	239	89	152
WIDE01010456T	149	190	4	199	241	414	171	312	101	32	214	45	120	33
CPCT02330111T	321	91	18	449	438	231	111	16	21	161	0	0	16	61
CPCT02120136T	26	3	0	114	120	122	53	1	8	1	49	27	22	37
CPCT02030493T	53	26	0	54	134	201	23	74	35	52	0	4	48	46
CPCT02020757T	629	168	33	379	701	288	188	229	76	0	48	69	91	111
DRUP01030018T	54785	110493	21033	12798	4765	5415	2378	57	0	0	0	81	0	0
CPCT02060239T	231	185	21	362	98	104	252	23	123	104	0	262	22	115
CPCT02330112T	533	0	93	72	705	91	135	44	77	55	156	1044	0	0
DRUP01330008T	488	0	0	486	0	354	65	359	334	0	1085	78	40	0
CPCT02330043T	357	139	0	104	279	431	336	392	130	1306	355	223	52	129
CPCT02010873T	225	6	3	125	295	123	108	20	37	0	0	16	83	43
CPCT02010860T	168	41	29	136	169	133	103	1	37	34	0	26	64	8
CPCT02090050T	84	7	0	126	233	130	67	14	53	0	94	38	43	42
CPCT02380047T	265	0	15	262	287	359	109	180	220	0	296	29	0	32
CPCT02050375T	487	138	0	385	468	390	255	447	37	0	0	36	78	25
CPCT02390027T	141	24	33	163	181	61	88	13	24	73	0	29	43	12
DRUP01050028T	33390	21558	5665	2241	1187	141	63	0	0	0	0	0	0	197
CPCT02310013T	488	4	34	246	750	201	204	177	0	36	60	92	39	23
CPCT02120145T	0	52	2	21	269	32	83	9	31	8	38	35	22	29
WIDE01010606T	57550	32192	8100	16601	41244	5154	0	28	0	0	0	0	0	0
CPCT02110071T	630	76	0	508	525	373	169	179	355	0	378	85	0	31
CPCT02320005T	528	69	0	290	289	393	253	441	71	16	10	67	95	80
CPCT02290044T	200	121	0	169	298	280	156	377	13	28	75	71	92	87
CPCT02020758T	100	8	0	80	228	46	56	11	21	0	0	33	22	23
DRUP01010047TII	63119	44509	10623	0	0	916	1635	115	272	932	75	126	0	0
CPCT02010880T	175	0	11	137	155	266	139	40	94	47	154	51	18	67
CPCT02010884T	107	46	0	21	301	124	132	465	71	42	24	87	0	25
WIDE01010460T	98176	55832	22119	6929	15643	2354	3168	76	0	0	0	0	0	0
CPCT02010882T	68514	77217	15709	4003	10483	2986	1709	78	217	0	0	233	0	0
CPCT02080244T	285	57	0	237	165	305	135	156	75	2	243	82	55	43
CPCT02010881T	499	60	28	261	137	112	147	25	30	21	72	32	81	74
CPCT02170033T	251	83	32	196	38	0	140	93	47	136	0	188	75	77
CPCT02120079T	121	134	21	317	191	106	124	10	58	0	0	25	46	108
CPCT02040258T	574	0	30	5	276	261	47	1091	7	132	300	70	372	58
CPCT02040269T	267	71	16	97	305	217	176	134	101	67	144	191	96	74
CPCT02090059T	496	134	0	443	27	0	178	226	160	159	296	403	69	93
CPCT02330102T	327	52	0	278	9	309	48	55	114	263	333	54	218	0
CPCT02390033T	295	84	33	166	226	42	88	24	34	0	87	54	38	79
CPCT02030514T	0	323	12	957	0	0	100	162	44	191	254	328	268	68
CPCT02010898T	39	0	13	63	493	0	74	13	31	2	5	58	49	9
CPCT02110073T	586	13	19	289	260	113	86	19	71	0	0	15	0	94
CPCT02340095T	145	108	0	20	133	53	151	52	10	49	74	58	69	93
CPCT02050387T	261	15	0	301	397	155	104	4	48	0	0	10	0	56
CPCT02390034T	804	144	60	335	461	245	144	454	44	81	83	94	152	137
CPCT02130144T	390	86	32	974	949	338	255	38	153	24	44	152	96	0
CPCT02210064T	1817	416	64	306	652	354	306	40	63	10	0	38	58	48
CPCT02410008T	96	0	21	86	139	160	69	6	43	0	0	21	0	64
CPCT02170037T	248	203	0	189	138	184	103	1226	90	115	0	106	14	113
CPCT02170035T	55939	57039	13414	3781	4633	5531	1728	1	0	0	0	309	0	0
CPCT02020802T	322	94	0	304	509	153	152	57	21	0	0	44	55	4
CPCT02230117T	596	239	10	283	681	293	177	69	154	28	0	133	67	149
CPCT02350009T	850	326	37	159	0	0	706	188	128	215	108	229	16	121
CPCT02210070T	216	55	0	207	357	230	104	40	60	46	0	58	61	52
CPCT02120160T	409	172	8	188	419	259	190	100	66	33	0	38	65	55
CPCT02180072T	196	51	32	148	200	179	113	46	33	0	0	105	7	109
CPCT02350012T	313	1	19	295	322	76	56	65	53	34	0	15	82	48
CPCT02050397T	393	6	32	177	178	129	81	105	3	105	110	52	96	38
CPCT02030528T	464	113	11	214	200	74	327	382	120	191	265	166	73	107
CPCT02100182T	359	0	2	110	298	124	84	198	51	25	25	28	35	38
DRUP01050031T	723	287	32	422	0	0	377	76	412	174	447	139	113	141
CPCT02370036T	332	30	39	377	511	203	81	152	68	113	25	61	27	136
CPCT02050398T	245	70	0	659	459	669	69	7	0	2	0	24	32	132
CPCT02120162T	54	139	2	204	199	246	140	8	60	89	0	43	22	101
CPCT02130137T	350	22	0	402	489	155	87	37	36	0	0	78	31	176
CPCT02300048T	43	71	0	200	209	317	204	16	157	59	47	85	10	55
CPCT02250011T	245	90	36	404	0	0	0	1275	0	286	481	452	91	95
CPCT02050261T	370	115	15	78	432	134	162	88	19	19	0	114	139	12
DRUP01160001T	296	0	14	277	0	32	89	440	332	331	615	488	6	132
CPCT02150025T	141	0	42	107	342	120	72	33	31	217	0	19	57	87
DRUP01020033T	587	241	0	497	107	347	174	355	210	19	291	46	123	91
CPCT02460002T	242	0	0	182	0	275	173	745	398	0	843	40	0	0
CPCT02040264T	406	77	35	151	345	214	105	166	26	69	45	81	55	56
CPCT02370037T	562	128	0	179	434	271	118	78	57	52	0	200	323	46
CPCT02100188T	0	0	7	7	0	11	23	2	29	1	7	20	24	31
DRUP01220004T	128	0	8	17	57	105	0	42	173	41	0	11	221	19
CPCT02380011T	119	36	0	238	157	263	57	123	108	35	412	25	66	17
CPCT02160057T	188	24	30	73	280	100	128	163	147	58	174	49	58	27
CPCT02050220T	305	0	2	220	215	38	120	176	21	57	111	39	47	108
CPCT02220059T	103	15	9	98	146	81	48	503	32	54	0	28	78	70
DRUP01090023T	98	32	0	213	221	84	75	19	56	17	26	43	68	34
CPCT02120171T	414	33	0	298	373	124	174	78	122	0	81	44	0	44
CPCT02050269T	108	20	10	198	98	150	96	176	19	9	15	75	36	63
CPCT02230023T	442	271	11	180	0	0	137	14	158	467	0	405	93	114
CPCT02180045T	840	66	28	398	273	564	243	44	81	0	0	74	52	113
CPCT02090023T	395	1	0	476	644	496	47	348	105	0	0	106	220	181
CPCT02050238T	105	23	0	161	197	192	115	48	109	0	0	9	0	86
CPCT02070405T	1067	158	8	138	528	275	279	228	129	8	222	95	87	40
CPCT02060135T	370	25	28	215	355	190	157	65	128	26	0	41	87	61
CPCT02230053T	634	48	0	465	369	305	106	34	66	0	0	50	1	142
CPCT02330052T	507	267	68	1100	31	0	68	122	0	98	241	57	304	78
CPCT02330049T	439	155	0	315	159	220	178	92	75	156	161	145	43	118
DRUP01010047T	67155	55555	11089	1269	0	1520	2065	182	0	579	1517	278	0	54
CPCT02370002TII	331	122	20	577	111	0	71	115	55	303	384	46	101	186
CPCT02190023T	554	26	37	273	500	69	235	105	66	21	0	45	124	54
CPCT02230055T	33	214	0	373	61	0	285	193	150	402	25	222	142	225
CPCT02030414T	479	202	3	423	926	284	223	11	29	6	0	85	0	0
DRUP01030026T	443	169	0	161	421	98	198	11	40	2	0	49	14	18
CPCT02050278T	216	0	49	196	370	340	99	26	36	10	0	34	146	70
CPCT02210027T	191	146	30	427	306	345	137	264	46	33	0	87	142	153
CPCT02230045T	393	114	0	178	509	142	217	45	68	0	0	50	0	45
CPCT02110046T	149	0	0	74	72	201	83	351	209	3	96	47	63	124
