Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
SP124346	1.46E+00	8.27E-01	2.13E+00	1.13E+00	6.10E-01	2.84E+00	1.46E+00	0.00E+00	4.30E-01	5.60E-01	3.42E+00	6.50E-01	2.78E+00	5.22E-01
SP124439	7.18E+00	1.26E+00	1.90E+00	2.96E+00	1.51E+00	4.19E+00	2.61E+00	9.41E-01	2.69E+00	9.81E-01	1.58E+00	6.44E-01	8.25E+00	6.59E-01
SP124351	4.88E-01	3.95E-01	8.10E-01	7.87E-01	3.43E-01	1.21E+00	8.56E-01	0.00E+00	2.79E-01	3.63E-01	9.24E-01	3.00E-01	1.13E+00	1.84E-01
SP124406	2.85E+00	1.38E+00	5.16E-01	2.01E+00	4.51E-01	3.49E+00	1.71E+00	2.33E-01	8.83E-01	1.47E+00	6.93E-01	1.13E+00	2.78E+00	1.72E+00
SP124323	5.19E-01	6.15E-01	1.17E+00	7.95E-01	2.96E-01	1.30E+00	6.87E-01	0.00E+00	1.81E-01	5.39E-01	1.19E+00	2.75E-01	1.03E+00	7.17E-01
SP124391	7.47E-01	5.23E-01	1.43E+00	1.16E+00	3.00E-01	2.13E+00	1.31E+00	3.18E-01	6.34E-01	6.88E-01	2.01E+00	4.25E-01	1.77E+00	4.40E-01
SP124423	7.18E-01	1.30E-01	4.08E-01	5.16E-01	3.00E-02	6.86E-01	5.67E-01	0.00E+00	0.00E+00	2.83E-01	3.60E-01	2.10E-01	3.47E-01	0.00E+00
SP124382	1.45E+01	1.52E+00	2.37E+00	9.06E+00	9.88E-01	1.55E+01	5.14E+00	3.90E-01	3.15E+00	3.43E+00	2.80E+00	1.57E+00	1.66E+01	1.04E+00
SP124415	1.17E+01	2.09E+00	3.57E+00	3.98E+00	2.49E+00	7.81E+00	7.14E+00	1.28E+00	7.82E+00	1.59E+00	4.38E+00	8.89E-01	1.90E+01	8.01E-01
SP124436	1.02E+01	1.76E+00	3.27E+00	5.75E+00	1.73E+00	1.06E+01	4.10E+00	6.69E-01	2.65E+00	1.27E+00	3.54E+00	1.26E+00	1.27E+01	1.22E+00
SP124460	4.96E+00	1.24E+00	2.13E+00	2.18E+00	9.78E-01	3.64E+00	2.16E+00	4.19E-01	1.87E+00	1.14E+00	2.17E+00	6.41E-01	5.79E+00	6.15E-01
SP124425	2.02E+00	5.47E-01	7.88E-01	1.85E+00	4.51E-01	1.85E+00	1.22E+00	2.57E-01	6.28E-01	9.28E-01	7.60E-01	4.28E-01	2.19E+00	3.75E-01
SP124456	1.46E+00	7.87E-01	8.03E-01	2.09E+00	3.40E-01	1.18E+00	9.74E-01	2.54E-01	6.59E-01	1.57E+00	1.98E-01	3.72E-01	1.49E+00	7.31E-01
SP124367	3.61E+00	8.38E-01	1.17E+00	2.55E+00	8.68E-01	3.72E+00	1.54E+00	4.46E-01	1.06E+00	1.06E+00	8.12E-01	6.56E-01	4.39E+00	7.70E-01
SP124281	3.98E-01	4.19E-01	1.06E+00	6.16E-01	3.98E-01	1.04E+00	7.43E-01	3.34E-01	4.38E-01	3.44E-01	1.33E+00	3.72E-01	1.00E+00	2.36E-01
SP124377	2.54E+00	4.18E-01	1.24E+00	2.59E+00	2.30E-01	3.06E+00	1.05E+00	2.69E-01	2.81E-01	1.97E+00	8.13E-01	6.91E-01	1.80E+00	5.42E-01
SP124412	2.20E+00	5.47E-01	1.05E+00	1.72E+00	7.15E-01	1.87E+00	9.29E-01	1.77E-01	4.18E-01	5.23E-01	6.88E-01	5.02E-01	2.29E+00	5.63E-01
SP124333	1.22E+00	5.34E-01	1.06E+00	1.65E+00	6.16E-01	2.52E+00	1.23E+00	1.31E-01	8.00E-01	8.71E-01	1.05E+00	4.51E-01	1.87E+00	3.24E-01
SP124359	3.31E-01	9.03E-01	1.91E+00	1.07E+00	5.35E-01	2.48E+00	1.30E+00	2.31E-01	7.52E-01	5.52E-01	2.32E+00	5.58E-01	2.36E+00	7.44E-01
SP124286	3.27E-01	5.39E-01	6.99E-01	6.29E-01	1.80E-01	9.34E-01	2.42E-01	0.00E+00	2.93E-01	4.48E-01	4.58E-01	2.61E-01	7.32E-01	4.46E-01
SP124329	1.35E+00	1.23E-01	4.62E-01	1.18E+00	1.00E-01	9.18E-01	9.12E-01	0.00E+00	9.89E-02	1.25E+00	5.79E-01	4.03E-01	9.94E-01	3.53E-01
SP124326	1.59E+00	8.15E-01	1.44E+00	1.68E+00	3.40E-01	2.65E+00	1.32E+00	1.60E-01	6.95E-01	9.37E-01	1.71E+00	5.88E-01	2.05E+00	7.18E-01
SP124458	4.28E+00	1.11E+00	1.60E+00	4.09E+00	8.72E-01	4.78E+00	2.06E+00	4.77E-01	1.36E+00	2.87E+00	1.60E+00	8.75E-01	4.72E+00	7.18E-01
SP124401	1.26E+01	1.99E+00	2.92E+00	6.04E+00	1.78E+00	8.13E+00	4.72E+00	8.48E-01	3.76E+00	3.64E+00	3.32E+00	1.10E+00	1.51E+01	1.26E+00
SP124264	9.84E-01	1.08E+00	2.87E+00	1.44E+00	1.81E+00	5.98E+00	3.40E+00	2.04E-01	7.25E-01	3.22E-01	3.26E+00	6.33E-01	4.97E+00	7.53E-01
SP124384	6.28E+00	1.09E+02	7.81E+01	4.24E+00	7.01E+01	7.74E+01	6.83E+00	2.93E-01	2.41E+00	2.81E+00	3.01E+01	6.02E+00	7.66E+01	7.01E+00
SP124403	8.35E-01	3.11E-01	9.02E-02	9.38E-01	2.28E-01	1.19E+00	6.29E-01	0.00E+00	6.17E-01	6.35E-01	7.52E-01	2.70E-01	8.63E-01	2.86E-01
SP124462	3.51E+00	1.12E+00	1.52E+00	3.15E+00	8.20E-01	4.40E+00	2.08E+00	4.42E-01	1.31E+00	1.31E+00	1.23E+00	8.52E-01	4.29E+00	9.52E-01
SP124271	1.29E+00	1.38E+00	2.56E+00	2.55E+00	1.48E+00	6.06E+00	2.17E+00	3.94E-01	7.88E-01	8.22E-01	4.04E+00	6.96E-01	5.49E+00	4.72E-01
SP124336	5.81E-01	3.86E-01	2.54E+00	9.09E-01	5.82E-01	2.11E+00	1.44E+00	1.98E-01	6.06E-01	3.40E-01	3.31E+00	5.41E-01	1.83E+00	7.57E-01
SP124452	3.51E+00	8.40E-01	9.70E-01	2.24E+00	4.17E-01	2.97E+00	1.30E+00	4.59E-01	1.01E+00	1.28E+00	8.64E-01	5.33E-01	3.29E+00	7.29E-01
SP124386	3.63E+00	9.53E-01	1.55E+00	3.29E+00	8.50E-01	1.65E+00	2.13E+00	2.42E-01	1.62E+00	3.04E+00	1.84E+00	7.89E-01	3.65E+00	7.65E-01
SP124441	5.86E-01	1.38E+00	2.14E+00	1.39E+00	8.61E-01	3.58E+00	1.80E+00	2.43E-01	5.43E-01	9.75E-01	1.66E+00	6.11E-01	2.88E+00	1.21E+00
SP124418	3.23E+00	5.57E-01	1.17E+00	1.73E+00	5.78E-01	2.17E+00	1.53E+00	4.23E-01	1.07E+00	9.14E-01	9.11E-01	5.62E-01	3.66E+00	5.63E-01
SP124291	3.04E-01	8.77E-01	1.49E+00	1.16E+00	3.66E-01	1.60E+00	1.11E+00	0.00E+00	2.29E-01	1.01E+00	1.51E+00	4.45E-01	1.09E+00	7.05E-01
SP124319	3.58E+00	7.17E-01	1.13E+00	1.95E+00	6.87E-01	2.45E+00	1.58E+00	0.00E+00	1.00E+00	1.34E+00	7.90E-01	5.28E-01	3.53E+00	4.70E-01
SP124305	1.44E+00	3.11E-01	1.63E+00	1.69E+00	5.73E-01	2.18E+00	1.49E+00	2.75E-01	3.19E-01	9.18E-01	2.09E+00	6.22E-01	2.60E+00	5.63E-01
SP124447	1.56E+01	2.25E+00	3.62E+00	1.28E+01	2.18E+00	1.53E+01	6.17E+00	8.99E-01	5.43E+00	8.59E+00	4.36E+00	1.54E+00	1.98E+01	8.50E-01
SP124344	3.14E-01	5.84E-01	1.24E+00	8.82E-01	4.10E-01	2.22E+00	1.27E+00	2.60E-01	6.11E-01	6.82E-01	1.42E+00	3.90E-01	1.81E+00	4.83E-01
SP124369	3.30E+00	9.74E-01	1.59E+00	2.55E+00	1.26E+00	4.38E+00	1.95E+00	5.58E-01	1.69E+00	1.07E+00	1.85E+00	6.62E-01	4.81E+00	7.03E-01
SP124348	2.77E-01	3.07E-01	1.60E+00	6.90E-01	4.51E-01	1.95E+00	1.30E+00	0.00E+00	5.75E-01	1.00E-02	2.52E+00	2.56E-01	2.07E+00	2.18E-01
SP124295	1.01E+00	1.39E+00	1.93E+00	1.10E+00	8.41E-01	3.86E+00	1.76E+00	1.69E-01	5.42E-01	2.88E-01	2.32E+00	7.38E-01	3.32E+00	8.16E-01
SP124444	1.19E+00	7.33E-01	2.28E+00	1.06E+00	5.74E-01	1.36E+00	6.19E-01	4.12E-01	4.31E-01	9.15E-01	2.17E+00	2.47E-01	1.20E+00	7.35E-01
SP124365	2.84E+00	9.27E-01	1.44E+00	1.91E+00	8.12E-01	3.70E+00	1.88E+00	2.98E-01	1.29E+00	9.27E-01	1.29E+00	7.37E-01	3.20E+00	8.07E-01
SP124420	1.97E+00	8.28E-01	1.18E+00	2.53E+00	9.44E-01	2.64E+00	1.60E+00	4.60E-01	6.75E-01	2.24E+00	1.60E+00	5.60E-01	2.32E+00	7.51E-01
SP124364	3.48E+00	5.13E+00	3.58E+00	2.35E+00	2.61E-01	2.20E+00	1.95E+00	0.00E+00	1.03E+00	1.50E+00	1.43E+00	3.57E+00	3.74E+00	5.96E+00
SP124307	3.71E+00	1.07E+00	1.39E+00	2.46E+00	3.83E-01	3.44E+00	2.11E+00	2.40E-01	1.22E+00	2.39E+00	1.46E+00	7.59E-01	4.14E+00	8.80E-01
SP82445	1.21E+01	1.26E+00	2.72E+00	3.68E+00	1.15E+00	9.49E+00	5.45E+00	4.69E-01	4.43E+00	5.73E-01	3.21E+00	9.00E-01	1.57E+01	3.55E-01
SP83242	2.56E+00	7.77E-01	1.15E+00	1.75E+00	5.90E-01	3.20E+00	1.43E+00	3.61E-01	8.60E-01	4.63E-01	1.06E+00	6.44E-01	3.18E+00	6.94E-01
SP103894	1.01E+01	3.35E+00	2.24E+00	4.93E+00	1.27E+00	5.28E+00	2.90E+00	3.31E-01	1.80E+00	3.28E+00	8.71E-01	1.80E+01	1.99E+01	8.61E+00
SP83382	2.27E+00	7.76E-01	1.16E+00	3.10E+00	5.40E-01	3.04E+00	1.15E+00	0.00E+00	7.69E-01	2.44E+00	1.06E+00	7.35E-01	2.43E+00	8.61E-01
SP82451	2.02E+00	9.63E-01	1.73E+00	1.84E+00	7.47E-01	3.11E+00	1.57E+00	3.58E-01	6.37E-01	8.82E-01	1.88E+00	8.50E-01	2.11E+00	1.15E+00
SP104330	3.78E-01	8.83E-02	2.75E-01	6.14E-01	8.00E-02	5.04E-01	4.25E-01	0.00E+00	1.92E-01	0.00E+00	2.26E-01	2.59E-01	3.01E-01	3.09E-01
SP83312	2.21E+00	9.35E-01	8.57E-01	1.76E+00	7.07E-01	2.28E+00	1.45E+00	0.00E+00	3.65E-01	1.61E+00	1.21E+00	4.78E-01	1.87E+00	2.89E-01
SP82614	2.60E+00	7.88E-01	9.79E-01	2.17E+00	6.44E-01	2.68E+00	8.95E-01	4.26E-01	1.10E+00	1.65E+00	1.17E+00	5.24E-01	3.01E+00	6.95E-01
SP82431	9.31E+00	1.46E+00	1.74E+00	6.02E+00	1.35E+00	7.44E+00	3.42E+00	5.73E-01	3.12E+00	1.90E+00	2.50E+00	1.12E+00	1.16E+01	7.17E-01
SP82459	2.16E+00	4.85E-01	1.29E+00	1.48E+00	6.02E-01	2.25E+00	1.45E+00	0.00E+00	7.81E-01	9.39E-01	1.38E+00	4.59E-01	2.22E+00	2.97E-01
SP113197	4.88E-01	2.08E-01	1.09E+00	5.06E-01	4.13E-01	1.65E+00	9.21E-01	2.34E-01	1.79E-01	3.57E-01	1.29E+00	4.00E-01	1.10E+00	5.67E-01
SP82532	4.42E+00	7.17E-01	1.66E+00	2.74E+00	9.41E-01	5.09E+00	2.14E+00	2.68E-01	1.71E+00	1.24E+00	1.37E+00	6.23E-01	5.59E+00	8.86E-01
SP82636	7.23E-01	1.01E+00	1.44E+00	1.02E+00	2.60E-01	2.15E+00	1.45E+00	1.64E-01	6.85E-01	4.66E-01	1.83E+00	5.46E-01	2.03E+00	6.17E-01
SP82796	2.04E+00	7.17E-01	1.38E+00	1.11E+00	6.73E-01	2.57E+00	1.31E+00	2.97E-02	9.70E-01	4.00E-01	1.38E+00	2.72E-01	2.21E+00	5.34E-01
SP83482	1.76E+00	9.49E-01	1.16E+00	1.13E+00	4.17E-01	2.21E+00	1.05E+00	2.24E-01	9.59E-01	2.75E-01	1.20E+00	4.88E-01	2.52E+00	6.78E-01
SP104530	3.01E+00	1.67E+00	4.20E+00	2.58E+00	7.99E-01	5.17E+00	2.44E+00	5.59E-01	1.46E+00	1.07E+00	4.75E+00	6.80E-01	4.27E+00	1.02E+00
SP82429	1.45E+00	6.27E-01	1.15E+00	1.28E+00	5.00E-01	1.79E+00	1.24E+00	4.62E-01	6.59E-01	7.32E-01	1.37E+00	4.64E-01	1.43E+00	4.41E-01
SP82644	5.76E+00	9.95E-01	1.55E+00	3.48E+00	4.46E-01	4.52E+00	2.77E+00	4.21E-01	9.99E-01	2.88E+00	1.66E+00	7.94E-01	5.96E+00	7.90E-01
SP82988	2.42E+00	7.08E-01	1.38E+00	1.10E+00	2.87E-01	2.31E+00	1.69E+00	1.79E-01	8.82E-01	6.11E-01	1.74E+00	4.49E-01	2.66E+00	6.92E-01
SP82461	2.45E+00	5.92E-01	1.44E+00	3.16E+00	6.48E-01	3.15E+00	1.57E+00	3.82E-01	1.11E+00	2.33E+00	1.36E+00	6.63E-01	2.73E+00	7.35E-01
SP82900	3.57E+00	8.86E-01	1.16E+00	2.80E+00	1.04E+00	3.99E+00	2.45E+00	2.64E-01	1.88E+00	1.51E+00	1.52E+00	6.78E-01	4.41E+00	2.83E-01
SP82399	2.83E+00	7.16E-01	1.84E+00	2.91E+00	6.90E-01	3.92E+00	1.87E+00	4.13E-01	1.23E+00	1.09E+00	1.88E+00	5.73E-01	3.47E+00	6.53E-01
SP82756	1.07E+00	4.16E-01	1.00E+00	1.00E+00	3.02E-01	1.43E+00	8.61E-01	0.00E+00	6.09E-01	5.94E-01	1.14E+00	6.88E-01	1.19E+00	5.96E-01
SP82836	1.38E+00	6.71E-01	1.68E+00	1.11E+00	7.80E-01	2.74E+00	1.39E+00	2.07E-01	7.10E-01	0.00E+00	2.23E+00	5.17E-01	2.43E+00	4.31E-01
SP82417	4.59E+00	3.38E-01	1.54E+00	2.30E+00	9.75E-01	4.53E+00	1.86E+00	2.23E-01	5.62E-01	6.40E-01	1.09E+00	6.20E-01	4.77E+00	4.78E-01
SP82471	6.56E-01	5.59E-01	2.47E+00	1.02E+00	4.86E-01	2.26E+00	1.19E+00	4.19E-01	4.97E-01	3.50E-01	3.01E+00	5.50E-01	1.79E+00	5.93E-01
SP82435	4.97E-01	6.55E-01	1.58E+00	6.86E-01	3.09E-01	1.41E+00	9.67E-01	2.27E-01	1.91E-01	5.34E-01	1.69E+00	3.34E-01	1.31E+00	7.47E-01
SP104056	1.15E+01	1.62E+00	2.38E+00	6.12E+00	1.32E+00	8.23E+00	3.91E+00	5.22E-01	2.68E+00	3.23E+00	2.30E+00	1.38E+00	1.30E+01	4.83E-01
SP83083	3.22E+00	7.75E-01	1.40E+00	1.98E+00	2.40E-01	2.90E+00	1.49E+00	1.94E-01	7.97E-01	1.10E+00	1.23E+00	4.61E-01	3.24E+00	6.38E-01
SP82433	1.27E+00	8.03E-01	1.10E+00	1.26E+00	6.83E-01	2.10E+00	1.37E+00	0.00E+00	7.68E-01	8.31E-01	1.46E+00	4.90E-01	1.79E+00	4.99E-01
SP82780	1.63E+00	6.10E-01	1.10E+00	1.45E+00	5.32E-01	2.17E+00	1.63E+00	6.76E-02	7.20E-01	9.75E-01	1.52E+00	3.69E-01	2.04E+00	2.93E-01
SP83019	2.58E+00	8.16E-01	1.27E+00	1.75E+00	6.20E-01	2.66E+00	1.58E+00	3.38E-01	8.57E-01	7.69E-01	1.47E+00	5.26E-01	2.43E+00	5.23E-01
SP83099	9.70E-01	5.36E-01	1.07E+00	9.70E-01	8.56E-02	1.61E+00	7.40E-01	0.00E+00	4.65E-01	6.14E-01	1.18E+00	3.89E-01	1.32E+00	5.64E-01
SP83146	7.96E+00	1.05E+00	2.03E+00	5.38E+00	1.20E+00	6.85E+00	3.02E+00	4.68E-01	2.20E+00	2.99E+00	2.14E+00	1.08E+00	7.80E+00	8.54E-01
SP103866	3.27E+00	8.64E-01	1.43E+00	1.73E+00	8.21E-01	3.51E+00	1.56E+00	3.40E-01	1.15E+00	1.16E+00	8.58E-01	6.82E-01	3.44E+00	4.75E-01
SP83844	2.36E+00	7.32E-01	8.95E-01	2.28E+00	5.34E-01	2.31E+00	1.25E+00	3.70E-01	5.81E-01	1.96E+00	9.79E-01	5.31E-01	1.83E+00	2.74E-01
SP83027	4.67E-01	6.93E-01	1.28E+00	1.02E+00	1.00E-01	1.01E+00	8.61E-01	2.00E-01	3.04E-01	5.84E-01	1.34E+00	3.33E-01	8.34E-01	7.38E-01
CPCT02060044T	2.46E+00	1.30E+00	1.70E+00	2.03E+00	3.53E+00	2.91E+00	1.79E+00	2.17E+00	1.88E+00	1.24E+00	2.12E+00	6.56E-01	3.31E+00	6.43E-01
CPCT02030247T	1.54E+00	7.20E-01	1.16E+00	1.81E+00	1.68E+00	1.97E+00	7.23E-01	1.09E+00	8.91E-01	1.57E+00	1.37E+00	4.58E-01	1.68E+00	7.39E-01
CPCT02050043T	8.96E-01	5.98E-01	1.74E+00	1.03E+00	1.27E+00	1.21E+00	4.67E-01	1.06E+00	7.79E-01	6.82E-01	1.57E+00	2.77E-01	1.30E+00	3.30E-01
CPCT02020342T	2.39E+00	8.00E-01	1.37E+00	1.64E+00	2.69E+00	1.97E+00	1.45E+00	1.95E+00	1.11E+00	9.15E-01	1.78E+00	2.40E-01	2.51E+00	3.36E-01
CPCT02010371T	2.10E+00	7.05E-01	1.14E+00	2.00E+00	1.91E+00	2.47E+00	1.45E+00	1.46E+00	8.25E-01	1.25E+00	1.73E+00	6.04E-01	2.46E+00	7.24E-01
CPCT02030256T	1.24E+00	5.94E-01	8.32E-01	9.68E-01	8.67E-01	1.96E+00	1.10E+00	6.91E-01	7.08E-01	4.42E-01	5.44E-01	5.72E-01	1.33E+00	6.15E-01
CPCT02050045T	2.52E+00	9.74E-01	2.04E+00	1.70E+00	3.26E+00	2.62E+00	1.39E+00	2.30E+00	1.42E+00	1.06E+00	2.13E+00	5.34E-01	2.78E+00	9.90E-01
CPCT02050047T	7.32E-01	7.14E-01	3.09E+00	1.12E+00	1.00E+00	2.34E+00	1.53E+00	1.10E+00	1.01E+00	7.77E-01	3.86E+00	6.23E-01	2.38E+00	9.03E-01
CPCT02010393T	4.01E+00	1.29E+00	3.80E+00	1.19E+00	4.44E+00	3.17E+00	2.84E+00	2.74E+00	2.36E+00	8.62E-01	3.71E+00	6.78E-01	5.25E+00	9.94E-01
CPCT02020358T	9.12E-01	6.11E-01	8.84E-01	1.21E+00	1.30E+00	1.10E+00	9.99E-01	1.01E+00	3.67E-01	4.13E-01	1.31E+00	6.25E-01	9.10E-01	6.76E-01
CPCT02090002T	3.50E+00	5.17E-01	1.35E+00	2.71E+00	1.63E+00	3.15E+00	1.73E+00	1.73E+00	1.56E+00	3.17E+00	1.39E+00	5.41E-01	2.44E+00	8.20E-01
CPCT02010403T	3.99E-01	1.88E-01	5.37E-01	8.93E-01	8.12E-01	1.21E+00	3.48E-01	9.71E-01	4.05E-01	3.87E-01	6.70E-01	5.62E-02	1.07E+00	6.81E-01
CPCT02030272T	1.48E+00	9.63E-01	1.29E+00	1.65E+00	1.65E+00	1.98E+00	1.08E+00	1.50E+00	9.08E-01	7.09E-01	1.42E+00	6.26E-01	1.85E+00	8.26E-01
CPCT02020373T	1.33E+00	1.01E+00	1.59E+00	1.78E+00	1.60E+00	1.93E+00	1.13E+00	1.36E+00	6.86E-01	1.16E+00	1.80E+00	5.98E-01	1.72E+00	8.62E-01
CPCT02050052T	1.71E+00	1.43E+00	1.17E+00	1.32E+00	1.98E+00	1.64E+00	1.18E+00	1.49E+00	4.34E-01	8.20E-01	1.49E+00	1.24E+00	1.77E+00	1.87E+00
CPCT02030270T	2.48E-01	5.05E-01	1.45E+00	1.16E+00	9.75E-01	1.42E+00	8.82E-01	1.16E+00	6.60E-01	4.22E-01	1.63E+00	3.84E-01	1.13E+00	2.55E-01
CPCT02050056T	2.27E+00	8.56E-01	1.29E+00	2.03E+00	2.24E+00	1.51E+00	1.14E+00	1.77E+00	9.94E-01	1.08E+00	1.19E+00	4.16E-01	2.94E+00	6.80E-01
CPCT02050055T	1.59E+00	1.85E+00	1.77E+00	1.95E+00	2.09E+00	4.06E+00	1.80E+00	1.42E+00	1.26E+00	1.52E+00	2.09E+00	6.94E-01	3.79E+00	1.23E+00
CPCT02030279T	8.10E-01	7.71E-01	1.52E+00	1.10E+00	9.89E-01	1.92E+00	8.95E-01	9.07E-01	5.35E-01	7.38E-01	1.70E+00	5.93E-01	1.82E+00	6.04E-01
CPCT02020320T	2.31E+00	9.07E-01	2.92E+00	1.70E+00	2.74E+00	2.87E+00	1.50E+00	1.89E+00	9.74E-01	1.21E+00	3.16E+00	5.50E-01	3.24E+00	7.02E-01
CPCT02060037T	5.33E-01	3.12E-01	5.84E-01	8.42E-01	8.76E-01	1.05E+00	5.72E-01	7.18E-01	4.24E-01	4.00E-01	4.97E-01	2.80E-01	8.55E-01	4.04E-01
CPCT02100033T	1.32E+00	4.15E-01	7.86E-01	1.23E+00	1.06E+00	1.57E+00	7.60E-01	7.51E-01	4.74E-01	7.53E-01	1.07E+00	2.95E-01	1.53E+00	5.06E-02
CPCT02010436T	2.72E+00	7.60E-01	1.07E+00	1.75E+00	2.69E+00	2.05E+00	1.14E+00	1.71E+00	1.29E+00	8.76E-01	1.46E+00	6.48E-01	2.98E+00	7.89E-01
CPCT02010439T	1.61E+00	6.29E-01	1.30E+00	1.30E+00	1.50E+00	1.96E+00	9.24E-01	1.06E+00	6.42E-01	9.05E-01	1.84E+00	3.67E-01	2.19E+00	7.05E-01
CPCT02060043T	1.00E+00	1.14E+00	2.25E+00	1.43E+00	1.97E+00	1.70E+00	8.15E-01	1.24E+00	4.72E-01	1.05E+00	2.30E+00	6.85E-01	1.58E+00	1.23E+00
CPCT02030284T	2.39E+00	8.87E-01	2.43E+00	1.68E+00	2.04E+00	2.40E+00	1.58E+00	1.50E+00	9.35E-01	1.48E+00	2.21E+00	6.92E-01	2.69E+00	7.37E-01
