Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02050402T	41	38	31	67	43	5	11	165	14	19	5	6	0	25
CPCT02060256T	80	29	83	42	46	54	37	55	23	38	20	10	19	13
CPCT02080259T	114	38	45	101	52	10	46	53	27	5	0	30	27	59
CPCT02020813T	140	22	74	74	64	27	25	49	21	17	24	28	21	24
CPCT02020785T	1591	98	350	118	569	237	289	125	333	247	159	32	44	13
CPCT02020810T	70	12	5	66	59	29	39	50	57	13	11	7	0	8
CPCT02020821T	152	52	49	182	100	6	41	101	12	63	114	19	0	27
CPCT02340100T	902	538	169	228	303	190	131	72	59	120	21	106	0	178
CPCT02080266T	3	13	45	32	40	58	29	70	21	23	56	16	52	30
CPCT02010941T	475	37	11	264	26	139	28	147	57	48	22	23	0	11
CPCT02020822T	336	15	7	123	141	76	119	108	73	166	27	43	2	28
CPCT02020819T	136	2	69	0	144	32	0	28	21	30	60	9	57	4
CPCT02050405T	162	21	32	67	53	26	77	74	40	14	31	7	6	2
CPCT02020837T	6	8	27	34	9	30	17	83	22	7	24	7	18	6
CPCT02340102T	71	21	39	35	14	12	21	41	10	19	34	8	30	8
DRUP01060021T	363	122	321	187	154	86	160	149	72	68	93	51	20	59
DRUP01060019T	0	219	165	184	132	121	69	54	22	61	0	18	0	95
DRUP01060018T	0	169	140	163	105	124	51	53	27	60	0	19	0	88
CPCT02070394T	18	329	440	0	48	0	861	155	122	0	191	34	175	21
CPCT02080269T	423	91	30	156	183	154	98	189	52	38	30	136	5	202
CPCT02030459TII	6	81	220	0	41	83	14	62	17	22	158	58	38	76
CPCT02050411T	289	45	52	128	102	37	37	51	53	41	36	13	52	21
CPCT02030547T	85	13	36	53	9	6	21	100	0	32	7	8	0	12
CPCT02020828T	37	11	15	43	17	11	5	56	6	6	34	5	3	6
CPCT02080270T	133	29	100	83	33	56	23	69	18	28	55	1	0	10
CPCT02060133T	3	8	1	34	9	12	6	34	0	7	4	1	16	10
CPCT02050276TII	76	34	26	43	40	44	26	34	9	19	29	11	10	9
CPCT02080271T	89	38	11	44	59	37	0	104	4	5	47	15	48	11
CPCT02050243T	24	14	63	26	13	23	47	88	10	3	131	1	0	10
CPCT02060126T	97	18	64	7	59	35	14	47	25	20	55	4	0	10
DRUP01010106T	127	119	28	8	30	0	2408	55	57	18	0	54	0	1
CPCT02050245T	111	37	287	75	63	20	38	91	37	19	98	2	4	14
CPCT02030548T	113	12	35	87	83	12	8	43	29	21	14	15	8	15
CPCT02050415T	172	21	14	95	55	68	11	66	30	38	39	14	18	37
CPCT02020853T	140	4	23	26	56	48	14	30	7	11	0	15	2	0
CPCT02020506TII	504	67	71	187	217	0	30	200	69	20	29	20	0	0
DRUP01080021T	165	126	189	42	230	135	85	36	44	46	45	45	0	105
CPCT02020854T	37	13	11	27	36	23	26	91	14	18	31	8	0	5
CPCT02010994T	162	20	50	55	54	4	0	30	7	30	41	10	21	0
DRUP01080022T	535	18	53	568	134	251	203	51	208	12	4	44	56	3
CPCT02020863T	333	63	32	135	205	68	65	70	50	81	40	18	20	22
CPCT02050276T	77	33	28	62	33	56	17	99	7	14	25	3	0	10
CPCT02030552T	175	17	23	25	65	40	7	63	16	35	27	14	0	7
CPCT02080275T	515	36	50	175	110	104	80	42	36	48	13	24	31	36
CPCT02030553T	740	11	80	112	256	58	93	149	154	219	51	8	6	15
CPCT02120062T	582	20	33	180	444	103	106	164	177	12	0	6	31	3
CPCT02020615T	73	121	41	87	69	44	68	157	7	85	112	55	12	64
CPCT02050421T	218	302	85	256	94	170	109	66	38	38	84	31	0	21
CPCT02120053T	189	41	23	84	77	47	55	99	30	33	89	18	0	0
CPCT02020626T	171	17	60	68	65	30	52	88	27	25	47	25	0	12
CPCT02120055T	54	84	65	60	45	6	14	197	3	12	22	10	13	8
CPCT02070422T	91	176	105	43	53	0	1678	42	45	82	38	42	0	38
CPCT02120058T	93	21	32	85	77	0	37	118	9	44	34	13	0	13
CPCT02170017T	114	102	95	81	61	60	35	67	3	17	60	45	5	79
CPCT02020609T	1201	119	131	283	251	43	258	184	82	205	73	27	8	43
CPCT02050249T	66	20	202	23	40	49	82	146	57	35	42	8	0	8
CPCT02060146T	4	116	129	104	58	76	48	107	22	23	0	11	0	59
CPCT02060049T	8	7	82	3	17	9	18	18	3	4	12	10	10	6
CPCT02050159T	498	57	108	86	135	47	74	32	82	24	104	11	0	16
CPCT02010550T	238	37	21	137	60	43	19	31	28	25	16	18	3	3
CPCT02010534T	5	0	4	44	3	0	14	13	9	8	4	2	11	11
CPCT02050079TII	0	0	15	0	26	27	11	61	7	8	3	5	19	19
CPCT02050170T	0	14890	2628	0	376	0	0	112	0	0	1294	164	0	299
CPCT02050168T	114	66	97	104	36	0	32	40	25	33	66	18	21	17
CPCT02020509T	23	0	35	26	18	0	11	36	10	5	22	7	0	18
CPCT02050073TII	33	7	45	34	15	59	31	53	31	22	86	21	0	24
CPCT02020511T	552	17	73	29	203	52	75	94	89	54	15	9	50	19
CPCT02010565T	142	12	106	127	60	3	36	59	17	71	50	18	73	30
CPCT02020517T	233	4	58	37	65	77	29	25	25	62	17	17	0	9
CPCT02010393TII	320	48	61	0	185	85	83	58	67	0	147	9	1	22
CPCT02050181T	8	553	717	27	0	117	0	50	215	45	0	16	0	31
CPCT02020519T	362	22	103	116	90	17	76	48	55	41	43	14	0	22
CPCT02020520T	418	12	35	60	184	127	98	51	38	22	67	25	8	16
CPCT02060092T	35	26	29	72	3	17	0	31	5	45	14	6	16	3
CPCT02080116T	656	80	151	198	264	144	92	55	54	231	66	41	1	7
CPCT02080113T	158	13	41	66	25	42	24	26	13	22	14	10	35	7
CPCT02050194T	275	13	69	28	97	72	81	55	16	46	90	14	0	9
CPCT02050193T	226	38	77	69	114	0	56	42	57	62	121	8	0	9
CPCT02030350T	13	23	102	22	15	49	35	42	12	9	51	22	8	9
CPCT02080123T	639	85	83	46	240	15	99	86	82	42	138	30	0	41
CPCT02020542T	2	59	62	6	46	160	44	35	28	9	21	11	63	15
CPCT02010505T	0	12	15	6	44	13	0	97	0	26	38	8	51	3
CPCT02020553T	5	31	60	9	22	28	14	33	0	20	43	6	9	3
CPCT02170006T	108	12	17	16	48	4	19	65	26	18	22	16	16	3
CPCT02050212T	188	29	61	36	72	54	21	155	27	20	36	37	0	33
CPCT02050214T	71	9	67	11	30	9	24	36	4	13	33	4	12	11
CPCT02050217T	46	12	17	34	31	26	10	85	7	9	28	6	0	14
CPCT02020573T	75	16	51	38	17	13	15	75	18	11	24	7	11	7
CPCT02180032T	3	18	1	29	21	27	7	71	8	20	2	7	18	3
CPCT02010503TII	127	143	76	147	148	78	88	252	46	11	45	23	0	7
CPCT02010622T	165	39	31	125	35	43	8	61	62	67	6	9	14	5
CPCT02030370T	16	47	43	54	48	58	11	66	1	5	20	5	0	38
CPCT02030339TII	286	62	29	87	68	56	95	130	7	19	69	11	8	38
CPCT02040142T	4	9	47	18	4	34	14	156	5	9	81	15	47	0
CPCT02120050T	11	0	15	26	8	16	15	85	6	6	12	8	17	1
CPCT02120037T	325	22	60	180	135	33	75	106	19	42	33	19	17	23
CPCT02050235T	549	337	253	24	188	156	67	159	119	33	127	12	14	24
CPCT02050236T	464	22	73	82	129	74	91	247	60	60	34	16	16	9
CPCT02050232T	42	16	29	25	1	17	32	93	12	18	20	17	17	4
CPCT02050240T	481	665	424	634	215	93	124	167	154	82	0	99	0	147
CPCT02020574T	2	3	7	22	22	2	2	58	14	4	1	1	3	10
CPCT02020578T	777	54	54	255	266	184	103	162	107	78	73	32	2	20
