hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11
1	0.0491901761064863	0.0513891043629827	0.0190477114685257	0.0337044273775889	0.156462305861728	0.0374064536009174	0.0551051328150333	0.0187340491466213	0.0134105228836282	0.0205793836352355	0.100208243573172
2	0.0183430486117536	0.0427167704550546	0.011963293786518	0.0212439194279896	0.0642246616333026	0.0051218500213634	0.0427373365280712	0.0142991358773235	0.00648547366787955	0.00822238994567273	0.057769639523194
3	0.00177529705665047	0.025170029348508	0.00849254080376234	0.0084281040511733	0.0304488788188526	0.0115809173738971	0.0160335232430788	0.00895616631707902	0.0155973639341822	0.00836899033004948	0.0351141749246015
4	0.00392904206477204	0.0107715863653504	0.00642709482337001	0.00496681445562634	0.0182233469316375	0.00676377742897706	0.00842180195770227	0.00380102137239602	0.0028275996683948	0.0108143793223468	0.0205371248025276
5	0.00334266964673782	0.00531842917650159	0.00335804478099185	0.00239897096960091	0.0117513112315126	0.00102470697630069	0.00455863850153655	0.0051706783381133	0.00716627969933537	0.00117800502413704	0.0206089329312078
6	0.00883613272643203	0.00257220508792205	0.00326388237449859	0.00576122515957791	0.00963404877485509	0.00169503170313962	0.00643999066360593	0.0149788512848446	0.00374522150792072	0.00279533829693861	0.0184187850064627
7	0.0121754414554635	0.0556662911362102	0.0212964208581337	0.0223890353000653	0.0630843896175986	0.00594056724498347	0.0351721948082071	0.0357842784453973	0.00945339695090975	0.00670862275086636	0.084913112164297
8	0.00622760815508584	0.0503710969547024	0.00603004735964388	0.0131898357631742	0.0330031960943316	0.00392697217091546	0.0243472149654995	0.293018309210836	0.00935595875557865	0.00650101769041025	0.0533534396093638
9	0.0133640213845714	0.0383260930292243	0.00880061411699086	0.008786385579785	0.0614047854845563	0.0164388059733159	0.0232143542889444	0.00783439642152038	0.00537802078113899	0.00609668437220986	0.0627962085308057
10	0.0253308489544551	0.0254123175338114	0.0106303940340891	0.00912237220232035	0.0757328442530485	0.0160785579144776	0.0215542111752775	0.00826583642404714	0.0117900216350634	0.00504730936275177	0.0303389343673704
11	0.0304027323054469	0.0136758858282537	0.0107435208481949	0.00682758161661471	0.0449105636070918	0.0194957662896802	0.0127467965393899	0.00686705434564804	0.0141975964614484	0.00628679196743391	0.0100531380152233
12	0.332428413422351	0.0238751621798905	0.0491610215840963	0.00879244232642113	0.0863649055525056	0.0194829114308338	0.026055225019605	0.00600456267543026	0.0248883638928735	0.00751114162921263	0.00463162429987075
13	0.00362530989923409	0.00402552218747252	0.0067542213407684	0.00832615967051646	0.00608932984078404	0.00522306643422253	0.0119558509398312	0.0269851288469096	0.00400694869926316	0.198000843661567	0.014218009478673
14	0.00319705142380754	0.00354158256310136	0.00374708786933105	0.00381399197044724	0.00406138609359997	0.0035763340550983	0.00775521970186884	0.0048233775500007	0.00238487078087096	0.0683143604061682	0.00157977883096367
15	0.000254955770107541	0.00450482979510929	0.00179938612402837	0.00301552172663562	0.00320658860935664	0.00213696427765771	0.00504781171498017	0.00147386014664559	0.00199291066178824	0.0123139593831812	0.00402125520608933
16	0.000442736274776912	0.00240391680338607	0.00337911493553655	0.00275267194788923	0.00113629894247855	0.000759996727627195	0.00397692058601014	0.00130622894254353	0.00315428565662465	0.0152875826637006	0.0023696682464455
17	0.00179141222616546	0.00137162630307308	0.00187913811778064	0.0014920437143409	0.000903530496337765	0.000574599709991888	0.00357719067141796	0.000121160468756391	0.00183145967146615	0.022952418244276	0.000502656900761166
18	0.0107642007283109	0.00280335645671046	0.0212558788870772	0.00438899214303196	0.00218743665295168	0.000962304748890629	0.00613978360836709	0.000957504260033148	0.00354025443036338	0.0414798694027027	0.00161568289530375
19	0.00922839060258109	0.00382294948796988	0.0150274600182401	0.00957801756126551	0.00858582800421836	0.00459448879752093	0.016594847969433	0.0678668197914072	0.00498385332429796	0.0929285649430245	0.00308774953324716
20	0.00107820825340561	0.00766161786830794	0.0123171100120212	0.0144320766691211	0.0136299545983344	0.00318881622288179	0.0230751422457861	0.0157398581179844	0.0115535211609588	0.0488770410556741	0.0281128823782852
21	0.00305817658063421	0.00696551689523734	0.00552011410103919	0.00678069067491565	0.0099906027598006	0.00160529730012395	0.00742554931593212	0.0158194667593147	0.00143382354100493	0.0204545368562824	0.0205012207381876
22	0.00162677034724355	0.00250876768353542	0.00632499146760223	0.00700724339138389	0.00461669432395024	0.00259680629144249	0.0104727218785199	0.0279617909588401	0.00201340736954397	0.00474086726895779	0.00786299009047824
23	0.00863686908626601	0.00185812539760745	0.0100633392186423	0.00120056006888106	0.00322818066975487	0.00391617658557352	0.00348981009830058	0.0118332096702623	0.00358692385725336	0.0108120148000182	0.00165158695964383
24	0.248940739997381	0.0228808017788742	0.480335983339736	0.0171876575920972	0.0640377260234419	0.02033208094143	0.0447824340031999	0.024827022719659	0.0188188157254526	0.0115549477156823	0.0235889702714347
25	0.00632180002824033	0.0251876834500239	0.00646087557084294	0.0119409953913585	0.0124416871875061	0.00433789083841074	0.0203497402684513	0.00355391097190889	0.0819114662051859	0.014027765166992	0.0365862415625449
26	0.0132115951488514	0.0206814677954604	0.00810779800584497	0.00974830114769487	0.00651307402609917	0.00500060249350564	0.0231401839380814	0.00982228244576386	0.179653328145038	0.013710919174952	0.0109507396237254
27	0.00732165150153092	0.00414078574135902	0.00165647440753193	0.0044680120633026	0.00429210932905086	0.00145609357438648	0.00741295352261987	0.00442132155004626	0.0527184783496429	0.00189019914952861	0.00229786011776533
28	0.001010839088869	0.000590725713668302	0.00224834151815601	0.00273022508042773	0.00199064379812657	0.00405252545246451	0.00608420704763163	0.00110766039652611	0.0168713131546924	0.000732056112952286	0.000861697544161999
29	0.00127667475283359	0.000401462259014335	0.00257392043841144	0.00105083468698364	0.000662195634930294	0.000756876616256691	0.00329764013204078	0.000826117640601805	0.00883408104272113	0.00301050982884642	0.000466752836421083
30	0.00221154848380169	0.000532282397405012	0.00644933201838317	0.00400635337525991	0.0034842511065428	0.00172698164357358	0.0133240671597166	0.00017125566256913	0.00472654080847214	0.00730306366429079	0.000897601608502082
31	0.00280255293585426	0.018802042612007	0.00359294973093692	0.00345191140720715	0.00279860260476692	0.00253221998607307	0.00650308666425138	0.00329049050831994	0.00444683958109775	0.00160503775669254	0.0124228062616688
32	0.0133265342255392	0.00508920053164066	0.00630503761263605	0.0073766181011105	0.00254710874599818	0.00519966559894375	0.021773445273509	0.0079874003468089	0.00335893740021651	0.00176582527504124	0.00369811862702858
33	0.0056319932133592	0.000630041672419232	0.00125308433256416	0.000286664298674111	0.000319421676108499	0.00184779235583947	0.00491309085480305	0.00321437688051144	0.000674814686111841	0.00105741438537552	0.000359040643400833
34	0.000555003852775086	0.000343443440241528	0.00054975217197965	0.000279587239880642	0.000194613531958831	0.000674131262710944	0.00118991479260353	0.00038911150542918	0.000354750711156926	0.00195498706133382	0.000179520321700416
35	0.000402125185825355	0.000145802402760672	0.000122640730968186	0.000131555141989028	0.000189282572947468	0.000702898689546984	0.000310842527640708	0.000247110400487127	0.000108159550157178	4.11426885186362e-05	0.0002154243860405
36	0.000293240069877788	0.000119533499231947	0.000304610247490593	0.000643035455586962	0.000150272693641051	9.80338992612138e-05	0.000914109343920822	0.000394030413348777	0.000718015439381617	0.0002345606150028	0.000359040643400833
37	0.00233426506877149	0.0157633022968236	0.00333721564567434	0.00528586823810369	0.00182580316932554	0.00154788725090669	0.00679779311753272	0.00307082243622636	0.00607396284293751	0.00774806676654409	0.00624730719517449
38	0.00539754765899801	0.00369442663011593	0.00293501798162	0.00582166237332336	0.00196940378219136	0.00467779577111337	0.0240125413724631	0.00105976576678267	0.0222051871806652	0.00836142385859778	0.00649863564555508
39	0.00165191259700826	0.00059919069303735	0.00205070575186677	0.000917282338218544	0.000754146295865275	0.000896095985608549	0.00690590335281439	0.00130804117177707	0.00471518878571512	0.00241748762881918	0.000430848772081
40	0.000557287553267853	0.000381211231674225	0.000836653848883608	0.000530236690277558	0.00033072062696906	0.000568109878341241	0.00402873742679061	0.000332414619408561	0.00255325911843345	0.00345787745342837	0.0002154243860405
41	0.000304206141111922	0.000249617009624432	0.000732203726956421	0.000547733958337485	0.000131882561454055	0.000256972372474652	0.0009622834988305	0.000162194516401451	0.00374869018154092	8.79602306260499e-05	0.000430848772081
42	8.39152209370351e-05	4.50841305333779e-05	0.000222625654581265	0.0002331955998756	7.08950492423031e-05	8.71759116918623e-05	0.000651280049324015	1.38506091420234e-05	0.000588413179572287	6.33691984080144e-05	0.00010771219302025
43	0.00582910241909808	0.131915791384054	0.0138599882522155	0.172611439470719	0.0189666133771934	0.0368713545008761	0.0341750351522844	0.0675685786375454	0.014944307291688	0.00458811912652654	0.0429053568863995
44	0.00633877697152618	0.00254016801261087	0.00388954291781809	0.00380695832919239	0.00246006994352335	0.0133864010195526	0.0135319782103016	0.000774469107446036	0.00243343221155377	0.00161118551474705	0.00122073818756283
