hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12
0.000315315315315315	0.00119625293119874	0.0102497390899886	2.34419436822765e-06	0.00363357652214112	0.00224295346995118	0.000663844827766656	0.000982288273315008	0.00198603189482884	0.0138361755503009	0.00199814792552065	0.00627485850696278
0.000491805908472575	0.00197212171929506	0.0162436836486872	0.0013883615837018	0.00395890955756162	0.0293001739540723	0.00217881777244957	0.00143137653200497	0.0110373177613548	0.014359974094585	0.00382326119028732	0.0307924442302017
0.000237926673111858	0.00122543751195874	0.0108859949359505	0.000192223938194667	0.0020384773046569	0.00875701994229783	0.00228081273276742	0.000511108865243221	0.0109116654408367	0.00232050155725225	0.00138307006746843	0.0132208686945895
0.000107440061143765	0.00643836654066912	0.00509974639149323	1.54617075351185e-06	0.000882246751542732	0.0023010551288244	0.00612164780951684	0.000175311581190556	0.103466415057809	0.00136516537397243	0.00225991315068452	0.0305837496022959
0.000197045335934225	0.00257021567011582	0.00251409173469961	1.89530608495001e-06	0.000249109243531233	0.00702463226913498	0.00904998877665398	0.000255938369709797	0.0422468036477961	0.00161481252945853	0.00535441673486613	0.0587828109886044
0.000358574386352164	0.00495204527643448	0.000558997214544372	2.69332969966581e-06	0.000489708769838187	0.00775822475881063	0.00795820715872008	0.000199056613413805	0.0671042469343523	0.000708320354860768	0.0101282619422839	0.113164854032191
7.06475706475706e-05	0.000135874125904921	0.00130863151194042	0.000199605656630788	0.00232402559373824	0.00129746875163221	0.000266916065688395	0.000267043011645048	0.000967653246531646	0.00681628830924408	0.000363976396865055	0.00133410921642849
0.000393064004175115	0.00130953670161995	0.00113251566820553	0.000588542415852899	0.00245188954997997	0.0204917330314476	0.00319954745180641	0.00106811297933586	0.0190223923517339	0.00835216102669119	0.00291613704143929	0.0411801873258344
0.000122365955699289	0.000414669528152766	0.000247058441051086	0.000198308868256875	0.000660921371085639	0.00855403528504971	0.00124162125052322	0.000326523726691844	0.00867355478237458	0.00196461457143412	0.00103015984076787	0.0144219510899173
3.59939711791564e-05	0.000145246368231	1.8891709142231e-06	0.000198757756540153	0.000188813896702797	0.0013820231982851	0.000335042718596685	3.97522554384246e-05	0.0028304366752233	0.000262310416996268	0.00048449705011114	0.00449557676217327
4.73158343528714e-05	0.000127072318291325	3.78680080268898e-05	1.49629427759212e-07	0.000537130441891432	0.000776848196223541	0.000386852778108046	0.000172653555195416	0.00217764760928941	0.00091372832403214	0.00015864863954013	0.00344282119287545
5.335463668797e-05	0.000213361977248467	7.11399733818638e-05	4.98764759197372e-08	0.000287948465734351	0.00122641062527507	0.000613854946004752	5.58185458979364e-05	0.00297601246679625	0.00161316795004162	0.000652199828876769	0.0055853340170323
9.83996817330151e-05	6.59422527629114e-05	0.000330802286054707	1.39654132575264e-06	0.000984872486615015	0.000867880876618394	0.000367610899042346	0.000323511297230685	0.00065706711186593	0.00423298296117049	0.000607331538937074	0.000709689768393775
0.000297687288428029	0.000480268379218763	0.000629770632375714	0.000392926877295689	0.00171496258488261	0.00963778980479867	0.00123642074266763	0.000966399184588505	0.00837918447895601	0.0110816694849276	0.00149846004182006	0.01786547646712
5.3568525790748e-05	0.000176776576528726	0.000408906814896468	2.74320617558554e-06	0.00018619552217225	0.00320773792629309	0.000471361030761459	4.1288003791172e-05	0.0022623121754491	0.00104447238767605	0.000675740590863066	0.00460133244478075
4.0963328000365e-05	0.000103990248085456	3.39204867135878e-05	1.99505903678949e-07	0.000145174321193676	0.00110784545147688	0.000341413340719788	0.00021854880404483	0.00141036988555535	0.0012036676752324	0.00024013589256962	0.00297530681631224
3.0001511482993e-05	0.000101223639729919	4.88646745425168e-05	9.97529518394744e-08	1.0328032870492e-05	0.000559017586650088	0.000474091297385646	2.22683511148381e-05	0.00126801281425507	0.000287801397958288	0.000542242338060432	0.00194502112873066
1.1895798932836e-05	9.92248364973822e-05	7.33111101041799e-07	1.49629427759212e-07	1.09826265031288e-05	0.000433839215906979	0.000240783513714032	1.44124076180915e-05	0.00121357977268175	1.3156635335236e-05	0.000118508622307085	0.00246490121254139
0.000314630870186426	0.000155584926960022	0.0037192417950699	0.00120047689891215	0.00476238687531039	0.0119993759301495	0.00036371051815065	0.000893982743032029	0.000669941992956625	0.0579294876707526	0.00270064852787241	0.00133084436182015
0.000102427926502001	0.000111586156716866	6.7587204199892e-05	0.000594427840011428	0.000677649875030802	0.00317770861363504	0.000408174860315984	0.000362023140538045	0.00118408162739801	0.00874883358204856	0.000671515325891166	0.00205282534756298
3.98404102107806e-05	4.99723625522672e-05	6.65721272907572e-05	1.49629427759212e-07	9.3097761086125e-06	0.000469402019886288	0.000230057466261868	2.42175701779407e-05	0.000797183301963713	0.00119906285286507	0.000818997193719848	0.000874340867465468
3.47605440198033e-05	4.79051071542327e-05	8.74094005088299e-07	1.99505903678949e-07	1.28009421493422e-05	0.00049389784122308	9.3154096963339e-05	1.80155095226144e-05	0.00078695673502142	0.000122850082442766	0.000790426354386051	0.00106030954662693
1.81663144626108e-05	1.49488120753015e-05	5.92128196995299e-07	4.98764759197372e-08	0.000139646641629188	0.000189690781756808	2.09970504669634e-05	4.92620817765915e-05	0.000106217768998232	0.000213466408314204	0.000133196448161783	0.000586201444090005
2.47398395546544e-06	1.95202758611317e-06	5.35735035376699e-07	4.98764759197372e-08	1.52738514281924e-06	9.13700884022476e-05	1.23512061570373e-06	7.91501074108305e-06	1.28341377961039e-05	4.9337382507135e-07	9.05413922549887e-07	0.000175725998037246
0.000982599408525334	0.000217307103719992	0.00303465700960091	0.000181300989968245	0.0516640933863641	0.00124874703536454	0.00066416985950763	0.00759279892322776	0.00126491632386617	0.00171315837858942	0.0117086116433212	0.00243078028104637
0.000257226599819192	8.77203092160466e-05	0.00322540687877582	2.64345322374607e-06	0.00396029147745274	0.00288949469371923	0.000321326379127554	0.000795163243257164	0.000880218136339776	0.000782819802446542	0.00342910432933727	0.000949304489943288
0.000275874164763054	0.000166402650847529	0.000575689590383477	0.000196613068075604	0.00258149908924206	0.002316643378766	0.000253134719871069	0.000905028317722944	0.000793883095101857	0.00228086719330485	0.00392215251093916	0.000946359719120077
0.00123607225459077	0.000458655748832248	0.000212489432978884	0.000373724434066591	0.00215121287472213	0.0010118191325726	0.00163211438413018	0.00413399829661881	0.00481382025590374	0.00161267457621655	0.0119251061723576	0.00110684972898506
0.00516562146191776	0.00244796124340611	0.000172450288229679	0.000497717353203057	0.00253364102143372	0.00227190307698558	0.00747800526460411	0.00417723551947308	0.00540977242588346	0.00060652088895438	0.0615174435537295	0.00438828467739716
0.0129019653556691	0.00889200931381156	0.000216183185064903	0.000767948099736193	0.00876049931820437	0.0286134811774244	0.00309599233913188	0.00462000358301904	0.00475400909944444	0.00145199916718498	0.251439683588015	0.0682025567012421
9.16051379014342e-05	2.19024112204563e-05	0.000303507995831305	1.84542960903028e-06	0.00178551323195569	0.000588034675285957	8.19730050738105e-05	0.000625226781301224	5.28440530842756e-05	0.00189455548827398	0.00114776304915241	0.00012035150320948
0.000166049240123314	4.08328575888817e-05	0.000726259331905139	0.000196563191599684	0.00311419284095673	0.000300023200174588	0.000368390975220685	0.000539874613235068	0.000233051645059411	0.00299708152936676	0.00101104554684737	0.00051584702811808
7.08400708400708e-05	2.07546965789426e-05	0.000144253707420379	0.000198209115305036	0.00034904387144712	7.07881999512243e-05	0.000185463111400144	6.37926238833559e-05	0.000429026892041189	0.000872613838609528	0.00154262412093111	0.000156200887144219
7.84901710827637e-05	2.78372139691183e-05	0.000141152083531356	1.99505903678949e-07	7.92785621749033e-06	0.000153723088168626	0.00027595194808749	1.60072232151754e-05	0.0004604399721707	0.000973755472749155	0.00233123964747206	0.000393126904898626
0.000139858519488149	0.000116341300480115	2.7350683385021e-06	4.98764759197372e-08	0.000238635745409044	0.000742500061070849	0.000152634905561703	5.41646630565161e-05	0.000883070166961132	0.000264448370238244	0.00382537382277327	0.00153076869401334
0.000936363714141492	0.000782873726365604	2.1147435606975e-06	0.000189480732019082	0.000668558296799735	0.00188638068773739	0.00071240456986827	0.000217072122936419	0.00323241001965619	0.000608329926312975	0.0300234250702073	0.00976274749678476
0.000182351154573377	2.89073494897344e-05	4.29433925725638e-05	0.000194568132562895	0.00879693836375448	0.000501388298987223	0.000199309463565665	0.00221531699883821	0.000139260580911375	0.000594186543327596	0.00152884170899896	0.000489536140980263
0.00010233524122413	4.23000156693852e-05	0.000358181166020537	0.000402852296003717	0.00124081859697601	0.000941975675042078	0.000133458032844197	0.00045818461431777	0.000371089927133062	0.00284512239124479	0.000787810714165352	0.000778763849225173
6.41952493804346e-05	2.17712112365854e-05	0.000102832930211517	4.98764759197372e-08	0.000265983212728093	0.000147784707238495	0.000187933352631551	7.69646193703822e-05	0.000415377888353268	0.000586457020068145	0.00124434053422439	0.000338904711697334
0.00015160459604904	7.62420219314851e-05	2.3685127879812e-06	2.49382379598686e-07	0.000124009127071752	0.000197316202723908	0.000289408262163842	4.35325590759568e-05	0.000767888873152923	0.000268724276722195	0.00463531687726762	0.000755973883723804
0.000197594317964688	6.58931953776379e-05	3.0734273082137e-06	2.49382379598686e-07	0.00045283332853298	0.000744389545912255	0.000206590174563497	8.26941420710169e-05	0.000562909358066577	0.000233201361317058	0.00557151487318421	0.00163940513068701
0.00041585745289449	0.000194842243873029	0.000102861126792326	1.49629427759212e-07	0.000555677261482809	0.000523792190678172	0.000467785681610738	0.000108447460601705	0.000611475365218818	0.000563926282056553	0.0139249643241764	0.0046802651061942
0.000337666726555615	4.64676116787782e-05	0.000516843326234468	0.000797275467576999	0.0123509453932173	0.000816729822697491	0.000289083230422867	0.00171052832873898	0.000313030732341163	0.00540819941249045	0.00276131126068326	0.00126740375560707
0.000345566364084883	0.000129154404991884	0.00186830544442421	0.00139569342566201	0.00631508297192492	0.0010328059106325	0.000192288777960612	0.00228991892843513	0.000377282907910865	0.0189598627236669	0.00181827235957407	0.000566100182383741
3.37517004183671e-05	2.73808661991327e-06	3.47099909762482e-05	0.000398163907267262	0.000130336865520575	0.00029718897291248	4.94048246281491e-05	3.94569192167424e-05	6.03000759943931e-06	0.00117488753543657	0.000591436494518976	0.000124192508631059
1.97562234599272e-05	2.31596493267664e-06	1.0150769091348e-06	0	2.03651352375899e-06	0.000182807658405974	6.786662751551e-05	6.26112789966271e-06	1.13266358962441e-05	0.000234188108967201	0.000502605328562137	0.000103323045840479
3.97905027534657e-05	5.40772107432872e-06	1.0996666515627e-06	9.97529518394744e-08	3.78209654412383e-06	7.58493200621317e-05	8.51583161353622e-06	7.2652710533822e-06	9.37095775588541e-06	0.000241424258401581	0.00123357616870075	0.0002862829374217
2.90960476145661e-05	2.11745365273293e-06	2.81965808093e-08	4.98764759197372e-08	4.36395755091211e-07	3.31334663260735e-05	3.31532375794158e-06	0	4.35953252121626e-06	3.289158833809e-07	0.000900383845202388	0.000198067846239432
0.000656578943615981	0.00126499145492223	0.0115487837644539	0.000379360475845521	0.00494821873435339	0.0208043078094973	0.00158758503561665	0.00125169397473351	0.00809980770794685	0.00959677872940452	0.0044134904662429	0.0228460441805247
6.58208065615473e-05	8.67962049818259e-05	0.000637581085259891	0.000201401209763899	0.000621063892120642	0.00154100985136907	0.000329777204392895	0.000307976611970202	0.000852227492955892	0.00338602456146468	0.000179875565946578	0.0013842343371801
0.000307640261343965	0.000605460544697748	0.00160306020875113	0.000394024159765924	0.00218932477066676	0.00862124696012256	0.000776955873625839	0.00046350066630805	0.0100874285912647	0.00282867659707574	0.00290265643414799	0.0195911121695215
7.87896158266529e-05	9.3547870238762e-05	0.000344223858519934	1.84542960903028e-06	0.000583388391931101	0.00210346899969458	0.000328022032991632	0.000366275982130268	0.00111991093841749	0.00215110987731109	0.000379569636642303	0.00321754622489983
0.000180518837926245	0.000190780748720157	0.000277200585936228	2.09481198862896e-06	0.00120147024639195	0.00424573992023945	0.000555349232629312	0.000433140102719119	0.00305407661923224	0.00836745561526841	0.00095943695326203	0.00481898941867023
0.000207240716499976	0.000313469846680771	0.000805068775267132	0.000802163362217133	0.00211091900000204	0.00697051202474901	0.000689327316259069	0.000452100688151117	0.00385138215107972	0.00822503503776448	0.00166133394633209	0.00962248678214009
0.000254506643395532	0.0001191923331731	0.00373271976069675	0.000596572528475976	0.00288632152417327	0.00720055680419012	0.000381327238511477	0.000527706760901761	0.000494949542689113	0.0736937681294323	0.00191384382917656	0.00274010925099754
0.000227766940729904	0.000104533301931739	0.00380628464002821	0.000596123640192699	0.00460470254247076	0.004499808149807	0.000266656040295615	0.000654228798270417	0.000724334291235351	0.136454865669109	0.0015687805231381	0.00138973977828436
0.000145911581096766	9.69008854787308e-05	0.00105311409664654	0.00100241741303488	0.000817878377666778	0.00168501558892476	0.000448153764455868	0.000514593832659071	0.000544697105384487	0.0980458778452457	0.0015752190221429	0.00149005403654461
9.58472717731977e-05	5.08166059267405e-05	0.00109405553198165	0.000199456027203029	0.00115324851545437	0.00119793338945103	0.00015998062290773	0.000476967998016758	0.000606667656457103	0.0526393690603959	0.000762760928974805	0.000838107382988571
0.000117877849359331	8.11352108951552e-05	0.000750508391401137	0.000805455209627836	0.00213673908217827	0.00253089746346107	0.000300004296919616	0.00020644001895586	0.000518621396846371	0.055553892703034	0.00125611091521754	0.000546383021219634
