hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9
1	0.0290305133408641	0.0268069503818951	0.0397599625991344	0.0570935600502957	0.0515303117494116	0.0214282787227112	0.0113406719738668	0.0552017606670769	0.0391508797330127
2	0.0111111156719032	0.0177179320279549	0.0171096019203637	0.0432474951303033	0.0356333981062213	0.016356704272698	0.00772532650959309	0.0256424368072628	0.0205163676964982
3	0.00937571148356364	0.00676099899720473	0.0102609879299109	0.0233412391677156	0.0255422410690132	0.00512057086574318	0.0103954641287742	0.0129309966281984	0.0119107506564256
4	0.00873318709609625	0.00715868713556256	0.00663491341008007	0.0103533818722769	0.0151110826615063	0.00293994691542052	0.00396868025810171	0.0174843046413062	0.0171948745634054
5	0.00368938433685354	0.00340069500786357	0.00086265528980842	0.00726110960774331	0.00402179482766884	0.00319626700762773	0.00834146751552052	0.00685133218071077	0.00646967763572264
6	0.0115529196001681	0.00694145796361608	0.00292095860665839	0.00499797247846671	0.0036675999280754	0.00632491086296699	0.00240053969280745	0.00719442572522423	0.00846144879880248
7	0.0190295856757561	0.0201768431206043	0.0235393205323806	0.0523449658974374	0.0558990237746843	0.0223585627350917	0.0119882867776505	0.0313263141624448	0.0200813067981972
8	0.0218396721045903	0.0136414325368817	0.00977441110081777	0.0404559961567687	0.0394542318590612	0.0178436847507443	0.0113658510121518	0.0310189351336572	0.0291449903069863
9	0.0127232416504667	0.0160458615048705	0.0157200297368294	0.0432176564232918	0.0370881745464745	0.012955705134549	0.00919689221093905	0.0680209298771831	0.0536392767457649
10	0.0243634548109424	0.0156368468883413	0.0176705035425047	0.0414295742772511	0.0363256241694976	0.0207787725174974	0.0124571635399243	0.131210446905689	0.107030604565941
11	0.0320041041655721	0.0173766606002581	0.0120333971190205	0.0331379237349065	0.0176371690012677	0.0102775853464921	0.00714604297747097	0.171258128711602	0.135580006216616
12	0.493737165931102	0.0911155889515061	0.0485458597125387	0.0515114669698612	0.0647308971179014	0.00496232459080704	0.0139056208475811	0.0741017652923994	0.244053826899953
13	0.00315529278095939	0.00284520085943722	0.00478345612668524	0.00454411618534293	0.00357757354821506	0.00211494445750116	0.00500574189746416	0.00420670156540821	0.00251936557794083
14	0.00332509106989615	0.00268968236659892	0.00140174524444687	0.0056862330138563	0.00341022661075247	0.00296270392834635	0.00087563418667358	0.000329041931768881	0.000245903985996254
15	0.000780237504159442	0.000415955597382118	0.00134644805922912	0.00368819261931081	0.00646710269617548	0.00378398103895401	0.000285748954220947	0.000182670965679521	0.000205516429044686
16	0.00123647633934044	0.00313154573055431	5.28779333644726e-05	0.00146755503262048	0.00145646518878118	0.00192794821961603	0.00044013621528409	0.00066569515377441	0.000214207422312745
17	0.0032239098977215	0.00222613987506444	0.000795261845324288	0.00195538760841625	0.000278965173502024	0.00121154773441384	0.00189223785742949	9.71903214833351e-05	0.000211140012924018
18	0.00819074929070562	0.0209039206685887	0.00163222698450029	0.00946451824181582	0.00059902322785142	0.0020477262342683	0.00605199719883199	0.000483609671959246	0.00062677398509648
19	0.00176249529326258	0.0039508886520793	0.00754917940609172	0.00719129622794887	0.00227309572695156	0.00404167788995032	0.0025660256089041	0.005197340263901	0.0035648409445985
20	0.00321145893535789	0.00943534192683406	0.00632332913170728	0.0225033545558857	0.00126101265081731	0.0119922979254189	0.00573957834221709	0.00533258703656757	0.00338437502556174
21	0.0086874195476278	0.00681229166927008	0.00248205639940404	0.0114134112429344	0.00664422025012135	0.0152464697880002	0.00288150901952079	0.00446431446572548	0.00443087286201566
22	0.000970217298026235	0.00618476687114544	0.00554703729297852	0.00937152860047364	0.00182240091147387	0.0154939624267949	0.0015066838336908	0.00493562897653322	0.0040806769568027
23	0.00311397200476366	0.00987583931621483	0.00248691410352213	0.00897551809616877	0.00101582244787477	0.00371052690826462	0.00604942959953319	0.00281207900050879	0.00251936557794083
24	0.0336647341678488	0.52925969824955	0.129613280479208	0.205741285391806	0.0324023798809255	0.0222256650190373	0.0818503445759672	0.0275505287212037	0.0303325889753217
25	0.00813985085115326	0.00621693589916603	0.00834188759668199	0.0168087880122159	0.0385677595067696	0.00232040546032254	0.00570827019592853	0.0315973931916423	0.0238531978765347
26	0.017769644061192	0.010875791526712	0.0066055175800216	0.0191323687732305	0.0243813872892241	0.00649206557712676	0.0140480811957724	0.0727434427270902	0.054078427523251
27	0.00698649494737211	0.00240985365170623	0.00445280583965924	0.00446537819349783	0.00250252427696634	0.00622108705310612	0.00139992139833114	0.0105849627837182	0.00986990094312614
28	0.000200788871083557	0.00220282027084309	0.000125724294724243	0.00181401679136203	0.000812609708341871	0.00144575870018421	0.00403378132419378	0.000884666119044092	0.000401319395025071
29	0.00168991028739558	0.000527462258710722	1.80483868419042e-06	0.000812935103570634	5.81814076185397e-05	0.00295492929047845	3.89281184011145e-06	0.00132846288822703	0.00176938398239716
30	0.00528132881048705	0.000893033655156072	0.000967604739252939	0.000893891478133143	0.00149184849127207	0.219571403650938	0.000197953623358859	0.0234673642511749	0.0181283894873745
31	0.0074368503607769	0.00308599145885509	0.00504926662396111	0.00696995417339415	0.0192763004891581	0.00622351662743984	0.00994066774975183	0.00638645799241096	0.00718591772799032
32	0.00484622924657174	0.0120428762818135	0.00539345320111853	0.014207916708836	0.0125438632325992	0.00469061719448629	0.0117675560637378	0.0127658901784496	0.0118816102672327
33	0.00474367983677472	0.000501266918542792	0.000281190026914561	0.00358378998267246	0.000130918219216286	0.00502071536062739	0.00259294398864955	0.000682674185840775	0.00132563209082804
34	0.000846118145676807	0.000665589084835727	9.48884338007347e-05	0.000661756699765739	0.00217116769079883	0.00280445765341021	0.00279139456671141	0.00290692738653469	0.000409499153395009
35	0.00155349699644477	6.77301173054522e-05	1.22306621471202e-05	0.000295023009481492	0.00102318056646094	0.0640711146125777	4.81217804064841e-05	0.00446138704640369	0.00375348662200519
36	6.84118811187587e-05	0.000279430033318277	3.15846769733324e-05	6.9083648637396e-05	2.77839341150041e-05	0.172280711074858	0.000328569884462173	0.00601818864173013	0.00492165836421192
37	0.00653224005674355	0.00168154738018102	0.00137826314114086	0.00561746314961644	0.0124400454064271	0.00119883296206738	0.0162031252653013	0.000636420960556538	0.000871144266398371
38	0.0118196575246502	0.005561483783542	0.00285275874488983	0.0140638458865007	0.00458893287498018	0.00430674444975891	0.00217450812872949	0.00294439835385357	0.00482503496846703
39	0.00233202420357624	0.000799957846939634	0.000188989650728578	0.00248835405627522	0.00011471427500739	0.00255728895786	0.00116527595273464	0.000225996771641972	0.000707037864101494
40	0.00143425508765478	0.000212863281918486	0.000375636851250015	0.00138835731014645	0.000302165361612526	0.0345077301766576	6.08769511166365e-05	0.00403398382542276	0.00340738059597719
41	0.00288821279707175	0.000159028197845823	1.0349021816794e-05	0.000524472377190971	9.3685335004283e-05	0.0412901298866636	7.11473483118242e-05	0.00425939511320038	0.00398303109126156
42	0.00107338241475332	0.000112983743882983	1.31906827238172e-05	8.99174731710144e-05	9.70628320602314e-05	0.0108342008263468	3.65261706699819e-05	0.00162061933654139	0.0012883119432652
43	0.0111414221352388	0.0136217337456476	0.0964403838646116	0.03452928753742	0.113867649078699	0.0141936542433892	0.0471151986555719	0.00465459672164165	0.00387618299755425
44	0.0133940201448362	0.00144957352574482	0.0028507043008557	0.00434928526372364	0.00429155230086358	0.00151103326395009	0.00235092704829199	0.000679161282654631	0.00171570431809444
45	0.00086855724268376	0.000110990336010922	8.61714469643257e-05	0.000410422694656498	0.00232239110064909	0.00490522959396468	0.00197522929282932	0.000344264512242175	0.000149791825149485
46	0.00156129595089231	3.27245679193669e-05	1.28642757277402e-06	0.000230704505299596	0.00017478547264533	0.000969805088208936	4.47259232693656e-06	0.000155153224054722	0.000167173811685603
47	0.000224048910663935	1.13983715700771e-05	2.8800617300911e-07	1.67984112351627e-05	2.34012296019282e-05	0.000276242601743689	6.62606270657268e-07	6.26467734862461e-05	4.60111408308999e-05
48	9.10562137690678e-05	7.97363148824198e-07	2.49605349941228e-06	4.56738731194108e-05	3.19655971366545e-05	0.00020124974064294	4.88672124609735e-06	3.22016125396592e-05	0.000264819677226735
49	0.00130865087392073	0.0024739172056798	0.00579714185361963	0.00364508739986419	0.00131083073239254	0.00867989726463944	0.00647059871031972	0.000898132247924313	0.00072799849492446
50	0.00425275617786651	0.00157047207924441	0.000113896841219336	0.00378108739560256	0.00580760618770327	0.00812725008952981	0.00389206640805696	0.000788061281425115	0.000878812789870187
51	0.00106654122664145	0.00134158964095077	0.000261010394392389	0.00152950920785355	0.00131774655969758	0.00239361663357856	0.00400827098277348	0.000114754837414058	0.000290892657030911
52	0.000910356902047321	0.000573408676220838	0.000221111939224861	0.000348059869975481	0.000851048841502427	0.000438943096291644	0.0025376991908335	0.000914525796126322	0.000988217058068105
53	0.000313121179880558	0.00121576965752442	0.000429801212187262	0.000935931290090472	0.000442572739224096	0.000910199531221731	0.00145558032506635	0.000165691933613156	0.000233634348441347
