hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10
1	0.0295694827682863	0.0142909286550397	0.0371595777575322	0.00664308564217718	0.104138125160673	0.0160026047198677	0.0222889201209366	0.049137829340267	0.127266416202291	0.0137334865478103
2	0.0182926362222395	0.00635597971609379	0.0133700636973677	0.00195693253916725	0.163054220454863	0.00956848395246889	0.0068142500988089	0.0168027966112665	0.0631678393505894	0.00666961400760697
3	0.0102593897100853	0.00329243271309785	0.00978749456090458	0.00127578634902422	0.147665399722097	0.00293199946475352	0.00320066327721936	0.00371011479617248	0.0256193278066098	0.0056223924670927
4	0.00660269539362546	0.00305868448984989	0.003453976600734	0.00172358092260745	0.0491666151428079	0.00669270385281866	0.00187786714781201	0.00674434535073181	0.0119781003661967	0.00344821170531434
5	0.00432501264496784	0.0028720715371322	0.00138826713393407	0.00244888991116216	0.0272435657547486	0.00244248808049816	0.00184889812409784	0.00990608378857201	0.00675262075531412	0.00306281291502355
6	0.00363756331685814	0.00897201430745566	0.00615032291176641	0.0147660837558908	0.0176398710059518	0.00309678733405576	0.00236801076703507	0.00469889839399381	0.00864797732229684	0.00254894786130251
7	0.0188488210830709	0.011033873527227	0.0228761067003131	0.00437024892137329	0.0317111724335424	0.0286731614642983	0.0168198136841146	0.107683974999732	0.057458766959265	0.364277164634389
8	0.0105005613081181	0.0112370122239236	0.0179249030563202	0.00458312531422645	0.0188449598276608	0.0279599279109753	0.0130730613185945	0.182208433747172	0.0242933883794162	0.0538123028153603
9	0.0145709698242532	0.00816902964172523	0.0142907778492103	0.00487800482469053	0.0137691546724547	0.017725534026926	0.0122904685075904	0.0664943405794353	0.0370868488888341	0.0160618268257049
10	0.0162385468451539	0.0126214670676197	0.00749786576893195	0.0131003941516342	0.0188513053976394	0.0260797345695028	0.0112317043371779	0.096551589508144	0.0575940825358748	0.00365907357218608
11	0.0157044375901879	0.0187608703726247	0.00126821864251407	0.0312002874627363	0.00730879495999037	0.0214748010306701	0.0133370626225378	0.0810749865330811	0.0404805980255149	0.0640577088174813
12	0.0224729548494998	0.335209911197702	0.0447782740547267	0.702669445279576	0.00881497294183878	0.122369527966152	0.01911106420207	0.050963744322288	0.0167355968491409	0.0104784172247566
13	0.0041355057732314	0.0142398351149373	0.0071672976283869	0.00504372840268957	0.00364512318541105	0.407600924591217	0.0138360348966071	0.0390547278349552	0.00331859296928993	0.0162381356975851
14	0.00245606985726677	0.00231897924280288	0.00534350600632892	0.000552693039320434	0.00298428901956063	0.0172017826954166	0.00140691359085886	0.00519619483958203	0.00371009837643525	0.0136121080782244
15	0.00207012675188798	0.000907803875558488	0.00234739446859272	0.000440817868550883	0.00558255586542185	0.00282699792258398	0.000914991978645936	0.00264110014687917	0.00433938763122546	0.0013918655161996
16	0.00186151868425693	0.00140529148705315	0.00375524754016439	0.000515887725812814	0.00766276386995161	0.000983470640191124	0.000411360136741149	0.00290585040500893	0.00197924647859647	0.00131832965506365
17	0.00248196033764381	0.00232468680809113	0.00211330866446748	0.001392828881543	0.0027108600362511	0.00128647467784773	0.000575977763561327	0.00622355005184227	0.00328783333503156	0.00144768189272447
18	0.0192350473236673	0.0168666274341659	0.00573953179781061	0.00898552585684952	0.00537551130650405	0.00301034265912427	0.00198062288060553	0.00518161054755538	0.00547592355706096	0.0338964880867475
19	0.00593029395724175	0.00571354488224251	0.0195809185951822	0.00136997697810007	0.0236251265046323	0.0238974325411664	0.00737778191144117	0.00898477870936203	0.0140748118740003	0.036983222305996
20	0.0121296945272019	0.00425219407178341	0.0115005287561192	0.000552526927295854	0.0433065626210133	0.0106174451708114	0.00453970658394789	0.0104194648241705	0.0163977580018909	0.0367838781041215
21	0.00741018809328191	0.00425247995380469	0.00497444297762605	0.000604358990103904	0.0569034920159713	0.00646840403807829	0.00379681206470018	0.00941112501658614	0.00600954383730536	0.0214919628847675
22	0.00732925016585018	0.00411572003990767	0.00658904558041041	0.000973861133148356	0.0249329647479182	0.00380226599422164	0.00258290267839623	0.0119405052996631	0.00623369078607605	0.0350482545864671
23	0.0132245873550083	0.00721465470332604	0.00169608617289646	0.00220029432188518	0.0102602171812002	0.00235172550416264	0.00220667323073067	0.0184379469601398	0.00682645536930293	0.00410826250707672
24	0.490421067668333	0.351258451335304	0.040927653036352	0.116762559645845	0.0127522364066502	0.0788643174144487	0.0293302015315202	0.0382775211434727	0.100711026375065	0.0117391585548343
25	0.0101501382608875	0.00370458013336845	0.0110870063493104	0.002766053988616	0.0138629552132925	0.0037394903507323	0.00770882581312294	0.00517471964402604	0.0157765895969921	0.00773455503273232
26	0.0208062928024077	0.00817235191825445	0.00933105350529164	0.00584493014192029	0.00821873342423227	0.00872629100269787	0.00493362399635744	0.00842640617958085	0.0216020927583394	0.0040152352128686
27	0.00576992616995868	0.00267137606123421	0.00512052045649055	0.00167563077003534	0.0101717859688058	0.00123060190014811	0.00148063898983512	0.00321000965319635	0.00797505765228834	0.00908566573432645
28	0.00107372027426683	0.00158135703039549	0.00344071699098649	0.0011068274199003	0.00692293549321349	0.000515129969843141	0.00046184900664298	0.00197318841896959	0.00100032016067638	0.000551075971404296
29	0.000564586525869186	0.000524301330063081	0.00273517969274893	0.00134288794024555	0.00236144692012066	0.000449365009997169	0.000725451794916111	0.000855065178701365	0.000823768287330379	0.00364489798449722
30	0.000465736570457022	0.00143158255787342	0.00973712905380907	0.00261388770739227	0.00260469376930111	0.000317011945221514	0.00287384977265141	0.000519137992977419	0.00116197104058962	0.00137503200581908
31	0.00268495040648233	0.000888038974933213	0.00417597168923915	0.000626965558864382	0.00114163312192281	0.00139918778974887	0.00546236232548118	0.00302222817069051	0.00715046578820011	0.0081810860449313
32	0.0187704879996416	0.00736368109690257	0.00811142619673785	0.00520709574550918	0.00226992427619826	0.00535321574335157	0.00233560837754737	0.0035830081553756	0.0130545726475526	0.00789580234269306
33	0.00406624195787943	0.0021817672071189	0.00284241211770523	0.00148810307213303	0.000120728536516315	0.00130475716339121	0.000526408545205978	0.000508949922949231	0.00301524858113047	0.00521130042411586
34	0.00102437129601391	0.000385569208036892	0.00167080420571944	0.000228117810000739	0.000390740674452735	0.000363093628767517	0.000223536635898089	0.000782457734425136	0.000869946044613651	0.000583857017934776
35	0.000202361210618238	0.000274461853132877	0.00125250787251394	0.000120198660985792	8.48516600987306e-05	0.000318441618261644	0.000674411134086391	0.000237256425313963	0.000290550218990975	0.00150349826924934
36	0.000208229560550597	0.000114351549119047	0.00106388525497897	0.000205902243390426	7.46824774406852e-05	0.000393607761432106	0.000510743813864244	0.000257126650934007	0.000579568202153389	0.00122530236085553
37	0.00200324425273508	0.0006407094665863	0.00649475761602628	0.000590806804467819	0.000717944295658003	0.00119415245819571	0.00458670077797309	0.00303744049443123	0.00466519842722121	0.00226012026214206
38	0.011357262908604	0.00370247946723853	0.0107165543297978	0.00355029441235234	0.00058867364570893	0.00509160001814963	0.00474058913675099	0.00235161241734536	0.00762473108303561	0.00431735242548735
39	0.00235705300109472	0.00116437732239078	0.00465527856835153	0.000628772346577886	0.000850631790980179	0.0012005932074472	0.000616902257379752	0.000498151266532368	0.00166799192297205	0.0052316778314186
40	0.000855312747734002	0.000639076034949306	0.00270741154874425	0.000446105342071732	0.000410509565539975	0.000168643654168041	0.000637870312639528	0.000242891265415169	0.00105291415549175	0.000709665358673378
41	0.000232382484802419	0.000113395670466404	0.000483287096474971	0.000243671006640607	0.00020175658393562	0.000158246032058006	0.000412555683751575	0.000265430625819996	0.000195532444672305	0.00159298166653525
42	8.68748258904684e-05	0.00018972994832413	0.000605004711305088	0.000126835475260149	0.00011487108730528	7.50361728940866e-05	0.000199288490122529	8.05450673290122e-05	0.000202293435265833	0.000297687341465986
43	0.0154605896192556	0.00410207074763185	0.0942647133783031	0.00158708028308637	0.0133232563512647	0.00721722056484447	0.0683930753794536	0.0138040672938773	0.0346486977795834	0.0080570496526538
44	0.00406734171467224	0.00281919721650957	0.0084708129785387	0.00170613404888737	0.000339976114623773	0.00411719841502114	0.0118026853273366	0.00224462023672399	0.00528445153733434	0.00314166462154282
45	0.000773635688365643	0.000476033865977171	0.00340277069583759	0.000200469102401868	0.000169784673658725	0.000631020132944574	0.00233950156909414	0.00074777642754836	0.0016514820819193	0.00151235801155488
46	0.000190442708140075	0.000168086034589838	0.000833581240957772	0.000181021217678012	0.000107142508485166	0.000121334473567382	0.000486066497366992	0.000359059687192057	0.000454250464324915	0.000559935713709831
47	7.29237105865718e-05	3.30615630951136e-05	0.000150232779102267	6.48782456615705e-05	5.94693801842493e-05	9.01849306627349e-05	0.000110634081041718	0.000182879346071049	0.000125739102681328	0.000114290675741405
48	2.58785588941966e-05	1.39691778855325e-05	0.000100976130216278	2.38894647041541e-05	5.73541901913759e-05	7.60903762469096e-05	6.09728975317196e-05	8.02484967973697e-05	2.9514692647666e-05	7.3535861135943e-05
49	0.00240546018220258	0.00514227326202266	0.0290148858145088	0.00164071657803832	0.00994025401804745	0.0256298207961165	0.00594211388222899	0.00312625464599544	0.0026111979931388	0.00424558851281252
50	0.00456911692778142	0.0022767719738112	0.0089433383142855	0.000282178329507765	0.00524160350926291	0.00242472547606018	0.000811561834718323	0.00450180110772932	0.00273412161248515	0.00289624975967949
51	0.00233019091986549	0.00157034364591938	0.00319568267106621	0.000321976215027426	0.00162389644029795	0.000537427092812439	0.00111789776485129	0.00289789533663076	0.00102644478155335	0.00221936544753659
52	0.000861929170715128	0.000985510890875214	0.00277870529552046	0.000308682141921841	0.00267774917751651	0.000793367449279316	0.000853222049773933	0.0016958775265585	0.000334697763801404	0.00212811010178958
53	0.00218392922716335	0.00346893022795251	0.00364305443374446	0.00174224169189176	0.00039586594251239	0.00150287518801284	0.00147680710839145	0.000565071534731218	0.00081785002644256	0.00557897972979558
54	0.00970502585575906	0.0232752686336066	0.0199277694431196	0.0123811623076094	0.000457938633457099	0.00128917517136798	0.00376066975892346	0.00129517584765877	0.00408442358935283	0.0146070571391361
55	0.0014457808128681	0.00163019373973963	0.0142027228351828	0.00022620368836366	0.000779772926218919	0.00837265632182212	0.00367054390736828	0.00242031210873406	0.000615939650133868	0.00510232559375778
56	0.00416598900487598	0.00268036308371808	0.0018941866100749	0.000321886770091114	0.000979170259777873	0.00283333758384274	0.00116746698320664	0.00634727229951335	0.00185607387092798	0.00159298166653525
57	0.000539977604898394	0.000461691908011029	0.000993536955728766	0.000268575032479501	0.00010665438771758	0.000521310778541884	0.00106327046299029	0.000918182365965035	0.000479800496766178	0.00118543352048062
58	7.93106450228569e-05	0.000107344291117325	0.000400659651578308	4.14538946262392e-05	4.75917748396523e-05	0.000253514244641203	9.65634123805514e-05	0.000206308418070803	0.000195206844558736	0.000116948598433066
