hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16
1	0.021310561633123	0.0795533977895241	0.0208531728286377	0.0465226564092481	0.00343234774341762	0.12158987078857	0.00897993519527493	0.0148429378003918	0.078039283252161	0.0166411537833254	0.0589168614941659	0.0735267497216249	0.0798127548121675	0.0374493243240602	0.027025939995938	0.0072204683773241
2	0.0138612958809839	0.030408256970061	0.0116874104177571	0.0298786334230659	0.000671408301315356	0.149938162990299	0.00709057374549097	0.00893628989517062	0.0440008264715172	0.0120701599686202	0.0300947038692029	0.0726557213671137	0.0262505706686328	0.0249511055830901	0.00813467547241168	0.00960094475156103
3	0.0055356025115384	0.0164011297449158	0.00452091368626123	0.0104526354334166	0.00122523453941523	0.137564175781294	0.00161797130928244	0.00358266050238001	0.00974768323852017	0.00472011370235013	0.00892642850599612	0.00697256861853166	0.0100017562859313	0.0139499028257035	0.00303932270067304	0.0307799779619961
4	0.00570385960339333	0.0109590057794038	0.00363897916285658	0.00580457020848347	0.0035242027582309	0.0480495034240061	0.001016133293227	0.00244459881299197	0.00700053471013205	0.00725781092317776	0.00550974768568064	0.009015210265844	0.0129039783915926	0.00465268846072371	0.00265933232549507	0.0121302008991878
5	0.00414976350697538	0.00276872256056898	0.00201216639067276	0.00425611107172143	0.00601197373297799	0.0348144923080277	0.00265565378978509	0.00176659515150533	0.00762333047961426	0.00292092490411096	0.00265552095693906	0.00251723186654563	0.0377541813712628	0.00278988987006883	0.00457369141940112	0.00676599266329742
6	0.00839781343546278	0.00431257500738822	0.00183314145592714	0.00231307944211572	0.0234518083625479	0.0185316140738765	0.00119273941450858	0.0112954896027578	0.00781719912190745	0.00181311013040743	0.00685619479974665	0.00361470087456858	0.169163770493576	0.00496589920027744	0.00558980049004551	0.00148896007587768
7	0.0173861156769882	0.0592993117354513	0.014232502986494	0.0325895441704528	0.00263980383355437	0.0431464147771654	0.00447275255141162	0.00353996094967759	0.02300844993573	0.0380414739948212	0.0184485378512399	0.0198756780695233	0.0171398218631372	0.0387526281438098	0.0206843628657958	0.25699613637526
8	0.00426611223205119	0.0245585900552221	0.00677997157405451	0.282397086980355	0.00122173264445102	0.0110355313077254	0.014563767083098	0.0048958694310937	0.037273107602	0.0185313265689563	0.00664371274914673	0.00679121570576342	0.0187576433551301	0.0126902108258548	0.00715438434655763	0.00864085027640492
9	0.0123247593324892	0.026664155142621	0.00885682069771374	0.0262466815449004	0.00137234511813271	0.0203009601366532	0.00486233917400021	0.00755396600759775	0.00889018560615601	0.00889520985730426	0.0179733517118895	0.0150823502535935	0.00539538992965783	0.0204036703169713	0.0129098678437897	0.0147861523225917
10	0.00926287600783018	0.0166164504743339	0.00766697817198272	0.0466450778991538	0.00997014804989231	0.0241733652125607	0.0100232885145343	0.0105437995603923	0.00692591155372856	0.0260579182686409	0.0207096207584133	0.0104523402541345	0.00379124086883577	0.0163339009750236	0.0142585435303087	0.0191112268287126
