hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14
1	0.00953812915286218	0.0320337608263514	0.0370872308787971	0.00652623037605881	0.0220037018405111	0.0113808311810558	0.0529740234252762	0.0892250374431537	0.388022484035061	0.153380401967558	0.0139364398545096	0.0230064094981968	0.0161451151278021	0.00412548555736516
2	0.00389633728050721	0.0130259120518467	0.0250948428934919	0.00608258279495804	0.0095779581967542	0.00565297001224752	0.0438707705138252	0.1647492876886	0.0808760514660539	0.0734402273406907	0.0071343832872349	0.0156915464588378	0.00280863742167627	0.0106867967422653
3	0.00220966361741823	0.0076135270203896	0.0136671533234753	0.00241397375369926	0.00177376350699026	0.00535329470941833	0.0265558778059442	0.139162017925404	0.0227942379318915	0.0318912336902124	0.00389739395296279	0.00329344214448237	0.00221190361955258	0.0108398775133966
4	0.00358703604116911	0.00280644796284626	0.0072700040231046	0.00279540633364207	0.00190941909946571	0.00193131169689347	0.0117085446104935	0.0514318821367706	0.0112375454258366	0.0175555153242146	0.00376495321913854	0.0039849825063457	0.00132241786778222	0.00123399041719869
5	0.00752025000490871	0.00242796610945698	0.00417950440543847	0.00205755221446621	0.00424235860604971	0.00125284841346352	0.00456256893090353	0.0306234960315298	0.00880176547942351	0.0125259184246382	0.00237467001300254	0.00309361918627484	0.000629261796528876	0.00614219417237719
6	0.0284261949714445	0.00094881247088714	0.00757520421883395	0.00809766619648842	0.00326850015417321	0.00400941216877153	0.00211391309836607	0.0196212756277051	0.00957724105218791	0.00786729255374659	0.00429529031946657	0.00556669548503261	0.00488036087486364	0.00448331529527
7	0.00616274119330516	0.013749605037397	0.0304799775790573	0.00676045050110283	0.010509029724427	0.0162310217521707	0.0681001744005589	0.0390894010189904	0.0183941295141708	0.0610512294242744	0.0176975653067747	0.013194455253623	0.278478355911247	0.0224099805364808
8	0.00442573135022823	0.0059239673836708	0.0205030078771317	0.0037156995570886	0.010768136114605	0.010802551289256	0.058670775518011	0.0349097804275175	0.0081429122800009	0.0334304449063864	0.0168524326587673	0.0106234256804995	0.125875206349465	0.0149016023186927
9	0.00710351492887469	0.0122155762369142	0.0175683533881061	0.00293684240777176	0.00264675704574385	0.00639932547574897	0.041627002807462	0.027939326301368	0.0114292296248388	0.0681536517441561	0.00411932787629025	0.00957440177383223	0.0196062486277252	0.00847605756276724
10	0.0148955532531318	0.0153686150883018	0.0143805568988361	0.00456194382685382	0.0020523695118054	0.00483598180559142	0.0250306715446774	0.0241144148384063	0.0183398795673304	0.0804178513288586	0.00197501287373694	0.0111785516185279	0.0489995511911248	0.00620595492444626
11	0.0334361586561525	0.0124929757679082	0.011682725952693	0.00491811408903632	0.00298596616943117	0.0041330273747626	0.0155874743556383	0.0221966239552469	0.0101508082151707	0.0624928242151453	0.00493892931925118	0.0101076359870977	0.078859862817056	0.00985021170218672
12	0.591759329262311	0.0160875992882477	0.0521548077020179	0.037131344371976	0.00932979403637253	0.0293924810933691	0.0141043403852547	0.0154791187851514	0.0289438715796143	0.111242915274532	0.020744620848782	0.105981483416839	0.0257997336576839	0.0233356107647937
13	0.00235843113447316	0.00399049226122241	0.00809197295687229	0.00376030721634754	0.0055045027275612	0.00593732978369278	0.00325135349679025	0.0105972980830447	0.00235001983528496	0.0145696162862843	0.246557182071521	0.00542376805789343	0.0265114771543116	0.421355784446884
14	0.000592727180633103	0.00149625087507868	0.00645079172464207	0.00170976084536205	0.00358329968831479	0.00401412909946272	0.00572928264561403	0.00493211235248845	0.00207918096581277	0.00406882618933382	0.0551595751990257	0.00530040833231179	0.00783072741501965	0.0100937118156919
15	0.000748413146206429	0.000491492707895546	0.00386714879780593	0.000653559642897859	0.000457188806491716	0.00227064610972406	0.0049149107778087	0.00274768157257048	0.0015800593313954	0.00263180940375315	0.0110826099842782	0.000883028397339969	0.00258210317492587	0.00627273881562204
16	0.00101158972550913	0.000113870021954449	0.00312200144726442	0.00119386812083568	0.000150666087196104	0.00427776599774845	0.00244946282440195	0.00419884282913835	0.000818110689739481	0.0005368664953895	0.0131654127731738	0.000306197230237751	0.00537447659939955	0.00517863728981625
17	0.00217069620342431	0.00021702295747089	0.00338644668181563	0.00165417776350245	0.00100668514126559	0.00277746054881705	0.00181095664478439	0.00681702928633441	0.00182455545068321	0.000789314874612536	0.00859655195525585	0.000781603433988165	0.00506429893846439	0.00343813365682754
18	0.0116666917877208	0.000155685447234664	0.01271367667015	0.0288944647066979	0.00302945451862185	0.00659905455106101	0.00378057290769254	0.00444818271199804	0.00179573170962963	0.000892186468488378	0.0244223392608728	0.003025892559403	0.00529005870915752	0.00319518320497818
19	0.00153104447454911	0.004785359147885	0.0124802648173674	0.00876163588862321	0.00111568658423707	0.0104416454827728	0.0056232363882717	0.0200592288140244	0.00471329795935499	0.01038778966637	0.0870045285927104	0.00597688558080604	0.0333806925442352	0.0148447123373208
20	0.000765803617572734	0.00246611392699709	0.0245145570053668	0.00887391485070911	0.00868841102830867	0.0101365417569135	0.0130849173203803	0.0421132943780957	0.0150158574822766	0.00854341624755823	0.0239095716104942	0.0148451859831848	0.00411169338802683	0.0105611990539224
21	0.00279376903852913	0.00124581824219084	0.011696246592523	0.00507174308290443	0.000812951559870971	0.0050755017487454	0.0115237643800515	0.0479120158168417	0.0121425382034668	0.00226044733711643	0.0195906256917492	0.00263407946193985	0.0304287770519646	0.0170865074003697
22	0.00248106451700891	0.00150410472238981	0.00924825148598054	0.00714943335813587	0.00559751168083031	0.00400738309802727	0.00545347122407503	0.0239910002267832	0.00906903298624324	0.00409614162089885	0.00455982728809645	0.00355717574084157	0.032288294065461	0.00888857863542097
23	0.00343098436470379	0.00181665379181087	0.00645286885320534	0.0141708919127071	0.00376510904493132	0.00141547975119419	0.00246684450927586	0.00812880970529995	0.011774450812918	0.00124943301881356	0.00196062047029245	0.0023678353466858	0.00652573525852592	0.00394244822599449
24	0.119533879191518	0.00948364490411308	0.199420450758956	0.712320027337029	0.0182997570544415	0.0635950983743301	0.0131377313838016	0.0332046894884841	0.106582482801202	0.00764040470406067	0.0188187565017013	0.00767015167335768	0.0153896137339388	0.0165681764589807
25	0.00462191269996065	0.00573650448346062	0.0161851080247065	0.00195553971473121	0.108687906002318	0.013482890498657	0.0303394612532348	0.00650617824294547	0.010065032301553	0.00623924895992012	0.0106939768136084	0.0248977053211739	0.00666668990094838	0.00508134717674535
26	0.00859854773499531	0.00494269247437109	0.0234229448678614	0.00448595645021114	0.187571843454288	0.00935914414618176	0.0222239998343534	0.00836763620102836	0.0113989520547408	0.0115371837320811	0.0106151630936823	0.0675811171966886	0.00880850343731836	0.0079527796664763
27	0.00269681557424487	0.0013610504066144	0.00666748488029613	0.00204998997180214	0.0428713757721637	0.0040251071627362	0.00462544321414841	0.0111139055275663	0.00381865581242116	0.00811806233102988	0.00265011611722199	0.0185504823388224	0.00917521785043396	0.00222805352165475
28	0.00506009947516613	0.000493827529685273	0.00361171989703059	0.00054923180462568	0.0149156620624195	0.00225987885899544	0.00102539814971567	0.00528866524665328	0.00214635734915639	0.00277017007613929	0.00432633350881093	0.00717803258667871	0.000633908652872474	0.00176056628342424
29	0.00324022188184131	0.000202593249964056	0.00170771884126243	0.000688567920547226	0.00759643260863039	0.000900575380692277	0.000319991090140807	0.00287376376003288	0.00198161639494391	0.000492650594294711	0.00246837374606663	0.00284705753915638	0.0029584985387573	0.0020922870926801
30	0.00956233620806921	0.000188817214274295	0.00459359813044427	0.000699004892325286	0.00353462079422071	0.00293461603069502	0.00104356173862408	0.00290969757575023	0.000912815009988438	0.00178857897933715	0.00173455255874158	0.0048339826132938	0.000833336237618548	0.00502830482696376
31	0.00120700625520259	0.005214480996085	0.00650813154071167	0.00094302183094716	0.00159756555026931	0.00506095041283658	0.0237013092468757	0.0022784235991961	0.00233699858384409	0.00240444467851616	0.00363385220372003	0.00521637050553458	0.00576442529423314	0.00448468944940942
