hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8
1	0.0170015400283889	0.00164956646800714	0.00166714847367526	0.0346161718032482	0.0978417884438484	0.0196773191153512	0.0245597603991551	0.0341575607256069
2	0.0108411456826723	0.000600038764237316	0.000451015348130651	0.0139361160275516	0.0541862206955674	0.03234188156394	0.00498354260225653	0.0112023638537903
3	0.00568630764756187	0.00106436157692896	0.000320471537623262	0.00940921189486067	0.0252446664975507	0.0162445694090434	0.00927813170634747	0.00586534385341069
4	0.0035310302376187	0.00346405486595666	1.3746276992705e-06	0.00482134498649119	0.0162182455928187	0.00862754265471387	0.00274823381969969	0.00667206590444615
5	0.0021843005091176	0.0110412754728375	1.46626954588853e-06	0.00405813411422369	0.00968771948247664	0.00213802620894039	0.00264042691534126	0.00247394762317538
6	0.0053067720910385	0.0315954858269066	0.000317813924071339	0.00168380263404821	0.00484955644637588	0.0010581031292002	0.00856222648209226	0.00432782653261372
7	0.0136139958188209	0.00150224564818451	0.000978139249877578	0.013191468901481	0.0616856562801104	0.0452794675142603	0.0128694492077877	0.00577992622447753
8	0.00959536557595876	0.00166998537361905	0.000471314017156545	0.00415803824451977	0.0361891607544669	0.0242201450993817	0.0153616416296361	0.00893405126323182
9	0.00966359539545469	0.00312819791138527	0.000467144313135425	0.0127574031688428	0.0412393709209579	0.0274936859203425	0.00341528904041748	0.00846267249615621
10	0.0122391826435526	0.0139326740752487	0.000616520523122819	0.0187683158457884	0.0377951955453577	0.0114439609942617	0.0224507878326433	0.0185387890943833
11	0.0130450329698493	0.0452001631139569	0.00240591922018654	0.0168590558056394	0.0305973554944369	0.010303950814542	0.0114654327268072	0.00686504647351737
12	0.132074491247479	0.642456674506789	0.010323683126138	0.0151928674742803	0.0187800745779765	0.00772645545100741	0.0151544502353223	0.0137427474105804
13	0.00509328306412576	0.00132142811592028	0.000504809112095436	0.00529317589746112	0.00902452013952422	0.0140780347220105	0.0320253885259764	0.368928230210001
14	0.0022077011704768	0.000154125998170347	0.226385740418696	0.000599127195005338	0.00698221500955123	0.00620278694495912	0.00616604958443807	0.00885179725018507
15	0.00094357683782817	0.000187794609619242	0.11528924618212	0.00039400488492936	0.00416733827037343	0.00321860717663656	0.00396611494237384	0.00389124754028865
16	0.0012700165059784	0.000607652879089959	0.0414847060525911	0.000465907517145285	0.00225683443610513	0.00456157579077584	0.00727107035411199	0.00675748353337931
17	0.00326439447055549	0.00357949347577878	0.0147011850344649	0.000554645058125994	0.000917488184843468	0.00210962737884061	0.0599894888268251	0.0105443317494163
18	0.0248741645685868	0.0148935962671787	0.00425557243140161	0.00315928035753152	0.00353502077156219	0.00217442934250458	0.393612272468475	0.00802292988794472
19	0.00447101428683116	0.000952354206115242	0.000517959717085124	0.00536972655162557	0.00942410571009547	0.0051006053227083	0.00578367197054176	0.0662081532708625
20	0.00830554119723687	0.000453563957176088	0.232809146552771	0.00145920964666346	0.0346904297500436	0.0115953848721296	0.0147468053782169	0.0095825925199466
21	0.00633030339945745	0.00340209370024788	0.141895760973504	0.000800664293029556	0.0145458964581186	0.00583502757756663	0.00721295569473127	0.00695995495010978
22	0.00707096174721701	0.00235705559408041	0.0922824689468166	0.00132621670158139	0.0103143905905235	0.00198419007523387	0.00619468579340828	0.0139357279796516
23	0.0132589885065454	0.00467134204103147	0.0467111322070642	0.00286499538251612	0.00476824841936838	0.00690376656205517	0.0219100688279705	0.0072921346181832
24	0.537262187047964	0.158349934283347	0.0511218084638668	0.0548342312022195	0.045862087811238	0.0226974634252673	0.0111613835668588	0.00994008111511133
25	0.00536030132499236	0.00153779840757613	1.6495532391246e-06	0.00375400043416493	0.0173830009692561	0.0264825121320021	0.00429206237977003	0.00385961138142451
26	0.00922269058748128	0.00436400009825882	0.0013954762193761	0.00385287009616148	0.0216475913324391	0.0221612847411441	0.00428532444824763	0.00509974880889862
27	0.00258380091561013	0.00156410569683017	0.000165184428529005	0.00114857157003649	0.00889499976206892	0.00352134528437974	0.00156572683751815	0.00594443425057103
28	0.000768153682667253	0.00490885254001613	2.42850893537788e-06	0.000540332551516202	0.00262974220793602	0.00301488120626827	0.0010418526616514	0.00342619600498586
29	0.000318838432912806	0.00269866610954311	3.66567386472133e-07	0.000132950432686205	0.000901007432394478	0.00255238597321475	0.00641787977508785	0.000265743734458737
30	0.000527540759916004	0.0044360055589038	8.24776619562299e-07	0.000274559223331404	0.00026980803076431	0.00461661908309278	0.00468286240806935	0.00506811265003448
31	0.00201675716849601	0.00025688452827771	0.000168758460547108	0.00559103191372965	0.00766008378751932	0.0167545422229201	0.00605150474855724	0.00456193410820832
32	0.00781676275732743	0.00305577787078151	0.000484647905839469	0.00300333071867928	0.0217024787230579	0.006919775168984	0.00287541227718503	0.0121767575468057
33	0.00188741014548983	0.000806324314131724	0.000171232790405795	0.000570232936611906	0.00512068383181385	0.00106895828047386	0.00182850616689183	0.0124456648971508
34	0.000518902590610411	0.000270282539140595	0.000179572198448036	9.89546867882938e-05	0.000290067951685321	0.00073584767876296	0.0017215415039737	0.00310034356868526
35	0.000200426752979437	0.000222086776290686	1.19134400603443e-06	9.47176179998504e-05	0.000263334248085907	0.00205918930221553	0.00120861646683085	0.00115155618265453
36	0.000269947765430187	0.000240479970071506	1.3746276992705e-06	9.89546867882938e-05	0.000138096182834113	0.000861394630362362	0.00186219582450384	0.00231260321296829
37	0.001631577064689	8.30744084874265e-05	1.3746276992705e-06	0.00406965497350465	0.00577905299494405	0.0173408300396904	0.00353488732494012	0.004628370041823
38	0.00442278911434751	0.00120363010795878	0.000327665422582778	0.00172968767999128	0.0205341230736975	0.00120864982312682	0.00524800641451081	0.00576094452915905
