hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15
1	0.115664236425301	0.0167121316280325	0.0188722647150826	0.00720113246378249	0.0451063985115122	0.0216794675608748	0.0546154591261776	0.0243490220350913	0.00602067197306584	0.0143606962855137	0.0380004380506694	0.0299466597789137	0.133254559955927	0.130182676520699	0.0992661072222048
2	0.176225224604942	0.00529161290564348	0.0040991284859248	0.0100434295473291	0.0212295913477	0.0137660220521019	0.0329055931919849	0.0140733317805522	0.00553652720989886	0.00846098009794211	0.0170790333741898	0.0120629902197946	0.0473666035943296	0.0649000121381982	0.129103593849745
3	0.157636138746024	0.00144828052842907	0.00152808605297414	0.00465739154989486	0.00407163993417133	0.00463208315237205	0.0144648314171326	0.0090115374221393	0.00481384671480162	0.0103828749274097	0.00554997687565888	0.0114348270448677	0.00735221077635565	0.0108240385768002	0.0925095353291349
4	0.0532967665560235	0.00321865877104069	0.00350848075516532	0.00833750923777255	0.00708729496733897	0.00142585654872073	0.014571524739868	0.00509541251770345	0.00287817063651326	0.0071209074666897	0.00642200552233057	0.00674914626602144	0.0105217585333052	0.0153339612736632	0.0415750130419775
5	0.0373906376054152	0.00116746121604165	0.00703851055958893	0.00422137249701412	0.00427297423600414	0.00156922792503973	0.00546645145735498	0.00438048467063657	0.00248113280182656	0.003508527140686	0.00469293393608777	0.00601751665752631	0.00366831324634557	0.0110441797976765	0.0324267978038566
6	0.0194883696004536	0.00557177661317779	0.0235043100712462	0.00464739732918003	0.00371929522680244	0.00176019834307389	0.00108411628572867	0.00535429985500945	0.00526554459859689	0.00707851093103648	0.00652145271474635	0.0100689898750963	0.00378888278774293	0.00430708468917927	0.019189900742176
7	0.0374952869833847	0.0121472291476582	0.00892325351583981	0.00971366261213272	0.034726438653163	0.020262963102694	0.0583759732716799	0.0134577838341573	0.00442033048019515	0.00602226294624645	0.036417503359896	0.013980807999071	0.0542978882050534	0.0641442851609165	0.0478450037933738
8	0.0342093232184084	0.0068895214645922	0.00610154968258002	0.014849633349732	0.0322822142113266	0.00998228106986202	0.0424138585661555	0.00710273025011272	0.00258798477007292	0.00489111848780965	0.00844334339915829	0.0215398632068651	0.0267019802794641	0.0409766391170497	0.030161375068603
9	0.0202212138467233	0.00896730807206881	0.00848124061240035	0.0114916175379432	0.0254767183509239	0.0111891747346146	0.0421760807149412	0.0151012881576287	0.0034884910196489	0.00313575529550446	0.026488572363287	0.0153551098983337	0.0435355378860093	0.0562207227598151	0.0345938050046495
10	0.0255819044836619	0.010089036573922	0.0170176648217935	0.0110740200359563	0.0265119937180539	0.0133803804862487	0.0269374109920079	0.0165077927113322	0.00366273497575544	0.0061510408960404	0.0178161306541249	0.013008011258142	0.0595910716804258	0.0856684090306449	0.050356626575873
11	0.0160881738142751	0.0100729352987903	0.0335553745163947	0.00378797904449067	0.0222807366679704	0.00557164010811199	0.0141453703302661	0.0150457164049553	0.00935860706449832	0.00565816589654439	0.00842030981231849	0.00196953805304906	0.0357791345515035	0.0654171741597659	0.0384825236580351
12	0.0160704280444911	0.0888820640106962	0.558816184161253	0.0161720889619465	0.0422791270621352	0.0171860615093558	0.0429708062659588	0.0411071957540628	0.206160217633681	0.0149339658684674	0.01287636007105	0.0496512686765714	0.0571934590558589	0.103899791584154	0.0781750670799362
13	0.0071094818852348	0.00580560140957248	0.00348923624589454	0.322002145623673	0.00752610555992058	0.00645125617945535	0.00604603383204036	0.00674653182193719	0.00139888790879381	0.00733301232517385	0.0215929863650616	0.0115657973777769	0.0144753503699974	0.00976820051807967	0.00884481595941927
14	0.00375425936834887	0.00124740700204302	0.000957840436062496	0.0390389506542551	0.0068377816713904	0.00479715757701043	0.00797273885946012	0.000896201803856891	0.000794015471081433	0.00346942947091934	0.0110933384391743	0.00988777477172022	0.00586554673634999	0.00323620805048566	0.00372033750417652
15	0.00359442737909333	0.00128232888721885	0.000539417059995274	0.00803378656418468	0.00419473950970254	0.00221992742540748	0.00277738473250861	0.000444629042924788	0.00140719527308564	0.000434472855282052	0.00338155705876982	0.0102048526663354	0.0020838609048911	0.00245755166185686	0.00281425438932516
16	0.00643254216996319	0.00106939223153552	0.000470216845370051	0.00968342585963109	0.00147003619855394	0.00332513305695931	0.00173493372285968	0.00102726310570652	0.000407993923825202	0.00178444208419414	0.0035065579569372	0.0108952587833476	0.00133465228275139	0.00146046432223108	0.00389592709229814
17	0.00583410591895788	0.00149433819458821	0.00211134005127367	0.00247810090495551	0.00270731953715473	0.00211842169416657	0.00157157635275151	0.000459671931222726	0.000587926618522882	0.00113566512650357	0.00334998056883314	0.00522979203738687	0.00101188384408098	0.00125098574942982	0.00315107042477465
18	0.0061608902511028	0.0210308421340874	0.012328288698857	0.0236207901303852	0.0120696084872494	0.00827137717672984	0.00278958943657653	0.00094449970929921	0.000589311179238187	0.00253145193717347	0.0176092183909698	0.00796180289522741	0.00404908149050661	0.00170763960216481	0.00434973632159949
19	0.0190452356159509	0.00803963860673715	0.00378267566972199	0.0760992573489389	0.00755277358559314	0.00941492091043677	0.0106373688725821	0.00473529655607213	0.00251198442646107	0.00708889624956825	0.0259548921815876	0.0533573576334749	0.0147441826838167	0.0090805894618525	0.0105151394566547
20	0.0414911664105693	0.00740910826387561	0.0021856534639962	0.0288806299170984	0.0257399721844904	0.0130639680896462	0.00655615587753383	0.00268713083437102	0.00279503679530299	0.00772093451738997	0.0118519392337527	0.152109765227751	0.0038002939313568	0.00863209772467936	0.0170338021587363
21	0.050200838969549	0.00375783010254492	0.0027369933176769	0.0229732408551716	0.0064086541119399	0.00282122309465762	0.0047151477132785	0.00108166840178919	0.00185573274655249	0.00462574305426842	0.00910455959864466	0.147914132748599	0.00673024871969431	0.00580141235502028	0.0179095775879363
22	0.0274140373520586	0.00459739007622602	0.00234510682625763	0.00708141355716887	0.00753133617877709	0.00501606577039063	0.00369575003353563	0.0026026617703074	0.00555901127194958	0.00509063878383766	0.00773919517392428	0.0629281192256372	0.00804745590879141	0.00814833904309881	0.0175287662772922
23	0.00804373396861164	0.0114794224430614	0.00362874360118066	0.00154419179722641	0.00864874116678273	0.00277738858841323	0.00270420201408197	0.00243495612461568	0.00218387363607977	0.00160776948893603	0.00193444627684757	0.0174202450339865	0.00220635966841023	0.00598127377149811	0.00726327371460484
24	0.0229455069979908	0.563137155039872	0.140988742396845	0.0268060244993075	0.229470156855109	0.0770717631026867	0.0101110466979008	0.0537338352500673	0.00920874341663954	0.0172238675146137	0.147589909029858	0.0496459361558521	0.0326318617847258	0.0676071570477491	0.0628780534494307
25	0.00740156232068042	0.00482782853103159	0.00468987223918377	0.00893927990030511	0.0200341878049325	0.0110935026660887	0.0261131247558206	0.0103049176951531	0.0208454645432963	0.0813947507224211	0.00845190130296298	0.00426740147766738	0.00893129960666308	0.0147241144196026	0.00905360735616355
26	0.0123996044821837	0.00848759915058999	0.00583841069192181	0.0091686387960318	0.0231856376018109	0.00484715388949754	0.0141491746302664	0.0094585874127053	0.118987642916012	0.152227999038686	0.0174025986416169	0.0138941286513594	0.00643303905353074	0.0124548929588673	0.0109714359428333
27	0.0108999955957723	0.00205102462734213	0.00290210400553269	0.00521833836171092	0.00575889200269234	0.00292443334922308	0.00598763145619858	0.00281818113191319	0.0369949506274679	0.0472704267302949	0.00518466463840096	0.010595110347715	0.00331857674524958	0.00646691964742822	0.012304697749619
28	0.00625547053097989	0.000776935457929367	0.00507901942207621	0.00200062277546539	0.00104267024649034	0.00272026426929624	0.000464142802427766	0.000733877264513157	0.0120794193658026	0.0202375647723153	0.00835078153162657	0.00851250214659845	0.00372586153176515	0.00474983227855092	0.00987622918469224
29	0.0029506644027644	0.00114696643824215	0.00232991393300657	0.00129924869292744	0.000168862650944926	0.000626498915198515	0.000258055316287636	0.000277649681525438	0.00313383278250893	0.00912087545547258	0.0036353465338262	0.00525706296252175	0.00318935991037026	0.00108347366097693	0.00376260551765082
30	0.00189012812028157	0.00192102863664136	0.0076715868986603	0.00113684260631151	0.00251378276779935	0.00357428514547756	0.000572601757220732	0.000489361552750039	0.0111817725350952	0.00673041948989515	0.0148619587615242	0.0109131589681893	0.00918142804359965	0.00214274405442074	0.00348590586678492
31	0.000970910597103184	0.00215973721411576	0.000621500293300725	0.00139050947953952	0.00722071640065808	0.00483427425603459	0.0171808103790624	0.00553163426972874	0.00570788164799085	0.00183869010099539	0.00570230906345316	0.00117464300456376	0.00294012083114939	0.00439976952167207	0.00224564750773637
32	0.000762250960049069	0.00634904272398959	0.00697303121681856	0.00626849380783917	0.0256288050792151	0.00803672720911715	0.00931346337128493	0.00834124304613052	0.104082756518316	0.018182126964551	0.00645568211136042	0.00481513677941531	0.00208078235895211	0.00789639859743244	0.00297003804305454
33	0.000190183149970082	0.00113778987060249	0.00179853342275944	0.005819050314422	0.00627215857693902	0.000853802113829508	0.000699954795268729	0.00167101509212157	0.029324905652722	0.0023673639043715	0.00304107849328871	0.00178495776669476	0.000636054955848726	0.00134505059279075	0.000450730865079918
34	3.85329174520336e-05	0.000428421618926148	0.000594424615739029	0.0011917684718502	0.00142097833657702	0.000499343298207604	0.000355474520122822	0.000153730175217406	0.00600989647880325	0.000555431271122669	0.000757340735122587	0.000286066439169943	0.000651735016497996	0.000390849744758733	8.19259425713268e-05
