MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:1	1.09E-04	3.06E-05	2.65E-04	2.39E-04	1.44E-04	1.27E-04	8.51E-04	9.86E-04	6.80E-05	7.43E-04
1:Ins:C:2	6.03E-05	6.89E-06	1.50E-04	1.09E-04	1.69E-04	1.20E-04	3.18E-04	5.33E-04	2.58E-05	5.21E-04
1:Ins:C:3	1.50E-05	1.96E-05	1.82E-04	6.62E-05	1.76E-04	1.31E-04	2.55E-04	7.02E-04	6.00E-05	5.77E-04
1:Ins:C:4	1.65E-05	4.53E-05	1.82E-04	2.64E-05	1.72E-04	1.08E-04	2.58E-04	7.31E-04	9.48E-06	6.01E-04
1:Ins:C:5	9.85E-05	1.54E-04	6.63E-04	1.21E-04	3.68E-04	1.74E-04	7.41E-04	2.67E-03	5.95E-05	2.29E-03
1:Ins:T:0	4.50E-04	4.39E-05	3.91E-05	4.38E-04	5.76E-04	3.81E-04	1.79E-03	2.16E-03	1.47E-04	1.08E-03
1:Ins:T:1	2.04E-04	0.00E+00	4.99E-04	1.69E-04	4.57E-04	4.71E-04	7.73E-04	1.73E-03	1.27E-04	1.75E-03
1:Ins:T:2	2.01E-04	5.49E-05	2.05E-04	1.23E-04	3.32E-04	3.79E-04	5.71E-04	9.46E-04	1.01E-04	4.69E-04
1:Ins:T:3	1.77E-04	5.87E-05	1.89E-04	1.70E-04	2.53E-04	2.96E-04	5.93E-04	7.47E-04	4.79E-05	3.82E-04
1:Ins:T:4	1.16E-04	5.51E-05	1.73E-04	1.13E-04	1.40E-04	1.87E-04	3.65E-04	3.52E-04	5.69E-05	2.75E-04
1:Ins:T:5	1.64E-03	2.06E-03	6.38E-03	1.55E-03	7.01E-04	6.47E-04	3.58E-03	3.25E-03	4.28E-04	3.02E-03
2:Del:R:0	1.75E-04	5.89E-05	2.73E-04	3.63E-04	2.83E-04	2.30E-04	7.26E-04	1.00E-03	7.78E-04	6.55E-04
2:Del:R:1	2.94E-04	1.05E-04	1.54E-04	2.62E-04	8.29E-05	4.10E-04	4.37E-04	6.73E-04	3.42E-03	1.33E-03
2:Del:R:2	8.06E-05	3.30E-05	5.24E-05	1.19E-04	1.03E-04	1.68E-04	7.23E-05	2.62E-04	8.28E-04	4.69E-04
2:Del:R:3	1.34E-05	6.34E-05	2.28E-05	1.05E-05	1.44E-04	1.02E-04	8.52E-05	6.76E-04	3.36E-04	3.91E-04
2:Del:R:4	0.00E+00	6.23E-05	1.57E-05	8.78E-06	1.01E-04	7.50E-05	7.88E-05	6.84E-04	1.10E-04	2.11E-04
2:Del:R:5	0.00E+00	3.33E-04	2.33E-04	3.62E-05	3.71E-04	2.45E-04	3.30E-04	3.31E-03	9.67E-05	2.06E-03
3:Del:R:0	8.99E-05	1.60E-05	1.63E-04	2.16E-04	1.92E-04	7.17E-05	2.04E-04	6.15E-04	9.02E-05	4.72E-04
3:Del:R:1	8.96E-05	8.57E-05	3.69E-04	1.57E-04	2.36E-04	1.13E-04	2.34E-04	5.64E-04	2.72E-03	6.43E-03
3:Del:R:2	1.05E-05	3.41E-05	1.16E-04	1.80E-05	3.05E-05	1.43E-05	5.97E-05	9.40E-05	8.54E-04	1.84E-03
3:Del:R:3	2.91E-06	1.72E-05	1.28E-05	1.58E-05	2.35E-05	8.23E-06	1.86E-05	9.14E-05	2.92E-04	5.82E-04
3:Del:R:4	1.11E-05	1.28E-05	1.92E-05	2.16E-05	2.20E-05	0.00E+00	4.59E-05	1.25E-04	5.87E-05	1.47E-04
3:Del:R:5	1.22E-05	1.93E-05	1.88E-05	2.85E-05	2.10E-05	1.89E-05	5.75E-05	1.16E-04	2.87E-05	1.82E-04
4:Del:R:0	8.80E-05	4.68E-06	6.04E-05	1.75E-04	1.62E-04	2.90E-05	2.73E-04	3.24E-04	9.42E-05	2.51E-04
4:Del:R:1	3.15E-05	4.48E-05	2.15E-04	5.91E-05	1.14E-04	4.95E-05	1.72E-04	3.37E-04	1.25E-03	3.05E-03
4:Del:R:2	0.00E+00	2.62E-05	8.33E-05	1.44E-05	8.16E-05	3.01E-05	8.39E-05	1.25E-04	3.61E-04	8.68E-04
4:Del:R:3	2.38E-06	1.82E-05	1.29E-05	2.67E-05	7.89E-05	2.21E-05	9.10E-05	1.83E-04	1.37E-04	3.80E-04
4:Del:R:4	2.00E-06	1.02E-05	3.69E-05	1.42E-05	2.62E-05	3.29E-05	2.41E-05	7.10E-05	6.37E-05	1.57E-04
4:Del:R:5	2.03E-06	1.29E-05	6.68E-06	7.49E-06	1.03E-05	1.07E-05	2.50E-05	6.47E-05	3.93E-05	1.10E-04
5:Del:R:0	1.06E-03	4.11E-06	6.64E-05	1.07E-03	2.94E-03	1.43E-04	6.37E-04	5.27E-03	4.14E-04	3.33E-04
5:Del:R:1	4.70E-05	2.21E-05	1.53E-04	6.06E-04	2.57E-04	1.39E-05	2.85E-04	1.73E-03	1.08E-04	5.54E-04
5:Del:R:2	0.00E+00	8.40E-06	5.90E-05	4.36E-05	6.28E-05	1.46E-05	5.33E-05	1.86E-04	5.04E-05	2.61E-04
5:Del:R:3	0.00E+00	7.57E-06	5.61E-06	3.11E-06	2.93E-05	5.02E-06	2.55E-05	3.49E-05	3.54E-05	1.10E-04
5:Del:R:4	1.56E-09	7.83E-06	1.74E-06	1.23E-06	8.33E-06	0.00E+00	2.79E-05	1.93E-05	7.58E-06	4.50E-05
5:Del:R:5	7.62E-07	2.53E-06	3.63E-06	4.33E-06	3.65E-06	2.95E-10	1.07E-05	2.29E-05	8.43E-06	3.28E-05
2:Ins:R:0	2.10E-04	5.47E-05	2.76E-04	2.88E-04	6.18E-04	1.85E-04	8.81E-04	2.10E-03	9.48E-05	1.44E-03
2:Ins:R:1	9.69E-05	7.93E-06	2.95E-04	1.57E-04	2.17E-04	1.27E-04	3.26E-04	8.09E-04	4.60E-05	7.94E-04
2:Ins:R:2	6.20E-05	1.55E-05	1.45E-04	8.09E-05	1.45E-04	4.51E-05	1.64E-04	4.52E-04	3.50E-05	3.79E-04
2:Ins:R:3	3.97E-05	2.65E-05	1.17E-04	2.90E-05	1.20E-04	7.23E-05	1.78E-04	3.82E-04	1.60E-05	2.94E-04
2:Ins:R:4	1.65E-05	4.28E-05	1.02E-04	2.04E-05	1.26E-04	6.84E-05	1.16E-04	3.01E-04	1.53E-05	3.30E-04
2:Ins:R:5	6.11E-05	3.07E-04	1.26E-03	2.15E-05	1.01E-03	5.54E-05	1.69E-04	4.27E-03	5.38E-05	4.10E-03
3:Ins:R:0	4.55E-06	4.48E-06	5.53E-05	7.94E-06	6.37E-04	6.28E-05	8.51E-04	1.41E-03	3.89E-05	7.52E-04
3:Ins:R:1	8.58E-05	4.11E-06	2.16E-04	1.41E-04	2.40E-04	8.91E-05	2.90E-04	8.21E-04	5.85E-05	6.54E-04
3:Ins:R:2	2.59E-05	4.83E-06	5.40E-05	4.43E-05	3.77E-05	1.48E-05	1.14E-04	1.22E-04	2.66E-05	1.01E-04
3:Ins:R:3	2.84E-06	1.21E-06	2.80E-05	1.45E-06	1.56E-05	3.84E-10	2.30E-05	2.50E-05	1.34E-05	4.35E-05
3:Ins:R:4	1.45E-06	7.53E-06	2.10E-05	7.60E-06	1.61E-06	1.21E-05	2.07E-05	4.02E-06	1.92E-05	3.82E-05
3:Ins:R:5	1.35E-05	3.08E-05	7.63E-05	2.25E-05	3.29E-05	0.00E+00	4.02E-05	2.16E-04	2.98E-05	1.47E-04
4:Ins:R:0	5.92E-05	2.25E-05	8.84E-06	0.00E+00	3.41E-03	0.00E+00	4.20E-03	6.36E-03	1.43E-05	3.39E-03
4:Ins:R:1	8.51E-05	0.00E+00	2.63E-04	1.55E-04	1.93E-04	5.90E-05	2.75E-04	7.71E-04	7.83E-05	6.23E-04
4:Ins:R:2	1.33E-05	3.83E-06	3.78E-05	3.15E-06	7.02E-05	1.92E-05	7.43E-05	1.02E-04	2.12E-05	1.01E-04
4:Ins:R:3	0.00E+00	8.03E-06	3.74E-05	7.29E-06	4.21E-05	4.99E-06	2.23E-05	7.56E-05	1.41E-05	7.06E-05
4:Ins:R:4	4.42E-06	1.42E-05	6.68E-05	2.07E-05	6.91E-05	1.27E-05	1.88E-05	1.59E-04	3.92E-06	1.50E-04
4:Ins:R:5	0.00E+00	1.78E-05	5.95E-05	4.26E-06	5.94E-05	1.28E-05	6.30E-05	2.11E-04	5.44E-06	1.60E-04
5:Ins:R:0	1.53E-09	1.49E-05	0.00E+00	9.29E-05	2.33E-03	8.29E-05	2.37E-03	9.09E-03	2.39E-05	4.70E-03
5:Ins:R:1	2.35E-04	6.01E-06	6.58E-04	3.89E-04	4.20E-04	9.76E-05	9.39E-04	2.14E-03	1.38E-04	1.86E-03
5:Ins:R:2	1.17E-05	1.09E-06	4.41E-05	3.13E-05	6.48E-05	3.69E-05	1.62E-05	1.01E-04	2.87E-05	8.26E-05
5:Ins:R:3	5.72E-06	2.56E-06	2.72E-05	2.48E-05	4.08E-05	1.40E-47	5.31E-05	8.35E-05	0.00E+00	6.17E-05
5:Ins:R:4	2.54E-06	4.43E-06	2.30E-05	1.33E-05	1.99E-05	1.59E-10	4.34E-06	4.36E-05	7.78E-11	3.18E-05
5:Ins:R:5	3.32E-06	1.17E-10	1.82E-05	5.51E-06	9.99E-06	6.53E-06	4.38E-05	2.28E-05	4.39E-06	3.23E-05
2:Del:M:1	2.49E-04	9.04E-05	2.44E-04	2.93E-04	2.82E-04	3.44E-04	4.46E-04	7.34E-04	2.34E-03	7.45E-04
3:Del:M:1	7.87E-05	1.47E-05	1.18E-04	1.65E-04	1.94E-04	6.33E-05	2.50E-04	4.37E-04	1.13E-04	3.53E-04
3:Del:M:2	6.09E-05	5.49E-05	1.81E-04	1.33E-04	1.32E-04	3.36E-05	2.59E-04	4.63E-04	1.16E-03	2.99E-03
4:Del:M:1	3.47E-05	2.11E-05	1.17E-04	1.63E-04	1.79E-04	2.05E-05	2.44E-04	3.21E-04	1.22E-04	2.76E-04
4:Del:M:2	2.22E-05	1.90E-05	1.04E-04	9.60E-05	1.19E-04	2.75E-05	1.49E-04	2.93E-04	3.65E-04	1.06E-03
4:Del:M:3	2.83E-05	3.48E-05	1.45E-04	9.59E-05	1.33E-04	6.84E-05	1.46E-04	4.06E-04	6.10E-04	1.62E-03
5:Del:M:1	5.07E-04	4.04E-05	7.00E-05	7.14E-04	1.10E-03	1.86E-04	9.99E-04	3.75E-03	2.92E-04	9.60E-04
5:Del:M:2	3.41E-04	3.91E-06	8.36E-05	5.75E-04	7.84E-04	1.72E-04	9.09E-04	2.73E-03	2.41E-04	8.13E-04
5:Del:M:3	1.89E-04	6.82E-07	1.69E-04	3.03E-04	4.06E-04	1.24E-04	5.44E-04	1.48E-03	1.49E-04	4.19E-04
5:Del:M:4	2.02E-05	3.38E-06	7.92E-05	3.03E-04	2.13E-04	1.04E-04	3.07E-04	1.41E-03	1.16E-04	3.06E-04
5:Del:M:5	4.77E-04	3.07E-05	0.00E+00	3.15E-03	3.47E-04	1.23E-04	5.74E-04	1.04E-02	1.50E-04	1.71E-03
