MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.016048267876172986	0.02272467219248938	0.03612747411709279	0.14387081465683876	0.07604280435525652	0.23365700859576463	0.04074720112353361	0.050402285810187096	0.05279620606597746	0.08919941908647842	0.05156417657761267	0.09971948865924332	0.04238302870558073
1:Del:C:1	0.010955383030359372	0.02201474636302919	0.025251441576747313	0.14920898206532002	0.047697153376493585	0.03833309051398828	0.03010466195177287	0.019013696419751796	0.03393839621676307	0.049847595588464626	0.0410323290911856	0.06281987775271773	0.05952091609419767
1:Del:C:2	0.008924268487093627	0.00500030183382961	0.017655748996057808	0.02708182275027525	0.03298517318816039	0.03202421370527801	0.018066761432100974	0.009409048948744215	0.009308578986881741	0.16295090647442975	0.01115868781237168	0.03390993021254303	0.037718372599358646
1:Del:C:3	0.007454363709492497	0.0024906367993513356	0.004729877634741229	0.0067016422444498855	0.07142671521855959	0.00839152462758534	0.003375446185738298	0.005312663251020808	0.005050907918800078	0.0012490052637796722	0.012758487669677975	0.004617488581897788	0.0063431435682323924
1:Del:C:4	0.003011338910254926	0.004671167361244075	0.0035660139477496954	0.004105223668404108	0.015988953191330212	0.010544991884573847	0.0037039182802786285	0.004472767403175908	0.0013648369046680387	0.004898452789790717	0.006771127442825495	0.0035515171573754856	0.003286886611828805
1:Del:C:5	0.007611532165407482	0.010330134869990957	0.0034817012366733023	0.001317610971860148	0.004370443624812878	0.003012367433151937	0.011012416809442697	0.011062657753785175	0.005717737837515529	0.005574668278144373	0.010359393378042227	0.00336580774604613	0.006151034239591695
1:Del:T:0	0.012024308560803547	0.013150783848986975	0.02188456877965109	0.06260683650998089	0.07024651314015501	0.1353406187798828	0.10001100450048397	0.04534839217144508	0.07691709339385852	0.034276725987583634	0.03261699881937602	0.07730193228228018	0.03699486028344836
1:Del:T:1	0.007410965648994079	0.011789685592837315	0.01922972062266581	0.07438091921369505	0.08315026642353927	0.03432144398381979	0.01859100041704579	0.010752387242693544	0.03927896183988651	0.01904649595777869	0.01017473841540422	0.035882259768691256	0.03495876306659511
1:Del:T:2	0.014134810533432756	0.012932663603028232	0.020540345373365198	0.03335733150041449	0.03681848578301072	0.045272836264723254	0.043027762530048225	0.03748339108549999	0.025683000256134392	0.027382998640547704	0.02257288862605492	0.03180100406823158	0.03109920650432599
1:Del:T:3	0.011150632278604461	0.014622062572877327	0.011560280085350315	0.04556400738740649	0.033979975439451665	0.0151475449695522	0.01484004530057149	0.018730928115030566	0.04228911635273562	0.054749819683753455	0.015059195305195203	0.015693872375526326	0.16916864174903823
1:Del:T:4	0.018598929241916265	0.02550936896933308	0.009731580415977987	0.009749446251624931	0.010375198348938283	0.011989272108621662	0.11978449364672997	0.05608181746394621	0.04679129496517021	0.013295415604966365	0.03536061615773683	0.01722158113462683	0.02089687365781515
