MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	0.015944742632116413	0.026283228818592762	0.03337746727163903	0.032131249258236495	0.33589567616581917	0.14395525508094578	0.07988853556836148	0.02178714574780315	0.06973382364492864	0.05663221238702192	0.03376198877905608	0.04566794731428217	0.08981165288481861	0.054329487070672255	0.09330661908490584	0.05338960994536592	0.028630522203166038	0.06535476854645567	0.06033475465380434
1:Del:C:1	0.013544349902631439	0.021606099756318144	0.019029183135121457	0.010809278719816575	0.037469999680870385	0.225559456422925	0.045994513227958576	0.018716852628504057	0.03813620498448472	0.03892633332764774	0.03284713103459581	0.03412247056342494	0.041210741018419414	0.03489855098419867	0.06027267947472865	0.05817653348092563	0.048241266739163395	0.027626227885848495	0.043513152985538
1:Del:C:2	0.008065610237383397	0.005095867226959854	0.013639343279333502	0.0054704843676285095	0.03250040289876253	0.025070998138388687	0.011003882117914827	0.007703242645818591	0.0175388643260294	0.33419619254767896	0.008338328753133898	0.0097938695298933	0.011263545409242112	0.011697463609912973	0.011700563863614377	0.019467247288773706	0.009985310253155149	0.009238353863423185	0.0376961972543603
1:Del:C:3	0.004130024170015929	0.005632721679543238	0.0008644869374637665	0.004784418181041162	0.008401583326932638	0.011722906462721987	0.059580851374502114	0.0066779078917619476	0.028878558418348632	0.001753939004482561	0.008012785707818467	0.004574732570387141	0.004663601024341801	0.01684102800273138	0.018717477633883883	0.005502492221358964	0.002237301751996341	0.007198630016142857	0.0063234488740931735
1:Del:C:4	0.0021366153950677356	0.004215762219378974	0.0017582363319509397	0.0027761179406360272	0.008377376828518664	0.004600362706202077	0.008462829703543093	0.003296697630595418	0.01079284360350755	0.00464064472109385	0.009244413768356309	0.0017803186002252503	0.008776565540246684	0.006447689751709902	0.008211161665919349	0.0030510251416665567	0.0060866999000595	0.010331887193394208	0.0072871311255676115
1:Del:C:5	0.006690406029044454	0.010113660415771051	0.0005839483467156725	0.008020926144575356	0.0022036781320622367	0.0028676431024676676	0.0007916020801090439	0.011213295274392862	0.00907665019946478	0.005705808491122255	0.005286801200093247	0.008273689429699296	0.0035800862932395994	0.00771936753820981	0.0011762469234567164	0.0044919425859393765	0.012255872122848786	0.012077514841344197	0.013121115508992033
1:Del:T:0	0.010165871701155993	0.013914913373300806	0.024819033793583002	0.01649428531263311	0.0942808864757535	0.055732742036625496	0.05648324761717049	0.017917593736488015	0.078660941991335	0.0544265483382253	0.07724198401090689	0.09081029619672336	0.24963547572493552	0.023221905104001052	0.052926218298362075	0.020262361741843052	0.026978194242919928	0.06238506416014388	0.020393945219839223
1:Del:T:1	0.008245361328931722	0.00983344736852814	0.017477142950693577	0.0062581908717425	0.033744700095539884	0.032135401506153585	0.18928629500500394	0.015003333238360029	0.04205089533387763	0.027156713356316687	0.03247586063333529	0.01380966098835188	0.02763040838271138	0.007813368651507063	0.04952620426664339	0.03496407305971957	0.010336566064977433	0.018645473768924604	0.008394209609238033
1:Del:T:2	0.01865813391315214	0.011715887304296757	0.010918224819019997	0.029603797477866466	0.045100578734782175	0.01767215894544961	0.03784824888411265	0.020646849897697165	0.055501381375268014	0.04307745054076349	0.013500958119980738	0.016330900114583075	0.03448432443485217	0.012415768657447188	0.041722544251604175	0.01693669796424814	0.07826325773113069	0.03947503817593542	0.02525308524857593
1:Del:T:3	0.010012300465612255	0.0201492761369866	0.0024880973845131395	0.012607977483784226	0.013983071822194972	0.031175617678611614	0.040896082116093455	0.012258890885802032	0.017871615910586343	0.034124215806613595	0.04348195553119126	0.019332858216668	0.008046664578238848	0.014182656241581526	0.011924200201125999	0.3184546293690801	0.030098004882324857	0.013059223420922023	0.03030300199100566
1:Del:T:4	0.015234307074911158	0.02060502624850642	0.0042067936310354525	0.02704320192350906	0.003190768613679893	0.00976806701241685	0.009463846097665396	0.03334703899316196	0.014691045010553126	0.01868106039635563	0.03709619540457254	0.19414209555834533	0.028099730257080183	0.028252130657128872	0.008446434407427149	0.01775837577008133	0.02875251430794833	0.06723762980907935	0.014641841548586854
1:Del:T:5	0.1899274279305291	0.06691989050644012	0.030427674254106023	0.44940721929073335	0.014557803201701063	0.02094211566909962	0.019426470847104155	0.09679371882479927	0.032772360745548214	0.011421251918133066	0.04441816386548453	0.05788075300908304	0.019425365653205517	0.11527017002012144	0.050134544747933205	0.025639283539978807	0.03705870999079934	0.17274901539694837	0.030684905181142433
1:Ins:C:0	0.004793028455488298	0.009541666689576117	0.0009491645020218087	0.002984202954359745	0.002596692032593495	0.002281169972457633	0.0010025081054158135	0.008907510624070056	0.0007291233883654513	0.0011476208947481582	0.004569880724381079	0.010087387077856533	0.004068153142147537	0.00820074574327947	0.0038279232361110617	0.0026161673801559007	0.004977815163617371	0.019762468405640447	0.0023963539540865497
1:Ins:C:1	0.0024034680177646805	0.003957988979107085	0.0016502449676470121	0.012074356850413324	0.0007970940762658785	0.0021814080009949065	0.0015244387482596267	0.016311998925640978	0.01576769918453948	0.007736722811559957	0.01556775931093398	0.008960006649810665	0.0074755364749884735	0.0036181958486449163	0.002523419399478968	0.002172649116271792	0.007042083411785143	0.015622565111042661	0.008451583696016342
1:Ins:C:2	0.00239214917273852	0.00040797675459998574	0.0007594416884221645	0.004934145772027705	0.001118464697127024	0.0009422804981055322	0.0006685690790148158	0.006555769674177227	0.007414763819116885	0.007294832306617991	0.004053351848023112	0.025499447367680405	0.01612096950053541	0.00450627153609247	0.0030658952968146023	0.0037065736572853324	0.006149269894161051	0.008924987584082373	0.01359697938804686
1:Ins:C:3	0.0007735061697721335	0.001367015086115231	0.0009901235421303767	0.0003126724824724647	0.0002620380209509676	0.0010638169820720122	0.0019165860062668116	0.001465364884275857	0.0030741780214560686	0.004534217357463097	0.002695513622419412	0.004650107959861867	0.0044463760900171675	0.0020416037048343583	0.0013237170118369334	0.0016368033671400894	0.0014612175141874672	0.002531834463156599	0.005716464962861778
1:Ins:C:4	0.0046901410102815075	0.00258887397517114	0.000848503727397798	0.003734569731269346	0.0013763897879454133	0.0035750202792428354	0.0006415591949775034	0.0027796938588264906	0.0013436736985730135	0.0004773725224072223	0.0019401664060971768	0.00047879065172502067	0.0011950732894783656	0.006643506503762069	0.0038886137713870996	0.0004828555013498015	0.0017630681828796923	0.0020303721502344272	0.0019663653623948106
1:Ins:C:5	0.019959184778864766	0.013905926639982908	0.008194542821124742	0.026668936928831783	0.0030645576515163954	0.006710541547907951	0.0021088510227480484	0.10992050416173356	0.004416424206649481	0.008808425666484538	0.004486973440366313	0.008615005316589971	0.004351332166688166	0.01278150726224844	0.00938777747193285	0.010616595269696064	0.02224826618856241	0.03660481303635834	0.010709616463280867
1:Ins:T:0	0.004791922050817448	0.010319222943973614	0.0034513500793573824	0.012884679116777988	0.014585989668855461	0.002407473524328907	0.005198347754050445	0.01481864908065404	0.0031618979044756657	0.0099166889537765	0.002053527942492792	0.012314176136456183	0.008709129814139089	0.011457355303557506	0.021125904235678946	0.000593126350764237	0.00193529095205065	0.04279843967381055	0.009253137598433341
1:Ins:T:1	0.01042253790463064	0.009462043576345423	0.012811200709118111	0.008905026146884439	0.029966104661189093	0.03976471667886471	0.054695731725453244	0.02231169386099282	0.23468098733574153	0.02417213677016662	0.03100267610324579	0.026816403986078968	0.01353568666756928	0.016798651223621165	0.04120030116915473	0.02964988615929542	0.02253265489493174	0.019117232701905778	0.01624999593914936
1:Ins:T:2	0.007081119358671799	0.010768284268228854	0.005164265854725727	0.005504251032615457	0.0029066551960801237	0.010017585736891875	0.010936039264719852	0.0058670308005631	0.015875272115432607	0.010082106058307545	0.011607369995326735	0.020704083961680483	0.007761476609741749	0.01865537269159063	0.01507905619450753	0.007983759315868326	0.009461779222789915	0.009817377534129718	0.0056011352614646626
1:Ins:T:3	0.007071225616038532	0.004572562976712504	0.0015974457507266493	0.012750620066332772	0.013313988310467444	0.0025289640740214737	0.005269806609931416	0.012033263435851893	0.0059329084673800025	0.02263625185466253	0.004089629652811482	0.003140437032180614	0.008250615360787493	0.008649270878161133	0.004799457810859593	0.010818333073485462	0.02640343483259983	0.008070229589195642	0.053363391808001384
1:Ins:T:4	0.009689757033448813	0.0068555100009371015	0.0020384313654290766	0.0060936850828665	0.002989983608291453	0.0035277499937802757	0.012538869130931687	0.0007135661778588087	0.00923084427382527	0.0018229065713222781	0.00586779376657745	0.002624443395828564	0.0028737608786879323	0.0035768465196756695	0.007189083146798225	0.005793169566547931	0.003725571446021405	0.004862961495636569	0.0022532915681436096
1:Ins:T:5	0.3522703608125448	0.3064796693862354	0.6692067138850689	0.05198010625276164	0.036062764157741185	0.027891942126586855	0.05671499031238454	0.19857445517319774	0.024116760043302748	0.028136249882154515	0.005863063049753236	0.04846523549508902	0.011395824241112677	0.06309217172558931	0.19872035596470597	0.013399865309031611	0.0237853956160734	0.05128821463868917	0.01942884837817928
2:Del:R:0	0.01838765470252838	0.012783373038136574	0.006005510996680243	0.01609479641347633	0.008768612874187056	0.006704281634073581	0.015211196335246768	0.007688997193415945	0.009558877852885388	0.01096660829652194	0.006455555456727211	0.016775477667223412	0.013450254613197786	0.009503307328270977	0.007405299929164357	0.004428526208379253	0.013712213160605984	0.011038355924319489	0.0102500216052033
2:Del:R:1	0.010299826432103032	0.019952065804704943	0.00919930986563287	0.012933512151712989	0.014438993265448516	0.021102270064547214	0.01282087261204083	0.00585550983353528	0.004350108789118394	0.006529335737922395	0.010117733451088497	0.013828760870347878	0.009518622944032131	0.011958071494757406	0.015174522228836907	0.017790508812502707	0.016178582728762762	0.018844946449359554	0.02105101957805573
2:Del:R:2	0.004637273201016683	0.003782845313790517	0.0009453964051860098	0.0030425627774128827	0.0026400659442239773	0.005102856027542231	0.018154787250580284	0.0014815688717288822	0.007578120541120512	0.0005844666893011663	0.007636587877374197	0.0024231174911182405	0.0020445683505028	0.0064440087328199525	0.007848752092521352	0.005583303248403695	0.0028164883444981113	0.0023854093756692407	0.0021130598087069075
2:Del:R:3	0.004543694354257468	0.002493829452163823	0.001321261303632042	0.004218359540014625	0.0017471995989043875	0.0026007928373485358	0.0014863869552504383	0.0009375709544129763	0.002703070791916602	0.004282443982555435	0.00017545409351782837	0.0084612264461299	0.00280193183550864	0.002242939361755987	0.003616246035003918	0.0008699066328910021	0.0041032303906105485	0.0014080200875972082	0.001641813839368389
2:Del:R:4	0.0024715318765467487	0.0042016198407782215	0.0004821372206885499	0.0007140933621322532	2.3727524308014837e-06	1.54579205141836e-06	9.356326343379351e-07	2.1763619004318003e-05	1.487157140047657e-06	2.293208974748495e-06	3.198059961846411e-06	1.8313108913048382e-06	2.488470303889656e-06	0.002931305594976692	0.00010532656636447869	3.9122271199687476e-06	2.6445090651350255e-06	0.00037692898871945603	4.373699303528155e-06
2:Del:R:5	0.005977883328496603	0.003935814752942406	0.001078833135871804	0.0024278607288371746	2.1888726007546213e-06	1.3600066223062867e-06	9.634773637401394e-07	7.33175493274274e-05	1.3972390127747757e-06	2.1856784272955564e-06	3.124265026457351e-06	1.6415324172669444e-06	2.384610179522184e-06	0.00143044225139775	5.3200258476095994e-05	3.6515572061190936e-06	2.522200909993444e-06	0.00041735454924304085	4.2438706893221936e-06
3:Del:R:0	0.004131130492370119	0.0036173335765276706	0.0029843655934932655	0.002362423925671919	0.011322432356394643	0.008390284837199715	0.007382522985071649	0.0015075706722611315	0.0017859692698831608	0.0015476118769299774	0.01032176552924355	0.004151205022335986	0.02583437744498724	0.007324951982380981	0.00700361031449404	0.0017486366092529693	0.0027165327939065874	0.0035851975352303002	0.00499157524059811
3:Del:R:1	0.008322374117501568	0.009312000084733256	0.0038158281766261836	0.01922503834770737	0.011733571082560844	0.0176570780114897	0.0038668141477364772	0.00392004070846065	0.0028755564837871363	0.038922837178184864	0.006676361545492	0.02697091137639859	0.03163015628467065	0.009061953555569744	0.008866649510082567	0.0031140635499849623	0.022468698782976446	0.010499428428187088	0.022039267902196114
3:Del:R:2	0.0035307553160717473	0.0023354716315935773	0.0030235737935349503	0.001862274242328681	0.0017204498674409762	0.002481712425915816	0.004634483825587097	0.0049989087794548226	0.0008709503477174963	0.01116256091939789	0.003144611796465142	0.005638680675857444	0.004866558206794736	0.0022476672371206517	0.0036619292523935344	0.006332022087355113	0.0069105165394663	0.003733663533939513	0.004076761719106798
