Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
CPCT02140024T	1926	157	1522	525	1230	171	64	16	430	59
CPCT02010441T	40051	17548	6973	6198	2163	1415	1120	324	1127	0
DRUP01010007T	1830	0	705	772	0	0	0	0	135	844
DRUP01070001T	53432	26676	3951	7545	6863	5443	336	566	233	137
CPCT02011015T	0	452	0	190	367	637	93	7241	459	451
CPCT02230072T	77	9858	14292	3148	5801	1081	0	2067	1385	1557
CPCT02380035T	12837	9639	7188	2312	268	451	0	213	975	409
CPCT02020704TII	28170	6008	16862	3236	5020	3275	1671	487	1222	174
DRUP01010020T	32222	4417	23126	1426	11969	411	0	0	592	0
CPCT02011050T	23063	4295	5937	3749	2151	261	408	0	3163	0
CPCT02080188T	0	125	0	345	87	334	19	4869	185	227
CPCT02250005T	11958	13430	9174	854	786	683	0	311	535	124
DRUP01070038T	12455	846	6949	1393	1005	84	0	186	404	188
DRUP01010123T	87910	43491	30397	16451	12890	250	2352	0	3012	37
CPCT02200005T	6238	2642	2328	0	1212	0	0	81	0	0
CPCT02120105T	1495	794	1495	0	0	252	0	162	69	343
CPCT02330076T	107742	15536	15197	1805	0	15656	1553	761	1933	435
CPCT02220071T	6181	2470	3700	717	805	292	0	42	240	93
CPCT02020671T	393	181	128	143	0	370	0	8007	201	186
CPCT02050424T	0	0	0	52	0	400	19	1683	87	3285
DRUP01340017T	99843	54153	8401	8252	20073	0	0	740	553	3058
CPCT02230088T	0	0	80	119	0	389	0	7255	320	492
DRUP01010122T	67923	44146	21103	13594	4727	4127	2380	500	1484	359
CPCT02230086T	13356	4824	5695	3895	3755	1453	185	354	296	271
WIDE01010064T	0	0	2193	1037	0	176	19	400	328	493
CPCT02150052T	0	577	491	0	0	543	0	304	1480	2726
WIDE01010069T	55983	8588	11302	0	24503	976	0	824	0	151
DRUP01010078T	0	102	0	135	77	451	38	7508	104	187
WIDE01010075T	15175	0	3532	206	2562	1377	0	9	49	45
CPCT02020680T	16207	5717	13223	816	3415	1101	0	107	794	511
WIDE01010127T	0	224	0	293	195	153	8	4429	181	213
DRUP01030013T	27429	6287	6098	2631	8987	511	0	146	497	208
DRUP01230004T	63489	62485	26982	7367	10740	3244	496	505	2279	857
DRUP01230001T	0	9490	14491	2900	6037	898	0	2092	1553	1822
WIDE01010139T	173	22	268	303	368	143	0	4964	108	276
CPCT02130049T	0	0	2330	493	0	346	0	347	545	792
CPCT02050443T	21111	17627	19628	2552	4186	3333	773	376	317	295
DRUP01340016T	66336	31626	32988	19295	9454	0	912	0	1621	0
CPCT02140091TII	0	0	3367	764	1266	188	306	45	370	682
DRUP01070026TII	35289	18627	21091	5258	9492	5015	1107	582	427	0
CPCT02270029T	0	0	323	144	284	356	0	5430	305	192
CPCT02010780T	0	8	145	160	0	98	0	4525	112	112
CPCT02270026T	30	0	893	869	162	404	9	3190	240	288
CPCT02020986T	26978	25759	8001	0	4581	0	0	240	482	309
CPCT02020704T	25238	5887	17250	2897	4703	3257	1501	471	1228	11
DRUP01080031T	34288	5461	18918	2572	5975	1109	1184	0	2545	0
DRUP01070080T	57562	47649	0	2286	9672	13717	249	1081	1044	125
CPCT02050358T	0	0	1391	1650	54	98	324	78	265	205
DRUP01050049T	24703	16528	16488	3032	4359	2979	770	315	205	202
DRUP01330020T	150589	23278	10539	0	0	24063	3498	1944	2603	1447
DRUP01070085T	37606	13698	22958	10327	3125	0	576	0	2086	725
DRUP01050048T	43659	13199	25106	9020	13588	1164	1561	0	3132	0
DRUP01020053T	61365	68852	38919	15619	11633	5905	1907	497	3030	710
DRUP01040016T	73441	37703	11718	12593	14149	2477	1021	251	249	44
DRUP01010142T	24195	6315	10761	3449	6318	672	1130	0	2015	0
CPCT02010786T	53708	27336	9890	8811	3008	2051	766	293	933	8
DRUP01010148T	54968	13146	17452	0	25682	1047	0	958	0	382
WIDE01010451T	1868	299	1146	1258	0	0	0	50	1437	569
DRUP01070042T	16551	1929	11552	1845	6864	1850	880	288	646	0
CPCT02450014T	36900	5694	0	69873	0	0	153745	335	0	939
DRUP01030018T	76009	82350	18427	17195	7570	2365	2743	833	3396	917
DRUP01080014T	11264	2971	4838	1169	1698	691	58	36	101	26
CPCT02180068T	936	0	2320	1581	0	490	0	168	319	357
CPCT02010870T	0	233	88	523	206	382	98	2682	189	242
CPCT02010847T	0	0	236	13	0	235	0	3543	331	722
DRUP01050028T	36156	13755	8391	4451	1137	0	0	195	294	63
WIDE01010606T	34109	13602	59219	33391	4749	4973	10826	0	0	0
CPCT02010867T	54	0	0	41	223	169	0	10078	0	338
DRUP01010047TII	68474	33624	10386	5819	0	1017	226	329	2000	447
WIDE01010460T	94700	37691	29969	17916	8384	7080	4626	437	3327	167
CPCT02010882T	65526	54946	38663	10663	2782	3610	2655	379	1626	299
CPCT02310017T	0	0	2363	1014	0	249	0	107	289	269
CPCT02050380T	0	0	2604	607	0	331	0	245	360	295
CPCT02130140T	35408	17994	8997	4955	1310	2410	3	230	2415	986
CPCT02210064T	705	0	2060	732	0	176	0	59	252	188
CPCT02170035T	55477	42557	23885	9880	2576	4319	1352	263	1843	223
CPCT02010911T	0	0	353	65	100	284	0	5546	259	314
CPCT02130146T	0	0	10447	11486	1150	970	6594	5	287	2081
CPCT02020815T	0	38	0	114	133	312	0	6570	49	137
CPCT02330125T	35030	12248	15447	3968	7114	3242	781	735	1425	0
DRUP01010096T	0	0	358	93	125	191	0	4506	426	321
CPCT02030532T	2166	652	956	98176	0	907	5991	817	0	931
DRUP01070020TII	13077	0	8376	3178	1491	911	0	1	30	461
CPCT02030546T	32077	11325	17893	14732	13854	3692	1702	5670	2123	96
CPCT02010654T	21626	6904	10933	5555	5485	1154	137	328	627	0
CPCT02140091T	1535	332	992	720	645	138	63	35	214	156
CPCT02230056T	1944	0	883	1727	0	358	0	524	1003	881
CPCT02040169T	8219	165	2471	689	0	154	0	287	528	547
CPCT02080152T	8340	3174	6106	888	3099	87	0	0	180	7
CPCT02010986T	495	409	0	0	0	0	0	1063	2760	0
DRUP01010047T	71238	38750	20939	6003	0	260	270	619	2412	772
CPCT02080273T	35120	10107	28944	4307	14168	1013	1804	152	1326	122
CPCT02080157T	10489	3298	13856	5749	2516	757	1445	277	404	211
DRUP01010108T	0	0	2685	1289	0	272	66	257	414	432
CPCT02030392T	0	4758	8444	6134	3394	0	22	0	3631	0
CPCT02050279T	79466	27376	15833	10666	6259	18	521	392	757	113
CPCT02160034T	1223	0	1943	703	0	299	0	75	214	296
CPCT02040280TII	23	77	0	157	408	144	0	5519	58	136
CPCT02190020T	0	93	16	0	647	279	9	5555	318	621
CPCT02100120T	911	0	1393	1332	64	50	85	0	166	1271
DRUP01010051T	61452	30054	16830	10596	6315	3011	1117	35	1875	60
CPCT02020622T	0	0	1684	911	0	275	175	174	483	614
CPCT02020630T	0	267	0	35	0	157	0	2596	2607	548
CPCT02340029T	0	0	1667	917	0	122	26	537	298	538
CPCT02080162T	0	417	4904	4170	802	348	150	466	192	99
DRUP01010044T	1437	0	1507	681	0	56	0	0	143	924
CPCT02050252T	684	0	886	1122	0	29	55	0	68	1492
CPCT02210016T	94370	59887	21607	10278	4342	2066	1396	793	3294	552
CPCT02050170T	6077	0	8799	650	2522	428	592	0	695	0
CPCT02010569T	150	0	2025	713	0	210	0	115	457	206
CPCT02100019T	60086	3221	25216	9070	9709	2578	0	328	282	1156
CPCT02020514T	17938	1759	10754	0	4467	0	0	13	397	465
CPCT02070140T	14100	2795	13234	1971	7055	1657	584	276	673	0
CPCT02030347T	92137	44659	6614	9670	0	9977	1560	139	2236	326
CPCT02180033T	7416	0	4116	1156	1981	0	40	137	1034	10
CPCT02070164T	14409	0	8858	3581	2434	484	0	115	18	369
DRUP01070015T	33984	7410	10160	4351	9652	1746	691	176	1161	0
DRUP01010022T	29133	8193	6336	2291	6331	422	1	149	553	0
CPCT02030349T	30036	7383	4932	3547	8668	459	0	233	706	0
CPCT02120032T	6905	0	1511	1400	1009	532	248	144	0	153
DRUP01010025T	82728	37127	7031	13105	2135	3368	1391	471	1284	376
CPCT02220023T	0	0	0	26	119	238	0	5479	275	224
CPCT02100101T	0	0	3190	8767	541	0	2285	30	167	149
CPCT02030357T	75381	79227	19831	17351	7271	2062	2465	733	3372	890
CPCT02070192T	25029	3755	9667	4783	4387	1335	241	355	329	0
CPCT02050211T	46631	20504	21477	8231	4898	3371	1114	76	301	230
CPCT02380016T	3609	1316	0	603	0	0	22	0	0	2172
DRUP01090003T	46553	35706	26354	9253	6180	0	630	76	777	644
CPCT02230039T	277	0	1635	492	0	487	0	251	212	929
DRUP01010037T	3584	12808	15355	974	3872	568	0	62	1510	165
CPCT02120042T	98285	55169	20719	10405	0	3171	2648	386	3522	555
DRUP01070020T	10991	0	13966	2779	2300	946	0	14	0	754
CPCT02340022T	0	0	1957	5713	0	831	0	0	0	1868
CPCT02070041T	5230	0	7138	941	826	0	0	65	0	121
DRUP01140001T	3779	0	5945	2475	1260	380	63	303	48	326
CPCT02210004T	20873	2743	4374	2613	12446	1247	31	398	1202	0
CPCT02050089T	1347	0	1361	1043	0	259	23	83	67	237
CPCT02050104T	155	0	0	82	0	0	5	0	0	4923
CPCT02050041T	0	0	2060	789	0	306	0	184	685	914
DRUP01050001T	53691	35292	19468	9039	5422	2325	1320	333	1711	47
DRUP01050003T	0	0	2889	98929	0	274	2280	72	160	337
DRUP01070008T	53066	8947	23641	7538	16187	3347	793	1038	766	52
CPCT02370001T	1542	247	68	878	26	0	9	0	88	1831
CPCT02020491T	0	0	0	779	384	365	126	5097	202	49
CPCT02020486T	272	0	1894	748	0	393	0	177	237	328
DRUP01010018T	61942	51188	26146	13065	8172	2102	1930	571	1651	952
DRUP01050002T	73957	46768	32479	11597	7607	6169	2956	590	2175	678
CPCT02040104T	0	25	0	78	0	49	0	2823	3595	372
CPCT02070131T	10065	707	3145	1884	2898	655	137	168	378	0
DRUP01070026T	26448	4308	11275	5210	6252	1352	585	328	267	0
CPCT02380029T	30477	39344	7967	3097	1001	2244	0	166	1996	0
CPCT02360007T	18453	1770	11818	2396	5756	956	0	355	976	0
CPCT02340041T	280	0	1958	492	0	226	2	128	486	689
CPCT02040196T	0	0	1916	740	0	209	7	109	412	503
DRUP01110002T	23940	16000	24387	4687	9946	2245	1189	149	953	0
CPCT02220030T	30772	11578	28299	10883	13070	3018	1710	339	836	0
DRUP01050017T	37257	6272	20953	3994	631	0	0	209	516	453
CPCT02030430T	1542	7	8386	2827	1231	246	108	68	473	173
CPCT02070023TII	60717	14048	31150	7727	16768	4561	879	1181	885	174
WIDE01010443T	0	0	1318	2009	10	92	104	54	88	455
WIDE01010470T	3144	0	7367	9710	0	5750	0	339	0	2745
DRUP01010167T	20155	7212	3525	1803	7447	1723	589	100	130	0
CPCT02080048T	2843	0	17463	1754	3190	2170	0	1217	0	804
DRUP01070119T	3999	0	3345	765	429	109	0	35	84	134
WIDE01010539T	0	0	1751	1206	0	222	205	84	262	375
WIDE01010557T	0	163	14	389	173	218	95	6960	39	260
WIDE01010578T	11221	1269	5703	821	2538	513	434	0	1649	0
WIDE01010648T	0	0	372	638	63	243	25	3591	161	242
