Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP98859	46	173	20	89	10	49	53	0
SP98865	1	87	31	61	40	43	18	2
SP98879	173	38	29	118	49	68	66	4
SP98871	20	112	18	129	73	53	0	0
SP98867	210	219	37	117	108	0	123	1
SP98861	255	24	46	32	33	226	145	12
SP98877	246	54	21	51	73	16	48	19
SP98889	145	192	43	169	120	59	66	19
SP98887	230	210	46	172	142	73	41	13
SP98875	171	224	24	267	87	3	26	7
SP98851	18	25	10	15	10	21	20	1
SP98833	108	5	16	0	37	112	73	3
SP98873	326	114	30	72	70	37	103	1
SP98883	164	265	44	24	86	82	74	2
SP98849	35	38	5	68	72	49	27	13
SP98869	27	216	43	79	33	60	20	13
SP98893	102	280	56	58	223	129	45	1
SP98847	179	115	29	86	10	16	34	8
SP98881	97	122	42	196	112	112	112	25
SP98841	167	40	19	0	24	76	50	2
SP98845	170	0	8763	128	0	147	0	6
SP98839	86	40	30	155	36	160	25	5
SP98843	159	66	17	65	36	47	37	3
SP98863	35	103	6	56	13	0	11	4
SP98891	226	81	45	60	80	0	94	18
SP98885	155	110	48	52	243	2	87	16
SP107047	328	95	28	165	107	11	68	5
SP107050	175	115	15	115	43	72	0	0
SP99261	186	87	32	116	63	49	65	3
SP107052	78	137	24	53	53	92	25	0
SP99269	196	72	19	89	33	36	39	0
SP99271	183	5	8	67	28	0	0	0
SP107056	345	238	44	72	84	51	87	5
SP107060	141	161	34	98	22	70	62	4
SP99279	173	140	16	137	55	35	25	5
SP107063	77	48	15	40	47	85	46	0
SP107068	113	221	33	71	42	66	6	0
SP107071	274	78	31	216	87	20	63	7
SP107073	37	1	1	0	1	2	7	0
SP98896	285	256	44	176	86	50	69	14
SP99003	89	376	48	171	55	58	39	6
SP107076	112	48	40	744	46	0	695	45
SP107078	59	59	21	67	23	51	45	1
SP107080	98	85	39	240	30	0	260	30
SP98898	231	175	22	125	58	43	36	16
SP107084	213	96	27	85	48	85	55	22
SP107088	12	50	21	96	16	38	24	5
SP107091	177	161	42	121	37	77	28	12
SP107094	54	51	14	36	18	29	2	0
SP112224	121	79	35	85	44	132	70	7
SP107097	116	123	21	141	23	83	17	10
SP107101	324	206	56	280	270	12	68	2
SP98900	101	129	22	61	80	126	40	1
SP107104	74	64	13	110	94	18	19	12
SP107109	17	114	16	83	18	39	5	0
SP107111	99	204	35	123	99	95	12	0
SP107115	2	1	3	0	0	8	0	3
SP98902	188	120	27	254	112	6	151	5
SP107119	201	248	32	69	84	47	40	7
SP98904	65	0	16	55	42	141	0	0
SP98909	368	91	29	137	137	19	68	5
SP107121	248	192	50	249	152	65	42	1
SP107123	167	175	19	130	39	16	44	10
SP98907	319	133	40	190	105	82	25	19
SP107132	34	14	8	28	16	0	0	0
SP107136	92	171	38	270	178	17	93	14
SP107141	39	53	16	81	33	18	13	3
SP98913	192	111	37	162	51	83	70	4
SP107146	130	141	32	86	43	118	40	4
SP107150	141	77	21	146	86	15	1	6
SP98915	57	166	27	43	76	40	9	8
SP107152	272	129	19	40	44	115	39	18
SP107155	57	113	14	82	79	76	14	0
SP112125	121	45	10	140	53	22	7	0
SP98921	103	62	14	61	40	59	41	9
SP112130	133	100	22	107	33	91	8	2
SP112133	63	73	28	173	205	39	67	8
SP98925	67	102	23	29	33	25	62	2
SP112138	13	187	85	97	45	27	7	3
SP112141	395	43	42	77	47	47	195	1
SP98927	146	123	28	96	151	79	63	0
SP112147	178	87	28	129	12	69	27	10
SP112152	70	156	67	20	24	82	25	13
SP112156	113	62	12	32	36	88	1	0
SP98933	116	109	31	103	24	100	11	0
SP112160	129	166	30	105	34	76	20	9
SP98937	52	8	1	36	24	29	0	0
SP112165	62	132	14	101	30	134	15	2
SP112168	331	129	20	100	123	85	76	2
SP98941	377	144	18	150	115	80	14	4
SP112170	377	137	44	87	206	10	63	16
SP112174	32	35	20	128	40	18	70	18
SP98945	67	85	17	51	33	0	81	0
SP112178	193	111	39	271	343	0	119	9
SP112180	138	205	41	129	50	46	56	10
SP98949	413	183	49	170	56	30	13	10
SP112182	157	65	22	124	53	30	13	0
SP98953	124	685	57	86	68	95	77	14
SP112186	192	122	29	96	85	0	43	6
SP98955	279	173	52	586	208	100	124	5
SP112188	136	29	12	33	29	64	18	4
SP112190	278	130	33	244	237	10	127	14
SP112192	186	64	63	168	103	16	83	0
SP112194	185	143	41	46	186	36	62	0
SP98959	38	87	7	49	22	65	24	0
SP112196	188	166	52	130	69	101	80	4
SP112198	131	37	22	99	109	56	4	1
SP112201	71	25	14	50	15	27	10	0
SP98965	151	205	39	78	39	159	45	0
SP112205	180	131	32	66	67	75	83	3
SP112208	109	255	62	142	166	62	84	0
SP98967	113	86	28	64	74	23	11	5
SP112210	131	245	37	201	160	105	43	0
SP112211	78	246	50	122	139	125	92	24
SP98973	239	126	261	0	203	404	459	0
SP112213	264	71	31	83	30	126	63	9
SP50097	526	223	61	0	531	0	83	5
SP112215	332	60	27	67	58	77	49	5
SP112217	331	63	46	187	65	30	189	6
SP98975	124	64	15	87	49	0	33	5
SP112219	248	119	67	264	193	0	101	7
SP112221	93	29	8	25	5	74	1	0
SP112228	214	92	44	33	131	27	111	13
SP50099	185	301	36	34	47	22	92	20
SP98981	102	122	44	52	40	57	49	15
SP112234	300	143	57	113	129	106	76	7
SP98985	330	161	27	122	52	52	19	2
SP112237	63	110	41	60	13	136	13	0
SP98989	67	151	14	30	31	32	12	0
SP112241	51	224	13	124	90	0	52	0
SP112245	53	82	23	86	20	10	18	3
SP98991	21	43	22	100	27	35	37	4
SP112248	146	93	46	180	120	0	127	8
SP112051	159	124	49	172	171	1	85	10
SP98997	364	55	39	139	224	38	99	3
SP112252	162	300	76	166	90	106	18	3
SP99001	40	69	10	52	55	81	8	0
SP112257	10	1	0	23	0	14	0	0
SP99007	29	105	32	80	32	75	31	0
SP112261	41	24	15	139	6	63	19	3
SP50101	108	37	21	144	32	132	36	5
SP112265	9	143	29	103	135	86	42	6
SP112268	194	72	39	121	92	153	98	7
SP99011	343	58	39	159	77	73	88	19
SP112269	116	150	24	76	85	189	42	0
SP99013	0	146	11	91	121	67	268	122
SP112273	344	439	119	59	132	85	113	10
SP112274	40	14	7	53	3	40	4	1
SP50105	158	70	24	124	72	78	58	0
SP112276	35	45	3	27	40	55	0	0
SP99019	134	198	46	141	15	67	37	1
SP99021	178	76	26	11	70	57	107	6
SP112283	43	22	5	75	51	7	9	0
SP112288	100	142	29	143	82	98	11	0
SP99025	163	164	43	65	83	39	77	10
SP112290	416	120	28	208	141	0	118	5
SP99029	299	45	13	27	50	0	26	1
SP99033	362	79	44	47	65	47	22	0
SP99037	44	6	1	5	20	58	8	0
SP99041	206	95	21	56	55	67	49	4
SP99045	188	174	65	177	132	18	57	16
SP112300	67	132	14	6	6	104	53	0
SP99049	127	79	20	292	131	42	143	15
SP112304	119	119	13	73	53	134	88	0
SP50107	290	154	53	157	160	107	43	17
SP112310	163	96	38	312	73	30	15	9
SP99053	122	63	27	68	48	49	29	3
SP99057	29	0	0	12	39	28	21	0
SP99061	506	98	85	56	419	105	43	0
SP50109	29	91	12	184	120	88	36	0
SP99065	89	132	49	48	60	59	37	9
SP106993	429	167	61	166	79	74	32	8
SP50111	44	201	29	50	29	71	16	5
SP99069	133	115	15	177	132	0	227	11
SP99073	167	130	28	28	215	59	102	0
SP99077	104	63	2	131	38	118	17	0
SP99081	87	105	38	141	58	107	33	0
SP99085	136	209	28	296	68	56	8	0
SP99089	150	167	22	88	49	62	30	4
SP99093	324	52	25	154	37	32	0	0
SP99097	11	126	13	31	5	40	5	7
SP99101	24	361	26	50	25	23	17	3
SP106998	238	130	26	175	69	164	0	0
SP99105	77	69	16	28	30	65	30	10
SP99109	138	329	35	81	75	110	45	9
SP50113	252	162	76	217	226	154	56	12
SP50115	91	75	13	95	83	65	36	3
SP50117	47	156	33	131	108	73	39	8
SP107004	241	108	29	73	97	10	123	17
SP99117	191	123	41	39	23	128	35	2
SP99121	260	170	30	112	45	114	43	4
SP107007	205	140	34	181	86	117	53	0
SP99125	180	49	28	147	64	0	23	4
SP99129	129	196	23	92	119	53	141	5
SP99133	158	45	25	119	77	7	43	4
SP50119	182	89	72	136	18	20	91	8
SP99137	334	94	47	109	123	0	101	23
SP50121	109	53	3	23	94	23	24	0
SP50123	191	270	89	145	59	64	31	5
SP99141	86	193	86	121	26	81	7	11
SP50125	131	105	30	158	35	100	49	1
SP99145	43	205	60	30	33	64	11	0
SP99149	156	114	46	147	79	33	29	0
SP50129	151	149	28	109	52	75	9	8
SP99153	111	0	6	103	16	34	0	0
SP99157	84	123	40	93	36	73	30	15
SP99161	49	107	22	114	66	54	44	10
SP99165	121	82	43	85	47	82	42	6
SP50131	201	313	180	61	133	159	277	5
SP50133	105	106	12	81	44	0	13	0
SP99169	47	31	12	32	16	18	8	0
SP50135	63	65	31	136	80	33	39	11
SP50137	13	126	13	34	0	55	29	5
SP99173	151	108	10	142	104	10	38	9
SP99177	260	147	43	25	17	74	29	5
SP99181	86	69	9	85	69	83	6	0
SP50139	50	35	6	33	20	89	38	0
SP107010	124	112	35	106	56	123	55	20
SP99189	57	31	12	64	45	25	5	0
SP50141	6	0	0	12	2	4	6	0
SP99193	130	104	9	69	21	59	10	0
SP50145	101	47	18	91	24	115	19	9
SP50147	311	81	38	263	60	25	14	13
SP107012	0	2280	27407	0	86	0	0	0
SP50149	141	139	60	112	80	61	105	3
SP107017	33	127	24	136	38	52	22	0
SP107019	132	154	32	135	66	123	15	4
SP107023	151	72	19	137	36	22	16	5
SP50151	111	42	23	46	46	104	36	2
SP50153	332	128	46	64	85	53	104	0
SP99197	56	131	69	580	23	61	789	11
SP50155	341	115	53	299	103	52	6	14
SP99201	16	148	24	122	42	12	2	0
SP50157	73	59	13	154	64	109	37	2
SP99205	37	72	16	109	62	0	25	0
SP50159	128	144	36	157	67	95	100	6
SP50161	288	33	29	58	86	30	203	7
SP107025	99	11	21	178	120	53	124	8
SP107028	35	0	4	44	37	14	0	0
SP50163	111	91	25	97	136	43	33	0
SP99217	25	78	15	77	16	48	12	5
SP50165	245	25	45	23	79	92	93	9
SP107030	154	78	29	112	22	71	1	0
SP50167	167	66	30	157	95	0	92	9
SP99229	61	236	21	52	47	44	50	8
SP99233	0	113	20	171	113	14	19	5
SP107032	16	4	0	36	18	3	13	3
SP50169	261	70	26	152	145	89	32	4
SP50171	325	130	31	52	67	25	82	9
SP50173	115	56	15	88	30	24	19	0
SP50175	14	7	0	30	12	3	0	0
SP107034	167	15	10	40	35	26	28	0
SP50179	118	123	11	112	83	66	0	0
SP99237	64	64	50	71	34	98	55	10
SP107037	187	60	28	149	152	82	71	7
SP107041	109	126	18	33	13	49	36	2
SP50181	139	69	20	124	136	0	15	0
SP99249	96	112	60	53	34	84	42	0
SP99253	198	157	64	100	71	34	50	5
SP50183	335	82	36	93	28	68	68	0
SP99257	207	219	107	311	96	0	107	13
SP107044	48	21	9	84	13	63	3	0
SP50185	62	114	15	81	42	130	73	3
CPCT02020315T	185	131	78	37	64	141	68	107
CPCT02020321T	6	0	2	3	0	0	7	53
CPCT02020330T	102	197	80	116	68	133	36	45
CPCT02010372T	0	311	141	0	21	149	305	132
CPCT02020326T	102	240	43	144	25	92	33	109
CPCT02020403T	162	90	42	167	42	96	55	74
CPCT02040063T	411	121	182	133	67	233	79	97
CPCT02060054T	418	154	82	326	54	0	126	134
CPCT02060053T	14	211	11	12	21	57	9	37
CPCT02020886T	144	155	171	0	10	213	189	103
CPCT02130167T	59	126	73	44	49	207	7	69
CPCT02080186T	134	228	88	115	63	110	47	67
CPCT02130172T	51	204	30	16	27	81	200	72
CPCT02020413TII	17	0	3	824	42	0	157	293
CPCT02130180T	54	146	53	290	61	196	26	59
CPCT02130057T	204	125	75	122	68	55	19	148
CPCT02130186T	214	371	110	53	54	124	52	66
CPCT02130184T	31	233	73	125	447	91	77	83
CPCT02020690T	219	134	48	242	64	16	95	101
CPCT02080215T	30	277	32	156	35	54	28	132
CPCT02050360T	29	216	83	141	82	81	56	235
CPCT02130096T	216	186	69	214	70	41	71	205
CPCT02020759T	182	265	104	245	31	99	5	161
CPCT02130127T	80	127	56	83	48	149	74	72
CPCT02060242T	203	367	61	238	14	64	7	134
CPCT02050386T	78	147	59	147	62	58	12	149
CPCT02290055T	22	242	9	0	38	63	72	74
CPCT02130048T	68	213	34	106	19	56	41	105
CPCT02130155T	65	151	19	129	30	22	29	127
CPCT02130156T	106	196	62	164	99	34	18	157
CPCT02130157T	66	398	62	0	23	125	341	282
CPCT02130158T	58	260	21	85	9	50	271	211
CPCT02020852T	127	249	102	139	34	70	67	189
CPCT02020839T	26	4	7	61	19	0	5	55
CPCT02130159T	100	168	14	0	2	144	338	111
CPCT02020861T	190	205	53	181	38	0	55	187
CPCT02060276T	169	150	51	55	37	28	25	132
CPCT02350014T	67	352	31	0	46	220	49	204
CPCT02030315T	52	0	100	0	0	254	685	85
CPCT02090015T	291	74	126	0	99	170	44	75
CPCT02020533T	4	277	135	20	41	130	69	61
CPCT02020546T	29	66	9	53	12	22	46	33
CPCT02050224T	348	297	36	123	94	70	47	194
CPCT02180031T	346	138	43	129	41	0	89	286
CPCT02080057T	0	225	105	15	11	93	20	44
CPCT02020421T	180	152	67	186	23	0	90	128
CPCT02080054T	87	170	40	122	116	168	119	125
CPCT02020413T	98	17	14	1367	69	0	296	81
CPCT02020448T	0	11	0	85	33	0	41	77
CPCT02190014T	131	83	40	147	22	53	9	72
CPCT02080101T	47	126	23	74	46	27	106	92
CPCT02030336T	143	92	194	166	32	218	94	65
CPCT02050295T	141	217	30	41	47	112	42	145
