MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	0.019701025799492698	0.017629251427715643	0.011657544898334891	0.005680246978881769	0.023251300754782277	0.042695670821703974	0.10940768797299824	0.042506684623658655	0.06364156090654433	0.0704932172386907	0.04539478424483605	0.045805395821735144	0.12262945705093443	0.10899998492585837	0.01992247054236941
1:Del:C:1	0.009913660099464323	0.007542188247316517	0.009237106462242082	0.007165612953531309	0.026756200763256858	0.04751584237153565	0.023623395264049236	0.18384930124506355	0.06282596080747908	0.026292348054703325	0.021175073487684132	0.03835780550260097	0.07232271183034754	0.006176924467292508	0.016409867938200477
1:Del:C:2	0.004436118482190068	0.005510609615084832	0.002189992942585377	0.013509485170943662	0.016136338905780576	0.03243393100161484	0.026597832006095813	0.06017531965393573	0.015026504896522965	0.03513650933105964	0.028570283467453238	0.03030687451659304	0.02839845280388545	0.006277359147622974	0.012834463752687953
1:Del:C:3	0.002715912591702363	0.003491093834743424	0.004292481496904656	0.003432837097509207	0.010503732951221992	0.010559970302584815	0.016319942851428095	0.012473329765126663	0.004639287500878311	0.012992028351859516	0.003360858984865445	0.017844744676567645	0.013861326698392986	0.0018882803463594654	0.011684426543319262
1:Del:C:4	0.001111003736401699	0.0012231051095750445	0.0005566431290083074	0.0014943692353415372	0.00613747303465658	0.004998776811661969	0.004010518744909462	0.00901108964871554	0.005019146941670556	0.004982479256290446	0.004959254125367352	0.018332419934449718	0.016454124204740878	0.0017303133627869726	0.003830936622537848
1:Del:C:5	0.01197905372683408	0.013267215240092582	0.005172347258051105	0.005472236302625788	0.010539763663321083	0.0033517612617401937	0.0023481538753253517	0.0033067690757197	0.0015958142882902847	0.0035569168957174215	0.003013559932439591	0.00690498652775517	0.0014235466899492621	0.0069739362777744415	0.006238494115717366
1:Del:T:0	0.014566502232737548	0.012288900706198546	0.007211047232361239	0.02134534137614537	0.012339188614510022	0.027360812182269	0.08682109909132123	0.019426857309206298	0.05029386142472959	0.05667792137246579	0.16543204080313445	0.02521018441923344	0.036406645003226004	0.006981920808955238	0.028143540773307905
1:Del:T:1	0.009240355280926451	0.00855530598477344	0.0023481129079300444	0.018130946581659372	0.018500183215328436	0.03818799356173258	0.06915263140574097	0.016662161472706886	0.024109008632949555	0.04268260588195176	0.05606929496674638	0.018960887402018897	0.031227145374637076	0.0065241947811364295	0.02046718545258045
1:Del:T:2	0.011355518068303355	0.010251649687997997	0.010141950376564637	0.011344179323641583	0.013908303971732039	0.018140920659226366	0.07480617502704262	0.04049661333505128	0.016405563396401705	0.025624507711308978	0.016974396342325237	0.01426938445889391	0.023804313720320353	0.043991763577685104	0.016069610009508323
1:Del:T:3	0.01711689108982682	0.012158736195415258	0.0005909300201165025	0.006051235821716432	0.010143383404647465	0.009538302777955324	0.026458085668600688	0.029651436187386936	0.033218751466039864	0.01808831574395299	0.025088326869754384	0.018367548449314198	0.05127181230102451	0.04410301976464495	0.012303772361483424
