Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP47708	66	0	10	0	8	1	2	13	34	7	0	7	26	19	6	0	5	11	11	13
SP47990	20	0	2	0	32	1	1	0	11	12	0	24	12	9	1	0	2	1	4	12
SP48414	21	0	3	5	8	2	1	0	11	15	16	18	21	12	4	0	4	4	0	5
SP48135	70	0	43	0	2	0	4	28	46	16	66	1	1	27	4	6	11	30	0	7
SP47652	22	0	7	3	5	0	7	5	16	10	6	3	14	1	3	2	1	10	0	2
SP48888	18	0	0	0	0	0	8	8	9	1	10	1	0	9	0	0	5	0	2	4
SP48426	2	0	0	0	0	0	1	3	3	3	0	0	7	0	0	0	4	0	0	0
SP48480	75	0	15	0	5	0	0	24	45	12	62	0	12	0	11	6	7	13	19	4
SP48263	6	0	0	7	13	0	0	6	9	4	2	2	15	0	7	3	0	7	1	0
SP47628	3	0	0	0	0	0	0	0	8	7	0	8	18	0	4	0	0	6	4	0
SP47808	46	0	20	1	10	0	1	33	18	17	0	5	15	4	9	2	1	15	8	4
SP48850	20	11	34	9	16	0	5	4	19	82	0	16	52	46	1	10	2	27	15	5
SP48189	45	0	37	0	12	0	4	160	56	10	134	4	0	0	10	0	0	1	0	0
SP48073	18	14	13	8	0	0	3	16	12	3	5	0	26	6	5	0	0	11	6	9
SP48008	9	10	24	0	3	1	0	271	81	17	144	14	0	0	4	0	0	6	0	2
SP48504	20	7	26	0	5	1	3	140	99	1	80	2	0	0	0	0	0	0	0	8
SP48534	51	15	12	5	6	0	2	16	46	15	0	7	17	19	8	2	3	0	9	5
SP48010	22	0	5	2	3	0	1	3	48	10	19	0	0	17	6	0	0	0	0	1
SP79365	4	0	4	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
SP79237	1	0	5	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0
SP79462	1	0	0	0	0	0	0	0	0	2	0	0	1	6	2	0	0	0	0	1
SP79201	3	0	0	0	1	0	0	1	5	2	0	0	2	1	0	0	0	3	3	0
SP79371	5	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0
SP79439	0	0	0	0	0	0	0	1	0	2	1	0	0	0	2	0	0	0	1	0
SP79175	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
SP79354	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	4
SP79184	2	0	1	1	3	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0
SP79312	4	0	5	0	0	0	2	2	0	4	0	0	0	0	0	0	0	0	1	0
SP79252	1	0	2	1	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0
SP79294	4	0	3	0	4	1	2	0	0	3	0	0	1	0	0	0	0	4	0	0
SP79246	0	0	1	11	1	0	1	0	2	3	0	0	0	0	0	0	0	1	0	0
SP79458	1	0	2	0	0	2	0	0	2	2	1	1	4	0	0	0	1	0	0	0
SP79222	6	0	2	0	0	2	0	0	0	8	6	0	2	0	2	0	5	0	1	0
SP79178	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	2
SP79474	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0
SP79387	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0
SP79306	1	0	0	1	3	0	0	0	6	3	0	0	2	2	0	0	0	0	0	0
SP79270	1	0	1	0	2	2	0	0	0	1	0	0	0	2	0	0	0	0	2	2
SP79210	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
SP79427	1	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0
SP79297	4	0	0	0	3	0	0	4	0	5	0	0	0	1	0	1	0	0	2	0
SP79368	1	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	1	0	2	0
SP79351	4	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	3	0
SP79300	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SP79435	2	0	1	0	3	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0
SP79288	1	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	1	0
SP79447	0	0	0	0	0	0	1	4	0	0	0	0	1	2	0	0	0	0	0	0
SP79403	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
SP79377	2	0	2	0	0	0	0	0	2	1	0	0	1	0	0	0	0	2	0	2
SP79327	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP79324	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
SP79359	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
SP79330	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP79391	2	0	4	0	0	0	0	3	0	4	0	0	1	1	1	2	0	0	10	0
SP79399	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0
SP79243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SP79192	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SP79395	4	0	0	0	6	1	3	2	0	1	0	0	9	0	0	0	1	3	4	0
SP79195	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	2
SP79318	0	0	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0	1	0	0
SP79282	3	0	1	0	2	0	0	5	0	3	0	0	1	0	0	0	0	0	0	4
SP79261	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SP79228	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0
SP79431	3	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2
SP79172	1	0	1	0	0	0	0	0	0	0	7	0	1	0	0	0	0	2	0	0
SP79234	2	0	3	4	0	2	0	0	0	5	1	0	10	0	0	0	2	3	0	0
SP79345	0	0	1	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0
SP79342	2	0	3	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0
SP79415	1	0	0	5	4	0	0	1	1	1	0	0	0	0	0	5	0	3	0	0
SP79407	5	0	3	0	0	0	0	0	0	1	4	0	1	0	0	0	0	2	0	2
SP79374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SP79291	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP79336	5	0	0	0	0	2	0	0	2	7	2	0	10	0	0	2	3	3	0	2
SP79380	2	0	1	0	1	2	0	0	0	1	0	0	0	5	0	0	0	0	0	0
SP79455	4	0	2	5	4	0	0	3	0	3	0	0	0	0	0	0	0	0	4	2
SP79181	0	0	1	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0
SP79207	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
SP79190	1	0	0	0	0	2	0	0	2	0	0	0	6	0	0	0	0	4	0	0
SP79303	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
SP79258	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SP79249	2	0	0	0	0	1	0	0	2	1	2	0	2	2	0	0	0	0	0	0
SP79321	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
SP79423	1	0	4	0	0	0	0	3	0	1	1	0	1	0	0	0	0	2	0	0
SP79219	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0	0	2
SP79240	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0
SP79255	2	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	1	0	0	0
SP79466	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP79357	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SP79443	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	3	0	2
SP79285	13	0	4	0	1	2	0	0	3	2	5	0	1	1	0	0	0	0	0	2
SP79470	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	1	3	0	5
SP79309	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
